name,class,gal_l2,gal_b2,hard_hm,hard_hs
2CXO J033235.7-274916,AGN,6.211176697889278,1.956051154073892,10.0,10.0
2CXO J103059.1+350704,AGN,5.255473878750039,8.295836353085946,4.61875,2.8749999999999964
2CXO J214515.9+381938,STAR,2.428315322580493,4.359610455683812,0.0,0.0
2CXO J045423.6+170953,STAR,5.089544513336786,4.083812485415663,3.1500000000000177,0.5562500000000128
2CXO J123049.1+122159,CV,7.883362318382613,9.155889625125353,5.243749999999999,5.468750000000003
2CXO J214239.2+581315,STAR,2.78178295125324,5.217240290707415,4.131250000000001,3.6062499999999824
2CXO J203902.7+421353,YSO,2.2668569369901266,5.022374223032294,9.15000000000001,7.393750000000009
2CXO J161109.5+535807,AGN,2.3189749978130516,7.503546078291764,7.731250000000018,9.062499999999996
2CXO J174543.0-290428,YSO,9.997036356072918,4.990702616289642,10.0,10.0
2CXO J153947.6+431341,AGN,1.932044395586584,7.9296686511327215,5.081249999999998,3.0500000000000203
2CXO J140302.6+542120,HMXB,2.8356870984458458,8.335310052732941,5.6687499999999975,6.056250000000008
2CXO J123948.5-113716,ULX,8.288615479535204,7.853140443091212,0.0,0.0
2CXO J111221.9-611708,YSO,8.092214228986412,4.958440960174907,4.781250000000001,4.6625000000000005
2CXO J141315.3+000032,AGN,9.506211299448099,8.15249128263784,7.118749999999985,4.1375000000000215
2CXO J171544.0+600835,AGN,2.4759345701998816,6.957193264409325,7.281250000000021,4.206249999999977
2CXO J203223.0+411659,YSO,2.225065754834006,5.0460278733245225,0.0,0.0
2CXO J070356.6-113455,STAR,6.2405233033340615,4.854892602578619,4.862499999999999,3.7625
2CXO J033252.8-275120,AGN,6.213247062520008,1.9592639120116944,5.231250000000001,4.9625
2CXO J113217.1-302538,STAR,7.870896658302097,6.639152295363005,3.9062499999999796,0.0
2CXO J080158.5+440300,AGN,4.882030632785409,6.711854065069788,5.0062500000000005,3.6749999999999883
2CXO J033309.7-275614,AGN,6.217531097580644,1.9620142169385064,6.056250000000008,4.293749999999989
2CXO J125314.8-091300,AGN,8.435709646261955,7.993053372541095,8.018750000000026,9.412499999999994
2CXO J123037.8+413823,HMXB,3.832857793636028,9.178648536661356,6.3562500000000055,6.843750000000013
2CXO J124352.9+113312,STAR,8.224114675439392,9.147907422471382,3.268749999999973,2.0562499999999986
2CXO J103528.9+574231,AGN,4.206041650270806,7.8578117883283625,5.468750000000003,4.193749999999989
2CXO J221805.7+000912,AGN,1.751839339237988,2.527794079584711,6.0437500000000215,6.087500000000002
2CXO J101702.2-575446,STAR,7.877082113261817,4.941810472812115,4.918750000000002,5.543749999999976
2CXO J174624.4-284804,YSO,0.0056884818926414395,4.991454004668217,0.0,0.0
2CXO J065744.0-560817,AGN,7.394076653263646,3.7997425950116632,5.0375000000000005,3.106249999999988
2CXO J162102.9-503825,YSO,9.252706090711467,4.969485866552196,10.0,10.0
2CXO J114343.6+200600,AGN,6.492253009052337,9.073593380005818,5.2125,3.6312500000000085
2CXO J012141.7-732050,STAR,8.33183038633388,2.5597531133316576,6.2999999999999865,5.756250000000013
2CXO J104845.2+585745,AGN,4.113216686912814,7.88713487343184,5.268749999999999,3.9937499999999915
2CXO J084135.0+010156,AGN,6.2589076679208135,6.3817511617330265,7.656249999999992,5.868749999999998
2CXO J092056.5+500334,AGN,4.673412917024182,7.4618167051457585,7.631250000000018,5.074999999999998
2CXO J184425.9-040237,YSO,0.7926352363687911,4.979676815847334,5.4750000000000005,6.012499999999977
2CXO J171236.1-382742,YSO,9.674371918654488,5.0203507257489965,10.0,10.0
2CXO J001456.7-391317,HMXB,9.244183270667119,0.7658354821458095,5.61875,6.7687499999999865
2CXO J110505.3-611044,CV,8.068628716668819,4.945079989901787,7.156249999999997,8.456249999999983
2CXO J033938.2-352352,AGN,6.572762451473946,2.0124376284797307,5.1625000000000005,2.981250000000013
2CXO J174545.3-284729,YSO,0.0038533121061861365,4.998552585762045,0.0,0.0
2CXO J033259.1-273611,AGN,6.201536542612122,1.962676332556564,4.193749999999989,2.2999999999999767
2CXO J174651.4-254646,STAR,0.07887291186172796,5.074303874979701,1.212499999999975,0.0
2CXO J082121.0-362902,STAR,7.081937400404693,5.003610742384566,0.0,0.0
2CXO J033257.9-274350,AGN,6.20750271942129,1.9613345037487573,10.0,10.0
2CXO J105655.6-034030,AGN,7.1278860618507505,7.711984287100303,5.5,3.462500000000003
2CXO J124341.1+113332,STAR,8.219121889173879,9.147929433402323,3.931250000000005,4.1375000000000215
2CXO J094822.3+315358,AGN,5.4086240835498325,7.798957799179528,5.368749999999998,3.1125000000000065
2CXO J171233.5-382746,YSO,9.674207585041783,5.0206884873948585,0.0,0.006249999999968559
2CXO J090956.6-000559,AGN,6.403006468444331,6.6899189433501745,5.2625,10.0
2CXO J021910.3+570737,STAR,3.7404054142447607,4.787132342733434,2.8187499999999788,2.2374999999999896
2CXO J091836.4+591535,AGN,4.337200428796286,7.321651543834964,4.818749999999998,4.937499999999998
2CXO J053525.0-052353,STAR,5.806556593368432,3.914422115019181,4.99375,5.256250000000001
2CXO J142342.0+454111,AGN,2.344551930182726,8.567505206786272,6.056250000000008,5.2875
2CXO J190109.3-220005,CV,0.3923231113937338,4.332258354475093,3.874999999999986,2.2250000000000028
2CXO J042202.1+265730,STAR,4.733275463234955,4.1055158219767085,6.90625,8.231250000000014
2CXO J131403.0+415208,AGN,2.9707868836710363,9.16050761899436,5.2375,4.8375
2CXO J045619.2-662702,STAR,7.701338231163883,2.9790063762985395,10.0,1.2499999999999871
2CXO J181852.6-134942,STAR,0.4706550223357603,5.038565497351788,0.0,0.0
2CXO J125055.7+411242,STAR,3.4257014070257257,9.236829907514425,7.243750000000008,6.7250000000000085
2CXO J070354.8-113434,STAR,6.2402834140373615,4.854675565861091,4.818749999999998,3.900000000000012
2CXO J053517.8-062438,STAR,5.832817888012634,3.887482634967649,0.0,0.0
2CXO J140246.4+542151,HMXB,2.8377706019878017,8.336095574814065,6.2375,4.5624999999999964
2CXO J053559.2-064952,STAR,5.846197521869122,3.885574276081989,2.3812499999999703,0.6187499999999995
2CXO J042216.7+265457,STAR,4.735241272132386,4.1061314017940695,7.368749999999982,9.86249999999999
2CXO J131135.6-012012,AGN,8.705796049853287,8.410483136023586,8.212500000000006,8.306249999999986
2CXO J142504.7+344842,AGN,1.6582121800718177,8.826496378782869,6.081249999999982,2.749999999999972
2CXO J142339.8+043635,AGN,9.759045284821427,8.265427190549914,4.18750000000002,3.85624999999998
2CXO J034434.8+320953,STAR,4.458095106539459,4.001397526518842,2.2812499999999707,1.7187499999999885
2CXO J174548.9-284320,YSO,0.005682898549816425,4.999927151639729,0.0,0.0
2CXO J203250.6+405943,YSO,2.2200581352099413,5.0325885240257415,0.0,0.0
2CXO J180447.5-242556,YSO,0.1680234245287106,4.91628952463484,0.0,0.0
2CXO J131059.1-010802,AGN,8.699025316120817,8.423022774553822,5.3000000000000025,3.2500000000000178
2CXO J130905.6+113802,AGN,8.854565302761015,9.127592227057614,9.706250000000024,10.0
2CXO J031115.2-172247,AGN,5.652794693084313,1.8482629548713896,0.0,0.0
2CXO J194311.7+232939,YSO,1.654877229957958,4.992600193171058,7.1750000000000025,4.131250000000001
2CXO J140249.9+542112,HMXB,2.8370536563245485,8.336349426768878,8.350000000000017,9.18750000000002
2CXO J155751.2-542334,STAR,9.110084153809732,4.948619950942439,0.0,0.0
2CXO J213126.2+471724,STAR,2.5438183800468006,4.8261209080548095,0.8999999999999906,0.0
2CXO J174530.5-285632,YSO,9.999508971387481,4.996728304163357,8.443749999999998,10.0
2CXO J004610.3+010643,AGN,3.3375507293917965,1.5471248724245883,5.5312499999999885,5.218749999999999
2CXO J133724.2-295056,STAR,8.741254165687637,6.7818570376627685,10.0,10.0
2CXO J005922.6+000301,AGN,3.5353054544637166,1.4899561719907326,4.6625000000000005,6.837499999999994
2CXO J141745.9+523032,AGN,2.677333690356163,8.344329506541184,6.799999999999982,7.850000000000023
2CXO J110526.2-610749,PULSAR,8.069161273129719,4.948513471667379,0.0,0.0
2CXO J140333.5+542307,HMXB,2.8331110107331634,8.33164115456383,9.306250000000027,8.993749999999991
2CXO J071845.3-245833,STAR,6.616818859703174,4.686076415807044,0.0,0.0
2CXO J113712.6+001050,AGN,7.3998143852400124,8.218515192877486,3.4249999999999905,2.449999999999976
2CXO J100351.5+001502,AGN,6.65584006492811,7.322086902172082,0.0,0.0
2CXO J171459.6-400214,STAR,9.646431537822505,4.9478206859958025,1.9125000000000183,1.4124999999999734
2CXO J111612.0+012438,AGN,7.1479748460016825,8.102485408400812,5.456249999999999,5.137500000000001
2CXO J182147.9-142906,YSO,0.4638413996414906,4.986391434686445,2.9374999999999827,10.0
2CXO J104556.3-600419,YSO,7.996526344094787,4.944278937265327,5.9375000000000036,2.2687499999999834
2CXO J053448.8-053332,STAR,5.808783763821287,3.90286319195258,0.0,0.0
2CXO J053510.9-044712,STAR,5.789746120346184,3.9270043229133176,0.0,0.0
2CXO J122033.0-001433,AGN,7.958359612544676,8.439271534274178,5.818749999999998,4.624999999999999
2CXO J095958.0+014327,AGN,6.590247897865871,7.3274322064723645,4.112499999999996,2.612500000000012
2CXO J142738.2+351132,AGN,1.6758775989919186,8.79280127475692,5.3937500000000025,2.8187499999999788
2CXO J105311.7+572306,AGN,4.147874718053688,7.9710200396118545,0.0,0.0
2CXO J053525.1-052225,STAR,5.805913564497504,3.9150542868327087,4.368750000000013,6.243750000000019
2CXO J113631.8+015801,AGN,7.34082561829244,8.297158126248554,3.7500000000000133,3.5500000000000145
2CXO J032245.2-371158,STAR,6.670686145722004,1.8293405932906768,9.99375000000003,0.0
2CXO J111140.4+554012,HMXB,4.119157947012955,8.13928137215473,4.462499999999993,4.024999999999984
2CXO J053557.8-062344,STAR,5.834615974402713,3.89613388053774,0.0,0.0
2CXO J220526.0+003101,AGN,1.6873166462160765,2.6782420886205887,4.337500000000018,2.449999999999976
2CXO J205722.3+435754,STAR,2.3627619333619543,4.938151462802336,0.0,0.0
2CXO J071840.1-245804,STAR,6.616367581158223,4.685308882354758,0.0,0.0
2CXO J002401.3-720448,LMXB,8.497307778756559,2.487977646279535,3.2374999999999803,1.3687499999999924
2CXO J055150.4+323154,STAR,4.933470775789209,5.163183846524146,3.7437499999999937,1.6499999999999837
2CXO J181905.7-135333,STAR,0.4697775763996578,5.034270907744758,2.8874999999999837,2.125000000000004
2CXO J213743.8-143634,AGN,1.0645137263400015,2.573806813411049,3.074999999999993,2.468749999999982
2CXO J174747.1-290105,YSO,0.004880813852939106,4.970753394501748,7.924999999999995,10.0
2CXO J144958.5+085911,AGN,0.15547212541372435,8.160393933094701,5.4750000000000005,3.7625
2CXO J174615.1-284932,STAR,0.004614702289438338,4.992363882922629,0.0,0.0
2CXO J110332.3-605433,YSO,8.060850731224022,4.954685973567777,10.0,10.0
2CXO J120152.9-781841,STAR,8.342903516269311,4.119258855084109,0.0,0.0
2CXO J123047.7+413727,HMXB,3.8302173447028194,9.180011482555194,6.106250000000008,5.506250000000013
2CXO J071838.5-245559,STAR,6.615421440660894,4.685892954138996,2.7187499999999787,0.0
2CXO J164827.0+350017,AGN,1.5930288748157542,7.194933944023074,5.343750000000003,5.2875
2CXO J170819.6+614206,AGN,2.5326004998652945,6.995778538079777,5.6062500000000135,3.4187499999999713
2CXO J104752.1+591551,AGN,4.1067635926092185,7.871027006015633,6.2812499999999805,3.374999999999991
2CXO J174744.5-282334,YSO,0.019605811107656662,4.989275257696884,0.0,0.0
2CXO J082719.9+211812,AGN,5.635877580991889,6.681212111799664,5.912499999999977,4.362499999999994
2CXO J172343.0-374713,YSO,9.72467830973091,4.9422626466066255,8.8125,6.6187499999999915
2CXO J203359.8+412944,STAR,2.2348077158397843,5.039510179692437,0.0,0.0
2CXO J045700.9-662357,STAR,7.699018282775526,2.982011929812839,3.7500000000000133,0.0
2CXO J122003.6+752145,AGN,3.488206763284832,7.319976590201772,5.268749999999999,3.5125000000000024
2CXO J160232.3+160421,AGN,0.8074359281966337,7.482029387721263,0.0,0.0
2CXO J120153.9-185315,HMXB,7.971404106942539,7.366874342220926,10.0,1.95625
2CXO J191051.5-595856,CV,9.34709091783234,3.5641065291069136,4.975,4.131250000000001
2CXO J103536.4+574910,AGN,4.201697281774269,7.854785117728031,10.0,7.962500000000008
2CXO J095923.7+022522,AGN,6.565929773191726,7.343588062187247,2.4062499999999942,1.1499999999999884
2CXO J085116.3+520816,AGN,4.619537908770001,7.188752336077641,5.293749999999998,3.900000000000012
2CXO J182118.5-143124,STAR,0.4613543120801084,4.9912160184605785,4.162499999999996,10.0
2CXO J181840.5-134700,YSO,0.4711115508896366,5.042168027536234,6.937499999999992,6.693750000000013
2CXO J145111.7+580002,AGN,2.696153250127192,7.939340611726228,4.0687500000000165,0.0
2CXO J005945.4-721535,STAR,8.389956929593449,2.489978127056367,7.712500000000013,5.4812499999999975
2CXO J175430.1-292357,STAR,0.01658463930499793,4.889500545720251,0.0,0.0
2CXO J073701.6+653236,HMXB,4.1843708356526434,6.627105053648293,6.368749999999992,10.0
2CXO J174453.0-290646,YSO,9.993493350049812,4.998261918569948,6.143750000000019,5.01875
2CXO J140310.7+542126,HMXB,2.834824458090468,8.334637210975947,7.200000000000028,0.0
2CXO J064043.6+093511,STAR,5.643985650331162,5.107611720697824,4.418750000000012,3.412500000000003
2CXO J181931.0-134536,YSO,0.474361639748121,5.0327339972850575,8.00000000000002,10.0
2CXO J104135.4-593945,STAR,7.977796534476331,4.950118705397489,0.0,0.0
2CXO J164704.1-455031,STAR,9.432140062415883,4.973491911848791,7.243750000000008,9.687500000000012
2CXO J025843.7+194037,STAR,4.436079235779147,3.0989679610788645,0.0,0.0
2CXO J100153.5+554237,HMXB,4.3826386727079685,7.696144126235036,7.13749999999999,10.0
2CXO J001419.2-391114,HMXB,9.257522376676931,0.7681664062132931,5.562499999999981,5.418750000000002
2CXO J003103.8-280238,AGN,0.5637177083201043,0.22519377859361,5.931249999999984,4.087500000000022
2CXO J102257.2-575526,YSO,7.8955267001731695,4.965273007889244,5.95625000000001,4.018750000000016
2CXO J141318.6-615647,YSO,8.677734002147805,4.9628589003797,9.124999999999984,10.0
2CXO J060745.8-062154,STAR,5.935707590702906,4.2920418138414895,10.0,0.0
2CXO J220232.8-315439,AGN,0.4186750450809101,2.0249542505035003,3.850000000000012,3.9187500000000175
2CXO J162057.3-503623,YSO,9.253080452458994,4.971417688866776,10.0,10.0
2CXO J180951.5-234009,STAR,0.20217495480853434,4.880544610766014,4.112499999999996,1.5312499999999782
2CXO J011942.7+032422,ULX,3.7948379234466927,1.7157658655935464,5.493750000000001,4.4500000000000055
2CXO J073748.4+385248,STAR,5.009784127744129,6.402356130493982,6.606250000000002,3.937499999999973
2CXO J003333.7-432326,AGN,8.731200565263185,0.8985937975989868,4.937499999999998,5.43125
2CXO J005802.6-272259,AGN,6.1989824827146665,0.05112284518432997,5.249999999999997,3.687499999999976
2CXO J140326.1+542333,HMXB,2.8341521513919914,8.331844224954619,0.0,0.0
2CXO J174752.1-285831,YSO,0.006153260460542784,4.971122049662358,7.981250000000013,10.0
2CXO J053421.1-052448,STAR,5.803424699155323,3.9008167340281226,0.8937499999999714,0.0
2CXO J002410.7-720418,CV,8.496885583594382,2.4874254177202637,0.0,0.0
2CXO J003244.6-214420,AGN,2.323475172130016,0.35137484799748275,5.5499999999999945,4.7375
2CXO J140252.8+542718,HMXB,2.839760216481257,8.331354118616684,5.512499999999981,4.456249999999974
2CXO J140316.4+542105,HMXB,2.8340045678077663,8.334480285328704,6.662500000000023,6.525000000000008
2CXO J180249.1-225945,YSO,0.19661050090451826,4.977694491295264,4.9875,5.0375000000000005
2CXO J161939.9-493848,YSO,9.267750671842816,5.017651369982128,10.0,10.0
2CXO J224007.1+031813,AGN,1.9901153276405024,2.4214050828602605,5.362499999999999,3.7125
2CXO J120152.3-185206,HMXB,7.9710012173687375,7.367825225610646,4.412499999999993,3.3812500000000094
2CXO J070353.0-112934,STAR,6.23813366038278,4.856422976797406,3.700000000000013,2.493750000000006
2CXO J010541.0-722748,STAR,8.372919845074849,2.502864018759123,0.0,0.0
2CXO J001513.8-391327,STAR,9.238906622807926,0.7642051090275714,10.0,0.0
2CXO J135802.9-644455,STAR,8.610070387119661,4.8398851699788565,0.0,0.0
2CXO J130456.9+395529,AGN,3.0953422343040207,9.291801146099116,4.6999999999999975,3.9437499999999917
2CXO J053759.5-690901,STAR,7.7647734223370435,3.2231794432206526,0.0,0.0
2CXO J213709.0+572549,STAR,2.751924317160229,5.21120672582542,0.0,0.0
2CXO J125711.9+274216,AGN,1.5980377166641184,9.945277194435343,4.5,3.1874999999999805
2CXO J145256.5+580844,STAR,2.6938803018187354,7.924367815616777,3.7937499999999935,0.2875000000000094
2CXO J221532.7+513536,PULSAR,2.7741007437490426,4.76341673781579,6.449999999999987,6.181249999999982
2CXO J003425.3-010859,AGN,3.147105405634745,1.4369752466970058,7.1937500000000085,6.149999999999987
2CXO J161330.3+513105,AGN,2.2222349444660723,7.5186681465014065,7.306249999999998,6.943750000000013
2CXO J235759.9-323320,HMXB,0.1278848007374946,0.6819762374682243,5.806250000000013,6.587499999999998
2CXO J140325.8+542124,HMXB,2.833115399629513,8.333538228657483,4.7125,0.0
2CXO J024325.5-000412,AGN,4.788597223948615,2.0991598025429554,0.0,0.0
2CXO J090910.9+330952,AGN,5.319443654165324,7.349033365386982,5.9875000000000025,3.8374999999999737
2CXO J133605.5+070718,AGN,9.24646374676615,8.758856564539485,5.768749999999999,5.112500000000002
2CXO J111422.4+531912,AGN,4.187241618310751,8.249887640901383,4.3937499999999865,2.3437500000000075
2CXO J075802.5-604846,STAR,7.607485238280463,4.108275344679168,0.0,0.0
2CXO J140254.0+542713,HMXB,2.8395808550652317,8.3313430014206,8.024999999999995,7.3562499999999975
2CXO J124342.3+113231,STAR,8.219811140345607,9.147018214380543,6.2999999999999865,4.124999999999984
2CXO J132953.3+471042,ULX,2.911900228008166,8.826730510284328,0.0,0.0
2CXO J141736.9+522430,AGN,2.67464154689063,8.349425372245904,4.206249999999977,3.243749999999998
2CXO J162000.5-510731,STAR,9.239982346858882,4.956701258650952,2.9437500000000014,1.1124999999999758
2CXO J000833.8+512412,STAR,3.226283568015399,4.38668568843125,0.0,0.0
2CXO J071831.7-245740,STAR,6.615793941294143,4.6839113558359164,3.5749999999999886,1.3499999999999863
2CXO J002350.7-720541,STAR,8.49774811283846,2.4889096471955026,5.8312499999999865,3.056249999999988
2CXO J054232.9-405628,AGN,6.8509308965825255,3.3277437672892654,6.068749999999995,5.756250000000013
2CXO J181844.8-134626,STAR,0.4715695794460629,5.041574961437576,2.837499999999984,2.575
2CXO J100127.5+020837,AGN,6.5856431678156095,7.35802913230508,6.587499999999998,6.0750000000000135
2CXO J145359.4+033147,HMXB,9.98396544496348,7.9235069871018755,6.737499999999995,10.0
2CXO J103154.8+574521,AGN,4.216996446671739,7.8349503639540945,6.762500000000019,10.0
2CXO J203316.3+405847,YSO,2.2210473313360195,5.02844119536785,0.0,0.0
2CXO J034407.7+320504,STAR,4.457450299887734,3.9945316802937976,0.0,0.0
2CXO J010626.1+003916,AGN,3.637054960771212,1.5330051395523745,5.343750000000003,5.256250000000001
2CXO J140344.7+542401,HMXB,2.8323063704763856,8.330101171512247,5.362499999999999,0.0
2CXO J064903.6-044233,STAR,6.023771323744586,4.8464310755909565,7.76250000000001,1.5750000000000095
2CXO J063331.4+035958,STAR,5.75909526268417,4.875632988843642,6.775000000000008,8.18750000000003
2CXO J213956.5+581113,STAR,2.7736721596871163,5.2289472009721445,5.40625,3.7937499999999935
2CXO J022210.8+422016,AGN,3.8977689873183903,4.020932227729114,4.90625,4.69375
2CXO J174723.7-282231,YSO,0.0189262266190297,4.993427111444639,0.0,0.0
2CXO J071827.9-245828,STAR,6.615934719311245,4.682846339624083,4.581249999999998,1.993750000000012
2CXO J121057.0+095426,AGN,7.555961567356888,8.923613019454477,3.6562499999999822,2.681250000000017
2CXO J134420.9+000227,AGN,9.173236594502214,8.352001377415007,0.0,0.0
2CXO J081951.4+364952,AGN,5.1338713664702125,6.826976541096167,3.4749999999999903,1.625000000000008
2CXO J100001.0+022321,AGN,6.5703090584142885,7.349592577109625,5.11875,3.3062499999999857
2CXO J183038.3-100247,YSO,0.6008799381625617,4.995363849906234,9.981249999999994,10.0
2CXO J083318.2+331350,AGN,5.2702540149873816,6.937040190116344,4.418750000000012,3.2937499999999984
2CXO J145358.8+033216,HMXB,9.984163028632707,7.9239069826996875,8.531250000000009,9.887500000000014
2CXO J172501.2-341734,YSO,9.809027397568805,5.039972912029962,0.0,0.0
2CXO J160752.6-385800,STAR,9.431137060710784,5.530278409785099,0.0,0.0
2CXO J102258.4+123429,AGN,6.339781444295123,7.921266285505125,5.537500000000007,5.762499999999981
2CXO J174729.7-225245,YSO,0.14996331049318345,5.151163978809842,0.0,0.0
2CXO J093510.1+052122,AGN,6.356650972973322,7.1490330525412675,7.8062499999999915,3.3374999999999786
2CXO J142148.6+462521,AGN,2.393698485954093,8.556280972773651,8.543749999999996,5.2875
2CXO J004437.9+414512,LMXB,3.3769864630992097,3.816976204228367,0.0,0.0
2CXO J142942.6+335655,AGN,1.5792856014521892,8.785235436235702,5.637500000000006,4.731250000000001
2CXO J071841.0-250011,STAR,6.6172804438212,4.68457280107029,10.0,0.0
2CXO J131708.7+291118,AGN,1.5113904860304932,9.686864340096367,7.393750000000009,10.0
2CXO J135725.6-395607,STAR,8.789944137349481,6.1800574038375125,4.581249999999998,4.943750000000001
2CXO J053650.0-064129,STAR,5.845264520283017,3.8995663008624986,4.6999999999999975,4.206249999999977
2CXO J235945.4+004401,STAR,2.6889879879462466,1.6722877966091652,6.493750000000016,6.699999999999982
2CXO J124942.6+033434,AGN,8.384820531972684,8.707692099701472,8.312500000000005,6.212500000000025
2CXO J174602.9-290049,YSO,9.99952816586455,4.9890168247869005,9.518750000000011,10.0
2CXO J120153.3-185239,HMXB,7.971222995523537,7.367371766914076,4.374999999999981,2.5125000000000126
2CXO J005153.0-723148,HMXB,8.413474302906316,2.504273556318961,6.85625,6.887499999999994
2CXO J121545.8+362137,HMXB,4.446259947530801,9.356861100467217,0.0,0.0
2CXO J174543.4-285422,YSO,0.001032446199602984,4.995525859296409,9.168750000000015,10.0
2CXO J080749.1+212121,AGN,5.5847262995902645,6.444112318987327,5.35625,3.3000000000000176
2CXO J034415.5+320921,STAR,4.456735020893982,3.998584093795168,10.0,0.0
2CXO J085603.4-463713,YSO,7.4146801882896565,4.9471841008230255,8.037499999999982,10.0
2CXO J174615.6-285024,STAR,0.004298951752662424,4.991859921988568,9.281250000000002,10.0
2CXO J225533.0+624059,STAR,3.0576010312550865,5.148879981600202,10.0,3.5187500000000216
2CXO J122653.9+042919,AGN,7.982252430940245,8.717256854770929,8.512500000000003,9.14374999999999
2CXO J155722.1+055319,AGN,0.4415927229298512,7.287553930272387,4.668749999999998,4.2562499999999766
2CXO J095521.7+690345,CV,3.9474385995345087,7.279959712175232,6.181249999999982,6.518749999999992
2CXO J071824.6-245749,STAR,6.615510774146094,4.6825163991211936,3.4437499999999965,0.0
2CXO J064103.4+093005,STAR,5.647122850108848,5.1094853872278625,2.8249999999999966,0.9624999999999782
2CXO J053516.3-052025,STAR,5.8045507566251775,3.9140730685813123,1.8250000000000068,0.681249999999987
2CXO J144948.4+581046,AGN,2.707885547849876,7.939979878433737,5.099999999999999,3.0000000000000204
2CXO J083909.7+194659,STAR,5.7130822677954125,6.797491725929049,3.843749999999993,0.643749999999975
2CXO J064031.1+094932,STAR,5.637418916945492,5.111170620077533,6.625000000000008,0.0
2CXO J150648.8+540115,AGN,2.489200842752544,7.981343501415098,7.0187499999999865,3.881250000000005
2CXO J052514.4-655445,AGN,7.6640266955120495,3.132864347805781,8.57499999999999,10.0
2CXO J181826.2-135005,STAR,0.4690915474556306,5.04366884900764,4.287500000000018,3.700000000000013
2CXO J100510.2-074412,LMXB,6.8829593399197675,7.0492198493681375,5.875000000000018,5.074999999999998
2CXO J182031.8-161138,YSO,0.4179659327643079,4.956514333333873,6.437499999999997,7.506249999999994
2CXO J093543.6+232447,AGN,5.7344376374328725,7.558366033625218,3.6062499999999824,5.087500000000001
2CXO J174853.1-202127,CV,0.21476564287937075,5.208111061570999,2.125000000000004,1.7124999999999702
2CXO J141509.9-000711,AGN,9.522246410041118,8.131440005939599,6.187500000000001,3.61875000000002
2CXO J182431.9-245211,PULSAR,0.21656967372400096,4.684157051455914,6.799999999999982,7.375000000000003
2CXO J004941.2-724848,STAR,8.41980428588951,2.5201224880374213,4.612499999999996,5.849999999999992
2CXO J094826.1+161818,AGN,6.043016439794616,7.587395658271246,4.3937499999999865,2.393750000000007
2CXO J123540.1+123620,AGN,7.9970408727472675,9.186501522860334,3.2937499999999984,1.1250000000000138
2CXO J234759.5+010121,AGN,2.553114090293954,1.7568909437141946,7.375000000000003,5.418750000000002
2CXO J202220.9+384329,STAR,2.1362055204382746,5.050163749594487,1.225000000000013,0.2624999999999842
2CXO J022528.0-043642,AGN,4.77675370381463,1.7428436681451047,4.887499999999998,3.0437500000000006
2CXO J181833.8-134903,YSO,0.4699141877430082,5.042605620485629,7.1062499999999975,6.862500000000019
2CXO J142640.8+332159,AGN,1.5454759050868168,8.825979066040446,7.025000000000005,3.724999999999988
2CXO J053524.6-044943,STAR,5.791600290164938,3.928771230841761,2.3374999999999893,0.8375000000000039
2CXO J053841.2-023722,STAR,5.74529357255463,4.025964630445128,0.0,0.0
2CXO J102124.9+130115,AGN,6.313775900085697,7.914275971376183,5.575000000000019,3.3062499999999857
2CXO J052129.0-253032,AGN,6.335768937473861,3.3064600350487763,0.0,0.0
2CXO J114427.5+672203,AGN,3.682270565415517,7.704618781569835,5.437499999999997,5.506250000000013
2CXO J073659.6+653936,HMXB,4.1806561348932085,6.627120863530163,3.8374999999999737,10.0
2CXO J203108.9+411930,YSO,2.2221889166100475,5.057865229080998,5.8312499999999865,10.0
2CXO J174540.2-290202,YSO,9.997852496349246,4.992378463767745,9.762499999999989,9.500000000000004
2CXO J064056.7+093014,STAR,5.646709293850247,5.108197580171884,3.3687499999999733,1.1250000000000138
2CXO J203310.3+411156,YSO,2.225626061342082,5.0365770834812595,0.0,0.0
2CXO J224407.5+553521,STAR,2.932475262985725,4.832006876795825,2.7312500000000166,0.7999999999999918
2CXO J074006.9+051353,STAR,5.938602873402663,5.733354554701267,0.0,0.0
2CXO J145116.0-000628,AGN,9.846256655302982,7.809906561363543,0.0,0.0
2CXO J071845.5-245606,STAR,6.615813441327295,4.687160426223242,3.6312500000000085,2.6062499999999926
2CXO J181830.1-134956,STAR,0.4693588534656065,5.042954722788805,3.7687500000000185,1.8999999999999813
2CXO J004242.2+411914,CV,3.365811249656903,3.7934603736484016,8.912499999999998,8.737500000000026
2CXO J141531.0+112712,AGN,9.960078654355936,8.61537283639951,5.056249999999999,3.2937499999999984
2CXO J004750.1-730820,STAR,8.424865572271475,2.5384256385558213,4.174999999999983,2.9937500000000012
2CXO J073648.4+654108,HMXB,4.179826911261305,6.626100371967972,7.674999999999999,10.0
2CXO J075808.0-604649,STAR,7.606806042681384,4.109671474565337,0.0,0.0
2CXO J103109.2+543404,AGN,4.337334429024088,7.931130478619872,5.593750000000025,2.7374999999999856
2CXO J184137.9-052439,STAR,0.7500009416682677,4.979421008606777,5.1062499999999975,0.5187500000000007
2CXO J041831.6+281658,STAR,4.690022084148656,4.1242793026244335,3.318749999999973,0.7249999999999677
2CXO J185321.0+012816,YSO,0.9572029050227164,5.00945743781479,5.993750000000023,10.0
2CXO J100512.0-074508,LMXB,6.88352434088027,7.048921249302452,4.5,2.924999999999996
