name,Jmag,Hmag,Kmag
2CXO J053605.7-051854,14.234000000000002,13.609000000000002,13.308
2CXO J053609.1-052412,13.424,12.799,12.541
2CXO J053610.5-051945,11.49,10.786,10.592
2CXO J053618.9-051827,14.161,13.586,13.269
2CXO J103530.2+574910,16.211,15.483,15.378
2CXO J150903.5-584821,10.107,9.834,9.734
2CXO J150910.5-584907,8.976,8.825,8.741
2CXO J150933.3-585021,14.872,13.901,13.013
2CXO J150939.9-584513,17.451,15.241,12.751
2CXO J151247.6-585945,8.748,8.201,7.903
2CXO J151314.8-585932,15.307,13.441,12.744000000000002
2CXO J151316.9-591037,13.139,12.771,12.647
2CXO J151341.7-591144,8.459,7.278,6.165
2CXO J151355.2-590751,9.425,9.044,8.837
2CXO J151524.0-590419,8.289,8.076,7.87
2CXO J115606.8+233106,17.298,16.343,16.202
2CXO J124249.8+024116,11.836,11.191,9.942
2CXO J005633.7-272953,16.629,16.198,15.138
2CXO J005647.7-274303,10.51,10.173,10.089
2CXO J005734.9-272827,17.389,16.14,15.855
2CXO J005759.9-272126,11.323,10.687,10.462
2CXO J005822.9-274014,10.835,10.353,10.24
2CXO J005828.0-275125,7.763,7.2029999999999985,6.892
2CXO J100158.7+553958,13.85,14.226,13.7
2CXO J100159.5+554048,16.899,16.179000000000002,13.302
2CXO J100205.3+554257,16.778,16.284000000000002,15.35
2CXO J132432.6+304557,17.132,16.539,16.023
2CXO J033132.8-280116,16.397000000000002,15.435,15.305
2CXO J083452.6-451521,10.187,10.196,10.151
2CXO J091758.7+514116,15.853,15.278,14.74
2CXO J091828.5+513932,15.835,15.007,14.29
2CXO J111511.2+532037,16.72,16.394000000000002,15.36
2CXO J122338.6+065715,12.652,11.711,11.235
2CXO J122349.6+072659,15.666,14.743,14.333
2CXO J085200.7-461418,17.078,15.728,14.975
2CXO J103934.1+395257,16.212,15.947,15.253
2CXO J013256.2+303546,15.682,14.737,14.509
2CXO J013256.6+301542,8.201,7.671,7.471
2CXO J013323.2+305653,8.511000000000001,8.362,8.322000000000001
2CXO J013337.0+302321,7.575,7.5779999999999985,7.522
2CXO J013346.5+305430,9.912,9.761,9.702
2CXO J013346.8+305453,11.925999999999998,11.351,11.269
2CXO J013351.1+303823,16.942999999999998,16.165,15.478
2CXO J013452.8+302810,12.366,12.168,12.118
2CXO J022457.9+620132,16.812,14.087,14.944
2CXO J022511.3+620942,12.482,11.991,11.715
2CXO J022518.5+620116,9.879,8.937000000000003,8.395
2CXO J022525.4+620218,11.177,10.96,10.869000000000002
2CXO J022531.6+620322,10.823,10.237,9.913
2CXO J022534.7+620140,13.187,12.634,12.365
2CXO J022536.5+620117,13.167,12.645,12.384
2CXO J022538.8+620816,11.987,11.222,10.637
2CXO J022544.0+620820,17.096,15.156,14.099
2CXO J022605.8+615846,11.476,10.945,10.687
2CXO J022618.8+615952,12.435,11.732,10.917
2CXO J022634.3+620152,12.128,11.692,11.473
2CXO J022635.3+621937,13.384,12.145,11.646
2CXO J022635.8+620106,15.041,13.825,13.627
2CXO J022645.2+620307,8.372,7.675,7.2639999999999985
2CXO J022645.7+615950,13.022,12.515999999999998,12.209
2CXO J022646.5+620019,15.203,14.226,13.782
2CXO J022649.6+621535,9.299,8.515,8.096
2CXO J022655.3+621051,11.161,10.493,10.087
2CXO J022701.4+621440,10.181,9.963,9.848
2CXO J022709.3+615443,12.865,12.14,11.716
2CXO J022720.2+620202,11.262,10.385,9.807
2CXO J022736.3+622000,8.181000000000001,7.96,7.881
2CXO J022743.9+622247,10.929,10.791,10.714
2CXO J024014.2+610916,11.353,10.665,10.452
2CXO J024031.2+611353,14.709,13.947,13.443
2CXO J142352.4+224744,16.267,15.618,14.661
2CXO J142354.9+240925,16.358,15.787,15.464
2CXO J133441.8+380011,17.084,16.121,15.47
2CXO J151558.6+561810,14.300999999999998,13.199000000000002,13.932
2CXO J171544.0+600835,15.972,15.194,14.684
2CXO J132938.6+471336,13.449000000000002,12.904000000000002,12.771
2CXO J132950.1+471139,16.118,13.436,16.425
2CXO J132952.2+471203,14.836,12.402,12.08
2CXO J132953.3+471042,15.842,15.124,14.413
2CXO J132953.5+471126,14.67,12.204,11.936
2CXO J133001.0+471343,16.629,14.867,14.646
2CXO J133001.1+471332,16.208,14.445,14.874
2CXO J191147.8+050036,8.413,7.782,7.561
2CXO J153159.1+242048,15.431,15.041,14.604
2CXO J153304.0+302508,17.546,15.793,15.914
2CXO J123536.0+621647,12.62,12.057,11.903
2CXO J123555.0+621800,16.168,15.791,15.226
2CXO J123624.9+622116,11.344,10.865,10.77
2CXO J123625.3+621405,15.095999999999998,14.499,14.218
2CXO J123632.7+622028,14.723,14.118,13.902
2CXO J123640.0+621942,12.814,12.203,11.954
2CXO J123652.9+620727,11.238,10.597,10.4
2CXO J123725.6+621649,16.855999999999998,15.999,15.521
2CXO J123748.4+622129,15.774,15.329,15.265999999999998
2CXO J111354.6+124439,16.141,15.027,13.67
2CXO J085331.5+512646,9.299,9.036,8.965
2CXO J160410.2+432614,16.691,16.224,15.51
2CXO J031818.8-663230,12.217,11.775,11.637
2CXO J030518.4+034600,8.935,8.754,8.727
2CXO J102554.6+471424,15.268,14.492,14.058
2CXO J205018.9+442629,9.398,9.256,9.152
2CXO J205033.0+441538,13.803,12.775,12.152
2CXO J205037.0+441824,11.271,10.213,9.656
2CXO J205042.8+442155,12.345,10.572,9.547
2CXO J205044.9+441554,12.139,11.087,10.481
2CXO J205052.6+441644,12.192,11.315,10.793
2CXO J205103.3+442415,13.339,12.281,11.773
2CXO J205104.6+442350,11.991,10.863,10.035
2CXO J205115.1+441817,13.043,12.043,11.404000000000002
2CXO J205115.8+441456,12.282,11.313,10.87
2CXO J205116.5+442258,12.758,11.99,11.587
2CXO J205121.0+442620,11.877,10.957,10.298
2CXO J205122.6+442108,12.782,11.699000000000002,10.987
2CXO J205133.3+442637,11.649,10.68,10.092
2CXO J205141.8+441607,12.848,11.944,11.202
2CXO J061754.3+222432,7.231,6.965,6.823
2CXO J034606.6+680705,10.396,9.957,9.882
2CXO J034626.0+680420,13.970999999999998,13.536,13.402
2CXO J150108.1+225001,11.866,11.181,10.706
2CXO J145111.7+580002,16.942,17.384,15.515
2CXO J145256.5+580844,8.647,8.537,8.501
2CXO J054528.5-001440,9.999,9.87,9.803
2CXO J054553.1-001325,12.777,11.956,11.694
2CXO J054600.1+000307,12.047,11.218,10.905
2CXO J054604.5+000458,11.339,10.125,9.455
2CXO J054619.4-000519,10.69,9.655,8.999
2CXO J054622.4-000852,11.51,10.654000000000002,10.214
2CXO J054645.3+000240,9.729,9.122,8.757
2CXO J054646.8+000907,12.292,11.127,10.395
2CXO J054650.2+000439,11.736,10.717,10.14
2CXO J144452.1-622001,7.721,7.261,7.0539999999999985
2CXO J144603.6-623209,6.926,6.747999999999998,6.65
2CXO J201916.7+402900,14.708,13.878,13.739
2CXO J201932.6+403913,7.596,7.295,7.148
2CXO J201947.0+405303,15.316,14.061,13.349
2CXO J201948.7+405220,13.839,12.723,12.284
2CXO J201949.1+405209,8.597999999999999,8.209,7.987
2CXO J201949.8+405222,13.556,12.673,12.334
2CXO J201953.8+404043,17.215999999999998,15.413,14.677
2CXO J202001.0+405231,16.432000000000002,14.662,13.885
2CXO J202005.9+405028,16.198,14.394,12.939
2CXO J202009.8+404627,15.534,14.142,13.562
2CXO J202025.7+403549,8.725,8.162,8.023
2CXO J202051.4+403030,14.281,13.232,12.725
2CXO J202112.8+402405,15.01,13.877,13.508
2CXO J202131.9+402425,16.191,14.741,14.042
2CXO J083633.5+553245,17.346,16.248,15.642
2CXO J205357.5+322314,8.818999999999997,8.616,8.555
2CXO J074758.8-192411,7.256,7.169,7.134
2CXO J192238.0+141318,15.3,14.832,14.485
2CXO J192240.3+141251,17.627,16.555,14.208
2CXO J192241.9+141011,15.005,14.339,13.063
2CXO J192300.0+140153,12.108,11.225,10.884
2CXO J192330.9+143325,16.672,15.409,14.288
2CXO J192335.7+143022,17.557000000000002,15.609000000000002,14.875
2CXO J192338.6+143158,16.840999999999998,15.274,12.913
2CXO J192342.8+143027,16.998,13.475,10.983
2CXO J192343.0+143015,16.945,15.008,13.838
2CXO J192352.4+143806,15.621,14.355,13.61
2CXO J192353.4+142528,12.749,11.959,11.668
2CXO J132014.7+330836,13.778,12.972,12.544
2CXO J132753.8-265701,8.383,7.76,7.542999999999998
2CXO J032618.2-212014,12.914,13.762,11.854
2CXO J002410.9-015647,16.952,16.151,15.378
2CXO J111928.4+130251,16.624000000000002,16.367,15.674
2CXO J133604.5-300828,16.312,15.942,15.44
2CXO J133620.0-295106,11.54,10.991,10.928
2CXO J133705.5-295032,14.786,14.445,14.52
2CXO J152156.5+520238,14.644,14.063,13.354
2CXO J141528.7-002634,15.794,15.359000000000002,14.63
2CXO J225152.1+623850,12.063,11.416,11.168
2CXO J225204.2+624732,9.379,9.166,9.09
2CXO J225248.0+623056,10.390999999999998,10.09,9.994
2CXO J225250.9+623043,12.669,11.981,11.8
2CXO J225253.3+623706,7.357,6.832000000000002,6.706
2CXO J225302.6+623706,13.121,12.066,11.535
2CXO J225338.4+623657,8.75,8.482000000000001,8.238
2CXO J225349.2+623527,11.782,10.781,10.319
2CXO J225354.0+623426,15.341,14.198,13.681
2CXO J225357.3+623650,13.095,12.604,12.479
2CXO J225358.8+623540,11.742,11.004,10.653
2CXO J225424.0+623515,11.802,11.02,10.733
2CXO J225500.5+623522,11.906,10.743,9.987
2CXO J225505.8+623450,12.086,10.778,9.887
2CXO J225525.0+623651,12.619000000000002,11.879,11.683
2CXO J225533.0+624059,10.51,10.398,10.318
2CXO J225610.1+623942,10.277,9.441,8.639
2CXO J225613.2+623533,11.805,10.781,10.122
2CXO J225628.8+623841,12.651,11.677,11.166
2CXO J225636.5+624007,9.904,9.257,8.911
2CXO J201546.6+371532,11.008,10.925999999999998,10.883
2CXO J201559.6+371434,9.62,9.607,9.581
2CXO J201636.4+372214,9.382,9.319,9.319
2CXO J201657.1+371128,7.08,6.785,6.7189999999999985
2CXO J202229.2+364613,10.46,10.302,10.21
2CXO J081739.5-073308,15.925999999999998,15.012,14.296
2CXO J020845.5+002236,15.919,15.472,14.965
2CXO J020925.1+002356,15.298,14.652,14.094
2CXO J043115.8+182008,11.21,10.553,10.304
2CXO J043124.0+180020,11.653,10.923,10.567
2CXO J043157.8+182134,8.982000000000003,8.811,8.521
2CXO J043158.6+181840,10.265,9.485,9.224
2CXO J043216.0+181244,11.07,10.39,10.063
2CXO J043332.8+180043,10.572,9.929,9.603
2CXO J043339.3+175152,10.699000000000002,9.471,8.384
2CXO J222221.1+195947,14.951,14.108,12.889
2CXO J110502.0+594103,14.012,13.27,12.853
2CXO J122719.0+752413,8.37,7.779,7.638
2CXO J222403.9-013413,8.6,8.017999999999999,7.845
2CXO J121537.2+362219,14.386,13.883,13.579
2CXO J121537.9+362222,15.171,14.474,13.732
2CXO J121538.1+361944,14.588,14.152,13.717
2CXO J114933.8+222226,17.093,16.227999999999998,15.377
2CXO J120523.1-074232,16.759,15.781,15.544
2CXO J110659.1-771854,11.204,10.423,10.003
2CXO J110709.2-771846,14.902,12.581,11.476
2CXO J110757.2-771725,13.874,11.49,9.954
2CXO J110759.8-771531,12.522,11.646,11.167
2CXO J110759.9-771730,11.805,9.921,9.094
2CXO J110838.9-771603,11.173,9.904,9.109
2CXO J110904.8-770957,11.912,11.246,10.96
2CXO J110937.6-771040,11.597,9.885,9.159
2CXO J111028.6-771659,11.729,11.11,10.782
2CXO J111035.5-772207,12.038,10.718,10.034
2CXO J080813.5+210608,7.336,6.763,6.522
2CXO J131119.2-012030,17.11,15.931,15.821
2CXO J193356.2+303112,14.253,13.716,13.59
2CXO J193426.9+303258,10.75,10.508,10.494000000000002
2CXO J193505.6+303421,16.5,15.869000000000002,15.138
2CXO J193840.1+303028,11.735,11.333,11.15
2CXO J031845.5-441831,9.615,9.425,9.336
2CXO J122654.4-005430,16.756,16.42,15.561
2CXO J170212.5-300122,9.393,9.328,9.284
2CXO J084944.4+445840,6.997000000000001,6.79,6.731
2CXO J155209.2+200523,15.011,14.316,13.988
2CXO J155229.9+200721,15.586,14.896,14.206
2CXO J013647.4+154744,10.934,10.395,10.15
2CXO J013648.7+154643,15.204,14.622,14.319
2CXO J221722.7+002108,15.919,14.324000000000002,13.959
2CXO J020011.5-093126,16.362000000000002,15.79,15.232
2CXO J142123.9+463318,16.28,15.487,14.885
2CXO J141531.4+113157,16.457,15.989,14.785
2CXO J213612.8+572956,14.22,13.455,13.187
2CXO J213623.6+573244,14.685,13.65,13.105
2CXO J213623.6+573804,10.427,10.325,10.269
2CXO J213625.5+573137,14.166,13.567,13.38
2CXO J213628.3+573213,14.384,13.535,13.166
2CXO J213634.8+572612,14.835,14.187,13.855
2CXO J213636.8+573132,13.754,12.630999999999998,12.021
2CXO J213636.8+573406,9.887,9.745,9.692
2CXO J213639.1+572953,11.924,10.422,9.392
2CXO J213641.0+573008,8.722999999999999,8.696,8.627
2CXO J213641.3+572202,15.22,14.613,14.053
2CXO J213643.9+572928,14.232,13.012,12.364
2CXO J213644.4+572355,13.68,12.887,12.579
2CXO J213646.0+572932,14.211,12.416,11.189
2CXO J213647.5+572954,13.568,12.342,11.655
2CXO J213648.1+573919,8.318,7.818,7.664
2CXO J213648.2+573402,14.796,13.989,13.785
2CXO J213649.3+573122,11.918,10.914,10.355
2CXO J213649.6+572227,12.901,12.140999999999998,11.758
2CXO J213650.6+573110,9.639,8.908,8.589
2CXO J213657.6+572733,12.442,11.327,10.64
2CXO J213700.8+572522,13.611,12.844,12.656
2CXO J213701.2+573418,14.720999999999998,13.755999999999998,13.37
2CXO J213701.3+572446,13.305,12.459,12.206
2CXO J213701.9+572822,12.854,11.969,11.56
2CXO J213702.4+572614,14.074000000000002,13.331,13.129
2CXO J213703.1+572718,14.414,13.692,13.362
2CXO J213704.5+573223,15.495,14.588,14.351
2CXO J213706.0+573201,12.105,11.273,11.077
2CXO J213706.4+573232,13.321,12.327,11.909
2CXO J213707.0+572700,12.649,11.752,11.258
2CXO J213708.2+573024,14.036,13.263,12.896
2CXO J213708.3+573351,8.847999999999997,8.753,8.735
2CXO J213709.0+572549,14.561,13.792,13.55
2CXO J213709.3+572948,13.385,12.325,11.837
2CXO J213709.4+573036,13.884,13.036,12.648
2CXO J213710.2+573019,13.057,12.216,11.956
2CXO J213714.9+572912,13.726,12.946,12.734000000000002
2CXO J213715.4+572717,14.459,13.476,12.954
2CXO J213715.9+572659,12.499,11.534,10.856
2CXO J213716.3+572640,14.103,12.953,12.315
2CXO J213718.4+573121,10.385,10.119,10.049
2CXO J213719.7+573104,14.283,13.387,13.193
2CXO J213720.2+572515,11.169,10.983,10.918
2CXO J213724.5+572418,10.009,9.299,9.082
2CXO J213727.2+573129,13.218,12.349,11.954
2CXO J213728.0+572915,13.44,12.556,12.329
2CXO J213729.1+573253,13.236,12.142,11.553
2CXO J213730.7+573427,13.512,13.087,12.941
2CXO J213732.9+572827,14.0,13.302,13.061
2CXO J213738.4+572607,15.039,14.26,13.985
2CXO J213738.4+573140,13.303,12.229,11.668
2CXO J213738.8+572937,13.119000000000002,12.144,11.611
2CXO J213740.9+573336,7.697,7.647,7.6110000000000015
2CXO J213741.0+572800,14.327,13.474,13.206
2CXO J213745.1+572817,14.175999999999998,13.248,13.005
2CXO J213749.2+573158,15.185,14.394,14.153
2CXO J213750.1+573341,13.225,12.36,12.108
2CXO J213750.2+573010,14.639,13.775,13.384
2CXO J213751.1+572750,13.647,12.816,12.46
2CXO J174851.9-202146,11.012,9.845,8.532
2CXO J174853.1-202127,10.16,10.826,8.827
2CXO J015234.8-134737,16.316,15.618,14.996
2CXO J173300.1-241924,7.586,7.36,7.362999999999999
2CXO J173322.4-240804,9.787,9.511,9.368
2CXO J144642.7+012552,16.826,16.298,15.462
2CXO J194252.6+231822,13.162,12.226,11.512
2CXO J194302.7+231823,10.873,10.733,10.655
2CXO J194304.1+231312,12.278,11.854,11.568
2CXO J194306.7+231612,8.785,8.712,8.652000000000001
2CXO J194309.1+231803,11.282,11.023,10.796
2CXO J194310.9+231745,8.031,7.89,7.843
2CXO J194316.7+231917,14.601,13.697,13.305
2CXO J194316.7+232208,11.193,10.883,10.802
2CXO J194321.2+232138,15.121,14.066,13.753
2CXO J194323.2+232326,8.982000000000003,8.341000000000001,8.271
2CXO J194323.3+232036,14.474,13.418,13.002
2CXO J194324.4+232012,14.296,13.367,12.668
2CXO J194327.5+232622,14.161,13.054,12.412
2CXO J194327.6+232045,14.55,13.291,12.639
2CXO J194343.3+232456,14.300999999999998,13.567,13.341
2CXO J010621.2+322241,9.075,8.825,8.734
2CXO J171952.9+263003,8.229,7.637,7.351
2CXO J135317.7+332927,12.809,12.145,11.572
2CXO J135419.9+325547,12.734000000000002,12.157,11.667
2CXO J052500.1+013826,11.543,11.07,11.001
2CXO J024330.0+372028,13.993,13.369000000000002,13.019
2CXO J124142.6+412259,16.562,15.589,14.977
2CXO J124235.0+411313,16.673,15.894,15.042
2CXO J230146.5+590235,10.659,10.436,10.379
2CXO J230319.6+584528,11.144,10.683,10.572
2CXO J124913.8-055919,15.031,14.295,13.550999999999998
2CXO J192305.3+045719,14.848,14.369000000000002,14.13
2CXO J131546.6+420201,15.769,13.121,12.907
2CXO J155633.7+351757,15.912,14.905,14.787
2CXO J165444.8-365318,7.676,7.059,6.502999999999999
2CXO J142808.8-023124,16.065,15.508,15.061
2CXO J181905.0-252220,8.367,8.046,7.961
2CXO J181922.0-252352,14.709,14.409,13.854
2CXO J014049.1-083943,15.952,15.572,15.086
2CXO J141908.2+062836,15.129,14.477,14.187
2CXO J162322.9-262216,8.324,8.026,7.915
2CXO J162334.1-263134,14.185,13.802,13.716
2CXO J162335.8-263132,11.33,10.959,10.772
2CXO J162340.1-262925,15.067,14.537,14.549
2CXO J162342.0-263136,13.167,12.331,12.574000000000002
2CXO J095241.4+515848,16.597,15.581,15.01
2CXO J095243.0+515121,16.070999999999998,15.77,15.163
2CXO J083555.4-431108,13.358,12.212,11.433
2CXO J083612.1-432345,8.242,8.011000000000001,7.935
2CXO J073509.1+654024,7.399,7.204,7.141
2CXO J073650.0+653603,14.648,13.792,13.6
2CXO J073654.3+654015,15.595,15.163,14.985
2CXO J073708.5+654214,16.807000000000002,15.819,15.399
2CXO J073717.0+653557,16.192999999999998,15.539,15.416
2CXO J124002.1-113723,13.637,12.811,12.217
2CXO J141310.2-652017,9.767,10.977,8.152999999999999
2CXO J141314.2-652153,12.306,11.935,11.816
2CXO J135815.1+623105,16.512,16.174,15.25
2CXO J145215.6+430448,16.551,15.604,14.851
2CXO J120205.0+575538,9.074,8.838,8.774
2CXO J214001.4-234113,16.612000000000002,16.159000000000002,15.6
2CXO J192414.7+501519,8.834,8.732000000000001,8.683
2CXO J034328.2+320159,11.758,10.717,10.114
2CXO J034333.6+320145,13.357,12.572,12.22
2CXO J034344.6+320817,12.050999999999998,11.130999999999998,10.792
2CXO J034348.7+320733,12.425,11.651,11.366
2CXO J034353.7+320730,13.78,12.916,12.528
2CXO J034356.4+320959,15.473,14.653,14.11
2CXO J034359.2+320556,14.755999999999998,13.970999999999998,13.561
2CXO J034402.3+321016,15.037,14.166,13.789
2CXO J034403.6+320233,13.685,13.055,12.708
2CXO J034404.1+320716,13.076,12.157,11.821
2CXO J034404.4+320453,14.134,13.427,13.026
2CXO J034404.9+320953,11.546,10.71,10.497
2CXO J034406.1+320706,13.393,12.502,12.073
2CXO J034406.7+320753,13.025,12.143,11.75
2CXO J034407.5+320408,13.406,12.643,12.274
2CXO J034407.7+320504,14.044,12.965,12.466
2CXO J034409.1+320237,15.781,14.182,13.177
2CXO J034411.2+320612,12.418,11.441,11.156
2CXO J034412.7+321054,14.649,13.855,13.576
2CXO J034412.8+321315,14.528,13.623,13.235
2CXO J034413.5+321554,13.198,11.918,11.4
2CXO J034415.5+320921,14.594,13.775,13.299
2CXO J034416.4+320954,11.323,10.584,10.380999999999998
2CXO J034419.0+321717,3.614,3.755,3.717
2CXO J034419.1+320559,14.386,13.582,13.21
2CXO J034419.1+320931,10.164,9.843,9.759
2CXO J034419.5+320225,14.8,13.646,13.207
2CXO J034420.2+320543,14.311,13.335,12.853
2CXO J034421.2+320502,12.745,11.734000000000002,11.399
2CXO J034421.2+321156,12.663,11.668,11.323
2CXO J034421.7+321230,13.126,12.295,12.01
2CXO J034422.2+320542,12.548,11.277,10.703
2CXO J034423.9+321059,10.720999999999998,10.199,10.025
2CXO J034425.3+321012,12.874,11.953,11.526
2CXO J034425.5+320616,12.978,11.695,11.137
2CXO J034426.6+320820,12.991,11.557,10.842
2CXO J034427.2+320717,14.425,13.586,13.272
2CXO J034427.9+320519,14.906,14.211,13.75
2CXO J034428.4+320722,11.672,10.852,10.578
2CXO J034429.1+320757,13.688,12.856,12.542
2CXO J034429.5+320404,14.335,13.331,12.918
2CXO J034429.7+321039,11.931,10.765,10.14
2CXO J034429.9+320920,13.527,11.970999999999998,11.324000000000002
2CXO J034430.2+320742,14.032,12.717,12.157
2CXO J034430.2+321135,16.945999999999998,15.508,14.544
2CXO J034430.7+320955,9.834,9.581,9.433
2CXO J034431.0+320545,14.072,13.178,12.789
2CXO J034431.4+321129,13.481,12.744000000000002,12.343
2CXO J034431.5+320844,10.691,9.968,9.725
2CXO J034431.6+320653,13.587,12.816,12.455
2CXO J034432.7+320915,12.345999999999998,11.365,11.012
2CXO J034433.1+321529,12.494000000000002,11.640999999999998,11.345
2CXO J034433.2+320939,12.329,11.365,11.063
2CXO J034434.1+320946,6.789,6.64,6.515
2CXO J034434.4+320624,13.415,12.54,12.14
2CXO J034434.8+320953,12.49,11.588,11.258
2CXO J034435.3+320735,12.078,10.942,10.394
2CXO J034435.5+320804,13.639,12.719,12.333
2CXO J034435.6+320452,13.713,13.032,12.629
2CXO J034435.9+320924,13.932,13.088,12.65
2CXO J034436.4+320304,16.542,15.691,14.958
2CXO J034436.9+320645,9.208,8.485,8.193999999999999
2CXO J034436.9+320833,13.061,12.072,11.594
2CXO J034437.1+320915,12.523,11.599,11.300999999999998
2CXO J034437.3+320611,12.079,11.142,10.866
2CXO J034437.3+320710,14.005999999999998,12.921,12.434
2CXO J034437.7+321217,13.042,12.147,11.786
2CXO J034437.8+321007,14.143,12.557,11.98
2CXO J034437.9+320329,11.448,10.437,9.871
2CXO J034437.9+321136,13.339,12.478,12.056
2CXO J034438.5+320506,12.493,11.556,11.174
2CXO J034438.6+320856,12.449000000000002,11.567,11.276
2CXO J034438.8+320636,14.009,13.261,12.826
2CXO J034440.2+320933,13.967,12.966,12.419
2CXO J034441.3+320451,14.512,13.713,13.277
2CXO J034442.5+321002,13.63,12.362,11.791
2CXO J034442.7+320833,13.225,12.215,11.707
2CXO J034443.0+321014,13.529000000000002,12.644,12.187
2CXO J034443.7+321030,12.294,11.252,10.829
2CXO J034444.8+321105,13.14,12.179,11.819
2CXO J034445.0+321412,13.564,12.147,11.56
2CXO J034446.3+321116,13.996,12.555,11.928
2CXO J034447.6+321911,10.308,9.71,9.381
2CXO J034448.8+321321,13.095,12.238,11.939
2CXO J034452.7+320055,12.629,11.806,11.497
2CXO J034500.6+320819,14.325,13.586,13.213
2CXO J034500.9+320319,13.952,13.304,12.923
2CXO J034501.5+321051,11.864,11.127,10.875
2CXO J034505.1+320954,13.123,12.214,11.844
2CXO J034507.6+321027,10.119,9.596,9.411
2CXO J034507.7+320026,10.47,9.835,9.668
2CXO J034516.0+320619,12.012,10.545,9.59
2CXO J195001.0+262934,9.218,8.886000000000003,8.703
2CXO J174948.2-370127,11.771,9.873,7.625
2CXO J174951.5-370236,1.3330000000000002,0.711,0.621
2CXO J175014.2-370304,9.532,9.499,8.405
2CXO J171847.4-321032,13.705,13.063,12.958
2CXO J235456.4+292832,6.782,6.827000000000001,6.811
2CXO J032851.0+311631,13.292,12.515999999999998,12.121
2CXO J032853.9+311809,14.819,12.265999999999998,10.878
2CXO J032854.0+311654,13.027,12.042,11.599
2CXO J032854.6+311651,12.86,11.193,10.232
2CXO J032855.2+311735,15.09,14.073,13.433
2CXO J032856.2+311745,13.478,12.647,12.17
2CXO J032858.0+311803,12.809,11.707,11.345
2CXO J032858.4+312217,18.417,14.805,11.849
2CXO J032859.3+311548,16.49,12.528,10.437
2CXO J032900.3+311338,13.16,11.946,11.337
2CXO J032900.3+312045,13.56,12.371,11.800999999999998
2CXO J032902.1+311611,14.526,13.865,13.567
2CXO J032902.8+311600,12.838,12.177,11.943
2CXO J032903.3+311839,15.833,14.548,14.0
2CXO J032910.7+312230,14.896,13.672,12.928
2CXO J032911.3+311717,13.977,13.371,12.915
2CXO J032912.7+312007,14.675999999999998,13.781,13.294
2CXO J032914.4+312236,14.606,13.53,13.035
2CXO J032918.7+312325,11.446,10.675999999999998,10.33
2CXO J032919.7+312457,8.833,8.538,8.351
2CXO J032921.8+311536,11.175999999999998,10.151,9.504
2CXO J032923.1+312030,12.396,11.654000000000002,11.229
2CXO J032923.1+312652,13.593,12.703,12.243
2CXO J032923.7+312509,14.039,12.945,12.374
2CXO J032924.8+312406,14.433,13.765999999999998,13.383
2CXO J032932.8+312712,13.353,12.598,12.285
2CXO J074542.3+393248,6.42,6.3039999999999985,6.274
2CXO J205552.5-045202,16.053,15.427,14.252
2CXO J045529.3-662311,12.765,12.822,12.817
2CXO J045604.5-662358,14.858,14.856,15.017
2CXO J045619.2-662702,14.720999999999998,14.867,14.78
2CXO J045642.5-662518,13.574000000000002,13.485,13.523
2CXO J045643.2-662502,12.366,12.443,12.415
2CXO J045646.7-662446,12.946,12.997,13.022
2CXO J045658.7-662439,12.404000000000002,12.498,12.422
2CXO J045700.9-662357,13.433,13.302,13.222
2CXO J045714.8-662226,15.523,15.576,15.119000000000002
2CXO J045716.9-662323,13.226,13.202,12.565
2CXO J212501.2-081328,16.015,15.161,14.277
2CXO J134214.5+282331,11.744000000000002,11.179,11.056
2CXO J090948.6+105634,16.444000000000006,15.015999999999998,15.235
2CXO J053923.5-284223,16.320999999999998,15.674,15.032
2CXO J053944.6-284550,9.745,9.599,9.569
2CXO J174044.6-534041,16.164,15.442,13.73
2CXO J174058.3-534153,13.630999999999998,13.406,13.33
2CXO J174118.3-534227,11.754,11.595,11.574000000000002
2CXO J064010.3+093854,12.281,11.62,11.445
2CXO J064011.1+093806,12.955,12.116,11.615
2CXO J064016.9+094633,13.27,12.556,12.399
2CXO J064019.7+093148,14.621,13.892,13.581
2CXO J064026.4+093521,14.334,13.63,13.423
2CXO J064028.8+093305,13.665,12.973,12.779000000000002
2CXO J064030.8+093440,12.686,11.509,10.667
2CXO J064033.4+093458,14.51,13.79,13.57
2CXO J064033.5+093336,14.412,13.731,13.470999999999998
2CXO J064034.4+093518,13.55,12.824000000000002,12.531
2CXO J064036.1+092803,14.505999999999998,13.984000000000002,13.674
2CXO J064037.1+093109,13.327,12.546,12.334
2CXO J064037.8+093454,12.907,12.195,11.833
2CXO J064038.6+093657,13.425999999999998,12.808,12.552
2CXO J064039.3+093445,12.649,11.139,9.95
2CXO J064040.0+093503,12.239,11.581,11.246
2CXO J064040.8+092759,13.737,13.046,12.869000000000002
2CXO J064041.0+093357,13.121,12.248,11.452
2CXO J064042.1+093337,10.759,10.276,9.842
2CXO J064042.2+093424,14.265999999999998,13.482,13.35
2CXO J064042.4+093220,13.226,12.64,12.52
2CXO J064042.7+093334,13.871,12.997,12.672
2CXO J064043.3+093034,13.965,13.114,12.393
2CXO J064043.4+092840,13.235,12.503,12.357
2CXO J064043.6+093511,14.823,14.025,13.878
2CXO J064043.6+093835,14.567,13.938,13.714
2CXO J064044.1+092354,13.164,12.567,12.416
2CXO J064044.5+093226,14.047,13.338,12.977
