name,g_mag,bp_mag,rp_mag
2CXO J222852.6-075346,18.392414000000002,18.456629,18.126816
2CXO J222906.0-080251,19.090246,19.46337,18.559357000000002
2CXO J222934.1+305712,16.712423,16.864584,16.20915
2CXO J223045.0-000538,20.529044,20.428713000000002,19.677656
2CXO J223052.6+503115,8.070031,8.16034,7.880261
2CXO J223113.0+501710,12.477563,12.748766,12.040984
2CXO J223141.6-410444,18.292063,18.46205,17.966679
2CXO J223439.9-374259,17.408125,17.300365,16.602722
2CXO J223653.9+565421,8.749723,8.986839,8.249526
2CXO J223703.7+585850,15.730099,17.257402,14.508985999999998
2CXO J223715.5+821027,15.400082999999999,16.181755,14.425476000000002
2CXO J223730.1+585755,18.446556,19.848782,16.513706
2CXO J223920.8+611626,14.104571,15.060286999999999,13.122439000000002
2CXO J223925.4+032038,10.120298,10.478433,9.583013000000001
2CXO J223944.3+612425,10.004795,10.216107000000001,9.642164999999999
2CXO J223945.7+612347,11.15028,10.757086,9.992092999999999
2CXO J224007.1+031813,19.273891,19.443398000000002,18.673353
2CXO J224008.7+612012,11.544452,11.906899000000001,11.006939
2CXO J224028.1+611112,19.932566,20.952316,18.645842000000002
2CXO J224407.5+553521,8.776856,8.799215,8.680743
2CXO J224649.3-004954,17.637985,17.937532,17.11041
2CXO J224716.7+034126,20.683510000000002,20.582817000000002,18.889454
2CXO J224729.8+034558,19.369282000000002,19.520933,18.816679999999998
2CXO J225044.9-321156,19.597748,19.889782,19.223673
2CXO J225228.2-174916,20.323692,19.377292999999998,18.227373
2CXO J225257.6-084140,19.470154,20.520645000000002,18.344173
2CXO J225338.6+295712,16.581297,16.824463,16.153986
2CXO J225636.4+052516,16.050251,16.275959,15.401025
2CXO J225654.0-103548,19.031658,19.19192,18.383816
2CXO J225654.3-102650,20.47348,20.635876,19.73868
2CXO J225848.2+251543,13.461595,13.624645000000001,13.017773
2CXO J230033.4+585246,11.152515,11.917645,10.296114999999999
2CXO J230143.2+301008,9.219130999999999,9.451019,8.828854
2CXO J230144.3+155715,8.191706,8.335564999999999,7.922903
2CXO J230243.9+551410,6.512475,6.441602,6.523519
2CXO J230250.3+551420,10.453047999999999,10.72776,10.01445
2CXO J230251.8+590233,10.654884,10.757507,10.44556
2CXO J230257.4+084833,18.711428,18.979347,18.311949
2CXO J230301.4-093930,17.534489999999998,17.890741000000002,16.993074
2CXO J230440.4+121021,10.139006,10.401074000000001,9.6712
2CXO J230536.2+623246,15.129223999999999,16.337436999999998,13.874279000000001
2CXO J230609.7+622732,10.954342,11.268447,10.469671
2CXO J230631.0+622831,11.749085000000001,12.068315,11.262736
2CXO J230728.7+210802,5.910741000000001,6.042507,5.648651999999999
2CXO J230912.7+003956,19.765657,19.931688,19.334143
2CXO J230920.2+004523,18.712932000000002,16.840823999999998,15.404889
2CXO J230946.1+000048,18.395887,18.461707999999998,17.634895
2CXO J230956.0-000240,20.216202,20.278505,19.751877
2CXO J230957.6-000126,20.21621,20.450556,19.652172
2CXO J231129.6-282720,20.260118,20.295414,19.988267999999998
2CXO J231228.0+091926,19.797276999999998,19.252607,18.093892999999998
2CXO J231238.7+613848,14.800042000000001,15.772703,13.777312
2CXO J231245.3+612736,10.757269,11.202638,10.143283
2CXO J231253.8-283700,18.934767,19.073679000000002,18.557213
2CXO J231255.8-284202,19.403416,19.628132,19.021735999999997
2CXO J231309.7+002633,19.634572,19.330885000000002,18.415760000000002
2CXO J231331.3+613022,19.574285999999997,18.858261,16.681606
2CXO J231331.4+003332,20.860560999999997,20.972033,19.98316
2CXO J231331.8+612747,19.461765,21.379091,17.862465
2CXO J231333.3+612935,18.861109,20.858292000000002,17.71725
2CXO J231340.7+612828,20.417756,21.234548999999998,18.682074
2CXO J231406.3-023806,7.163431,7.221458999999999,6.8291710000000005
2CXO J231442.3+043230,20.034932,20.172106,19.477987
2CXO J231446.2+043156,21.43478,18.886839000000002,17.524054
2CXO J231446.9+043154,21.75189,20.017687,20.314953
2CXO J231518.9-591028,19.105951,19.2242,18.997118
2CXO J231626.2-590107,10.265326,10.472560000000001,9.912647
2CXO J231816.2+063508,19.57714,16.941387,15.093164999999999
2CXO J231821.8-042456,18.230457,16.878220000000002,15.351587
2CXO J231836.9+304836,19.22643,18.262905,16.733364
2CXO J231953.3+080724,12.406981,12.667950999999999,11.858001
2CXO J232424.7+144254,18.552856,18.704045999999998,18.182775
2CXO J232428.4+144323,18.865791,19.119152,18.501657
2CXO J232444.7+143113,18.642372,18.83652,18.152157
2CXO J233119.0+194511,20.401691,20.37503,19.615757000000002
2CXO J233154.2+193834,19.674505,19.641415,18.80348
2CXO J233209.7+194517,19.363654,20.040537,18.509870000000003
2CXO J233212.5+194217,9.756679,9.734119,8.902102000000001
2CXO J233409.2-360833,9.95932,10.239734,9.515965
2CXO J233623.2+020607,5.56184,5.797486,5.162028
2CXO J233901.2+362108,20.251766,17.86596,16.399988
2CXO J233938.7-053305,18.797924,18.824460000000002,17.928967
2CXO J234053.0-090314,19.320044,19.471006,18.941470000000002
2CXO J234053.7-091210,20.280260000000002,20.329952,19.767920999999998
2CXO J234100.9-085531,19.257462,19.42582,18.919527
2CXO J234421.1+095602,16.449391000000002,14.691320000000001,13.469923000000001
2CXO J234449.5+122143,17.070414000000003,17.174870000000002,16.16178
2CXO J234807.1-091202,20.69367,19.110466,17.758286
2CXO J234810.5+010552,19.545603,19.796017000000003,19.075441
2CXO J234812.8+010022,21.169453,20.910025,19.951857
2CXO J234819.1+005717,20.37889,20.329388,19.7268
2CXO J234819.5+005721,18.886814,19.075922,18.497482
2CXO J234820.8+010024,20.862072,22.260514999999998,20.369385
2CXO J234834.1+005320,20.597572,20.672419,20.078259
2CXO J234849.5+010719,19.792084,20.141094,19.30069
2CXO J235425.4-101402,11.063746,11.594228999999999,10.385798
2CXO J235614.4+192629,19.2239,19.487182999999998,18.730198
2CXO J235813.3+623343,20.721185000000002,20.928972,19.943835999999997
2CXO J235849.9+622336,20.755018,21.315397,19.789402
2CXO J235933.4-250758,20.818254,20.738249,20.36286
2CXO J235939.7-250056,19.755357999999998,20.283123,19.144476
2CXO J235953.4-093655,19.366445000000002,19.276981,18.318964
2CXO J235953.6-124148,16.30986,16.721977,15.675438
2CXO J173333.6-303203,9.968884,9.456697,9.067777
2CXO J173411.3-293117,18.87173,19.870098000000002,17.758029999999998
2CXO J173453.7-302521,19.166464,21.367882,17.793623
2CXO J173527.1-293046,10.703726,10.892348,10.363019
2CXO J173548.8-301943,17.583968,18.502155,16.2604
2CXO J173620.1-293339,16.684202,19.660017,15.09441
2CXO J173629.0-291028,9.836039999999999,10.419767,9.088303
2CXO J173638.3-285944,11.184204,11.407362,10.76925
2CXO J173718.7-282926,10.282301,10.637739,9.733141
2CXO J173803.5-290705,9.626558000000001,9.921548,8.931916000000001
2CXO J173812.8-290612,18.686647,20.595596,17.441720999999998
2CXO J173850.2-284808,17.887863,18.502476,16.782736
2CXO J173931.2-290952,9.392430000000001,10.175947,8.519119
2CXO J173935.7-272935,18.997002,19.657308999999998,17.642801000000002
2CXO J173940.8-285111,9.779382,10.034308,9.291478999999999
2CXO J173942.5-284615,20.334847,21.490896,19.143635
2CXO J174042.0-280724,20.764526,22.202557000000002,19.442503
2CXO J174046.0-280147,9.203341,9.444927,8.796367
2CXO J174059.4-283123,20.169315,21.682169000000002,17.850018
2CXO J174118.6-281957,11.254997,11.315851,10.130527
2CXO J174133.7-284034,18.746617999999998,19.088282,18.10173
2CXO J174140.0-271737,20.440125,21.134892,18.646734
2CXO J174142.3-275830,20.21124,20.819035,19.034454
2CXO J174148.7-281143,11.277712,11.418301,11.003238
2CXO J174205.3-265045,8.003139,8.193269,7.66323
2CXO J174208.3-282553,20.782932000000002,22.586538,18.014198
2CXO J174226.2-293607,19.922117,21.771404,18.447958
2CXO J174231.2-283522,20.631007,21.941841,19.019857000000002
2CXO J174239.4-275326,11.777953,11.819563,11.164311
2CXO J174239.7-262655,19.692963,20.914429000000002,18.385122
2CXO J174257.7-292454,10.247076,10.577755,9.737445
2CXO J174303.9-293236,10.441877,10.707944,10.006953999999999
2CXO J174311.1-271622,18.681673999999997,19.779567999999998,17.489866
2CXO J174311.6-291109,17.991107999999997,20.305201999999998,16.638351
2CXO J174312.6-294806,19.557429,21.434904,17.847260000000002
2CXO J174321.0-294543,19.422911,21.482473000000002,17.863204999999997
2CXO J174328.0-291540,18.517381,19.427398999999998,17.302578
2CXO J174329.7-294114,20.459879,21.557636,19.022657000000002
2CXO J174338.1-293839,17.841835,19.028475,16.764774
2CXO J174341.6-283845,10.582616999999999,10.956928999999999,10.041511999999999
2CXO J174347.2-314025,8.970531,9.634524,8.168778999999999
2CXO J174349.5-290758,16.84219,18.413320000000002,15.6181
2CXO J174350.9-295910,9.640985,10.580243,8.670991
2CXO J174410.1-293059,15.611432,17.10612,14.423316
2CXO J174410.9-293400,17.634068,18.88383,16.54834
2CXO J174412.2-292947,18.641293,19.704567,17.496464000000003
2CXO J174421.3-290216,18.923651,20.78214,17.57066
2CXO J174422.2-285958,19.348278,20.531012,17.888052
2CXO J174426.3-271925,20.151871,21.376347,19.037615
2CXO J174426.9-292932,21.07726,22.145695,19.480112
2CXO J174428.5-292420,19.586125,20.888348,18.481436
2CXO J174429.4-293159,19.168233999999998,20.533567,18.013765
2CXO J174432.0-293356,19.814226,21.506912,18.407602
2CXO J174444.4-285503,15.935184,16.694468,15.075087
2CXO J174449.6-294445,9.979056,10.073863000000001,9.779630000000001
2CXO J174451.3-285724,17.108873000000003,17.97564,16.191824
2CXO J174451.6-285416,17.070908,17.881319,16.193457000000002
2CXO J174451.9-295440,10.844508,10.941957,10.639149
2CXO J174452.4-292320,14.320635000000001,15.472610000000001,13.251248
2CXO J174453.0-290646,16.102242999999998,16.473679999999998,14.836234
2CXO J174453.7-292810,18.802052,19.88581,17.786333
2CXO J174457.5-285115,20.434858,21.583857000000002,18.97144
2CXO J174458.3-294753,19.636837,21.384957999999997,18.135174
2CXO J174458.9-292430,17.67385,18.862232000000002,16.622932000000002
2CXO J174501.0-292124,12.952181,12.985639,12.269271
2CXO J174501.2-291008,14.446769,15.638769,13.376751
2CXO J174501.4-285030,17.404642000000003,19.608099,16.051320999999998
2CXO J174501.6-285119,20.161085,21.165326999999998,19.084393
2CXO J174502.8-290428,14.9975,15.541542999999999,14.294428
2CXO J174503.5-263031,19.340379000000002,21.316956,17.884592
2CXO J174504.3-283553,17.504463,18.503505999999998,16.549639000000003
2CXO J174505.6-292036,17.890465,18.881128,16.953869
2CXO J174506.6-291156,12.933060000000001,14.72545,11.668203
2CXO J174507.9-285232,16.547085,17.290861,15.70301
2CXO J174507.9-291302,20.917212,21.417862,20.122192000000002
2CXO J174508.2-295645,10.244608,10.92803,9.426893
2CXO J174512.1-290648,17.283964,20.839610999999998,15.694987
2CXO J174513.6-321021,16.540316,18.294937,15.258420000000001
2CXO J174513.9-292042,13.400373000000002,14.740196,12.263513
2CXO J174517.7-290139,17.37965,18.279018,16.46443
2CXO J174518.2-292838,11.290773,11.4549,10.996965
2CXO J174520.3-290634,20.19435,20.697905,19.030783
2CXO J174520.5-290137,19.911409,21.678171,18.691076000000002
2CXO J174521.1-292508,19.157022,20.320364,18.110607
2CXO J174521.8-292111,18.311419,19.30058,17.33246
2CXO J174522.1-255048,15.069020000000002,16.065351,14.075082
2CXO J174525.7-285626,10.468125,11.045585,9.72152
2CXO J174526.0-285856,20.920714999999998,21.534554999999997,19.477816
2CXO J174526.5-285903,18.170391,19.278557,17.163738000000002
2CXO J174527.5-285330,17.78223,18.96735,16.738749
2CXO J174530.5-284423,17.302174,18.43177,16.261936
2CXO J174531.1-290728,18.416792,19.475657,17.391338
2CXO J174532.0-284715,8.907982,9.47723,8.185247
2CXO J174533.2-305857,8.700712,9.021783000000001,8.210416
2CXO J174533.8-285522,14.896214,15.419884,14.211020000000001
2CXO J174534.8-292336,19.881565,20.961018,18.781015
2CXO J174535.9-291123,18.48838,19.390625,17.387424
2CXO J174537.5-290551,16.541017999999998,17.390942000000003,15.63411
2CXO J174538.5-284811,18.363615,19.521639,17.342657
2CXO J174538.8-290317,15.625375,16.43591,14.725821
2CXO J174539.5-285453,19.316976999999998,20.458204000000002,18.308092000000002
2CXO J174541.3-290854,16.511145000000003,17.300028,15.628582000000002
2CXO J174541.5-285151,18.736324,20.669710000000002,17.427223
2CXO J174542.0-292301,11.704825999999999,12.089227000000001,11.137526
2CXO J174542.8-290302,20.188917,21.01034,18.544868
2CXO J174543.4-285422,15.189322,15.946097,14.211529999999998
2CXO J174543.4-290201,18.739487,20.020573000000002,17.6347
2CXO J174543.7-291318,10.055261999999999,10.445861,9.472897999999999
2CXO J174544.2-290120,20.83676,22.037022,19.539913000000002
2CXO J174544.3-290646,20.862717,22.449104000000002,19.49106
2CXO J174544.4-301103,17.055128,18.258509,15.96326
2CXO J174544.6-290144,20.553093,21.52093,19.455893
2CXO J174544.6-290426,19.784836,21.594488000000002,18.251495000000002
2CXO J174544.8-285608,20.003963,21.008848,18.955572
2CXO J174545.3-284729,18.661531,20.520338,17.384667999999998
2CXO J174545.3-290130,17.099676000000002,17.885956,16.216566
2CXO J174545.5-290227,16.963048999999998,17.729315,16.030691
2CXO J174545.6-290126,19.528876999999998,20.542229000000003,18.517385
2CXO J174546.2-290020,18.342003,19.304459,17.383492
2CXO J174546.3-290233,18.869875,19.865029999999997,17.715826
2CXO J174547.4-290607,18.169209,18.354084,16.595604
2CXO J174547.8-290124,20.00391,21.344818,18.785185000000002
2CXO J174547.8-290145,18.128304,19.030188,17.186275
2CXO J174548.7-282619,18.730448000000003,20.591207999999998,17.3484
2CXO J174549.1-290137,19.981273,20.27978,18.069157
2CXO J174549.1-290502,17.329786,19.745667,15.919717000000002
2CXO J174549.3-290119,16.735782999999998,17.529186,15.87094
2CXO J174550.0-291204,18.546398999999997,21.6303,16.85485
2CXO J174550.5-285821,19.412793,20.47769,18.36037
2CXO J174552.5-301621,20.023406,21.34316,18.868181
2CXO J174553.3-290202,20.461989000000003,21.611101,19.428495
2CXO J174553.4-285234,20.206502,21.115469,19.124230999999998
2CXO J174554.3-285929,18.036654000000002,19.046665,17.079539999999998
2CXO J174554.4-284430,19.134283,20.588266,17.971832
2CXO J174554.4-290450,20.200322,21.801342,19.011485999999998
2CXO J174554.7-290020,20.214159,21.20992,18.967886
2CXO J174554.9-285844,20.638302,21.523466,19.447943
2CXO J174555.1-290011,19.885474,20.92229,18.855919
2CXO J174556.5-285736,11.436366,11.567757,11.183431
2CXO J174559.3-291155,14.61501,15.168306,13.904732000000001
2CXO J174600.5-285204,16.723768,17.450998000000002,15.879472
2CXO J174603.0-285640,11.116303,11.242030999999999,10.870272
2CXO J174605.9-283538,19.407175,21.193613,17.693884
2CXO J174606.2-322413,9.239995,9.544383,8.769931
2CXO J174609.5-284607,14.728259,15.416598,13.916413
2CXO J174610.4-285347,21.110386,21.311729999999997,19.342472
2CXO J174611.1-291753,19.018101,21.268832999999997,17.165262
2CXO J174612.0-284501,18.016214,19.482023,16.864372
2CXO J174612.7-320610,9.602647,10.755777,8.529942
2CXO J174613.4-292110,20.318798,21.338156,19.412003
2CXO J174614.1-285136,17.148806,18.52445,15.982142000000001
2CXO J174614.2-285115,14.333015,15.48714,13.246216
2CXO J174614.4-292043,17.352535,18.876293,16.148235
2CXO J174614.7-285235,20.95968,22.737728,20.10588
2CXO J174614.8-283639,18.649258,20.759016,17.317234
2CXO J174615.6-285024,19.909425,21.139301,18.561625
2CXO J174616.6-284909,18.685926000000002,19.981752,17.604649
2CXO J174618.8-284616,20.304057,21.290606,18.762814000000002
2CXO J174618.8-285145,14.345167000000002,14.738329,13.689114000000002
2CXO J174620.7-314947,16.078867000000002,17.429934,14.815288
2CXO J174620.8-284658,19.68615,20.929869,18.483192000000003
2CXO J174620.9-291307,18.385735,20.170431,17.084515
2CXO J174621.6-292226,16.633773,17.32631,15.368569
2CXO J174622.2-290004,20.168907,21.122970000000002,19.094065
2CXO J174622.3-284440,12.028741,14.905164000000001,10.571226
2CXO J174623.8-292253,17.77456,19.582094,16.41173
2CXO J174625.0-283313,16.489807,17.228262,15.660214999999999
2CXO J174625.1-292101,10.941479,11.550625,10.172067
2CXO J174625.7-292214,21.11586,21.464018,20.093054000000002
2CXO J174627.1-283314,14.605825,14.980781,13.794659
2CXO J174627.3-292106,19.217245000000002,21.179655,18.002874
2CXO J174629.9-283133,16.52506,17.237194,15.689992000000002
2CXO J174631.0-285905,20.934595,22.359982000000002,19.416195000000002
2CXO J174633.3-285829,19.907572000000002,21.044408999999998,18.871682999999997
2CXO J174637.0-291734,19.370585000000002,21.089083,18.223618
2CXO J174639.3-292108,18.153586999999998,19.64552,16.90804
2CXO J174640.4-282622,13.849234,14.359520000000002,13.173786999999999
2CXO J174640.5-291804,10.673538,11.272772999999999,9.908422
2CXO J174642.1-282906,17.066969,20.967667000000002,15.399372
2CXO J174644.9-283054,19.968414000000003,21.541076999999998,18.533323
2CXO J174645.4-282926,13.744573999999998,14.341472,12.973453999999998
2CXO J174648.0-285149,20.435144,21.5887,19.437628
2CXO J174648.7-282422,21.092674,21.542719,19.545270000000002
2CXO J174648.7-284325,20.31165,21.447046,19.3177
2CXO J174650.6-282839,15.257063,16.333504,14.225760999999999
2CXO J174650.8-283233,20.420448999999998,21.413288,19.05644
2CXO J174651.4-254646,9.677323,9.950887,9.239227
2CXO J174651.7-283030,18.124487,19.577198000000003,16.785751
2CXO J174652.6-282503,17.091007,18.136871,16.086996
2CXO J174653.2-282831,14.401538,15.079346,13.595101999999999
2CXO J174657.2-282429,14.894533,15.47039,14.166966
2CXO J174658.1-282300,19.52542,21.238703,18.311506
2CXO J174659.3-285321,17.069166,19.60654,15.658102
2CXO J174700.0-284827,20.691923000000003,20.815266,18.831770000000002
2CXO J174702.0-282859,19.55388,21.000753,18.349707000000002
2CXO J174702.5-285436,18.110584,19.009357,17.195358
2CXO J174703.5-283854,15.551704999999998,16.27198,14.703844
2CXO J174703.5-292356,10.235225999999999,10.799497,9.504325
2CXO J174703.6-282851,20.490174,21.82412,19.315205
2CXO J174704.6-285246,19.016287,21.136932,17.621315
2CXO J174704.8-284605,16.581926,17.772560000000002,15.479083
2CXO J174705.1-284806,19.624782,21.307987,18.119541
2CXO J174705.3-280859,9.097144,9.54204,8.550376
2CXO J174707.5-283229,13.842367000000001,14.501569,13.062255
2CXO J174707.6-284506,18.324602,19.579138,17.304178
2CXO J174707.9-283127,20.562514,21.383139,19.400728
2CXO J174708.4-284539,16.391573,17.700468,15.252504
2CXO J174708.4-284550,21.000232999999998,21.089926000000002,19.678873
2CXO J174709.2-282510,20.68967,21.304941,19.173008
2CXO J174709.6-284546,19.098249,20.407137,18.107338000000002
2CXO J174710.8-282649,20.444472,21.558178,19.373138
2CXO J174711.3-282534,20.073169,21.450289,18.953644
2CXO J174711.7-282613,13.143772,13.5816,12.532834
2CXO J174713.0-282949,20.327893,21.43926,18.956
2CXO J174713.2-282037,18.659208,19.934368,17.309677
2CXO J174713.5-284503,19.335151999999997,20.581129999999998,18.284283
2CXO J174714.5-284023,18.650057,20.726582,17.32553
2CXO J174714.7-282650,17.219042,18.23776,16.237779999999997
2CXO J174715.3-300050,12.578743,12.912563,12.075133000000001
2CXO J174717.3-282408,17.43727,18.367428,16.501764
2CXO J174718.1-281734,17.235668,18.753075,16.035023000000002
2CXO J174718.9-290948,17.924692,18.948254000000002,16.910652
2CXO J174722.2-282059,19.571457000000002,21.546968,18.375586
2CXO J174722.5-282210,20.84708,22.239157000000002,19.734314
2CXO J174722.6-300011,17.835686,18.996136,16.781971
2CXO J174723.6-282822,18.643583,19.686913,17.427069
2CXO J174724.6-282140,19.448503,20.676111,18.225597
2CXO J174725.2-284528,20.495913,22.02006,19.074676999999998
2CXO J174725.6-282655,18.676506,19.603096,17.725998
2CXO J174726.5-282457,17.093607000000002,17.898733,16.198198
2CXO J174726.7-283044,19.661684,21.024221,18.003738000000002
2CXO J174728.7-282243,19.079417000000003,20.711344,17.77916
2CXO J174729.4-282517,19.079842000000003,20.157167,18.038086
2CXO J174729.5-282200,15.021635,15.56221,14.284111
2CXO J174730.3-312322,10.693922,11.128825,10.081503
2CXO J174731.1-285740,9.859254,10.40648,9.132116
2CXO J174731.2-292454,10.797077999999999,11.18662,10.215533
2CXO J174732.0-282411,16.998295000000002,18.104246,15.926609
2CXO J174732.1-282033,16.243793,17.297033,15.19798
2CXO J174734.2-282406,11.831965,13.753429,10.500834
2CXO J174735.1-282901,19.927081,21.056542999999998,18.793861
2CXO J174735.5-282519,19.128033,20.736818,18.0337
2CXO J174738.8-282118,18.216791,19.291697,17.22089
2CXO J174739.7-282705,18.704665,20.010614,17.649788
2CXO J174740.9-282600,19.321952,20.433208,18.300615
2CXO J174744.5-282334,20.85841,21.752129999999998,19.679218
2CXO J174747.1-290105,17.276903,18.064877,16.398802
2CXO J174748.0-285501,14.433201,15.773463000000001,13.28774
2CXO J174748.0-295824,11.300414,11.478021,10.861917
2CXO J174749.0-282758,17.0349,18.238148000000002,15.965157999999999
2CXO J174749.3-282138,20.211075,21.393793,18.888482999999997
2CXO J174756.2-295939,18.281605,13.888253,12.914119
2CXO J174820.3-302835,10.103974000000001,10.386443,9.657779
2CXO J174825.8-291218,20.365868,21.316260999999997,19.162976999999998
2CXO J174835.5-295729,9.640618,9.841462,9.266439
2CXO J174839.3-310051,9.432002,9.697298,8.997423
2CXO J174841.8-270522,10.833832000000001,11.208903999999999,10.262816
2CXO J174845.2-270636,20.392943,21.166332,19.244892
2CXO J174847.8-312139,18.999622,20.929707999999998,17.63914
2CXO J174852.7-311708,17.065523000000002,18.73015,15.732861999999999
2CXO J174901.4-312455,16.491428,18.859348,15.078404999999998
2CXO J174905.5-312417,17.740686,19.344604,16.480885999999998
2CXO J174906.0-311911,17.150803,18.503017,16.013271
2CXO J174906.8-273233,20.248872,21.125542000000003,19.013903
2CXO J174916.0-311548,16.912577,18.168485999999998,15.743822
2CXO J174916.2-311223,16.01052,17.088079999999998,14.964073999999998
2CXO J174916.6-311518,7.8125990000000005,7.9256850000000005,7.5528830000000005
2CXO J174917.2-303550,6.574089,6.743747999999999,6.259812
2CXO J174917.6-312406,17.075208,17.882399,15.356627
2CXO J174928.8-311824,16.068179999999998,17.080328,14.555767999999999
2CXO J174928.9-270932,11.120612,11.458618,10.604378
2CXO J174929.2-291016,10.684161999999999,10.224548,9.986899000000001
2CXO J174929.2-294035,11.686577,11.322638000000001,10.514781
2CXO J174941.7-291656,9.368841999999999,9.642697,8.920275
2CXO J174947.1-311723,16.90536,18.059905999999998,15.736220000000001
2CXO J174959.3-295710,20.541708,21.044062,18.039974
2CXO J175002.7-292628,19.893434,20.282122,18.72864
2CXO J175010.5-294844,16.031492999999998,17.318878,14.872139
2CXO J175020.7-302652,12.189631,12.875805,11.382471
2CXO J175032.1-290731,16.288803,17.62128,15.16893
2CXO J175034.8-293201,10.135635,10.292815,9.824562
2CXO J175037.0-285933,17.80174,19.81626,16.501785
2CXO J175041.6-301138,18.233493,18.912603,16.450893
2CXO J175100.3-303416,10.260438,10.389954,10.011103
2CXO J175103.9-293013,20.341553,21.666332,20.114672
2CXO J175113.6-303726,18.456568,19.398994000000002,17.343575
2CXO J175118.9-265210,9.897117,9.934229,9.770629
2CXO J175121.9-294123,18.40505,20.157717,16.909615
2CXO J175122.7-292848,18.507072,21.286366,17.006270999999998
2CXO J175128.0-294034,16.313166,17.387169,15.159826999999998
2CXO J175136.3-295017,10.142555999999999,10.526589,9.567499
2CXO J175137.3-292940,10.424653,10.729772,9.947611
2CXO J175143.2-293121,10.14519,10.428207,9.700524
2CXO J175203.4-284530,10.620366,10.810089,10.265756
2CXO J175229.0-300322,17.574139000000002,18.949814,16.062891
2CXO J175249.3-284010,18.518629,20.717344,17.002851
2CXO J175257.4-292344,10.072521,10.621516999999999,9.370239999999999
2CXO J175306.7-295112,17.270825,18.074594,15.731712
2CXO J175310.0-292121,19.397429000000002,18.352589000000002,17.392448
2CXO J175332.6-294648,15.279444,16.185705,13.943613000000001
2CXO J175411.9-275123,16.974667,18.282879,15.791848000000002
2CXO J175423.3-295107,9.111247,9.162550999999999,8.962832
2CXO J175431.1-294708,9.26485,9.403347,8.976967
2CXO J175442.7-294347,9.652394000000001,9.778092,9.367512
2CXO J175451.2-295251,17.586533,18.372495999999998,16.261982
2CXO J175451.9-294833,17.631489000000002,18.308628,16.34236
2CXO J175508.7-294840,8.236283,8.516767999999999,7.782211
2CXO J175610.9-271426,10.373778999999999,10.021614,9.241528
2CXO J175637.1-271147,10.020809,10.023507,9.974772
2CXO J172431.6-341158,19.876820000000002,21.202585,18.35243
2CXO J172432.3-341538,20.695817,21.44848,19.060782999999997
2CXO J172434.7-341217,20.17999,21.499228,18.637832999999997
2CXO J172436.0-341400,12.127636,13.217392000000002,11.086022999999999
2CXO J172436.1-341521,18.698481,20.816195999999998,17.294346
2CXO J172436.4-341236,17.118639,18.500246,15.827884
2CXO J172437.7-341523,19.561860999999997,21.251398000000002,18.090425
2CXO J172437.8-341321,19.269531,21.21152,17.916922
2CXO J172438.6-341043,17.159209,18.774739999999998,15.754207999999998
2CXO J172438.8-341404,20.016749,20.504707,18.54911
2CXO J172439.6-341218,18.972864,21.247961,17.615969
2CXO J172439.8-341410,20.003603,21.979816,18.622785999999998
2CXO J172440.4-341206,12.947569,14.120410000000001,11.865875
2CXO J172441.0-341221,17.995033,19.79632,16.553810000000002
2CXO J172441.4-341357,18.865103,20.637676000000003,17.409325
2CXO J172441.5-341224,19.14031,19.641712,17.565645
2CXO J172442.1-341435,20.349052,21.323755,18.928627
2CXO J172442.2-341448,20.696072,21.71473,19.170115
2CXO J172443.2-341243,11.104475,12.188752000000001,10.066008
2CXO J172443.5-341237,19.750351000000002,20.747967000000003,17.71655
2CXO J172443.8-341310,19.422851,20.860989,17.960531
2CXO J172444.6-341247,19.137545000000003,21.330984,17.691746
2CXO J172444.9-341313,19.532427,21.441254,17.671136999999998
2CXO J172445.0-341234,18.519375,20.566633,17.147217
2CXO J172445.3-341212,18.578349,20.108418,16.886932
2CXO J172445.4-341432,18.308289000000002,20.605368,16.944363
2CXO J172445.7-340939,11.792387,12.997217,10.691154
2CXO J172446.6-341329,20.49144,21.042028,18.163952
2CXO J172448.9-341535,20.831406,21.770304,19.13765
2CXO J172449.8-341557,18.89813,21.083448,17.503626
2CXO J172453.2-341452,20.549015,21.816982,18.759165
2CXO J172456.7-341727,16.897394,18.820014999999998,15.580298
2CXO J172458.8-341518,19.618502,20.84737,17.38805
2CXO J172459.1-341646,18.41542,20.525526,17.060154
2CXO J172501.2-341734,19.690668,21.160095000000002,18.118914
2CXO J172504.9-340408,9.810463,12.386699,8.403417
2CXO J172507.4-341420,19.346809,21.323639,18.039846
2CXO J172514.3-341638,19.039757,20.769712,17.690468
2CXO J172552.5-342208,19.426702,21.422487,18.130955
2CXO J172553.1-341546,19.611948,20.745667,18.141052
2CXO J172554.9-342214,15.277534,16.669252,14.118117000000002
2CXO J172557.7-341652,14.711309,16.086128,13.548616
2CXO J172558.0-341605,14.246943,15.616948999999998,13.085789
2CXO J172558.5-353231,15.941648,16.288695999999998,15.145192999999999
2CXO J172558.7-341914,20.62591,20.875996,19.201939000000003
2CXO J172558.8-341622,19.537712,22.535223000000002,18.272198
2CXO J172559.1-341640,18.674539000000003,20.659285999999998,17.258028
2CXO J172559.4-341733,12.940645,14.421495000000002,11.584214999999999
2CXO J172600.8-341627,20.220144,21.58708,18.541075
2CXO J172602.2-341706,19.059368,20.818972,17.655924
2CXO J172602.9-340916,18.621634,19.728545999999998,17.540718
2CXO J172603.1-341016,17.528923000000002,18.661682,16.47689
