name,W1mag,W2mag,W3mag,W4mag
2CXO J225707.3+620208,9.3,9.331,8.616,5.015
2CXO J225714.2+624135,10.057,10.061,8.808,7.77
2CXO J230846.8-221948,13.534,13.297,11.947,8.657
2CXO J231739.9+002737,16.902,15.617,12.355,9.218
2CXO J231815.0-421347,17.279,16.761,12.143,8.687000000000001
2CXO J231821.0+002936,14.618,13.755999999999998,11.344,8.406
2CXO J231844.3+003013,9.167,9.185,9.148,8.767999999999999
2CXO J232159.0+000738,15.126,14.282,11.698,8.484
2CXO J232525.3+001140,14.778,13.636,11.074000000000002,8.437999999999999
2CXO J232546.5+001749,15.143,14.033,11.77,8.673
2CXO J232556.9-000500,15.261,13.863,10.887,8.401
2CXO J232632.7+002040,16.827,15.52,12.157,8.75
2CXO J232632.8-000326,16.42,15.44,12.041,8.831
2CXO J232634.6+002150,15.651,15.259,12.716,8.9
2CXO J232638.1-000525,15.83,14.712,12.058,8.687000000000001
2CXO J232640.5-000200,16.942,15.625,11.946,8.657
2CXO J232653.2+002143,15.233,14.744000000000002,10.96,8.606
2CXO J232710.7+001703,14.389,13.389,10.685,8.342
2CXO J232723.7-000243,15.622,14.514,11.890999999999998,8.628
2CXO J232734.7+002234,15.21,14.01,11.263,9.03
2CXO J232740.0-000143,16.945999999999998,16.601,12.366,9.032
2CXO J232742.6+000654,15.9,15.062,12.036,8.586
2CXO J232801.4+001705,14.353,13.246,10.101,7.335
2CXO J232817.6+001946,14.783,14.28,11.456,8.413
2CXO J232820.3+002238,14.277,12.87,9.793,7.234
2CXO J232845.0+000401,16.727999999999998,15.207,12.27,8.709
2CXO J232845.6+000501,15.883,14.56,11.303,8.658
2CXO J232853.3+002742,15.371,13.838,11.064,8.728
2CXO J232951.4+000942,15.499,14.669,11.934,8.929
2CXO J233032.9+000026,13.044,12.209,9.185,6.417999999999998
2CXO J233040.2+002352,15.645,15.09,12.729,8.952
2CXO J233149.4+000718,14.071,13.291,10.446,8.722000000000001
2CXO J233158.0+002359,16.612000000000002,15.559,11.837,9.109
2CXO J233231.8-000439,13.93,13.868,12.563,9.159
2CXO J233314.5+000358,16.55,15.281,12.133,9.017
2CXO J233314.7+000109,14.42,13.956,11.094,8.726
2CXO J233315.8-000452,15.603,14.889,12.527,8.686
2CXO J233328.9-000308,16.031,15.121,11.849,8.658
2CXO J233346.5+001515,17.485,15.753,11.937,8.74
2CXO J233413.3+001343,16.664,15.717,11.94,8.424
2CXO J233706.3+002132,14.977,14.24,12.26,8.658
2CXO J233736.3+000951,15.057,13.662,10.889,8.545
2CXO J233853.8+004811,14.34,13.609000000000002,10.466,8.326
2CXO J233913.4+005025,16.274,15.56,12.296,9.16
2CXO J234405.5-541225,7.447,7.502000000000002,7.479,7.303
2CXO J235232.1-001501,14.354,13.951,12.085,8.42
2CXO J235321.6-002840,14.143,13.135,10.959,8.213
2CXO J235708.7+003930,17.26,16.05,11.45,8.515
2CXO J235709.6+004626,16.412,15.316,11.203,8.505
2CXO J235715.8+004851,16.304000000000002,14.883,11.581,7.962999999999999
2CXO J235718.3+004350,16.256,16.275,12.093,7.619
2CXO J235832.4-003240,14.872,13.632,10.864,8.738
2CXO J235833.2+003453,14.285,13.956,10.91,8.581
2CXO J235914.0-002038,14.885,14.339,11.719,8.406
2CXO J235936.1-350152,8.054,8.101,8.074,8.109
2CXO J235942.1-345953,6.816,6.893,6.846,6.8039999999999985
2CXO J235958.2+005140,15.61,14.197,11.012,8.411
2CXO J000009.3+135618,15.513,14.672,10.825,8.75
2CXO J000021.0-250812,15.836,14.578,11.592,9.132
2CXO J000026.1-250651,16.796,16.166,12.778,9.109
2CXO J000026.2+134604,15.348,14.305,12.497,8.307
2CXO J000031.8-245458,13.382,13.242,11.963,9.183
2CXO J000100.2-250500,16.156,15.202,11.842,8.683
2CXO J000102.4-245848,16.176,15.78,12.795,8.552999999999999
2CXO J000111.1-100155,14.148,13.561,10.505,7.9460000000000015
2CXO J000122.6-250017,14.965,13.970999999999998,11.647,8.949
2CXO J000338.9+160220,12.153,11.312,8.639,6.3039999999999985
2CXO J000513.5+000627,11.422,11.252,11.044,8.713
2CXO J000535.2+000022,15.308,14.428,11.842,8.468
2CXO J000654.1-001533,14.58,13.251,10.187,3.901
2CXO J000703.6+155423,11.603,10.578,7.6960000000000015,5.2189999999999985
2CXO J000749.0+511220,7.9129999999999985,7.944,7.939,7.769
2CXO J000818.2+512316,14.441,14.523,13.22,8.958
2CXO J000833.8+512412,8.692,8.728,8.721,8.633
2CXO J000856.7+155045,15.424,14.242,10.998,8.415
2CXO J001056.8-283942,17.197,15.584,12.226,9.103
2CXO J001058.5-284047,17.002,16.055999999999994,12.384,9.187
2CXO J001115.2+144601,15.336,14.615,11.86,8.631
2CXO J001128.9+501653,6.468,6.556,6.5070000000000014,6.518
2CXO J001247.1+001238,16.191,15.205,11.248,8.472000000000001
2CXO J001306.1+000431,15.443,14.285,11.113,8.44
2CXO J001317.4-000635,14.746,13.952,11.317,8.759
2CXO J001438.3-010751,15.028,13.531,10.664,8.5
2CXO J001504.3-005439,14.031,12.945,10.246,7.636
2CXO J001544.3-391208,15.444,14.843,11.979,8.724
2CXO J001606.1-010209,15.02,14.121,11.163,8.2
2CXO J001659.3-271925,16.144000000000002,15.206,12.172,9.199
2CXO J001710.9-271435,15.691,14.681,11.835,9.225
2CXO J001801.6+163426,15.895,15.186,12.111,8.443
2CXO J001822.5+300446,11.064,11.091,9.487,7.232
2CXO J001823.5+300347,10.914,10.970999999999998,10.422,8.918
2CXO J001826.4+300400,12.17,12.187,12.24,8.786
2CXO J001828.6+163417,17.122,15.255,11.9,8.883
2CXO J001832.0+162925,13.931,12.861,10.312,8.149
2CXO J001837.3+163446,16.648,15.479,12.23,8.595
2CXO J001845.7+163345,16.205,15.112,12.345999999999998,8.606
2CXO J002010.8+213252,14.191,12.893,9.707,7.704
2CXO J002016.7-771320,6.497999999999998,6.535,6.553,6.509
2CXO J002028.9+153436,15.359000000000002,13.932,10.82,8.35
2CXO J002034.6-705526,13.031,10.85,7.601,4.849
2CXO J002037.9+284231,15.047,14.149,11.376,8.316
2CXO J002038.9-693729,5.473,5.34,5.5760000000000005,5.562
2CXO J002101.0+005248,13.954,12.939,9.596,6.162000000000001
2CXO J002301.4-275238,16.407,14.918,12.166,9.029
2CXO J002507.3+682539,8.463,8.49,8.527000000000001,8.29
2CXO J002532.2+682145,10.259,9.541,6.497999999999998,4.159
2CXO J002614.3+184613,13.747,12.797,9.41,6.7120000000000015
2CXO J002637.4+165953,15.43,14.406,11.452,8.317
2CXO J002707.7+170750,15.414,14.456,11.890999999999998,8.272
2CXO J002716.1-014646,10.121,9.692,5.784,3.81
2CXO J002733.7-013452,14.218,13.238,10.18,7.9129999999999985
2CXO J002734.8-753648,6.0470000000000015,6.049,6.044,5.979
2CXO J002752.4+002615,13.019,12.015999999999998,9.048,6.577000000000001
2CXO J002756.2+221930,9.306,9.054,8.789,8.652999999999999
2CXO J002839.8+003540,14.261,13.978,12.187,8.497
2CXO J002939.6-753053,16.322,15.427,11.758,9.183
2CXO J003039.5+262056,13.178,11.979,9.199,6.737
2CXO J003047.8+261648,15.502,15.255,11.792,8.993
2CXO J003058.2-275629,15.559,14.128,11.147,8.583
2CXO J003103.8-280238,16.249000000000002,15.15,11.9,9.237
2CXO J003131.4+003420,15.522,14.185,10.948,8.317
2CXO J003135.5+003421,15.122,13.687,10.319,8.353
2CXO J003138.1+003333,16.363,15.253,11.65,8.941
2CXO J003151.5+003233,11.709,11.541,11.662,9.073
2CXO J003202.9+003751,15.187,14.140999999999998,11.238,8.953
2CXO J003244.6-214420,15.564,14.874,12.053,9.035
2CXO J003318.3+612743,11.276,10.302,7.912000000000001,5.707000000000002
2CXO J003413.0-010027,13.743,12.294,9.348,6.982
2CXO J003413.6-212618,10.433,10.056,5.843,3.355
2CXO J003425.3-010859,15.968,14.741,11.868,8.868
2CXO J003443.8-005414,14.832,13.76,11.235,8.789
2CXO J003937.3-352917,14.962,13.553,10.552,8.037
2CXO J003942.6-352800,14.37,13.258,10.952,8.984
2CXO J004026.1-352939,8.904,8.949,8.939,8.566
2CXO J004043.4-440852,14.92,14.382,10.968,8.805
2CXO J004243.4+851414,8.349,8.376,8.38,8.263
2CXO J004309.1+520336,13.448,12.192,9.189,6.837999999999999
2CXO J004336.0+010636,15.517,14.408,11.347,7.975
2CXO J004341.2+005253,12.565,11.217,8.509,6.4929999999999986
2CXO J004341.4+005610,15.427,14.327,12.01,8.458
2CXO J004342.7+004841,15.739,14.608,11.001,7.806
2CXO J004351.5+005501,16.65,15.174,11.927,8.103
2CXO J004424.4+023148,16.965999999999998,15.503,11.445,9.015
2CXO J004439.5-653906,4.923,4.557,4.964,4.894
2CXO J004446.5+330254,10.003,10.038,10.123,8.743
2CXO J004455.7+144638,16.065,14.749,11.781,8.72
2CXO J004524.7+144246,14.078,13.164,9.859,7.433
2CXO J004526.2+143643,14.92,13.595,10.28,7.983
2CXO J004527.6+143816,13.518,12.025,8.341000000000001,5.9510000000000005
2CXO J004610.3+010643,13.556,12.592,9.488,6.824
2CXO J004613.5+010425,14.62,13.862,11.017,8.605
2CXO J004617.7-420751,12.612,11.853,9.119,6.86
2CXO J004637.6-420937,8.647,8.683,8.687000000000001,8.565
2CXO J004647.4-252150,15.544,14.753,11.793,8.593
2CXO J004703.3-115219,11.89,11.958,11.515,6.296
2CXO J004756.7+851456,9.216,9.282,9.23,8.732000000000001
2CXO J004821.6-285207,15.17,14.45,12.158,8.719
2CXO J004828.6-284831,15.496,14.413,11.741,8.966000000000003
2CXO J004842.4-283433,15.913,14.743,12.148,8.932
2CXO J004944.3-002302,13.550999999999998,13.325,9.925,8.019
2CXO J004957.0-005806,17.275,16.127,12.306,8.817
2CXO J004959.4-004043,17.172,15.724,11.954,8.623
2CXO J005006.3-005319,16.518,15.526,11.808,8.994
2CXO J005009.8-003900,15.142,14.050999999999998,8.932,5.877999999999999
2CXO J005011.0-003151,17.512,15.469,12.335,8.967
2CXO J005018.8-005438,15.396,14.737,12.183,8.766
2CXO J005025.2-005718,16.224,15.099,12.189,8.788
2CXO J005055.6+293328,11.678,10.62,7.801,5.334
2CXO J005056.2+511203,13.554,12.095999999999998,9.115,6.895
2CXO J005105.1+225252,8.171,8.213,8.237,8.218
2CXO J005203.1+473538,8.777000000000001,8.815,8.822000000000003,8.67
2CXO J005245.4-262422,17.186,15.996,12.31,8.67
2CXO J005259.4-262512,14.413,12.97,10.1,7.775
2CXO J005357.6+124743,17.338,16.462,12.602,9.143
2CXO J005424.8+124215,15.852,14.475,12.195,8.326
2CXO J005644.6+021630,15.243,13.800999999999998,10.208,7.818
2CXO J005701.1+145003,13.945,13.07,10.672,8.328
2CXO J005834.2+604853,6.237,6.2860000000000005,5.609,5.124
2CXO J005916.1+153816,14.049,13.317,10.456,7.627999999999999
2CXO J005950.5-073458,11.578,11.277,6.7620000000000005,3.742
2CXO J010002.5-615627,11.455,11.229,10.915,9.073
2CXO J010112.0-094500,13.996,12.973,10.389,7.824
2CXO J010448.3+020710,13.688,13.354,12.513,8.987
2CXO J010449.0-393245,15.271,13.777,10.762,8.434
2CXO J010523.0+602518,8.843,8.478,7.506,6.41
2CXO J010642.8+594028,9.805,9.411,6.0870000000000015,3.626
2CXO J010644.6+594033,9.433,8.994,5.445,2.38
2CXO J010701.4-172745,15.543,14.341,11.523,8.685
2CXO J010715.9-083429,14.027,13.148,10.804,7.9860000000000015
2CXO J010821.7+062327,13.433,12.338,8.946,6.584
2CXO J010835.1+214818,11.789,10.569,7.6,5.001
2CXO J010951.5-034326,10.073,9.834,9.389,8.866
2CXO J011227.5-011221,14.307,12.847,9.704,7.777
2CXO J011246.2-011307,15.839,14.838,11.181,8.267999999999999
2CXO J011305.6+153146,14.434,13.374,10.573,7.651
2CXO J011309.0+153553,14.808,13.348,10.195,8.113
2CXO J011341.8+005000,16.921,15.880999999999998,11.967,8.753
2CXO J011342.9+004829,14.691,14.021,10.734000000000002,8.064
2CXO J011346.8+005114,16.816,15.776,12.255999999999998,8.765
2CXO J011431.7+002624,16.486,15.289,12.032,9.075
2CXO J011517.7+001715,17.13,16.055999999999994,12.386,8.765
2CXO J011522.1+001518,14.282,13.845,12.16,8.773
2CXO J011537.7+002029,15.412,14.144,11.319,8.687000000000001
2CXO J011651.5-103425,15.852,14.736,11.658,8.593
2CXO J011827.9-005241,14.954,13.781,10.364,8.12
2CXO J011840.3-005228,7.099,7.104,7.06,7.122999999999998
2CXO J011841.3-005205,6.016,5.9670000000000005,6.03,5.964
2CXO J011847.1-265150,15.269,14.499,12.607,9.094
2CXO J011902.9-005633,16.492,15.046,12.052,8.818
2CXO J011912.8-010904,16.959,15.39,12.284,8.656
2CXO J011924.7+141143,15.116,13.703,11.12,8.154
2CXO J011927.4-083133,15.477,14.365,12.084,8.684
2CXO J011956.0-201022,11.672,10.327,7.587999999999999,5.25
2CXO J012156.0+144823,13.803,12.922,9.868,7.391
2CXO J012227.8-042126,13.231,11.982,8.555,6.442
2CXO J012250.2+004243,6.1960000000000015,6.191,6.189,6.082999999999998
2CXO J012254.3+145103,14.739,13.264,10.182,7.5379999999999985
2CXO J012308.8+003306,14.462,13.307,10.638,8.421
2CXO J012315.5+620655,8.859,8.879,8.758,8.097999999999999
2CXO J012322.3+004917,16.277,14.962,11.646,9.163
2CXO J012333.2+614603,8.589,8.61,7.367000000000001,5.7879999999999985
2CXO J012341.4+004435,13.717,12.465,9.737,7.482
2CXO J012345.0+620656,8.978,8.996,9.102,9.2
2CXO J012345.1+004345,16.191,15.354,12.689,9.177
2CXO J012349.3+034756,13.68,12.726,10.443,8.075
2CXO J012401.2-350307,16.923,16.229,12.981,9.372
2CXO J012401.8+003458,16.512999999999998,15.362,12.534,8.96
2CXO J012407.8+034345,16.583,15.235,12.075,8.774
2CXO J012433.1+034334,13.925,13.013,10.546,8.105
2CXO J012437.8+034625,16.959,16.089000000000002,12.493,9.387
2CXO J012509.4-091840,16.555,15.447,11.956,8.927
2CXO J012523.4-091741,16.886,15.59,12.476,8.821
2CXO J012803.0+631658,7.685,7.693,7.721,7.7029999999999985
2CXO J012857.5-175615,5.46,5.3279999999999985,5.51,5.435
2CXO J012930.7-522857,7.8210000000000015,7.867000000000001,7.843,8.128
2CXO J012937.1-522950,6.977,7.042000000000002,6.996,7.023
2CXO J012959.7+233820,15.691,14.479,11.591,8.669
2CXO J013120.2+061959,9.31,9.336,9.278,8.668
2CXO J013120.9+004138,13.576,13.351,11.634,8.932
2CXO J013128.2+003227,14.361,13.173,10.378,7.718
2CXO J013138.0+004200,16.361,14.806,11.636,9.024
2CXO J013253.3-095239,13.984000000000002,13.094,10.487,8.135
2CXO J013302.2-102130,16.581,15.505999999999998,12.554,8.668
2CXO J013340.3+040059,14.824000000000002,14.279000000000002,11.933,8.531
2CXO J013341.4-101932,17.221,15.582,12.048,9.18
2CXO J013343.2+035735,13.454,12.48,10.224,8.048
2CXO J013412.6+000346,15.126,14.293,11.911,8.862
2CXO J013419.3+000825,16.011,14.759,11.869000000000002,9.041
2CXO J013421.4+330756,15.351,14.991,11.839,9.221
2CXO J013435.6-093102,12.585,11.472,8.405,6.5870000000000015
2CXO J013621.2+660928,9.039,9.074,8.788,7.5539999999999985
2CXO J013626.6+154458,16.771,16.183,12.796,9.514
2CXO J013644.7+661301,11.453,11.521,10.41,7.715
2CXO J013847.5-103127,15.188,14.04,11.183,8.174
2CXO J013858.4-454629,5.9670000000000005,5.989,6.013,5.908
2CXO J013928.8-103427,15.031,14.309,11.071,8.423
2CXO J014010.1+062826,15.084,13.773,10.702,8.464
2CXO J014040.8-075848,14.568,14.043,12.011,9.463
2CXO J014102.8-302844,17.336,16.067999999999998,12.724,9.191
2CXO J014156.0-004614,15.758,14.492,12.349,9.068
2CXO J014200.8-005329,16.249000000000002,14.755,11.805,9.145
2CXO J014209.0-005050,13.764,13.343,10.484000000000002,8.43
2CXO J014210.9-005902,15.469,14.605,12.106,9.024
2CXO J014220.8-005331,15.96,14.646,11.859000000000002,8.808
2CXO J014224.8-005948,15.665,14.561,11.968,8.966000000000003
2CXO J014251.2-004612,15.626,14.331,11.656,8.767999999999999
2CXO J014309.3-005331,15.876,14.606,12.331,8.85
2CXO J014333.6-391659,13.148,11.78,8.469,6.51
2CXO J014424.2+170349,6.841,6.931,6.8610000000000015,6.839
2CXO J014430.5+170608,11.495,10.88,6.65,2.783
2CXO J014603.1+614504,9.269,9.283,9.088,7.822999999999999
2CXO J015042.1-095626,15.686,14.94,11.380999999999998,9.272
2CXO J015234.7-135929,15.563,15.132,12.292,8.871
2CXO J015235.4-140336,17.51,16.178,12.69,9.4
2CXO J015239.8-135741,14.526,13.693,11.365,8.458
2CXO J015243.8-135901,16.089000000000002,15.014,12.463,9.021
2CXO J015257.7-284837,15.775,14.765,11.961,9.28
2CXO J015259.3-285253,17.070999999999998,15.569,12.97,9.017
2CXO J015306.2-290112,17.01,15.843,12.36,8.676
2CXO J015326.9-284923,17.37,15.764,12.371,8.508
2CXO J015611.1+374510,10.154,10.168,10.254,9.123
2CXO J015655.7+374759,10.128,10.153,10.099,9.11
2CXO J015714.2+374651,8.754,8.777999999999999,8.767999999999999,8.847999999999997
2CXO J015720.7+375142,8.889,8.912,8.91,9.36
2CXO J015721.0+171248,11.712,10.689,8.405,6.022
2CXO J015726.0+373920,10.145,10.163,10.075,9.57
2CXO J015726.0+374319,9.289,9.325,9.313,8.796
2CXO J015731.8+375340,10.436,10.462,10.405,9.492
2CXO J015737.6+374900,8.732000000000001,8.773,8.738999999999999,9.099
2CXO J015738.9+374612,6.601,6.694,6.645,6.755
2CXO J015742.7+374010,4.3580000000000005,4.102,4.388,4.338
2CXO J015743.9+375142,9.253,9.28,9.217,9.434
2CXO J015747.1+374730,9.839,9.87,9.847,9.126
2CXO J015749.5+374914,8.759,8.796,8.772,8.839
2CXO J015755.2+375247,10.466,10.505,10.519,9.046
2CXO J015756.4+375000,9.531,9.561,9.548,9.635
2CXO J015757.7+374822,10.141,10.172,10.175,9.545
2CXO J015758.8+374126,10.763,10.787,10.771,9.185
2CXO J015759.7+374038,8.472000000000001,8.507,8.501,8.98
2CXO J015818.7+374811,8.231,8.258,8.249,8.249
2CXO J015825.1-404059,15.473,14.417,11.14,8.48
2CXO J015929.9-404323,15.025,13.922,10.662,8.134
2CXO J020356.6-165659,11.699000000000002,10.798,7.499,4.548
2CXO J020429.4-291748,5.136,4.8039999999999985,5.158,5.099
2CXO J020651.3+121624,16.753,16.017,11.436,8.735
2CXO J020724.9+331658,13.502,12.227,9.563,7.591
2CXO J020856.9-100318,15.802,14.494000000000002,11.525,9.225
2CXO J020929.4-074640,7.635,7.694,7.659,7.72
2CXO J020930.4+001915,16.515,15.238,11.744000000000002,8.543
2CXO J020944.6+051713,15.192,14.754,10.887,8.095
2CXO J020950.7-000506,13.809,12.755,9.288,6.867000000000001
2CXO J021040.4+000259,16.119,14.871,12.134,9.363
2CXO J021114.2-001404,15.888,15.451,12.683,8.627
2CXO J021122.6-001005,16.180999999999994,14.913,11.507,9.225
2CXO J021340.6+134756,13.574000000000002,12.529000000000002,9.94,7.617000000000001
2CXO J021500.8+890851,10.213,10.251,10.139,8.892000000000003
2CXO J021520.0-130059,7.6629999999999985,7.695,7.601,7.627999999999999
2CXO J021543.5-521223,5.996,6.017,6.072,6.011
2CXO J021602.7-525320,5.983,5.885,5.965,5.965
2CXO J021839.8+342919,5.96,6.272,6.289,6.242000000000001
2CXO J022036.7+570536,13.817,13.74,12.468,8.759
2CXO J022054.3-015650,13.473,12.627,10.183,7.865
2CXO J022105.5+372046,13.614,12.821,9.96,8.099
2CXO J022150.6+132740,11.836,10.669,7.355,4.62
2CXO J022152.4+565419,8.076,8.11,8.075,7.76
2CXO J022231.6+150628,13.147,12.129,9.416,7.195
2CXO J022313.3+861913,13.557,12.497,9.791,7.585
2CXO J022412.3+275011,14.162,13.11,10.094,7.175
2CXO J022849.5-090154,14.358,13.802,10.912,8.999
2CXO J022850.0+672103,12.55,11.368,8.368,5.935
2CXO J023145.8+132254,14.268,13.258,10.231,7.956
2CXO J023149.6+891550,2.797,1.596,0.503,0.565
2CXO J023150.9-364019,10.569,9.968,6.11,3.389
2CXO J023228.8+342346,13.905,12.622,9.928,7.555
2CXO J023250.1-364624,12.163,10.981,8.008,5.323
2CXO J023452.3-010031,11.981,11.857,12.132,9.395
2CXO J023724.3-523235,4.4860000000000015,4.093,4.552,4.511
2CXO J023949.6-013845,17.017,15.674,12.449000000000002,9.638
2CXO J023954.5-013233,11.724,11.798,11.03,9.439
2CXO J023956.6-013425,14.075,13.568,11.081,8.481
2CXO J023958.9-013548,16.724,15.507,13.049,8.863999999999997
2CXO J024023.9-082600,11.987,11.923,8.818,6.46
2CXO J024040.2-080127,14.51,13.371,10.582,8.038
2CXO J024055.9-081953,16.714000000000002,15.341,12.47,9.404
2CXO J024103.2+002729,15.126,13.694,10.630999999999998,8.207
2CXO J024105.8-081153,15.967,14.717,12.508,9.243
2CXO J024109.9+002303,16.547,15.483,12.425999999999998,8.888
2CXO J024125.9-080935,17.175,16.05,12.431,9.066
2CXO J024145.2+003028,15.225,14.397,11.246,8.793
2CXO J024157.4+000945,15.425999999999998,15.092,12.265,8.996
2CXO J024214.9-000210,15.735,14.661,12.07,8.878
2CXO J024304.6+000005,14.941,13.613,10.111,7.928
2CXO J024308.1-000127,14.778,14.156,11.209,8.344
2CXO J024322.0+012852,11.004,10.826,10.733,8.633
2CXO J024325.5-000412,15.187,14.235,11.531,9.316
2CXO J024326.7-002055,16.909000000000002,15.455,11.804,9.114
2CXO J024333.5+012221,15.436,14.742,11.237,8.53
2CXO J024339.5+012109,15.12,14.501,11.008,8.139
2CXO J024341.0-002600,14.103,13.559,11.285,8.617
2CXO J024401.8-013403,14.944,14.419,10.691,7.841
2CXO J024403.5+011322,15.468,14.464,11.696,8.555
2CXO J024524.9-302334,15.277,14.035,11.382,8.906
2CXO J024547.5-300459,15.701,14.952,12.203,8.994
2CXO J024602.5-300312,15.720999999999998,14.488,12.046,9.391
2CXO J024604.6-082100,16.46,14.979,11.93,8.686
2CXO J024610.8-082320,13.949000000000002,13.642,11.056,9.074
2CXO J024912.8-081525,13.822,13.685,11.069,8.62
2CXO J025127.7+341441,13.479,12.327,9.27,7.496
2CXO J025134.5+431515,13.369000000000002,12.378,9.653,7.792000000000002
2CXO J025140.4-163902,10.37,9.698,5.921,2.694
2CXO J025159.1+373418,16.226,15.109000000000002,12.022,9.184
2CXO J025642.5-331521,16.23,14.911,11.833,8.936
2CXO J025647.8-331524,14.724,13.292,9.868,7.644
2CXO J025843.7+194037,12.066,11.815,11.351,8.576
2CXO J025937.4+003737,11.753,10.553,7.919,5.811
2CXO J025938.1+004217,13.727,13.195,9.9,7.427
2CXO J025951.2+003744,14.816,13.663,10.896,8.542
2CXO J025951.7+004619,11.443,11.212,11.402,9.248
2CXO J025959.6+004813,15.189,14.12,11.101,9.219
2CXO J030041.3-002746,15.168,14.444,11.167,8.49
2CXO J030044.3-003820,15.047,14.07,11.106,9.284
2CXO J030054.5-003051,15.95,14.997,11.808,8.988999999999997
2CXO J030056.5-003044,16.777,15.165,12.072,8.912
2CXO J030114.1+445350,8.486,8.458,6.62,5.098
2CXO J030116.1-003150,14.279000000000002,14.048,12.507,9.318
2CXO J030117.9-003842,13.503,12.639,9.088,6.408
2CXO J030119.4+603420,8.187000000000001,8.231,6.636,2.908
2CXO J030129.7+015738,15.754,14.220999999999998,11.12,9.033
2CXO J030138.8+603439,8.951,8.967,8.737,6.252999999999999
2CXO J030144.8-004405,15.191,14.091,11.050999999999998,8.787
2CXO J030313.0-001457,14.028,12.797,9.711,7.097
2CXO J030341.0-002321,14.295,13.505999999999998,10.07,7.961
2CXO J030417.7+002827,11.817,11.014,8.14,5.902
2CXO J030421.4-273611,14.805,13.815,10.681,7.957999999999998
2CXO J030421.8-273106,14.108,13.07,10.355,7.539
2CXO J030439.9-122029,10.274,9.897,5.59,2.659
2CXO J030441.6-272523,15.974,14.934,12.219,9.103
2CXO J030504.8+171654,14.372,13.550999999999998,10.344,7.985
2CXO J030614.0-284020,14.563,13.547,11.056,9.223
2CXO J030641.0-283559,13.969,13.099,9.586,7.1560000000000015
2CXO J030722.9-494548,14.402,13.822,11.109000000000002,8.307
2CXO J030939.4-000339,13.01,11.814,9.315,7.255
2CXO J030944.3-465208,8.472999999999999,8.494,8.474,8.298
2CXO J031000.1+170558,12.970999999999998,11.679,8.182,5.4529999999999985
