name,class,cat_name,var_flag,ra,dec,acis_time,acis_num,hrc_time,hrc_num
2CXO J082033.8+212426,AGN,SDSS J08205+2124 ,0,125.14094583437243,21.407370393648282,29576.150165067997,1,,0
2CXO J003331.6-433313,AGN,XMM J00335-4333  ,0,8.38175074641407,-43.55371407480873,29575.889110565,1,,0
2CXO J003328.7-433138,AGN,XMM J00334-4331  ,0,8.369667475045162,-43.52738991458972,29575.889110565,1,,0
2CXO J003315.3-433301,AGN,XMM J00332-4333  ,0,8.313819252933797,-43.55052588362401,29575.889110565,1,,0
2CXO J030421.8-273106,AGN,2QZ J030421-2731 ,0,46.09116167631464,-27.51837607905612,29575.251766822003,1,,0
2CXO J030441.6-272523,AGN,2QZ J030441-2725 ,0,46.173479941286644,-27.423269122690296,29575.211246492003,1,,0
2CXO J123537.7+631922,AGN,SDSS J12356+6319 ,0,188.90745978542827,63.32305295896431,29483.412708811,1,,0
2CXO J074611.1+200429,AGN,SDSS J07461+2004 ,0,116.5465740029424,20.074778235750507,29455.747940932997,1,,0
2CXO J085124.9+520402,AGN,SDSS J08514+5204 ,0,132.8538401269418,52.06728049379021,29446.350444506003,1,,0
2CXO J085109.5+521944,AGN,SDSS J08511+5219 ,0,132.789851690177,52.3291217513983,29446.350444506003,1,,0
2CXO J085116.3+520816,AGN,SDSS J08512+5208 ,0,132.81817230762988,52.137882754747714,29446.350444506003,1,,0
2CXO J085027.0+520203,AGN,SDSS J08504+5202 ,0,132.61281266854934,52.03439716523389,29439.950562281,1,,0
2CXO J120555.4-075433,AGN,QNQ J12059-0754  ,0,181.48084941727416,-7.909319361238259,29325.608092653998,1,,0
2CXO J003915.8-511701,AGN,WPVS  7          ,0,9.81587938717604,-51.28370340229954,29093.4321955821,2,,0
2CXO J024023.9-082600,AGN,NGC 1042         ,0,40.09990828570568,-8.433575646657188,29014.360667291003,1,,0
2CXO J142306.0+600809,AGN,SDSS J14231+6008 ,0,215.7753264061293,60.13583409777131,29011.684945363,1,,0
2CXO J121342.9+025248,AGN,SDSS J12137+0252 ,1,183.4289418580917,2.880071663814345,28958.131645864,2,,0
2CXO J020011.5-093126,AGN,SDSS J02001-0931 ,0,30.048031578978282,-9.523943840809237,28929.442995359703,2,,0
2CXO J130417.1-303134,AGN,NGC 4936         ,0,196.07132413407453,-30.52616221096159,28902.858391865,2,,0
2CXO J111853.5+074945,AGN,SDSS J11188+0749 ,0,169.72298518721482,7.829197645763262,28760.743357977,1,,0
2CXO J131931.6-123925,AGN,NGC 5077         ,0,199.88191756781544,-12.656980131699006,28678.59688678,1,,0
2CXO J085005.4+451832,AGN,SDSS J08500+4518 ,0,132.52250593639945,45.30901341672288,28658.098811739,1,,0
2CXO J125828.8+282714,AGN,Q 1256+2843      ,0,194.62015792252384,28.45405978974159,28655.201322051,1,,0
2CXO J095113.7+731835,AGN,1WGA J0951.2+7318,0,147.80717769957258,73.30986506295335,28523.602558656003,1,,0
2CXO J025134.5+431515,AGN,S4 0248+43       ,0,42.89394413274789,43.254393842737294,28352.984278818,1,,0
2CXO J081937.7+210652,AGN,UGC  4332        ,0,124.90725569370966,21.114525157211627,28318.697209876,1,,0
2CXO J092202.3+505836,AGN,NGC 2841         ,0,140.50978596635605,50.97691419380242,28217.312856154,1,,0
2CXO J092314.5+510018,AGN,SDSS J09232+5100 ,0,140.81076790518904,51.00527664462169,28217.312856154,1,,0
2CXO J011948.9+032329,AGN,NGC 470.68       ,0,19.954061761810976,3.3914786269763133,28129.128422905,1,,0
2CXO J011948.2+032318,AGN,NGC 470.68D      ,0,19.951234269096407,3.3883775902816957,28129.128422905,1,,0
2CXO J061756.9+781607,AGN,1WGA J0618.0+7816,0,94.48726098983713,78.26877817705785,28102.805540202902,3,,0
2CXO J080447.9+101523,AGN,3C 191.0         ,1,121.19987471772184,10.256598097509007,28092.406782669303,2,,0
2CXO J171900.0+595042,AGN,SPIT J17190+5950 ,1,259.75025386233983,59.84506414613072,28049.860434099,1,,0
2CXO J131417.5+414615,AGN,SDSS J13142+4146 ,1,198.57327652108532,41.771015021457394,27992.42739108,1,,0
2CXO J145055.0+000423,AGN,2QZ J145054+0004 ,0,222.72923089825986,0.07305845872006286,27864.3248041921,2,,0
2CXO J172328.4+592947,AGN,XFLS J17234+5929 ,0,260.8684836577098,59.496514090771676,27796.980677156,1,,0
2CXO J161534.3+304723,AGN,MS 16136+3055    ,1,243.8932058362043,30.789936757780627,27777.166375157998,1,,0
2CXO J125628.1+215408,AGN,HXMM J12564+2154 ,1,194.11716291644984,21.902327842860075,27755.662972797403,2,,0
2CXO J183616.0+592907,AGN,UVQ J1836.3+5929 ,1,279.0667427357613,59.48535076500378,27749.630642211,1,,0
2CXO J001822.5+300446,AGN,NGC   70         ,0,4.593957177550919,30.07960306817285,27742.305752766002,1,,0
2CXO J125610.4+260103,AGN,SDSS J12561+2601 ,0,194.0434607889852,26.0176574320815,27727.114916796,1,,0
2CXO J221748.2+022010,AGN,PKS 2215+02      ,1,334.4509792917645,2.3363220310204666,27624.465359796002,1,,0
2CXO J074056.1+311207,AGN,CXOMP J07409+3112,0,115.23411331206428,31.202182905233336,27598.054971014,1,,0
2CXO J074100.8+311853,AGN,CXOMP J07410+3118,0,115.25356228807352,31.31478172854457,27598.054971014,1,,0
2CXO J142123.9+463318,AGN,SDSS J14213+4633 ,0,215.34995753838814,46.555068486531546,27539.7453373106,2,,0
2CXO J110929.2+284130,AGN,KISSB   49       ,0,167.37194550694718,28.691808445051798,27308.901428208,1,,0
2CXO J121451.2+363013,AGN,SDSS J12148+3630 ,0,183.7135503932901,36.50375952871822,27208.256465941,1,24954.885369885,1
2CXO J183638.4+592526,AGN,RX J18366+5925   ,0,279.1603692103047,59.423951898568276,26959.602760767,1,,0
2CXO J183553.6+592330,AGN,RX J18359+5923   ,0,278.97336302107453,59.391736624855966,26959.602760767,1,,0
2CXO J084143.9+130356,AGN,SDSS J08417+1303 ,1,130.43296339165278,13.065650398009154,26836.620244112997,1,,0
2CXO J015042.1-095626,AGN,SDSS J01507-0956 ,0,27.675663984738087,-9.940822011558051,26822.522667587004,1,,0
2CXO J110049.6+103841,AGN,SDSS J11008+1038 ,0,165.2067040344269,10.644947894376239,26684.925960429,1,,0
2CXO J213455.3-010132,AGN,SDSS J21349-0101 ,0,323.7308141936711,-1.0258322870683243,26681.826236502002,1,,0
2CXO J213508.1-010843,AGN,SDSS J21351-0108 ,0,323.783850957803,-1.1452830828349363,26678.726255888,1,,0
2CXO J213518.5-010645,AGN,SDSS J21353-0106 ,0,323.8271298655071,-1.112595019820475,26678.726255888,1,,0
2CXO J213501.5-010552,AGN,SDSS J21350-0105 ,0,323.7564559872592,-1.0978476579651275,26678.726255888,1,,0
2CXO J213520.5-010318,AGN,SDSS J21353-0103 ,0,323.8354893081626,-1.055160807570972,26675.626275332,1,,0
2CXO J092712.6+294344,AGN,SDSS J09272+2943A,0,141.80267853745596,29.728929698619137,26658.703568417,1,,0
2CXO J092713.8+294335,AGN,SDSS J09272+2943B,0,141.80755207178743,29.72653853849969,26658.703568417,1,,0
2CXO J131104.6+214654,AGN,SDSS J13110+2146 ,0,197.76924239120763,21.781827456967136,26624.935106857003,1,,0
2CXO J100309.4+554134,AGN,1WGA J1003.1+5541,0,150.78917817688082,55.69281424149458,26576.319470142003,1,,0
2CXO J032738.9-532604,AGN,Q J03276-5326    ,0,51.91212629617331,-53.434601837703255,26567.943641810096,2,,0
2CXO J111725.5+075332,AGN,1WGA J1117.4+0753,0,169.35634888215532,7.892223910659917,26489.077604691,1,,0
2CXO J111747.5+075359,AGN,SDSS J11177+0754 ,0,169.44803949917568,7.899840013295681,26489.077604691,1,,0
2CXO J131145.7+385959,AGN,SDSS J13117+3859 ,0,197.94072770158004,38.999925390612226,26427.928278627,1,,0
2CXO J234053.7-091210,AGN,SDSS J23408-0912 ,0,355.22401262909597,-9.20296025166236,26331.103498344,1,,0
2CXO J234053.0-090314,AGN,SDSS J23408-0903 ,0,355.2208960798704,-9.054070188392958,26324.703507542003,1,,0
2CXO J141430.2-001358,AGN,SDSS J14145-0013 ,0,213.62617395041173,-0.23296511307490175,26133.399128954,2,,0
2CXO J233739.1+002656,AGN,SDSS J23376+0026 ,0,354.4129353962635,0.4489842549713487,26011.836955487106,2,,0
2CXO J233722.0+002239,AGN,SDSS J23373+0022 ,0,354.3417532116238,0.37755635194462783,26008.7370439932,2,,0
2CXO J233731.7+002600,AGN,SDSS J23375+0025 ,0,354.3824416613277,0.43335064563264186,26008.7370439932,2,,0
2CXO J145055.8-000838,AGN,SDSS J14509-0008 ,0,222.732802626224,-0.14398903646697206,25741.194975502996,1,,0
2CXO J145049.9+000143,AGN,SDSS J14508+0001 ,0,222.70812465964264,0.0288711251712566,25741.154471717004,1,,0
2CXO J145051.3-000129,AGN,SDSS J14508-0001 ,0,222.71381823063598,-0.024988401915143545,25741.154471717004,1,,0
2CXO J145151.3+430256,AGN,CXO J14518+4302  ,0,222.9638727626423,43.048978409574325,25727.6429653144,2,,0
2CXO J122654.4-005430,AGN,SDSS J12269-0054 ,0,186.72668116175166,-0.9085558551461876,25485.2863481546,2,,0
2CXO J153205.5-084323,AGN,XMS J15320-0843  ,1,233.0231867296169,-8.723248151587198,25386.419079579,1,,0
2CXO J153133.9-083608,AGN,XMS J15315-0836  ,1,232.89147176988808,-8.602396947601006,25383.219069407,1,,0
2CXO J095739.1+470601,AGN,SDSS J09576+4706 ,0,149.41330571074982,47.10042024255561,25234.684311132,1,,0
2CXO J095845.3+470324,AGN,PC 0955+4717     ,0,149.6890970314369,47.056804089535675,25231.58435046,1,,0
2CXO J133529.7+380432,AGN,1WGA J1335.4+3804,1,203.87386966757538,38.07564499936896,25145.56266699,1,,0
2CXO J133512.5+380246,AGN,1WGA J1335.2+3802,0,203.80224337053687,38.046380237973224,25145.56266699,1,,0
2CXO J213654.1+002029,AGN,SDSS J21369+0020 ,0,324.2257862525218,0.3414133323017509,24846.168975951,1,,0
2CXO J214836.8-273919,AGN,2QZ J214836-2739 ,0,327.15343526851984,-27.655485006335407,24809.414318085,1,,0
2CXO J214937.8-275022,AGN,2QZ J214937-2750 ,0,327.4076625103867,-27.839708829272585,24803.214455625,1,,0
2CXO J125412.0+273733,AGN,3C 277.3         ,0,193.55014051407943,27.62609157151218,24801.915342216,1,,0
2CXO J214851.7-274657,AGN,2QZ J214851-2746 ,0,327.21571639469744,-27.782712620169946,24800.114465599,1,,0
2CXO J135024.6+240251,AGN,SDSS J13504+2402 ,0,207.60277221531302,24.047620629627804,24740.937678095,1,,0
2CXO J135026.2+241155,AGN,SDSS J13504+2411 ,0,207.609314399846,24.19865836567359,24740.856670582998,1,,0
2CXO J154107.8+203608,AGN,SDSS J15411+2036 ,0,235.28261197629604,20.602479130282127,24731.818565141002,1,,0
2CXO J131026.0+612858,AGN,SDSS J13104+6128 ,0,197.6086454415121,61.48288997347186,24729.206818862996,1,,0
2CXO J035057.9-380536,AGN,HE 0349-3814     ,0,57.74153286964816,-38.093409807053135,24720.72939237,1,,0
2CXO J220647.9-274825,AGN,2QZ J220647-2748 ,0,331.6995902898357,-27.80700535609888,24704.897685824,1,,0
2CXO J125128.6+253015,AGN,SDSS J12514+2530 ,0,192.86919286228766,25.50430824246164,24643.655750277,1,,0
2CXO J050436.0-662416,AGN,53.3970.140      ,0,76.15015601529848,-66.40445600623423,24642.960928106,1,,0
2CXO J003606.4+183759,AGN,3C  14.0         ,0,9.026826517609036,18.633136628772167,24484.068682308898,2,,0
2CXO J172255.3+320308,AGN,SDSS J17229+3203 ,0,260.7304517197961,32.05225944844616,24316.795002798997,1,,0
2CXO J113000.6+583248,AGN,SDSS J11300+5832 ,0,172.50259897756587,58.54682507501556,24296.825064137003,1,,0
2CXO J031851.9-441816,AGN,XBS J03188-4418  ,0,49.71635394761529,-44.30471301527097,24197.515115082497,2,,0
2CXO J074958.4+555527,AGN,KUG 0745+560     ,0,117.49344493840914,55.9242989331265,24080.187391679,1,,0
2CXO J133212.2+060401,AGN,SDSS J13322+0604 ,0,203.05092331203141,6.067025656676992,23952.796073479,1,,0
2CXO J172120.6+263654,AGN,SDSS J17213+2636 ,1,260.33592602774945,26.615110974918274,23827.356498486002,1,,0
2CXO J013128.2+003227,AGN,SDSS J01314+0032 ,0,22.867799887727298,0.5410458935804453,23824.297231342003,1,,0
2CXO J013120.9+004138,AGN,SDSS J01313+0041 ,0,22.837273482659782,0.6940409333962034,23818.097309704,1,,0
2CXO J013138.0+004200,AGN,SDSS J01316+0042 ,0,22.90858963434948,0.7002400595287165,23818.097309704,1,,0
2CXO J061702.0-220027,AGN,CGRABS J0617-2200,0,94.25870730457548,-22.007760711383874,23772.285795239,1,,0
2CXO J023455.1-180608,AGN,BR J0234-1806    ,0,38.729797567125566,-18.10243473873157,23740.330175978903,2,,0
2CXO J101843.2+413515,AGN,XBS J10187+4135  ,0,154.68021249471226,41.587541547871425,23727.692367765,1,,0
2CXO J113140.5-015117,AGN,SDSS J11316-0151 ,0,172.9190745643017,-1.8548176663129656,23723.333855377998,1,,0
2CXO J113110.7-020855,AGN,SDSS J11311-0208 ,0,172.79460283043795,-2.148686295906312,23723.333855377998,1,,0
2CXO J102554.6+471424,AGN,AX J1025+4714    ,0,156.47769701140317,47.24024021507286,23719.873116940096,2,,0
2CXO J235958.2+005140,AGN,SDSS J23599+0051 ,0,359.9928512277172,0.8611695631881663,23719.446209357004,1,,0
2CXO J003444.5-433749,AGN,XMM J00347-4337  ,0,8.685512672770813,-43.63030806713783,23673.500615825,1,,0
2CXO J003503.9-434209,AGN,XMM J00350-4342  ,0,8.766493362955996,-43.702656808895824,23673.419575165,1,,0
2CXO J003425.2-433308,AGN,XMM J00344-4333  ,0,8.6050530812837,-43.55237607790856,23670.341155819,1,,0
2CXO J003416.8-433710,AGN,XMM J00342-4337  ,0,8.570232002669627,-43.61949356326208,23660.660301562002,1,,0
2CXO J044148.2-011806,AGN,UGC  3134        ,0,70.45113919698451,-1.3018684190828005,23588.319575312,1,,0
2CXO J143102.2+341958,AGN,SDSS J14310+3419 ,0,217.75950035073552,34.33285577816668,23559.2207693832,4,,0
2CXO J234819.5+005721,AGN,Q 2345+007A      ,0,357.081634540408,0.9559954310267448,23231.654058597003,1,,0
2CXO J234823.2+010357,AGN,CXO J23483+0103  ,0,357.09691760134814,1.0660162732807767,23231.654058597003,1,,0
2CXO J234808.3+010112,AGN,CXO J23481+0101  ,0,357.03498292994385,1.02001626044475,23231.654058597003,1,,0
2CXO J234814.3+010310,AGN,CXO J23482+0103  ,0,357.05991625489816,1.0530219846194648,23231.654058597003,1,,0
2CXO J234811.5+005700,AGN,CXO J23481+0057  ,0,357.0481493410524,0.9501622560893808,23231.654058597003,1,,0
2CXO J234834.1+005320,AGN,CXOCY J23485+0053,0,357.1424106617066,0.8888908299820442,23231.654058597003,1,,0
2CXO J234826.2+010330,AGN,CXO J23484+0103  ,0,357.1092673930422,1.0584672392603296,23231.654058597003,1,,0
2CXO J234818.9+005950,AGN,CXO J23483+0059  ,0,357.07892460183183,0.9972987591504102,23231.654058597003,1,,0
2CXO J234810.5+010552,AGN,CXOMP J23481+0105,1,357.0438780796019,1.0978009327321885,23231.654058597003,1,,0
2CXO J234820.8+010024,AGN,CXO J23483+0100  ,0,357.0866924824022,1.0067153605243215,23231.654058597003,1,,0
2CXO J234812.8+010022,AGN,CXO J23482+0100  ,0,357.0537341520124,1.006247092031487,23231.654058597003,1,,0
2CXO J234812.7+005750,AGN,CXO J23482+0057  ,0,357.05312032917067,0.9639058539438204,23231.654058597003,1,,0
2CXO J123107.8+254734,AGN,SDSS J12311+2547 ,0,187.78267144383048,25.792839024837637,23157.84244203,1,,0
2CXO J144024.8+033608,AGN,SDSS J14404+0336 ,0,220.10364250220937,3.6024426931712616,23143.893169611,1,,0
2CXO J105732.7-772428,AGN,1WGA J1057.6-7724,0,164.38641005976012,-77.40804862893896,22858.835350442,1,,0
2CXO J002034.6-705526,AGN,IRAS 00182-7112  ,0,5.1444836533094085,-70.92399404511677,22768.771028078998,1,,0
2CXO J054045.7-283907,AGN,XMM J05407-2839  ,0,85.19050864892438,-28.65213216931315,22740.057058092003,1,,0
2CXO J054022.2-283141,AGN,XMM J05403-2831  ,0,85.0926987407276,-28.528069449790465,22739.976050521,1,,0
2CXO J054034.1-283108,AGN,HXMM J05405-2831 ,1,85.14234694622945,-28.51915265025126,22739.976050521,1,,0
2CXO J005724.4-273201,AGN,SGP4:41          ,1,14.352017450986125,-27.533631787727746,22588.0213915855,3,,0
2CXO J132801.2+573112,AGN,SDSS J13280+5731 ,0,202.0050967085258,57.520264445498206,22405.804310495,1,,0
2CXO J132459.4+292233,AGN,SDSS J13249+2922 ,0,201.24765511040482,29.37592039349469,22343.420111611,1,,0
2CXO J222741.5-303809,AGN,2QZ J222741-3038 ,0,336.92308926252394,-30.63586537494552,22266.77332204,1,,0
2CXO J112223.6+010515,AGN,2QZ J112223+0105 ,0,170.59836647053712,1.0876133944577158,22024.770038817,1,,0
2CXO J112238.5+010335,AGN,SDSS J11226+0103 ,0,170.66061095404032,1.0598644757769926,22024.770038817,1,,0
2CXO J112106.0+133824,AGN,WEE  55          ,0,170.27539853026155,13.640255805317347,21967.821732696,1,,0
2CXO J160436.6+173324,AGN,SDSS J16046+1733 ,0,241.15288083090562,17.556930683014073,21817.808769728,1,,0
2CXO J115932.8+494706,AGN,SDSS J11595+4947 ,0,179.8869941751028,49.78502916372789,21795.851223331,1,,0
2CXO J101957.5+253429,AGN,SDSS J10199+2534 ,0,154.98974984598127,25.57480434425995,21707.125623618,1,,0
2CXO J092456.4+020712,AGN,SDSS J09249+0207 ,0,141.235399964532,2.1202740188796967,21542.537642498002,1,,0
2CXO J131156.5-010650,AGN,2QZ J131156-0106 ,1,197.98569119396691,-1.114085674076126,21486.239309157,1,,0
2CXO J131208.6-010709,AGN,SDSS J13121-0107 ,0,198.0362004048077,-1.1193558213327797,21486.239309157,1,,0
2CXO J131137.4-005734,AGN,SDSS J13116-0057 ,0,197.90596438138326,-0.9596291662230936,21486.158301587,1,,0
2CXO J144105.5+045455,AGN,SDSS J14410+0454 ,0,220.27304889892628,4.915324595088184,21459.858277527,1,,0
2CXO J102411.1+471753,AGN,1WGA J1024.1+4718,0,156.04638174940828,47.29830765150571,21433.910023082,1,,0
2CXO J143229.2-010616,AGN,SDSS J14324-0106B,0,218.12189568143398,-1.10452534619702,21414.95324482,1,,0
2CXO J143303.4-010709,AGN,2QZ J143303-0107 ,0,218.26427352779567,-1.119314625416944,21411.753313698002,1,,0
2CXO J005747.4-275411,AGN,2QZ J005747-2754 ,0,14.44791459925193,-27.90330962502098,21315.560817609497,2,,0
2CXO J005801.6-275316,AGN,RXS J00580-2753  ,0,14.507082208574671,-27.887856263334772,21315.560817609497,2,,0
2CXO J130217.6+002422,AGN,2QZ J130217+0024 ,0,195.57368486266125,0.4062360359175048,21314.989997916,2,,0
2CXO J115122.0-283605,AGN,XMM J11513-2836  ,0,177.84201880950488,-28.60164500078989,21102.083903263,1,,0
2CXO J161716.4+345058,AGN,SDSS J16172+3450 ,0,244.31840837006192,34.84969102698926,20868.823862204,1,,0
2CXO J161637.2+344552,AGN,SDSS J16166+3445 ,0,244.15537612000438,34.76469295906459,20865.723931004,1,,0
2CXO J074013.4+292645,AGN,SDSS J07402+2926B,0,115.0559200154039,29.446074699829868,20859.64537348,1,,0
2CXO J074013.4+292648,AGN,SDSS J07402+2926A,0,115.05602504565893,29.446811170920284,20859.64537348,1,,0
2CXO J141908.2+062836,AGN,3C 298.0         ,1,214.78418334415855,6.476833534312707,20826.142085319203,2,,0
2CXO J005633.7-272953,AGN,AX J0056.5-2729  ,1,14.140678042997765,-27.4981873800365,20814.6116548944,2,,0
2CXO J094905.1+165543,AGN,SDSS J09490+1655 ,1,147.27148151888616,16.928637064341448,20789.023196437,1,,0
2CXO J094905.1+164602,AGN,SDSS J09490+1646 ,0,147.27160000728045,16.767489438025088,20782.742198048,1,,0
2CXO J132611.8+074358,AGN,PSS J1326+0743   ,0,201.54942107969245,7.732864949509728,20768.2798594417,4,,0
2CXO J132558.1+073623,AGN,SDSS J13259+0736 ,0,201.4921402912552,7.606582730847367,20768.1708045838,4,,0
2CXO J005811.4-272635,AGN,2QZ J005811-2726 ,1,14.54760985526474,-27.44325645073875,20613.9456034678,2,,0
2CXO J005813.9-272549,AGN,2QZ J005813-2725 ,1,14.558332202256056,-27.430507826578268,20613.9456034678,2,,0
2CXO J215501.5-092224,AGN,PHL 1811         ,0,328.75627600621897,-9.373442376903645,20555.820074164298,3,,0
2CXO J033339.5-391841,AGN,RXS J03336-3918  ,0,53.41460771243169,-39.31153619472477,20532.9746813399,2,,0
2CXO J105348.5+515713,AGN,SDSS J10538+5157 ,0,163.45236259540957,51.953823637933674,20491.226133873002,1,,0
2CXO J105305.1+520405,AGN,SDSS J10530+5204 ,0,163.271388526677,52.068096130429204,20491.145093213,1,,0
2CXO J160502.4+330546,AGN,RXS J16050+3305  ,1,241.2603620470206,33.096151754357315,20397.600789105,1,,0
2CXO J092636.3+305504,AGN,PSS J0926+3055   ,0,141.65137265157583,30.917994238370447,20145.9342981492,4,,0
2CXO J085404.4+502824,AGN,SDSS J08540+5028 ,1,133.5184642098822,50.47353287291172,20078.340313263,1,,0
2CXO J085310.3+503243,AGN,SDSS J08531+5032 ,1,133.29302633350972,50.545534504421504,20078.178298121,1,,0
2CXO J114931.7+223029,AGN,SDSS J11495+2230 ,0,177.3823316359179,22.50806456743937,20044.557358886002,1,,0
2CXO J155507.0+243817,AGN,FIRST J15551+2438,1,238.7795234211401,24.638154468210818,20039.700188116,1,,0
2CXO J155604.9+243235,AGN,SDSS J15560+2432 ,1,239.0204803209993,24.54319741032418,20036.572237655,1,,0
2CXO J005717.8-271830,AGN,2QZ J005717-2718 ,0,14.324552533159077,-27.308505852700897,20009.722469753702,2,,0
2CXO J122453.3+123917,AGN,SDSS J12248+1239 ,0,186.22246898713001,12.65474343833652,19974.230512503,1,,0
2CXO J120422.1-012203,AGN,SDSS J12043-0122 ,0,181.09218962218682,-1.3676151439662578,19920.379835851,1,,0
2CXO J133951.8+004433,AGN,SDSS J13398+0044 ,0,204.96616809037982,0.7426263272512196,19917.320531146,1,,0
2CXO J104022.8+444937,AGN,7C 1037+4505     ,0,160.09512693649003,44.82697658151913,19914.261034905,1,,0
2CXO J004258.3-203714,AGN,PKS 0040-208     ,0,10.743213871380872,-20.620638680095986,19914.261034905,1,,0
2CXO J152144.8+525448,AGN,SBS 1520+530     ,0,230.43667716014028,52.91350190587468,19914.260843427,1,,0
2CXO J134039.0+004956,AGN,SDSS J13406+0049 ,0,205.16273223420242,0.8322788856032762,19914.22058018,1,,0
2CXO J152209.8+525114,AGN,SDSS J15221+5251 ,0,230.54105570428962,52.85412308692742,19911.160892608,1,,0
2CXO J083853.8+194813,AGN,SDSS J08388+1948 ,0,129.7244827520516,19.80371720815868,19908.101567991,1,,0
2CXO J020356.6-165659,AGN,NVSS J02039-1656 ,0,30.986028887349907,-16.94975366046963,19902.02304994,1,,0
2CXO J035135.7-274435,AGN,PKS 0349-27      ,0,57.899046386918315,-27.743088338217845,19885.764988986,1,,0
2CXO J002028.9+153436,AGN,SDSS J00204+1534 ,0,5.120455046295434,15.576686069939198,19882.605601895,1,,0
2CXO J015313.2+005306,AGN,SDSS J01532+0053B,0,28.30537473747705,0.8851987533569107,19880.606385096,1,,0
2CXO J015309.1+005249,AGN,SDSS J01531+0052 ,0,28.288045458941326,0.8803888301722771,19880.606385096,1,,0
2CXO J015254.0+010434,AGN,SDSS J01529+0104A,0,28.225212782349214,1.0761323740618571,19880.606385096,1,,0
2CXO J015957.6+003311,AGN,SDSS J01599+0033 ,0,29.990176303014263,0.5531782808789737,19877.506444071,1,,0
2CXO J015938.0+002640,AGN,PB 6556          ,0,29.90855829366893,0.4445084644588137,19877.506444071,1,,0
2CXO J015827.2+003501,AGN,SDSS J01584+0035 ,1,29.61368270155231,0.5836216882433836,19877.506424394,1,,0
2CXO J010821.7+062327,AGN,UM  86           ,0,17.090579901703165,6.390876321722415,19877.160878368002,1,,0
2CXO J102315.7+360435,AGN,7C 1020+3619     ,0,155.81556529331556,36.076460385480544,19871.428087526,1,,0
2CXO J001056.8-283942,AGN,2QZ J001056-2839 ,1,2.7367962931927536,-28.661702460853032,19871.42789646,1,,0
2CXO J001710.9-271435,AGN,2QZ J001711-2714 ,0,4.295777400947486,-27.243136757958432,19871.387662273002,1,,0
2CXO J100325.0+325306,AGN,SDSS J10034+3253 ,1,150.8545239121222,32.88523421910632,19859.068655648,1,,0
2CXO J100248.8+325130,AGN,SDSS J10028+3251 ,1,150.70373922180758,32.858502946691964,19855.968636091002,1,,0
2CXO J000405.3-260343,AGN,QNQ J00040-2603  ,0,1.0221479161398859,-26.062013198909536,19851.990919743097,2,,0
2CXO J095448.8-013108,AGN,2QZ J095448-0131 ,0,148.70369838077113,-1.5191623436347002,19843.892430553,1,,0
2CXO J095500.1-013006,AGN,BRI 0952-0115    ,0,148.75043201066651,-1.5017931128861952,19843.892430553,1,,0
2CXO J113724.0+300337,AGN,SDSS J11374+3003 ,0,174.3501538603698,30.06030258999623,19840.832934341,1,,0
2CXO J112026.6+431519,AGN,XBS J11204+4315  ,0,170.11114587049678,43.255374612554256,19837.773438129,1,,0
2CXO J112104.9+432142,AGN,SDSS J11210+4321 ,0,170.27071143580793,43.36191738098189,19837.773438129,1,,0
2CXO J112020.9+432546,AGN,SDSS J11203+4325 ,0,170.08747589779875,43.429481364256326,19834.673497104,1,,0
2CXO J114445.9+055054,AGN,SDSS J11447+0550 ,0,176.19155021063457,5.848357332425202,19822.476147665,1,,0
2CXO J223439.9-374259,AGN,CTS A11.37       ,1,338.6665974181626,-37.71644454780932,19822.476147665,1,,0
2CXO J034524.4-055747,AGN,SDSS J03454-0557 ,0,56.35196122419154,-5.963088944652085,19818.871466531,1,,0
2CXO J095207.6+255257,AGN,SDSS J09521+2552 ,0,148.0318320319449,25.88263211940281,19807.178666458,1,,0
2CXO J144824.6+183101,AGN,SDSS J14484+1831 ,0,222.10259047904256,18.517083500147642,19807.178666458,1,,0
2CXO J115830.9+631004,AGN,SDSS J11585+6310 ,0,179.62898360628967,63.16778949372065,19807.178666458,1,,0
2CXO J135646.0+102608,AGN,IRAS 13543+1040  ,0,209.19206106655827,10.435831526388359,19804.119170217,1,,0
2CXO J123849.9+530639,AGN,SDSS J12388+5306 ,0,189.70792098852868,53.11107012699188,19804.119170217,1,,0
2CXO J123915.4+531414,AGN,SDSS J12392+5314 ,0,189.81436639787543,53.237488759880286,19804.119170217,1,,0
2CXO J085850.4+182604,AGN,LB 9010          ,0,134.7101626925971,18.43470652324238,19804.119170217,1,,0
2CXO J014220.8-005331,AGN,SDSS J01423-0053 ,0,25.58678545287103,-0.8920120888912194,19803.862875742,1,,0
2CXO J014209.0-005050,AGN,SDSS J01421-0050 ,0,25.537549719803447,-0.8472561709607968,19803.862875742,1,,0
2CXO J014309.3-005331,AGN,SDSS J01431-0053 ,1,25.78885356078689,-0.8921383593806073,19803.781868171,1,,0
2CXO J014210.9-005902,AGN,SDSS J01421-0059 ,0,25.545446404948173,-0.984005123553398,19803.741364385,1,,0
2CXO J014224.8-005948,AGN,SDSS J01424-0059 ,1,25.603412364107836,-0.9968410933718826,19803.741364385,1,,0
2CXO J084849.6+111729,AGN,SDSS J08488+1117 ,0,132.20673247313977,11.291584846636221,19803.412321491,1,,0
2CXO J084135.0+010156,AGN,SDSS J08415+0101 ,0,130.3961939246719,1.0323118142377026,19801.059673975,1,,0
