name,ok,ra,dec,offset,cat_ra,cat_dec,cat_name,catalog,our_class,mw_class,mw_subclass,mw_ref,sep
2CXO J054619.4-000519,0,86.5811468061944,-0.08886306754110307,0.121700496044563,86.581125,-0.08888889999999999,RJHA 13                    ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.252492
2CXO J053459.5-052400,0,83.74813897241074,-5.400052404855522,0.1219762217173658,83.748125,-5.4000832999999995,[H97b] 191                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.23350500000000002
2CXO J104405.8-593511,1,161.0243007771089,-59.58660584516293,0.12308844509176352,161.02425,-59.5865833,Cl Trumpler 16 124         ,SKIFF,STAR,STAR,B0/1V,2016AJ....152..190A,0.12308800000000002
2CXO J015749.5+374914,1,29.45646197613473,37.82056191337657,0.1232523048938155,29.456458299999998,37.8205278,BD+37 438                  ,SKIFF,STAR,STAR,F8,1931MeUpp..52....1J,0.123251
2CXO J054156.6-015552,0,85.48617711437066,-1.931310926138086,0.12500229343569014,85.4861667,-1.9312778000000002,Cl* NGC 2024 LSE 16        ,SKIFF,STAR,YSO,M5,2006ApJ...646.1215L,0.125001
2CXO J053505.3-053428,0,83.7722363552587,-5.574615303574122,0.12515636189549378,83.77225,-5.5745833,2MASS J05350532-0534285    ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.427092
2CXO J043003.9+181349,0,67.5166454090229,18.230387807200984,0.12525502411431594,67.516625,18.2304167,UX Tau                     ,SKIFF,STAR,YSO,k,2011ApJS..196....4R,0.069895
2CXO J145200.2+430348,1,223.0011541674951,43.06361055424834,0.12639234671655872,223.0012,43.0636,CXO J14520+4303  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.25206
2CXO J085128.1+114927,1,132.8673225205498,11.824323824940965,0.1268799270308102,132.8672917,11.824305599999999,NGC 2682 161               ,SKIFF,STAR,STAR,F3,1940ApJ....91..244E,0.126881
2CXO J132958.6-313240,1,202.4942905476314,-31.54464656044184,0.12770653969341658,202.4942917,-31.544611100000004,HD 117310                  ,SKIFF,STAR,STAR,K1III,1982MSS...C03....0H,0.12770499999999999
2CXO J131654.2+291322,1,199.22616082405256,29.222789228774037,0.12904739747126676,199.2262,29.2228,CXO J13169+2913  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.283076
2CXO J104346.7-593356,1,160.944936351798,-59.56567895113579,0.12942948666378126,160.944937,-59.56564300000001,7939,SPICY,YSO,YSO,II,2011ApJS..194...14P,0.149636
2CXO J033250.1-274135,1,53.20881182970135,-27.6930653984278,0.13014814924424742,53.2088,-27.6931,CDFS J03328-2741 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.199973
2CXO J104222.6-595901,1,160.59416791385968,-59.983778595776435,0.13070595163735851,160.594184,-59.983814,7811,SPICY,YSO,YSO,II,2011ApJS..194...14P,0.12140999999999999
2CXO J162806.9-320548,0,247.02912739441,-32.096931225801995,0.13078156182918982,247.0291667,-32.0969167,PSR J1628-3205  ,ATNF,PULSAR,LMXB,HE,2005AJ....129.1993M,0.13073800000000002
2CXO J053608.2-064836,0,84.03450911326894,-6.810100035461963,0.13114279110183094,84.0345417,-6.8100833,Haro 4-398                 ,SKIFF,STAR,YSO,Md_b,2020AJ....160..120J,0.09514299999999999
2CXO J234738.6-280500,1,356.91124057146135,-28.083607232444905,0.13146482055469308,356.9112,-28.0836,2QZ J234738-2805 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.032876999999999997
2CXO J111450.7+570336,1,168.7112530645744,57.06027376092057,0.13177341585973687,168.7113,57.0603,SDSS J11148+5703 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.016397
2CXO J053632.8-064420,0,84.13707681570133,-6.739127669613812,0.1318923815089958,84.1370417,-6.739138900000001,ESO-HA 1511                ,SKIFF,STAR,YSO,Md_b,2020AJ....160..120J,0.168078
2CXO J181842.4-134846,0,274.6770338768528,-13.81303890414916,0.1328089101759739,274.677,-13.813055599999998,NGC 6611 276               ,SKIFF,STAR,YSO,B,1961ApJ...133..438W,0.13280999999999998
2CXO J203313.6+411305,1,308.30699279873687,41.218281605583094,0.13312834745381044,308.3070417,41.218277799999996,[MT91] 455                 ,SKIFF,STAR,STAR,O8V,2007ApJ...664.1102K,0.133128
2CXO J053517.9-052650,0,83.82491182740398,-5.447379884627214,0.1336807491565166,83.8249167,-5.4474167,[H97b] 573                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.267133
2CXO J032208.0+473612,1,50.53348763305832,47.60352046212054,0.1338702671060786,50.5335417,47.6035278,Cl Melotte 20 510          ,SKIFF,STAR,STAR,A0,1956AN....283..109H,0.13387000000000002
2CXO J114400.3-610736,1,176.00132755128533,-61.126777405019844,0.13427663436096798,176.00128999999995,-61.12681,IGR J11435-6109,INTVARCAT,HMXB,HMXB,"HMXB (Be, P, T)",INTEGRAL General Reference Catalog,0.516735
2CXO J053517.3-052235,0,83.82226914729132,-5.3765533332279345,0.13480384565818185,83.82229170000002,-5.3765833,[H97b] 548                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.21823800000000002
2CXO J104545.3-595853,1,161.43888993156452,-59.98140443834224,0.1352429213711499,161.4389583,-59.9813889,[PTB2011] OBc 60           ,SKIFF,STAR,STAR,B1III,2016AJ....152..190A,0.135242
2CXO J053511.6-052421,0,83.79857346562784,-5.405935868894991,0.1354578941544079,83.7985833,-5.4059722,[H97b] 366                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.418483
2CXO J053525.5-045120,0,83.85625572303383,-4.8557336980469366,0.13552807418670365,83.8562917,-4.8557222,Kiso A-0976 163            ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.312172
2CXO J183723.5-060550,1,279.3483184498664,-6.097493159694112,0.13556230522812365,279.34833330000004,-6.0975278,BD-06 4812                 ,SKIFF,STAR,STAR,F5,1935MeUpp..61....1S,0.135561
2CXO J053635.7-064249,0,84.14903602140635,-6.713873311552224,0.13608422152855856,84.149,-6.713861099999999,ESO-HA 1523                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.43028500000000003
2CXO J135809.6-644405,0,209.54041284483105,-64.73481274715138,0.13636424142000134,209.5405,-64.7348056,Ginga 1353-644             ,SKIFF,STAR,LMXB,XT,2003A&A...404..301R,1.327137
2CXO J053520.5-052420,0,83.83558050951888,-5.405767817330776,0.1363847904966735,83.8355833,-5.4058056,[H97b] 652                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.372602
2CXO J053439.1-053402,0,83.66296161778911,-5.567333046928649,0.1375271835659671,83.663,-5.5673333,[H97b] 3154                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.099522
2CXO J053448.1-052238,0,83.70046887715938,-5.377338610272738,0.13783403280098352,83.7005,-5.3773611,[H97b] 92                  ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.401418
2CXO J113508.3-605536,1,173.78493159371246,-60.92683418629918,0.13808350232014827,173.78489580000004,-60.9268,PSR J1135-6055  ,ATNF,PULSAR,PULSAR,NRAD,2005AJ....129.1993M,0.13805599999999998
2CXO J203159.6+411450,1,307.99842507426087,41.2473686662093,0.1382475188211208,307.998375,41.247361100000006,2MASS J20315961+4114504    ,SKIFF,STAR,STAR,O7V,2012A&A...543A.101C,0.138247
2CXO J053524.2-052518,0,83.85107953965245,-5.421822788248214,0.1385791603063578,83.8510833,-5.4218611,[H97b] 750                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.287564
2CXO J054710.9+001914,0,86.79571286342133,0.3207897556658095,0.14044707783803062,86.79575,0.3207778,LkHA 310                   ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.157617
2CXO J043917.7+222103,0,69.82414732435359,22.350911225452,0.14067003159250016,69.824125,22.3509444,LkCa 15                    ,SKIFF,STAR,YSO,k,2011ApJS..196....4R,0.07689800000000001
2CXO J105303.7+572923,1,163.26577136364278,57.489964036827324,0.14082480732790964,163.2658,57.49,RX J10530+5729   ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.17602
2CXO J053525.1-064756,0,83.8546659790821,-6.798988678359837,0.14086148007474786,83.8546667,-6.7990277999999975,Haro 4-241                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.20321
2CXO J042335.3+250302,0,65.89748109095649,25.05078549254016,0.14187693038330154,65.8975,25.05075,Haro 6- 7                  ,SKIFF,STAR,YSO,k,2011ApJS..196....4R,0.336253
2CXO J100057.7+023932,1,150.24082446378955,2.658930948284474,0.14195988960537406,150.2408,2.6589,COSM J10009+0239 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.154101
2CXO J044754.1-101043,0,71.97580972919542,-10.178643020275262,0.14205804562858124,71.9758333,-10.1786111,KT Eri                     ,SKIFF,STAR,CV,Na,2003A&A...404..301R,0.141728
2CXO J054706.9+000047,0,86.77907714492119,0.013267357222719222,0.14207989838542606,86.77904170000002,0.01325,LkHA 309                   ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.28025500000000003
2CXO J202221.6+384214,1,305.59034847625423,38.70415255800057,0.14351731854705835,305.5903708,38.7041167,PSR J2022+3842  ,ATNF,PULSAR,PULSAR,HE,2005AJ....129.1993M,0.14366600000000002
2CXO J053505.8-044843,0,83.77436505200956,-4.81206643260172,0.14358287682926332,83.774375,-4.8120278,PaCh 190                   ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.540219
2CXO J110709.2-771846,0,166.78843373374286,-77.31305112321719,0.1438920466144753,166.7885417,-77.3130833,[CCE98] 21                 ,SKIFF,STAR,YSO,M2.5,2003AJ....125.2134G,0.143893
2CXO J043016.0+351727,0,67.56684068357924,35.290859614306875,0.14403401665954432,67.5667917,35.2908611,[HAD2004] NGC 1579 210     ,SKIFF,STAR,YSO,M2,2004AJ....128.1233H,0.144035
2CXO J053514.7-052106,0,83.81127087737684,-5.351687979589112,0.1441398704110081,83.81125,-5.3517222,[H97b] 9071                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.42996
2CXO J142616.5+335326,1,216.569158364606,33.890620368984145,0.1444226581871702,216.5692,33.8906,SDSS J14262+3353 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.233161
2CXO J053540.7-044830,0,83.91980917483653,-4.808467731411566,0.1448612270145969,83.9198333,-4.8085,Parenago 2145              ,SKIFF,STAR,YSO,G8IV/V,1983TrLen..38...62D,0.144862
2CXO J053514.3-052333,0,83.80996223019292,-5.392626614865166,0.14499234179698872,83.8099583,-5.3926667,[H97b] 441                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.29356
2CXO J222552.8+653536,1,336.47034066423413,65.59345987772747,0.14519424820194302,336.4702613,65.59343639999999,PSR J2225+6535  ,ATNF,PULSAR,PULSAR,,2005AJ....129.1993M,0.145278
2CXO J053508.5-052619,0,83.7858210109136,-5.438711565996795,0.14520266729923798,83.7858333,-5.43875,[H97b] 324                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.058353999999999996
2CXO J161436.5-223031,0,243.65211297023643,-22.50862826933002,0.1452388319538118,243.6521125,-22.508668611111112,PSR J1614-2230                     ,SIMBAD,PULSAR,LMXB,HE[aaa+09f],2005AJ....129.1993M,0.208956
2CXO J011537.7+002029,1,18.90708618661341,0.3414384558447267,0.14710107777585138,18.9071,0.3414,Q 0113+000       ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.178411
2CXO J055209.1+323239,1,88.03795852539076,32.544299297341965,0.14775286765105822,88.038,32.544277799999996,NGC 2099 49                ,SKIFF,STAR,STAR,G5III,1954StoAn..18a...1L,0.147753
2CXO J053448.8-053332,0,83.7034019827995,-5.559155978156554,0.1480296796958228,83.7034167,-5.5591944,ESO-HA 1021                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.168759
2CXO J091027.0+542055,1,137.61256271376158,54.348880434738064,0.14925426273292072,137.6125,54.3489,CXO J09104+5420  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.135154
2CXO J060726.6+220547,1,91.86092699679035,22.096589875450405,0.14926402607702666,91.86088359228998,22.09659996262,IGR J06074+2205                    ,simbad,HMXB,HMXB,T,2006A&A...455.1165L,0.655723
2CXO J213617.3-542552,1,324.0722717060488,-54.43129869013129,0.14930393883873688,324.0723333,-54.4312778,HD 205308                  ,SKIFF,STAR,STAR,G0V,1975MSS...C01....0H,0.149304
2CXO J023305.2+612707,0,38.27207577526525,61.45199245374357,0.14937044025118498,38.272,61.45197220000001,IC 1805 175                ,SKIFF,STAR,YSO,B2.5V,1999A&AS..136..313S,0.14937
2CXO J053510.4-052600,0,83.79364186971145,-5.433410393270843,0.15134876590515847,83.7936667,-5.4334444,[H97b] 3104                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.198516
2CXO J091039.8+542034,1,137.6658683614899,54.34278642739714,0.15155357542680645,137.6658,54.3428,CXO J09106+5420  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.080169
2CXO J053529.3-052546,0,83.87226447544704,-5.429488163780986,0.15182836844683795,83.87225,-5.4295278,2MASS J05352934-0525462    ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.519825
2CXO J053530.4-052830,0,83.87701222057154,-5.4751358352398745,0.15331767930840573,83.8770417,-5.4751667,[H97b] 855                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.153317
2CXO J150721.0+554559,1,226.8378841003174,55.7664427971869,0.1573989008014639,226.8379,55.7664,SDSS J15073+5545 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.20481100000000002
2CXO J204812.1+070117,1,312.0504295848982,7.021432632997117,0.15803548402486248,312.0504,7.0214,3C 424.0         ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.163388
2CXO J122527.4+223512,1,186.3641816537016,22.58694058277565,0.158313853182731,186.3642,22.5869,TON 1530         ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.050237000000000004
2CXO J053526.1-052520,0,83.85911729331691,-5.422317586795296,0.15906385589569336,83.859125,-5.4223611,[H97b] 3090                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.344502
2CXO J084827.3+445434,1,132.11377634796466,44.909659072939924,0.15920042967509368,132.1138,44.9097,CXO J08484+4454  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.236288
2CXO J010808.3-143150,1,17.034785116005082,-14.53065149412188,0.1597150334596587,17.0347792,-14.5306075,PSR J0108-1431  ,ATNF,PULSAR,PULSAR,,2005AJ....129.1993M,0.1596
2CXO J053526.3-052500,0,83.85999876278498,-5.416816553841445,0.16042745971896005,83.86,-5.4168610999999975,HD 37042                   ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.260483
2CXO J053501.6-052148,0,83.75671339419256,-5.363585246949151,0.1608622832994657,83.75675,-5.3636111,COUP 165                   ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.255573
2CXO J053506.5-052501,0,83.77726383060657,-5.417068236013853,0.16207606939123356,83.77725,-5.4171111,[H97b] 292                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.109751
2CXO J205448.6-582715,1,313.7025858042216,-58.45417064083618,0.16222944224039185,313.7025,-58.4541667,HR 7986                    ,SKIFF,STAR,STAR,K2,1932PLicO..18....1M,0.16222899999999998
2CXO J104117.5-594037,1,160.32301645337768,-59.67696099168735,0.16223016309068586,160.32299999999995,-59.6769167,HD 92740                   ,SKIFF,STAR,STAR,,2001NewAR..45..135V,0.162231
2CXO J123622.9+621527,1,189.09549441335116,62.25751011083122,0.16235035362823974,189.0954,62.2575,Q 1234+6231      ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.13473800000000002
2CXO J053517.5-054048,0,83.82310413441235,-5.680151254359273,0.1626862718080383,83.8230833,-5.6801110999999995,2MASS J05351754-0540483    ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.255799
2CXO J053508.6-044652,0,83.7862040799257,-4.7812672276704316,0.16280505578165042,83.7862083,-4.7812222,Haro 4- 28                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.462229
2CXO J052245.3+333105,1,80.68878148863041,33.51829125106017,0.16385951394533405,80.6888333,33.518305600000005,Cl* NGC 1893 Cuf 4227      ,SKIFF,STAR,STAR,F6V,2002A&A...393..195M,0.163859
2CXO J111810.7+480212,0,169.54490529519057,48.03676850821351,0.16647861430037952,169.54497100854,48.036754091700004,V* KV UMa                          ,simbad,HMXB,LMXB,"T, M, R",2007A&A...469..807L,0.9036569999999999
2CXO J053514.0-052520,0,83.80855453700053,-5.422324448643313,0.1674384939439424,83.8085833,-5.4223611,[H97b] 3093                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.23654099999999997
2CXO J053505.5-052752,0,83.77291701148192,-5.464546969244672,0.16909296519422615,83.7729167,-5.4645,[H97b] 272                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.36925
2CXO J123404.7-022627,1,188.51995522818882,-2.441085669656382,0.1690941667469973,188.52,-2.4411,Q 1231-0209      ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.185059
2CXO J053452.6-052125,0,83.71945237420074,-5.357001558904453,0.17079625028439713,83.7195,-5.357,[H97b] 134                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.165893
2CXO J003455.1-433544,1,8.729587452977796,-43.59575325110918,0.17144579695401846,8.7296,-43.5958,XMM J00349-4335  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.287331
2CXO J084840.6+445733,1,132.1692579963275,44.959175637464064,0.17181152489930038,132.1692,44.9592,CXO J08486+4457  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.233879
2CXO J053504.8-052238,0,83.77003761392967,-5.37740164841997,0.17247854331380752,83.7700833,-5.3774167,[H97b] 257                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.38121
2CXO J053510.5-052416,0,83.79392942524032,-5.404600545771993,0.17255239507913228,83.7939583,-5.4046389,[H97b] 349                 ,SKIFF,STAR,YSO,P,2012AJ....144..192M,0.07703600000000001
2CXO J123619.3+163302,1,189.080666939786,16.55077629708237,0.1729404709930354,189.080625,16.55075,BD+17 2502                 ,SKIFF,STAR,STAR,F8,1952CoRut..32....1H,0.172941
2CXO J112401.1-365319,0,171.00470987776418,-36.88864761687015,0.17376408499526996,171.0047,-36.8886,J1124-3653,FERMI,PULSAR,LMXB,HE,2005AJ....129.1993M,0.175246
2CXO J021856.8+571051,1,34.73683797929942,57.18084749038993,0.1742900469673941,34.736791700000005,57.1808889,NGC 869 950                ,SKIFF,STAR,STAR,B2V,1965ApJ...142..979S,0.174291
2CXO J100001.0+022321,1,150.00423624019618,2.389232643517796,0.1755039195681493,150.0042,2.3892,COSM J10000+0223 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.343323
2CXO J033252.8-275120,1,53.22036755726314,-27.85556023186338,0.17651934582734646,53.2204,-27.8556,CDFS J03328-2751 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.158106
2CXO J162726.9-244050,0,246.86223443769745,-24.68079700678783,0.17671550329541869,246.86225,-24.68075,YLW 15                     ,SKIFF,STAR,YSO,K5IV/V,2002AJ....124.2185G,0.176716
2CXO J175911.9+663512,1,269.79989087313083,66.58672344151614,0.1774559461038945,269.8,66.5867,RX J17591+6635   ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.256234
2CXO J121417.8+293143,1,183.57425011852607,29.528623099028483,0.17765467216824696,183.5742,29.5286,WAS 49B          ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.26398
2CXO J053524.6-052435,0,83.8528856245381,-5.4098682668867895,0.1784686663893742,83.852875,-5.4099167,[H97b] 762                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.434091
2CXO J135646.0+102608,1,209.19206106655827,10.435831526388359,0.17855393861033894,209.1921,10.4358,IRAS 13543+1040  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.077834
2CXO J053450.7-052701,0,83.71132571467416,-5.450313994247787,0.1791915223133686,83.711375,-5.4503056,ESO-HA 1040                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.374698
2CXO J091557.3+292618,1,138.9887813984977,29.43834736727048,0.18021914249276014,138.9888,29.4383,SDSS J09159+2926 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.111199
2CXO J112943.9-013752,1,172.43294725094643,-1.6311166662064187,0.18030952956458204,172.4329,-1.6311,SDSS J11297-0137 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.11075399999999999
2CXO J092638.7+362402,1,141.66129180901737,36.400699221526494,0.18056164548876524,141.66135125,36.400684166666665,V_ YZ LMi,opencv,CV,CV,IBWD,2005JAD....11....2D,0.24607800000000002
2CXO J053518.3-052426,0,83.82655602930248,-5.4074021632758456,0.1807553990783136,83.8265833,-5.4074444,[H97b] 9224                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.31903200000000004
2CXO J053507.9-052117,0,83.78310936937561,-5.354729781812949,0.1817174646839909,83.783125,-5.3547778,[H97b] 309                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.3842
2CXO J053525.3-052529,0,83.85562294527318,-5.424838455845028,0.181748200325918,83.855625,-5.4248889,[HC2000] 29                ,SKIFF,STAR,YSO,M5,2004ApJ...610.1045S,0.181748
2CXO J201312.7+382659,1,303.3029394801897,38.44997046004042,0.18189978916105445,303.302875,38.4499722,[KB61] +38 11              ,SKIFF,STAR,STAR,A2,1961AbaOB..26...35K,0.181899
2CXO J053500.8-053808,0,83.7534641373274,-5.635574323186767,0.1828274553142534,83.7534167,-5.6355556,ESO-HA 1079                ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.539726
2CXO J053513.5-052757,0,83.80653553059437,-5.465893859717048,0.183283365479474,83.8065417,-5.4659444000000015,[H97b] 418                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.309436
2CXO J131215.7-624250,1,198.06574885223824,-62.71398081647364,0.1833277275857508,198.06579169999998,-62.7140278,HD 114515                  ,SKIFF,STAR,STAR,G0/2IV,1975MSS...C01....0H,0.183329
2CXO J074618.6+230623,1,116.57789147304196,23.106450322164374,0.18334681503980813,116.5779,23.1064,FIRST J07463+2306,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.23638800000000001
2CXO J210335.6+454505,1,315.8987194842672,45.75154035099894,0.18371667037716832,315.89879202039,45.75154687547,GSC 03588-00834                    ,simbad,HMXB,HMXB,B0Ve,Simbad,0.18419000000000002
2CXO J053521.1-052556,0,83.83816099193803,-5.4324490922560456,0.18440605426431908,83.8381667,-5.4325,[H97b] 674                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.17388599999999999
2CXO J111141.1-604222,1,167.92125170422378,-60.706324817699254,0.18572924964686474,167.92120830000005,-60.706277799999995,[J80] 1-212                ,SKIFF,STAR,STAR,B0,1980A&AS...41...43J,0.18573
2CXO J114103.9-263047,1,175.26630607773438,-26.513248601219434,0.1860685488916396,175.2663,-26.5133,X 18             ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.353484
2CXO J053521.4-052316,0,83.83956205121297,-5.387925008965846,0.18617686994785151,83.8395833,-5.3879722,[H97b] 685                 ,SKIFF,STAR,YSO,D,2012AJ....144..192M,0.279861
