,true_class,pred_class,pred_prob
3876,ULX,HMXB,0.8798571593016375
3877,STAR,STAR,0.999962076325342
3878,STAR,STAR,0.999987962839268
3879,STAR,STAR,0.9999762932938997
3880,STAR,STAR,0.9999975879041201
3882,STAR,STAR,0.999992195910364
3884,HMXB,HMXB,0.9271284453394084
3886,STAR,STAR,0.9999859336835911
3890,STAR,CV,0.8183807357402149
3894,STAR,STAR,0.9999744036675298
3896,HMXB,HMXB,0.9999821453126635
3903,STAR,STAR,0.9749802297774168
3909,STAR,STAR,0.9999902459654988
3910,STAR,STAR,0.9999965976271793
3913,STAR,STAR,0.9998823908268162
3916,HMXB,HMXB,0.9999963804428579
3917,STAR,STAR,0.9999977438331981
3919,HMXB,HMXB,0.9930427176204696
3921,STAR,STAR,0.9998848300473665
3925,STAR,STAR,0.9999805719770842
3928,PULSAR,CV,0.8238339146214751
3929,HMXB,STAR,0.5534527641744471
3933,PULSAR,PULSAR,0.9491629795934642
3934,ULX,ULX,0.9926191103918754
3936,HMXB,HMXB,0.9999942921213002
3937,HMXB,HMXB,0.9999973985728483
3938,HMXB,HMXB,0.9981901397961834
3940,HMXB,HMXB,0.9997388431765001
3941,STAR,STAR,0.9999856387470776
3942,STAR,STAR,0.9999778683906101
3944,STAR,STAR,0.9994434010529798
3946,STAR,CV,0.9797474693956248
3947,STAR,CV,0.5263868374869162
3948,STAR,STAR,0.9998107348025016
3951,STAR,STAR,0.99993024909582
3952,ULX,ULX,0.9753604324026572
3953,HMXB,HMXB,0.999997660685655
3956,HMXB,HMXB,0.9984971415815084
3958,STAR,STAR,0.9999643766443789
3959,STAR,STAR,0.9999903940941802
3960,PULSAR,STAR,0.46195511137565837
3961,STAR,STAR,0.9996660669938379
3964,STAR,STAR,0.9999644971932479
3965,STAR,YSO,0.9966053426729645
3967,STAR,STAR,0.9999903593208938
3968,STAR,STAR,0.9998522498923629
3969,STAR,STAR,0.9996209342387261
3972,STAR,STAR,0.999628368747482
3974,STAR,STAR,0.9935999550022524
3977,STAR,STAR,0.999990735077581
3978,STAR,STAR,0.9999993468151444
3979,ULX,ULX,0.999339839284859
3980,AGN,AGN,0.9984499473690479
3981,ULX,ULX,0.9090197657823698
3983,AGN,AGN,0.9999968203588265
3984,ULX,HMXB,0.5103077783915926
3986,STAR,CV,0.7738997532950773
3987,STAR,STAR,0.9999742756837872
3988,STAR,STAR,0.9999817432326026
3989,HMXB,YSO,0.76594696231133
3990,STAR,STAR,0.999917763420775
3992,STAR,STAR,0.9999175175218028
3993,STAR,STAR,0.9590059502024562
3994,HMXB,HMXB,0.9996664939074441
3995,STAR,STAR,0.640362761170247
3996,STAR,STAR,0.996942122123708
3998,AGN,AGN,0.9999930675168028
3999,STAR,STAR,0.9999918283117046
4000,STAR,STAR,0.9998790126055258
4001,STAR,STAR,0.9931044965197834
4002,STAR,STAR,0.9999968377143936
4003,AGN,AGN,0.9999611711888537
4004,AGN,AGN,0.9998742695582273
4005,AGN,AGN,0.9978985146795121
4006,AGN,AGN,0.9999982312255811
4007,HMXB,HMXB,0.9767192843061844
4008,STAR,STAR,0.9934291535882098
4009,AGN,AGN,0.9999942629778481
4010,STAR,STAR,0.9995930485322653
4011,HMXB,HMXB,0.9996635883777206
4012,AGN,AGN,0.9999954780124228
4013,AGN,AGN,0.9999917513753486
4014,STAR,STAR,0.9930825673801538
4015,AGN,HMXB,0.42109200607997666
4016,STAR,STAR,0.9999556397635234
4017,STAR,STAR,0.9999935379476499
4018,STAR,STAR,0.9991276109023035
4019,STAR,STAR,0.9343343373672999
4021,AGN,AGN,0.9998007683278868
4022,AGN,AGN,0.999984165729658
4023,PULSAR,STAR,0.9689550173222818
4024,AGN,AGN,0.9999941535506608
4025,AGN,AGN,0.9992388152488928
4027,YSO,YSO,0.9998374460248618
4028,AGN,AGN,0.4921019320857599
4029,HMXB,HMXB,0.9905850181444289
4030,AGN,STAR,0.9903627668315382
4031,AGN,AGN,0.9735565877113929
4032,AGN,AGN,0.9998702856918544
4033,PULSAR,STAR,0.8072265058666056
4034,STAR,STAR,0.9998532788241484
4035,STAR,STAR,0.9990302917516958
4036,YSO,YSO,0.9999790041627903
4038,YSO,YSO,0.9991662573519663
4039,STAR,YSO,0.9990641819703866
4040,YSO,YSO,0.9999113291452982
4041,YSO,YSO,0.9886999232855064
4042,AGN,AGN,0.9956813465746015
4043,HMXB,HMXB,0.9999906354539648
4044,AGN,AGN,0.999854912883743
4045,STAR,STAR,0.9929119939196535
4046,STAR,STAR,0.9999562644545643
4047,HMXB,HMXB,0.9995801422476656
4048,STAR,STAR,0.9999616892510732
4049,STAR,AGN,0.7671562987618117
4050,AGN,AGN,0.9871802409326463
4051,STAR,STAR,0.9999943894739709
4052,AGN,AGN,0.9999584422426385
4053,YSO,YSO,0.9999747775579827
4054,AGN,AGN,0.9996694559085447
4055,AGN,AGN,0.9999935576622524
4056,AGN,AGN,0.9999989632713625
4057,AGN,AGN,0.999980346088261
4058,AGN,AGN,0.9999766387472567
4059,AGN,AGN,0.9999984363641734
4060,STAR,STAR,0.9998674399662114
4061,STAR,YSO,0.7198023679417834
4062,HMXB,HMXB,0.9999073387820379
4063,AGN,AGN,0.9999889512474912
4064,AGN,AGN,0.9998259867889223
4065,STAR,STAR,0.9999935886186485
4066,STAR,STAR,0.9999809584865622
4068,STAR,STAR,0.9999959699114238
4069,HMXB,HMXB,0.9943304898361621
4070,STAR,STAR,0.9999787726044188
4071,YSO,YSO,0.9995917759942281
4072,STAR,STAR,0.9970839897641262
4074,AGN,AGN,0.9999236470768423
4075,STAR,STAR,0.9998781586561486
4077,STAR,STAR,0.9999652505187234
4078,YSO,STAR,0.5000087445417384
4079,STAR,STAR,0.999989377171833
4080,YSO,YSO,0.9997823954501468
4081,AGN,AGN,0.9999789827809157
4082,STAR,STAR,0.9999838803244194
4083,HMXB,HMXB,0.9999630494021821
4084,YSO,PULSAR,0.7008324780748694
4085,AGN,AGN,0.9999658772353506
4086,YSO,YSO,0.9999959618352524
4087,STAR,STAR,0.9999951078774593
4088,HMXB,HMXB,0.9999674913838382
4089,STAR,STAR,0.9993694240237313
4090,STAR,STAR,0.9999976555858474
4091,AGN,AGN,0.9908842034842352
4092,AGN,AGN,0.9992148290553616
4093,STAR,STAR,0.9999985261358912
4094,AGN,AGN,0.999888518182971
4095,HMXB,HMXB,0.9999826116965544
4096,HMXB,HMXB,0.9999519120531105
4097,STAR,STAR,0.9999798140647597
4098,STAR,STAR,0.9999902846583614
4099,STAR,STAR,0.9999929279623957
4100,STAR,STAR,0.9999380679431005
4101,AGN,AGN,0.9999990347067428
4102,YSO,YSO,0.9999230485560264
4103,HMXB,HMXB,0.9401797270699785
4105,YSO,HMXB,0.8386925531350853
4106,STAR,STAR,0.9973060500487583
4107,AGN,AGN,0.9999877018518055
4108,STAR,STAR,0.9999921378361998
4109,YSO,YSO,0.9998738231930793
4110,STAR,STAR,0.6216100972853268
4111,HMXB,HMXB,0.9806108012242899
4112,STAR,STAR,0.9999969740199465
4113,STAR,STAR,0.9999527079438973
4114,STAR,STAR,0.9999928747440108
4115,STAR,STAR,0.9999422837699913
4116,STAR,STAR,0.9999962256366327
4117,STAR,STAR,0.9999321265519557
4118,STAR,STAR,0.9999972932645821
4119,STAR,STAR,0.9999229138474632
4120,YSO,YSO,0.9879265515023684
4121,AGN,AGN,0.9999894094609973
4122,STAR,STAR,0.999909000855655
4123,AGN,AGN,0.9397752468471741
4126,STAR,STAR,0.9999800621143818
4127,AGN,AGN,0.99950425043481
4128,STAR,STAR,0.9958444479946469
4129,AGN,AGN,0.9999716196925189
4130,YSO,YSO,0.9997045332106442
4131,AGN,AGN,0.9999986528276247
4132,STAR,STAR,0.9999749607375704
4133,STAR,STAR,0.9999742085110139
4135,AGN,AGN,0.9999347610886231
4138,AGN,AGN,0.9999946412078602
4139,AGN,AGN,0.9999859155010583
4140,HMXB,HMXB,0.99978299294701
4141,AGN,AGN,0.9999720508885015
4142,AGN,AGN,0.9702949205186553
4146,AGN,AGN,0.9995320165342176
4147,YSO,YSO,0.9999743640785249
4148,AGN,AGN,0.9999958402218659
4149,AGN,AGN,0.9994258525951157
4150,AGN,AGN,0.9999617076150661
4154,HMXB,HMXB,0.9999549516977794
4158,AGN,AGN,0.9999507829758489
4160,YSO,YSO,0.9999253943500118
4166,YSO,YSO,0.9988877916864628
4167,AGN,AGN,0.9999990722317725
4174,AGN,AGN,0.9999956259069255
4175,YSO,YSO,0.9998917772610991
4176,AGN,AGN,0.9999955341273455
4178,AGN,AGN,0.9999626255641133
4180,AGN,AGN,0.9999642060312687
4181,HMXB,HMXB,0.9999852044179336
4182,AGN,AGN,0.9999871193504473
4183,AGN,AGN,0.9999807096291088
4186,AGN,AGN,0.9999412936961202
4189,AGN,AGN,0.9968634803368738
4190,YSO,YSO,0.9999921425287384
4193,AGN,AGN,0.9999584584158985
4195,HMXB,HMXB,0.9370978892969951
4196,YSO,YSO,0.9989051728454007
4197,YSO,YSO,0.999486025695678
4199,AGN,AGN,0.9999949764635294
4200,AGN,AGN,0.9999917717859839
4203,AGN,AGN,0.9616198626696558
4206,HMXB,HMXB,0.9999978908267768
4207,YSO,YSO,0.9999519970467098
4208,AGN,AGN,0.9999984875781526
4213,AGN,AGN,0.9999905022156264
4214,AGN,AGN,0.9999794710042614
4217,AGN,AGN,0.9694034764760926
4219,AGN,AGN,0.9984149669268014
4220,YSO,YSO,0.9999908273354917
4221,AGN,AGN,0.9964423400223614
4223,AGN,AGN,0.9880177900651155
4225,AGN,AGN,0.9998866516351759
4226,HMXB,HMXB,0.998497647670573
4230,AGN,AGN,0.9990572690975351
4231,YSO,YSO,0.9999566667571508
4232,YSO,YSO,0.9999928534447835
4233,YSO,YSO,0.9999817138607392
4234,AGN,AGN,0.9984401251905131
4235,AGN,AGN,0.9999985811855574
4236,YSO,PULSAR,0.6433877057467144
4238,HMXB,STAR,0.7503836619113768
4240,AGN,AGN,0.9999588211197292
4241,YSO,YSO,0.9999652909863608
4242,YSO,STAR,0.5294359455021416
4247,AGN,AGN,0.9998885785716265
4249,AGN,AGN,0.9999687326197378
4250,HMXB,HMXB,0.8746159864631852
4251,AGN,AGN,0.99895165533341
4254,YSO,YSO,0.9999919676161659
4255,AGN,AGN,0.9999952277090423
4256,YSO,YSO,0.9999916178578212
4257,YSO,YSO,0.999993498880134
4258,AGN,AGN,0.9999892466911519
4259,AGN,AGN,0.8727929200828961
4260,YSO,YSO,0.9995041524648163
4261,HMXB,HMXB,0.9831243797523996
4262,YSO,YSO,0.9938286247944883
4264,HMXB,HMXB,0.9998482137611846
4265,YSO,YSO,0.999990317032559
4268,YSO,YSO,0.9995109591103462
4269,YSO,YSO,0.9999557783174642
4270,YSO,YSO,0.971986470268064
4271,YSO,YSO,0.9946637933511725
4274,AGN,AGN,0.9999977402063681
4277,AGN,AGN,0.999946720248464
4279,AGN,AGN,0.999993275312122
4283,AGN,PULSAR,0.8675093491615906
4285,AGN,AGN,0.9999837903654385
4287,AGN,AGN,0.9998730219767754
4288,AGN,AGN,0.9999983441859356
4290,AGN,AGN,0.9999978039732675
4292,YSO,YSO,0.9999729329645791
4294,AGN,PULSAR,0.7631074996527197
4295,AGN,AGN,0.9999914755768765
4296,YSO,YSO,0.9390406936473535
4298,AGN,STAR,0.775070563698763
4299,AGN,AGN,0.9999697538047094
4300,AGN,AGN,0.9904796011966092
4302,AGN,AGN,0.9999404213771663
4303,YSO,YSO,0.9923082531043576
4304,AGN,AGN,0.9999959238196537
4305,AGN,AGN,0.9978002443111313
4306,AGN,AGN,0.9999978228150311
4307,AGN,AGN,0.9999899677381461
4308,AGN,PULSAR,0.9236639226785299
4309,YSO,YSO,0.9998978748858256
4310,AGN,AGN,0.9999981946212158
4312,AGN,AGN,0.9998947740092288
4316,YSO,YSO,0.999962281252447
4317,AGN,AGN,0.9999952131910268
4318,AGN,AGN,0.9999841975712389
4322,YSO,YSO,0.996419542996471
4324,YSO,STAR,0.8197694911874464
4328,YSO,YSO,0.9999279594443142
4329,YSO,YSO,0.9999874226016566
4332,YSO,YSO,0.9999913159747925
4337,YSO,YSO,0.510646548862554
4338,AGN,AGN,0.9999954010862645
4340,AGN,AGN,0.999997160599766
4341,AGN,AGN,0.9999706183250977
4342,AGN,AGN,0.9999915163737981
4345,AGN,AGN,0.999982353770182
4346,AGN,AGN,0.9991863659036533
4347,AGN,AGN,0.9999890847137506
4349,YSO,YSO,0.9998567897995249
4350,AGN,AGN,0.9955708216265978
4357,AGN,AGN,0.9999196274649731
4360,YSO,YSO,0.999193215170883
4363,AGN,AGN,0.9984320349525786
4364,AGN,AGN,0.9999991981434312
4365,AGN,AGN,0.9999340183805666
4366,YSO,YSO,0.9867136692412557
4369,YSO,YSO,0.9999872034526149
4387,YSO,YSO,0.8911256984236321
3586,LMXB,LMXB,0.9999988188023038
3651,LMXB,LMXB,0.9999970801859767
3654,LMXB,ULX,0.7110247424914607
3728,LMXB,LMXB,0.9999963112287429
3769,CV,CV,0.9995032820277822
3784,CV,CV,0.684995125977937
3803,CV,CV,0.9772516665451041
3835,LMXB,LMXB,0.9999976469273449
3854,CV,CV,0.9984239392198004
3859,LMXB,LMXB,0.9999987464275069
3869,CV,CV,0.6307145852618238
3895,CV,CV,0.9422464876580782
3918,CV,ULX,0.9934218741508102
3943,LMXB,STAR,0.6244959638423313
3970,CV,HMXB,0.9895076293271854
4104,PULSAR,PULSAR,0.8346072993575926
4125,PULSAR,YSO,0.541137482459913
4134,STAR,STAR,0.9998066290344811
4136,STAR,STAR,0.999465702903441
4137,STAR,STAR,0.9975833519244881
4143,STAR,STAR,0.9999890836120727
4144,STAR,STAR,0.9999656641002097
4145,STAR,STAR,0.798050096522609
4151,STAR,STAR,0.9998973707616466
4152,STAR,STAR,0.9999484542653893
4153,STAR,STAR,0.997998433613027
4155,STAR,STAR,0.9984733833764436
4156,STAR,STAR,0.9999838785038578
4157,STAR,STAR,0.9999987891921632
4159,STAR,STAR,0.9997730524722556
4161,STAR,STAR,0.9999922760841529
4162,ULX,AGN,0.9991883351202564
4163,STAR,STAR,0.9999895299148462
4165,STAR,STAR,0.9996597138342519
4168,STAR,STAR,0.810428239693071
4169,STAR,AGN,0.5482309040505203
4170,ULX,HMXB,0.9974287345988547
4171,STAR,STAR,0.6636283765061973
4172,STAR,STAR,0.9999973068126837
4173,STAR,STAR,0.9999865541668423
4177,ULX,HMXB,0.9829569877964853
4179,STAR,STAR,0.9999961367557277
4184,STAR,STAR,0.9997289452796403
4185,STAR,STAR,0.9998987563960725
4187,STAR,STAR,0.999886528747384
4188,STAR,STAR,0.9978428964906094
4191,PULSAR,YSO,0.9859918914232312
4192,STAR,STAR,0.9925782948037434
4198,STAR,STAR,0.9999333160998248
4201,STAR,STAR,0.9999808943312118
4202,STAR,STAR,0.9999789234574636
4204,STAR,STAR,0.9997460776257674
4205,STAR,STAR,0.9999659015663025
4209,STAR,STAR,0.9999925849181932
4210,ULX,ULX,0.9998744870047626
4211,STAR,STAR,0.9999752920635891
4212,STAR,STAR,0.9953536279948223
4215,STAR,STAR,0.9960951510727808
4216,STAR,STAR,0.999852090320216
4218,STAR,STAR,0.9999837672836717
4222,STAR,HMXB,0.7933500868539582
4224,ULX,ULX,0.9980488796957802
4227,STAR,STAR,0.9999980962917995
4228,STAR,STAR,0.9998451243939134
4229,STAR,STAR,0.9999744470555891
4237,STAR,STAR,0.9885530788538379
4239,STAR,STAR,0.9999992266519898
4243,STAR,STAR,0.9999928467915448
4244,STAR,STAR,0.9999988586856422
4245,STAR,STAR,0.9999763035916638
4246,STAR,PULSAR,0.9551896441839768
4252,STAR,STAR,0.9999064068348581
4253,STAR,STAR,0.9999866516240543
4263,STAR,STAR,0.999958958789164
4266,HMXB,HMXB,0.9981575974410322
4267,STAR,STAR,0.9959841353087547
4272,STAR,STAR,0.9999634225969429
4273,STAR,YSO,0.810388453909183
4276,STAR,STAR,0.9999271212087917
4278,STAR,STAR,0.9999886371242263
4280,STAR,STAR,0.9999566006684781
4281,STAR,STAR,0.9999933225458987
4282,STAR,STAR,0.9999836850721787
4284,STAR,STAR,0.9999756123704918
4286,STAR,STAR,0.7504084609065509
4289,STAR,STAR,0.9999166526279245
4291,STAR,STAR,0.9817938111400931
4293,STAR,STAR,0.7986411842919943
4297,STAR,STAR,0.999979862922266
4301,HMXB,HMXB,0.9999915029357496
4311,HMXB,HMXB,0.9999787786134801
4313,STAR,STAR,0.9996173382750889
4314,STAR,STAR,0.9999171510715301
4315,STAR,STAR,0.9999896241903024
4319,STAR,STAR,0.9999675873238265
4320,STAR,STAR,0.9999695290297742
4321,STAR,STAR,0.9999431534272784
4323,STAR,STAR,0.9999473144016339
4325,ULX,HMXB,0.7659820009021195
4326,PULSAR,STAR,0.42764868156025304
4327,STAR,STAR,0.999971221212017
4330,STAR,STAR,0.9998448287475789
4331,STAR,STAR,0.9997110588987815
4333,STAR,STAR,0.9418271780122909
4334,STAR,STAR,0.9992439753098847
4335,STAR,STAR,0.9999929121084797
4336,STAR,STAR,0.9999874047208228
4339,STAR,STAR,0.9999990617411897
4343,STAR,STAR,0.9927587937220163
4344,HMXB,HMXB,0.9971316824854554
4348,STAR,STAR,0.9997279758475309
4351,HMXB,HMXB,0.9970638646490309
4352,STAR,STAR,0.9999956340183489
4353,STAR,STAR,0.9993232570934547
4358,STAR,STAR,0.9988502964857127
4359,STAR,STAR,0.9567900303444519
4361,STAR,STAR,0.9991715098206552
4362,STAR,STAR,0.9999829794586456
4367,STAR,STAR,0.9999735543250522
4368,STAR,STAR,0.9999965690611178
4370,STAR,STAR,0.9999766287297149
4371,AGN,AGN,0.9999813459386195
4372,AGN,AGN,0.9999913372632102
4373,AGN,AGN,0.9999786343981089
4374,AGN,AGN,0.9999946403211264
4375,AGN,AGN,0.9999555704699769
4376,STAR,STAR,0.9999975578699906
4377,AGN,AGN,0.9999671857989973
4378,AGN,AGN,0.9536871202815161
4379,AGN,AGN,0.9999946308816101
4380,HMXB,CV,0.8092604049859442
4381,STAR,STAR,0.9971593791463663
4382,HMXB,HMXB,0.9987285505324535
4383,STAR,STAR,0.9997307614347984
4384,STAR,STAR,0.9557852673574702
4385,HMXB,HMXB,0.9999944174579617
4386,STAR,STAR,0.9999793290805321
4388,STAR,STAR,0.9999872658871377
4389,STAR,STAR,0.999994886619508
4390,YSO,YSO,0.9999932720274755
4391,YSO,YSO,0.9996141037283564
4392,AGN,AGN,0.9996002121091904
4393,YSO,YSO,0.9998930424805272
4394,YSO,YSO,0.9999009851052119
4395,STAR,STAR,0.9994473462695852
4396,AGN,AGN,0.9999984710287643
4398,AGN,AGN,0.9999950233175083
4399,STAR,STAR,0.9999879377698084
4400,AGN,AGN,0.9980294620488439
4401,YSO,YSO,0.999899008800998
4402,STAR,STAR,0.9999909126218195
4403,STAR,STAR,0.9999977272242268
4404,AGN,AGN,0.9999906411912427
4405,HMXB,HMXB,0.6007642341673941
4406,AGN,AGN,0.9999937585346532
4407,HMXB,HMXB,0.9999249426921084
4408,AGN,AGN,0.9999910261874443
4409,YSO,YSO,0.9998088172363311
4411,STAR,STAR,0.9995175954251304
4412,AGN,AGN,0.9999972617088027
4413,AGN,AGN,0.9999956025291465
4414,AGN,AGN,0.9999987903577592
4415,YSO,YSO,0.9916644004258807
4416,AGN,AGN,0.9999935348377542
4417,AGN,AGN,0.9999662578918599
4418,AGN,AGN,0.9981733416575198
4419,AGN,AGN,0.999979551259407
4420,YSO,YSO,0.9189267495990529
4421,AGN,AGN,0.9996457377218393
4422,STAR,STAR,0.9999931695380753
4423,AGN,AGN,0.9363852447097214
4424,PULSAR,PULSAR,0.41356026529087
4425,STAR,STAR,0.9720186074417896
4426,STAR,STAR,0.9999903275322705
4427,STAR,STAR,0.9999211606184176
4428,HMXB,HMXB,0.999996450973741
4429,AGN,AGN,0.9686951532604678
4430,AGN,AGN,0.9999922595809625
4431,YSO,AGN,0.8015029819517037
4432,HMXB,HMXB,0.999965014284973
4433,AGN,AGN,0.9999955283073395
4434,YSO,YSO,0.9999062061621454
4435,HMXB,HMXB,0.9997080722587154
4436,STAR,STAR,0.9538208597599027
4437,AGN,AGN,0.9996959333162652
4438,STAR,STAR,0.9999950757490221
4439,STAR,STAR,0.9992664176097532
4440,YSO,YSO,0.9955875339458745
4441,ULX,ULX,0.9068359880923125
4442,AGN,AGN,0.9999200117375283
4443,STAR,STAR,0.9992739181971743
4444,STAR,STAR,0.9999807732653118
4445,AGN,AGN,0.99971066831335
4446,STAR,STAR,0.9999914022134907
4447,STAR,STAR,0.9999950284804112
4448,STAR,STAR,0.999990978445802
4449,HMXB,HMXB,0.9975321072799881
4450,AGN,AGN,0.9999069003061283
4452,STAR,STAR,0.9999223333790891
4453,AGN,AGN,0.999921261577991
4454,STAR,STAR,0.9999593532251048
4455,AGN,AGN,0.99905334208029
4456,AGN,AGN,0.9981056173551406
4457,AGN,AGN,0.9999349519741272
4458,STAR,STAR,0.9886480925702463
4459,STAR,STAR,0.9999957532629113
4460,AGN,AGN,0.9999863036362356
4461,AGN,AGN,0.9954714480754125
4462,STAR,STAR,0.9999214125302247
4463,YSO,YSO,0.9998762787477863
4464,STAR,STAR,0.9999990772610517
4465,STAR,STAR,0.7830564459193333
4466,AGN,AGN,0.9941520948330282
4467,AGN,AGN,0.9999959771591636
4468,AGN,AGN,0.9999916212677303
4469,HMXB,HMXB,0.9999972131177798
4470,HMXB,HMXB,0.9992610294712946
4471,STAR,STAR,0.9999309518241142
4472,HMXB,HMXB,0.9997244572341166
4473,STAR,STAR,0.9999365274120193
4474,STAR,STAR,0.9999981399027792
4475,STAR,YSO,0.9515585511735222
4476,STAR,STAR,0.9988925773717895
4477,STAR,STAR,0.9999975147976617
4478,ULX,ULX,0.9958766029329381
4479,STAR,STAR,0.9790604490324482
4480,YSO,YSO,0.9373895697775636
4481,STAR,STAR,0.999992739829618
4482,AGN,AGN,0.9999760984882173
4483,AGN,AGN,0.9999667502803126
4484,HMXB,HMXB,0.998367842597981
4485,STAR,STAR,0.9999754464599747
4486,AGN,AGN,0.9999734515013272
4487,YSO,YSO,0.9949064520171834
4488,AGN,AGN,0.9999925897080214
4489,AGN,AGN,0.9994213721549974
4490,YSO,YSO,0.9984685388804974
4491,STAR,STAR,0.9999953687833215
4493,AGN,AGN,0.9998954440328015
4494,AGN,AGN,0.999986043991633
4495,STAR,STAR,0.9999752578665142
4496,AGN,AGN,0.9999796395715794
4497,HMXB,HMXB,0.9620864265821664
4498,STAR,STAR,0.9998505315358538
4499,AGN,AGN,0.9999985909476693
4500,AGN,AGN,0.9999951079117158
4501,HMXB,HMXB,0.9990440422971927
4502,HMXB,HMXB,0.999994757473381
4503,AGN,AGN,0.9999829105912745
4504,AGN,AGN,0.999991991096501
4505,AGN,AGN,0.999984314490502
4506,HMXB,HMXB,0.999349370256377
4508,STAR,STAR,0.9999905169178561
4509,YSO,YSO,0.9995982916105284
4510,STAR,STAR,0.9998768625763007
4511,STAR,STAR,0.9991704382226831
4512,HMXB,HMXB,0.9985226071726727
4513,AGN,STAR,0.9989152358281485
4514,AGN,AGN,0.9965423086550063
4515,YSO,YSO,0.9961591164973131
4517,STAR,STAR,0.9999844073937599
4518,YSO,PULSAR,0.9887506577691294
4519,HMXB,HMXB,0.9996651938824402
4520,AGN,AGN,0.9999589324803766
4521,AGN,AGN,0.9999226116193087
4522,AGN,AGN,0.9994890322637264
4524,HMXB,HMXB,0.9999876606719567
4525,AGN,AGN,0.9999894712216743
4526,STAR,STAR,0.9999981734994975
4527,YSO,YSO,0.9965750353356498
4528,HMXB,HMXB,0.9995226170302693
4529,AGN,AGN,0.9999987891174708
4530,STAR,STAR,0.670126016307049
4531,AGN,AGN,0.9999990188777204
4532,AGN,AGN,0.9999923857558464
4533,AGN,AGN,0.9999499556159699
4535,AGN,AGN,0.9999706463798452
4536,YSO,YSO,0.9999843785692871
4537,AGN,AGN,0.9999880482280109
4538,HMXB,HMXB,0.9989795369675128
4540,HMXB,HMXB,0.9999621038996537
4541,AGN,AGN,0.9715539742332121
4542,YSO,YSO,0.9999512604505667
4544,AGN,AGN,0.9999990956700886
4547,YSO,YSO,0.999980580745959
4548,YSO,YSO,0.9998536455401251
4549,YSO,YSO,0.9999427672767798
4550,AGN,AGN,0.9999755841811194
4551,AGN,AGN,0.9998870997628108
4553,AGN,AGN,0.9993513625967859
4554,AGN,AGN,0.9999057223176255
4558,HMXB,HMXB,0.9999607742611014
4562,AGN,AGN,0.9999095318960876
4565,AGN,AGN,0.9980573602527374
4566,AGN,AGN,0.9999953111204289
4567,YSO,YSO,0.9914225560945914
4569,YSO,YSO,0.9980727942779463
4571,HMXB,ULX,0.6787733492968243
4572,YSO,YSO,0.9999587615782715
4573,HMXB,HMXB,0.9999784192042129
4574,YSO,YSO,0.9997487960625879
4580,YSO,YSO,0.9999581082755827
4581,AGN,AGN,0.9999963815698796
4582,AGN,AGN,0.942786447849661
4583,AGN,AGN,0.9993752400352133
4584,YSO,YSO,0.9974973025918643
4585,AGN,AGN,0.9999897317165112
4586,YSO,YSO,0.999972503849805
4587,YSO,YSO,0.9999566047593682
4588,YSO,YSO,0.9999774486734718
4590,AGN,AGN,0.9999356449174729
4596,HMXB,HMXB,0.9997505010341471
4597,AGN,AGN,0.9999810059791918
4598,AGN,AGN,0.9993405798658053
4599,AGN,AGN,0.9994019224752678
4600,YSO,YSO,0.9614604680576435
4601,HMXB,HMXB,0.9999497650280943
4604,HMXB,HMXB,0.9999810504695347
4606,AGN,AGN,0.9960455786190622
4612,ULX,ULX,0.9992787764690019
4613,HMXB,HMXB,0.5398072904906515
4614,YSO,YSO,0.9115855830511466
4615,YSO,YSO,0.9699047284185996
4621,AGN,AGN,0.9999933285139266
4623,AGN,AGN,0.6526097141773373
4625,ULX,HMXB,0.9330170550700804
4626,AGN,AGN,0.9999972021883703
4628,AGN,AGN,0.999874591628821
4629,AGN,AGN,0.9952666543169542
4630,YSO,YSO,0.9998183667287812
4632,AGN,AGN,0.999975061295449
4634,ULX,ULX,0.4842456233032551
4636,YSO,YSO,0.9976294186491043
4637,HMXB,HMXB,0.9998575632127302
4638,AGN,AGN,0.9999985159729005
4639,AGN,AGN,0.9997489843561497
4642,AGN,AGN,0.9999568830906717
4643,YSO,YSO,0.9999537779632589
4648,AGN,AGN,0.9990049427314853
4649,AGN,AGN,0.9999944981097636
4650,YSO,YSO,0.9999605794096769
4651,HMXB,HMXB,0.9944000964344206
4655,YSO,YSO,0.9999320047603404
4656,AGN,AGN,0.9997912684240752
4657,AGN,AGN,0.8040620634566106
4659,AGN,AGN,0.9999957419766623
4660,AGN,AGN,0.7588328832433343
4664,AGN,AGN,0.9999928001686117
4665,AGN,AGN,0.9960761568104989
4666,AGN,AGN,0.999979802688453
4667,AGN,AGN,0.9991662824532135
4669,YSO,YSO,0.9999104695529129
4670,AGN,AGN,0.9999436680704616
4671,AGN,AGN,0.9999426271875299
4672,YSO,YSO,0.999147580847151
4673,YSO,YSO,0.9848273581023351
4676,AGN,AGN,0.9999977890502152
4677,YSO,YSO,0.9838617345020154
4678,YSO,YSO,0.9999946940761867
4682,YSO,YSO,0.9963890915782707
4683,YSO,YSO,0.9999567299477385
4684,YSO,YSO,0.9891260603451882
4685,YSO,YSO,0.9999866350696529
4686,YSO,YSO,0.9997314972705272
4687,YSO,YSO,0.9999999223146323
4690,AGN,AGN,0.9999940304744932
4691,AGN,AGN,0.9999945923622727
4692,AGN,AGN,0.999613858347286
4693,AGN,AGN,0.9999949639981263
4694,AGN,HMXB,0.8712617188435401
4695,AGN,AGN,0.9988373714578568
4696,YSO,YSO,0.9999771003481395
4697,AGN,AGN,0.9999755048189428
