angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,name,ra,dec,class,prob,prob_margin,gal_l,gal_b,var_flag,b-csc,h-csc,m-csc,s-csc,u-csc,hard_hm,hard_hs,hard_ms,var_intra_index_b,var_intra_prob_b,ks_intra_prob_b,kp_intra_prob_b,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,umag,gmag,rmag,imag,zmag,Jmag,Hmag,Kmag,W1mag,W2mag,W3mag,W4mag,fuv_mag,nuv_mag,g_mag,bp_mag,rp_mag,bp-R,g-J,g-W2,bp-H,bp-W3,rp-K,J-H,J-W1,W1-W2,r
2.693827,5.97384178602,-72.06460606745,0.0004070,0.0003106,99.83,4689638820162128000,5.97384178602,0.4045,-72.06460606745,0.3138,,,,,,,,,51,11.6561,270.66,1.175,1.515e+01,3,,,6,,0,3.03253e+03,4.16602e+01,16.982855,,,,,,,,,,0,,,,,,,0.015168,,,16.982855,0.015168,3.03253e+03,,0.4045,0.3138,-0.0918,2CXO J002353.9-720350,5.974991538758445,-72.06394684982938,CV,0.5372644939224069,0.07546533509594328,305.919371,-44.904225,1,1.5953338265299E-14,4.2582845191699E-15,3.030771252117E-15,8.4650230739859E-15,9.767684697032301E-15,-0.26233603997502,-0.74078700811993,-0.59337913803873,8.0,0.99999998108161,0.9999038297789968,0.9999999998678,6.0,0.9986835595412528,6.6059185745504016E-6,,,,,,,,,,,,,,,,,,,,,,,,,,,82.44392932823018
2.911518,6.09618793350,-72.07372758990,0.0168560,0.0105341,6.62,4689639301206722176,6.09618793350,10.6428,-72.07372758990,16.7876,,,,,,,,,92,887.4133,8384123.50,68.263,1.674e+05,3,,,10,,0,7.54737e+03,3.20306e+02,15.992877,1.44258e+04,4.69728e+02,14.940696,2.56750e+04,13.724118,5.313,1.216578,,,0,,,,,,,0.046160,0.035463,0.028339,15.992877,0.046160,7.54737e+03,4.075,10.6428,16.7876,0.1110,2CXO J002422.5-720423,6.093951233122652,-72.07330318047573,CV,0.6781385963333023,0.46293154154062505,305.8662700000001,-44.900442,1,4.1479577272431997E-16,0.0,,,,-0.99937539038101,-0.99937539038101,-0.7058088694565899,7.0,0.9998625320077901,0.9999993077258548,0.9999933108130912,6.0,0.9976543320103118,6.3054132297231E-7,,,,,,,,,6.398,6.572,6.346,6.327000000000001,,,,,,,,,,,,,,-0.17400000000000038,83.03130926828811
2.924226,6.09599688321,-72.07381636406,0.0770878,0.0001457,136.01,4689639301194978176,6.09599688321,53.5394,-72.07381636406,55.4624,,,,,,,,,35,5.9105,101.51,0.638,8.569e+00,3,,,4,,0,6.07236e+03,3.97103e+01,16.228973,,,,,,,,,,0,,,,,,,0.007616,,,16.228973,0.007616,6.07236e+03,,53.5394,55.4624,-1.0000,2CXO J002422.5-720423,6.093951233122652,-72.07330318047573,CV,0.6781385963333023,0.46293154154062505,305.8662700000001,-44.900442,1,4.1479577272431997E-16,0.0,,,,-0.99937539038101,-0.99937539038101,-0.7058088694565899,7.0,0.9998625320077901,0.9999993077258548,0.9999933108130912,6.0,0.9976543320103118,6.3054132297231E-7,,,,,,,,,6.398,6.572,6.346,6.327000000000001,,,,,,,,,,,,,,-0.17400000000000038,83.03130926828811
2.993319,6.09441065561,-72.07412254529,0.0133713,0.0101032,164.65,4689639301194988416,6.09448215892,0.5897,-72.07410101265,0.7258,-0.9281,0.7829,-1.1854,6.928,4.952,0.631,4.845,0.806,78,9.6573,3040.92,2.810,2.457e+02,95,0.9266,0.1818,9,1.899,0,8.30693e+03,1.50831e+02,15.888765,1.16291e+04,9.02872e+02,15.174677,1.87423e+04,14.065836,3.656,1.108841,,,0,,,,,,,0.019906,0.084342,0.037741,15.890614,0.019939,8.29280e+03,2.429,10.3660,13.1687,-0.1435,2CXO J002422.5-720423,6.093951233122652,-72.07330318047573,CV,0.6781385963333023,0.46293154154062505,305.8662700000001,-44.900442,1,4.1479577272431997E-16,0.0,,,,-0.99937539038101,-0.99937539038101,-0.7058088694565899,7.0,0.9998625320077901,0.9999993077258548,0.9999933108130912,6.0,0.9976543320103118,6.3054132297231E-7,,,,,,,,,6.398,6.572,6.346,6.327000000000001,,,,,,,,,,,,,,-0.17400000000000038,83.03130926828811
1.483791,5.95998928212,-72.09491325627,0.0015974,0.0004996,132.73,4689637785101056000,5.95998928212,1.2213,-72.09491325627,1.1444,,,,,,,,,37,7.3747,132.95,1.411,1.057e+01,3,,,5,,0,2.38240e+03,2.45690e+01,17.244833,,,,,,,,,,0,,,,,,,0.011531,,,17.244833,0.011531,2.38240e+03,,1.2213,1.1444,-0.8210,2CXO J002350.7-720541,5.961329616962472,-72.09490463760861,CV,0.7206461558636897,0.4874031059884259,305.91865,-44.872987,0,1.4423295666238005E-15,6.6048773055988005E-16,2.8426004509318E-16,5.3977634431179E-16,2.2654805415476E-16,0.16614615865084,-0.38850718301062004,-0.5134291068082399,0.0,0.42582729207048,0.6015255881467201,0.7097796473218501,0.0,0.30409809572556,2.5458694115867996E-6,,,,,,15.139000000000001,12.775,12.640999999999998,,,,,,,,,,,,,,,,2.3640000000000008,,,84.63958292734947
2.106507,5.96119236768,-72.09432102016,0.0005879,0.0004742,78.88,4689637789376118144,5.96119236768,0.5841,-72.09432102016,0.4789,,,,,,,,,56,22.9035,804.07,1.793,3.206e+01,3,,,7,,0,2.85211e+03,3.38652e+01,17.049450,4.68432e+03,2.05753e+02,16.161924,6.33094e+03,15.244225,3.862,0.917700,,,0,,,,,,,0.013183,0.047771,0.027247,17.049450,0.013183,2.85211e+03,2.653,0.5841,0.4789,0.0818,2CXO J002350.7-720541,5.961329616962472,-72.09490463760861,CV,0.7206461558636897,0.4874031059884259,305.91865,-44.872987,0,1.4423295666238005E-15,6.6048773055988005E-16,2.8426004509318E-16,5.3977634431179E-16,2.2654805415476E-16,0.16614615865084,-0.38850718301062004,-0.5134291068082399,0.0,0.42582729207048,0.6015255881467201,0.7097796473218501,0.0,0.30409809572556,2.5458694115867996E-6,,,,,,15.139000000000001,12.775,12.640999999999998,,,,,,,,,,,,,,,,2.3640000000000008,,,84.63958292734947
2.266543,5.96309880408,-72.09522172599,0.0084002,0.0074790,163.70,4689637789376126464,5.96318873129,0.4454,-72.09524588862,0.3842,-1.4966,0.4594,-3.2578,8.261,6.221,0.463,-5.437,0.518,109,47.3646,4083.85,2.870,2.667e+02,95,1.3450,0.0917,11,5.719,0,5.43509e+03,6.43103e+01,16.349350,8.06839e+03,2.65059e+02,15.571575,1.11819e+04,14.626608,3.542,0.944967,,,0,,,,,,,0.013139,0.035777,0.016394,16.352938,0.013181,5.41716e+03,2.330,7.5556,8.3313,-0.0626,2CXO J002350.7-720541,5.961329616962472,-72.09490463760861,CV,0.7206461558636897,0.4874031059884259,305.91865,-44.872987,0,1.4423295666238005E-15,6.6048773055988005E-16,2.8426004509318E-16,5.3977634431179E-16,2.2654805415476E-16,0.16614615865084,-0.38850718301062004,-0.5134291068082399,0.0,0.42582729207048,0.6015255881467201,0.7097796473218501,0.0,0.30409809572556,2.5458694115867996E-6,,,,,,15.139000000000001,12.775,12.640999999999998,,,,,,,,,,,,,,,,2.3640000000000008,,,84.63958292734947
2.692037,5.95910618292,-72.09460148057,0.0019348,0.0005589,116.31,4689637789376124160,5.95910618292,1.7520,-72.09460148057,0.9932,,,,,,,,,56,29.2576,1278.82,2.890,1.203e+02,3,,,7,,0,3.44654e+03,6.16963e+01,16.843910,5.62662e+03,1.46984e+02,15.962923,7.83696e+03,15.012527,3.906,0.950397,,,0,,,,,,,0.019630,0.028500,0.032682,16.843910,0.019630,3.44654e+03,2.694,1.7520,0.9932,-0.7834,2CXO J002350.7-720541,5.961329616962472,-72.09490463760861,CV,0.7206461558636897,0.4874031059884259,305.91865,-44.872987,0,1.4423295666238005E-15,6.6048773055988005E-16,2.8426004509318E-16,5.3977634431179E-16,2.2654805415476E-16,0.16614615865084,-0.38850718301062004,-0.5134291068082399,0.0,0.42582729207048,0.6015255881467201,0.7097796473218501,0.0,0.30409809572556,2.5458694115867996E-6,,,,,,15.139000000000001,12.775,12.640999999999998,,,,,,,,,,,,,,,,2.3640000000000008,,,84.63958292734947
0.090090,6.05744884301,-72.05959489945,0.0004034,0.0002026,93.67,4689639576074353280,6.05744884301,0.4028,-72.05959489945,0.2038,,,,,,,,,41,4.8958,94.30,0.714,5.316e+00,3,,,6,,0,2.81840e+03,1.97834e+01,17.062360,,,,,,,,,,0,,,,,,,0.008104,,,17.062360,0.008104,2.81840e+03,,0.4028,0.2038,-0.0946,2CXO J002413.7-720334,6.057498901022768,-72.0595751889461,CV,0.9949377991497224,0.9918005743248641,305.884819,-44.912352,1,1.8733918238565E-15,5.0098569441295E-16,4.0422278348144003E-16,8.248533766383399E-16,9.7274644980326E-17,-0.26358525921299,-0.6783260462211099,-0.49344159900062,5.0,0.84592117996627,0.8933648487585001,0.9512634653590241,6.0,0.988099022992601,4.6798098211512004E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,86.68046408025026
1.954733,6.05883958205,-72.05922265018,0.0039143,0.0016511,135.91,4689639576074353664,6.05883958205,2.9705,-72.05922265018,3.0372,,,,,,,,,71,106.8935,24626.37,10.284,2.138e+03,3,,,9,,0,3.37966e+03,8.23477e+01,16.865185,7.47883e+03,6.76967e+02,15.653957,1.41098e+04,14.374093,6.388,1.279864,,,0,,,,,,,0.026598,0.098318,0.368963,16.865185,0.026598,3.37966e+03,5.143,2.9705,3.0372,-0.6977,2CXO J002413.7-720334,6.057498901022768,-72.0595751889461,CV,0.9949377991497224,0.9918005743248641,305.884819,-44.912352,1,1.8733918238565E-15,5.0098569441295E-16,4.0422278348144003E-16,8.248533766383399E-16,9.7274644980326E-17,-0.26358525921299,-0.6783260462211099,-0.49344159900062,5.0,0.84592117996627,0.8933648487585001,0.9512634653590241,6.0,0.988099022992601,4.6798098211512004E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,86.68046408025026
2.056867,6.05895961820,-72.05992732453,0.0006254,0.0002487,98.64,4689639576082232064,6.05895961820,0.6195,-72.05992732453,0.2632,,,,,,,,,54,9.1065,204.01,1.200,1.350e+01,3,,,7,,0,3.01990e+03,5.05241e+01,16.987385,,,,,,,,,,0,,,,,,,0.018373,,,16.987385,0.018373,3.01990e+03,,0.6195,0.2632,-0.2998,2CXO J002413.7-720334,6.057498901022768,-72.0595751889461,CV,0.9949377991497224,0.9918005743248641,305.884819,-44.912352,1,1.8733918238565E-15,5.0098569441295E-16,4.0422278348144003E-16,8.248533766383399E-16,9.7274644980326E-17,-0.26358525921299,-0.6783260462211099,-0.49344159900062,5.0,0.84592117996627,0.8933648487585001,0.9512634653590241,6.0,0.988099022992601,4.6798098211512004E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,86.68046408025026
2.255882,6.05950875550,-72.05967213261,0.0023036,0.0021114,111.99,4689639576086794240,6.05958470651,0.1103,-72.05968311786,0.0939,0.6405,0.1123,5.7022,5.815,5.264,0.144,-2.472,0.135,144,39.6105,2767.26,0.732,1.140e+02,95,1.4399,0.0240,15,4.163,0,2.92906e+04,1.09041e+02,14.520546,2.06443e+04,5.42691e+02,14.551544,3.15506e+04,13.500377,1.782,1.051168,,,0,,,,,,,0.004892,0.028678,0.025441,14.522560,0.004898,2.92363e+04,0.560,2.2776,2.1394,-0.0605,2CXO J002413.7-720334,6.057498901022768,-72.0595751889461,CV,0.9949377991497224,0.9918005743248641,305.884819,-44.912352,1,1.8733918238565E-15,5.0098569441295E-16,4.0422278348144003E-16,8.248533766383399E-16,9.7274644980326E-17,-0.26358525921299,-0.6783260462211099,-0.49344159900062,5.0,0.84592117996627,0.8933648487585001,0.9512634653590241,6.0,0.988099022992601,4.6798098211512004E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,86.68046408025026
2.339072,6.05952839483,-72.05939810090,0.0012231,0.0002750,102.40,4689639576074353408,6.05952839483,1.1960,-72.05939810090,0.3757,,,,,,,,,32,1.0543,34.72,0.418,9.290e-01,3,,,6,,0,2.30646e+03,1.19682e+01,17.280000,,,,,,,,,,0,,,,,,,0.006272,,,17.280000,0.006272,2.30646e+03,,1.1960,0.3757,-0.6630,2CXO J002413.7-720334,6.057498901022768,-72.0595751889461,CV,0.9949377991497224,0.9918005743248641,305.884819,-44.912352,1,1.8733918238565E-15,5.0098569441295E-16,4.0422278348144003E-16,8.248533766383399E-16,9.7274644980326E-17,-0.26358525921299,-0.6783260462211099,-0.49344159900062,5.0,0.84592117996627,0.8933648487585001,0.9512634653590241,6.0,0.988099022992601,4.6798098211512004E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,86.68046408025026
2.619288,6.05799837197,-72.06028631736,0.0013252,0.0011671,146.55,4689639576074352896,6.05807924813,0.0543,-72.06029228893,0.0696,-0.0380,0.0752,-0.5052,5.764,5.605,0.077,-1.344,0.079,118,16.7566,600.12,0.342,2.798e+01,31,,,12,2.297,0,6.27852e+04,1.20383e+02,13.692723,3.99816e+04,1.08135e+03,13.833892,5.84116e+04,12.831648,1.567,1.002244,,,0,,,,,,,0.003453,0.029497,0.020180,13.692723,0.003453,6.27852e+04,0.350,1.2173,1.2792,-0.1164,2CXO J002413.7-720334,6.057498901022768,-72.0595751889461,CV,0.9949377991497224,0.9918005743248641,305.884819,-44.912352,1,1.8733918238565E-15,5.0098569441295E-16,4.0422278348144003E-16,8.248533766383399E-16,9.7274644980326E-17,-0.26358525921299,-0.6783260462211099,-0.49344159900062,5.0,0.84592117996627,0.8933648487585001,0.9512634653590241,6.0,0.988099022992601,4.6798098211512004E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,86.68046408025026
1.844163,6.10392497454,-72.08307173515,0.0102094,0.0065145,170.60,4689639228197655168,6.10399763617,0.3658,-72.08308985095,0.4984,0.4439,0.4749,0.9347,6.474,5.030,0.408,-4.076,0.635,138,46.9156,3432.82,3.021,1.859e+02,95,1.5162,0.1241,14,4.998,0,3.08569e+03,3.11622e+01,16.963985,4.95851e+03,1.59573e+02,16.100164,6.66626e+03,15.188190,3.767,0.911974,,,0,,,,,,,0.011306,0.035052,0.019184,16.967664,0.011342,3.07526e+03,2.558,6.6399,10.1283,-0.1481,2CXO J002424.6-720500,6.1026854783567615,-72.08341381559957,PULSAR,0.7341549399602101,0.47936079355360145,305.860407,-44.890840000000004,0,0.0,0.0,,,,,,,,,,,0.0,0.28058634022478995,8.456825004791701E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,87.89958967709985
2.888402,6.10268553091,-72.08421614943,0.0008499,0.0001347,154.98,4689639228197334656,6.10268553091,0.3796,-72.08421614943,0.7722,,,,,,,,,57,3.7909,100.00,0.592,3.935e+00,3,,,6,,0,2.64764e+03,3.07462e+01,17.130220,6.32474e+03,3.50603e+02,15.835936,8.06726e+03,14.981080,5.436,0.854856,,,0,,,,,,,0.012906,0.060251,0.034353,17.130220,0.012906,2.64764e+03,4.232,0.3796,0.7722,-0.9206,2CXO J002424.6-720500,6.1026854783567615,-72.08341381559957,PULSAR,0.7341549399602101,0.47936079355360145,305.860407,-44.890840000000004,0,0.0,0.0,,,,,,,,,,,0.0,0.28058634022478995,8.456825004791701E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,87.89958967709985
2.555388,6.03084641097,-72.10627904974,0.0101762,0.0027888,84.00,4689627442819201792,6.03091544918,0.4323,-72.10628542532,0.2063,-1.1150,0.2648,-4.2108,4.984,4.773,0.608,-1.435,0.182,98,10.8455,347.03,0.842,1.558e+01,95,1.4214,0.0412,9,1.894,0,4.69950e+03,2.63252e+01,16.507236,4.37741e+03,1.37728e+02,16.235498,6.44695e+03,15.224510,2.303,1.010988,,,0,,,,,,,0.006677,0.034275,0.019911,16.510569,0.006694,4.68510e+03,1.085,10.1248,2.9703,0.3309,2CXO J002407.5-720620,6.0315961908614195,-72.10560764407073,PULSAR,0.7067401328057259,0.4527814150697754,305.886256,-44.86564600000001,0,0.0,0.0,5.1127883748322E-17,5.2606170333529E-17,0.0,-0.99937539038101,-0.99937539038101,-0.25858838226109,,,,,0.0,0.1893766130132601,1.2505412298622E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,88.03079470447824
2.938526,6.03358566820,-72.10614857524,0.0013565,0.0005102,93.82,4689627442819202176,6.03358566820,1.3540,-72.10614857524,0.5170,,,,,,,,,98,50.6741,3901.47,3.568,2.392e+02,3,,,9,,0,3.84152e+03,2.16435e+01,16.726109,6.04585e+03,6.05456e+01,15.884898,8.61035e+03,14.910344,3.815,0.974554,,,0,,,,,,,0.006709,0.011225,0.004702,16.726109,0.006709,3.84152e+03,2.601,1.3540,0.5170,-0.1500,2CXO J002407.5-720620,6.0315961908614195,-72.10560764407073,PULSAR,0.7067401328057259,0.4527814150697754,305.886256,-44.86564600000001,0,0.0,0.0,5.1127883748322E-17,5.2606170333529E-17,0.0,-0.99937539038101,-0.99937539038101,-0.25858838226109,,,,,0.0,0.1893766130132601,1.2505412298622E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,88.03079470447824
0.336137,5.95492426139,-72.09390296614,0.0043288,0.0033807,131.37,4689637995534546560,5.95501119187,0.2298,-72.09391345995,0.2399,-1.0890,0.2489,-4.3756,6.461,6.014,0.240,-2.361,0.239,131,43.7398,2989.80,1.582,1.072e+02,95,1.4691,0.0622,14,4.792,0,6.43303e+03,5.62388e+01,16.166328,8.46289e+03,5.37417e+02,15.519746,1.22331e+04,14.529058,3.217,0.990687,,,0,,,,,,,0.009884,0.069004,0.030853,16.169749,0.009912,6.41279e+03,2.001,3.9428,3.8239,-0.2405,2CXO J002349.2-720538,5.955210561299964,-72.09393410770001,PULSAR,0.9994242788038891,0.9989241318476373,305.921481,-44.873663,0,0.0,0.0,,9.8319752903832E-17,9.454807640787899E-17,,-0.99937539038101,,,,,,0.0,0.044979277241570026,1.9120661847823E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3971379596841
1.456580,5.95389474919,-72.09394044498,0.0003806,0.0001678,137.41,4689637991259053568,5.95389474919,0.2857,-72.09394044498,0.3023,,,,,,,,,73,6.1506,166.69,0.665,5.976e+00,3,,,7,,0,2.73215e+03,2.00759e+01,17.096107,,,,,,,,,,0,,,,,,,0.008440,,,17.096107,0.008440,2.73215e+03,,0.2857,0.3023,-0.6730,2CXO J002349.2-720538,5.955210561299964,-72.09393410770001,PULSAR,0.9994242788038891,0.9989241318476373,305.921481,-44.873663,0,0.0,0.0,,9.8319752903832E-17,9.454807640787899E-17,,-0.99937539038101,,,,,,0.0,0.044979277241570026,1.9120661847823E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3971379596841
1.643525,5.95595065615,-72.09432989448,0.0071307,0.0050767,171.82,4689637995534556288,5.95596853152,0.3001,-72.09435925952,0.3877,2.9377,0.3813,7.7048,6.722,1.237,0.314,-6.607,0.438,151,41.5935,4298.15,2.546,1.937e+02,95,1.2209,0.0981,13,4.257,0,3.72969e+03,5.05369e+01,16.758184,6.71574e+03,2.88959e+02,15.770807,9.41741e+03,14.813067,4.326,0.957740,,,0,,,,,,,0.014967,0.046799,0.012182,16.761730,0.015015,3.71753e+03,3.113,5.1265,7.0950,-0.0971,2CXO J002349.2-720538,5.955210561299964,-72.09393410770001,PULSAR,0.9994242788038891,0.9989241318476373,305.921481,-44.873663,0,0.0,0.0,,9.8319752903832E-17,9.454807640787899E-17,,-0.99937539038101,,,,,,0.0,0.044979277241570026,1.9120661847823E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3971379596841
2.158988,5.95616757304,-72.09341153446,0.0035289,0.0028170,163.42,4689637991260011392,5.95626153534,0.1502,-72.09342354273,0.1628,-0.5385,0.1545,-3.4851,7.039,6.500,0.175,-2.702,0.211,118,36.8203,2136.29,0.925,1.301e+02,31,,,11,4.267,0,1.83150e+04,7.05041e+01,15.030353,1.32831e+04,2.71624e+02,15.030295,1.97176e+04,14.010760,1.802,1.019535,,,0,,,,,,,0.005006,0.022377,0.010990,15.030353,0.005006,1.83150e+04,0.583,2.8816,3.4763,-0.1233,2CXO J002349.2-720538,5.955210561299964,-72.09393410770001,PULSAR,0.9994242788038891,0.9989241318476373,305.921481,-44.873663,0,0.0,0.0,,9.8319752903832E-17,9.454807640787899E-17,,-0.99937539038101,,,,,,0.0,0.044979277241570026,1.9120661847823E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3971379596841
2.715989,5.95657536870,-72.09456109010,0.0157865,0.0012651,66.86,4689637991259056384,5.95657536870,14.5251,-72.09456109010,6.3114,,,,,,,,,39,3.3321,68.48,0.676,2.930e+00,3,,,4,,0,2.74014e+03,1.17430e+01,17.092934,,,,,,,,,,0,,,,,,,0.005408,,,17.092934,0.005408,2.74014e+03,,14.5251,6.3114,0.9760,2CXO J002349.2-720538,5.955210561299964,-72.09393410770001,PULSAR,0.9994242788038891,0.9989241318476373,305.921481,-44.873663,0,0.0,0.0,,9.8319752903832E-17,9.454807640787899E-17,,-0.99937539038101,,,,,,0.0,0.044979277241570026,1.9120661847823E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3971379596841
1.424241,6.01665458765,-72.10640037340,0.0679759,0.0322221,76.33,4689639193850440832,6.01665458765,66.4870,-72.10640037340,35.1919,,,,,,,,,42,361.7753,905291.00,183.012,1.052e+05,3,,,5,,0,1.94264e+03,2.68888e+01,17.466385,,,,,,,,,,0,,,,,,,0.015279,,,17.466385,0.015279,1.94264e+03,,66.4870,35.1919,0.3517,2CXO J002403.8-720621,6.0161362441322686,-72.10603822346606,CV,0.994468532294889,0.9906935252952764,305.892792,-44.864509999999996,0,8.9852098431182E-15,5.8041760457267E-15,,1.6505633756624001E-15,4.848407993719999E-16,0.17239225484072,-0.07495315427857599,-0.24234853216740002,0.0,0.4603390238702,0.64701266310479,0.5964515242926199,6.0,0.979979456975734,1.6493874344946E-6,,,,,,,,,,,,,,,,,,,,,,,,,,,89.52217862770014
1.012424,6.08255482281,-72.06403211926,0.0048280,0.0010985,148.86,4689639507362089088,6.08255482281,2.6681,-72.06403211926,4.1711,,,,,,,,,49,8.2745,174.54,1.130,1.526e+01,3,,,5,,0,3.17103e+03,5.03790e+01,16.934368,,,,,,,,,,0,,,,,,,0.017468,,,16.934368,0.017468,3.17103e+03,,2.6681,4.1711,-0.8791,2CXO J002419.7-720349,6.082166630659457,-72.0637775639458,PULSAR,0.9841130938348841,0.9746920477841735,305.873329,-44.909325,0,0.0,0.0,2.4105095895892E-17,6.590971233574598E-17,0.0,0.48719550281074003,-0.1948782011243,-0.5808869456589599,,,,,3.0,0.5200884441224699,9.3479063480023E-8,,,,,,,,,,,,,,,,,,,,,,,,,,,90.42903139531445
2.410911,6.08244538818,-72.06444173666,0.0097413,0.0007041,16.04,4689639507353369472,6.08244538818,2.7761,-72.06444173666,9.3639,,,,,,,,,45,28.8919,1247.76,2.346,9.972e+01,3,,,4,,0,3.99722e+03,1.96370e+02,16.682972,,,,,,,,,,0,,,,,,,0.053410,,,16.682972,0.053410,3.99722e+03,,2.7761,9.3639,0.9646,2CXO J002419.7-720349,6.082166630659457,-72.0637775639458,PULSAR,0.9841130938348841,0.9746920477841735,305.873329,-44.909325,0,0.0,0.0,2.4105095895892E-17,6.590971233574598E-17,0.0,0.48719550281074003,-0.1948782011243,-0.5808869456589599,,,,,3.0,0.5200884441224699,9.3479063480023E-8,,,,,,,,,,,,,,,,,,,,,,,,,,,90.42903139531445
2.541667,6.08029479071,-72.06418521202,0.0128587,0.0103175,146.48,4689639507353373696,6.08025978604,0.5691,-72.06414309654,0.6010,-2.4810,0.6511,-3.8106,9.781,-2.425,0.684,9.476,0.754,121,56.4682,10521.03,3.820,4.041e+02,95,1.1895,0.1760,13,6.493,0,4.14830e+03,4.75579e+01,16.642693,8.31929e+03,1.93492e+02,15.538327,1.06306e+04,14.681502,4.568,0.856825,,,0,,,,,,,0.012749,0.025406,0.007879,16.646468,0.012791,4.13390e+03,3.364,11.1540,12.1403,-0.2002,2CXO J002419.7-720349,6.082166630659457,-72.0637775639458,PULSAR,0.9841130938348841,0.9746920477841735,305.873329,-44.909325,0,0.0,0.0,2.4105095895892E-17,6.590971233574598E-17,0.0,0.48719550281074003,-0.1948782011243,-0.5808869456589599,,,,,3.0,0.5200884441224699,9.3479063480023E-8,,,,,,,,,,,,,,,,,,,,,,,,,,,90.42903139531445
2.703715,6.08458483393,-72.06368030253,0.0026683,0.0020460,38.91,4689639507362088576,6.08467380340,0.1287,-72.06369013081,0.1103,-0.0567,0.1476,-0.3843,6.549,6.165,0.142,-2.211,0.153,127,25.9965,1202.34,0.783,6.095e+01,95,1.4790,0.0415,13,3.070,0,1.25947e+04,4.81542e+01,15.436901,1.04834e+04,2.62174e+02,15.287287,1.58074e+04,14.250747,2.087,1.036540,,,0,,,,,,,0.004982,0.027296,0.029477,15.438947,0.004989,1.25709e+04,0.867,2.3117,2.4418,0.2540,2CXO J002419.7-720349,6.082166630659457,-72.0637775639458,PULSAR,0.9841130938348841,0.9746920477841735,305.873329,-44.909325,0,0.0,0.0,2.4105095895892E-17,6.590971233574598E-17,0.0,0.48719550281074003,-0.1948782011243,-0.5808869456589599,,,,,3.0,0.5200884441224699,9.3479063480023E-8,,,,,,,,,,,,,,,,,,,,,,,,,,,90.42903139531445
2.822596,6.08331008751,-72.06307703821,0.0125968,0.0079964,15.34,4689639507353365760,6.08328397334,0.4679,-72.06307079148,0.5073,-0.7191,0.4335,-1.6587,2.291,-1.810,0.506,1.406,0.756,103,20.3463,1596.17,2.021,8.863e+01,95,1.2173,0.1193,9,2.768,0,5.16682e+03,5.48459e+01,16.404308,3.60949e+04,4.18958e+03,13.944929,5.28503e+04,12.940278,17.215,1.004651,,,0,,,,,,,0.011850,0.126054,0.166218,16.407670,0.011885,5.15085e+03,15.997,8.4007,12.3309,0.2333,2CXO J002419.7-720349,6.082166630659457,-72.0637775639458,PULSAR,0.9841130938348841,0.9746920477841735,305.873329,-44.909325,0,0.0,0.0,2.4105095895892E-17,6.590971233574598E-17,0.0,0.48719550281074003,-0.1948782011243,-0.5808869456589599,,,,,3.0,0.5200884441224699,9.3479063480023E-8,,,,,,,,,,,,,,,,,,,,,,,,,,,90.42903139531445
