name,class,gal_b2,gal_l2,hard_hs,hard_hm,hard_ms,var_inter_prob_b,var_inter_sigma_b,var_intra_prob_b,var_inter_index_b,kp_intra_prob_b,var_intra_index_b,h-csc,b-csc,m-csc,s-csc,u-csc,0p3_8_csc,FUV,NUV,u-sdss,g-sdss,r-sdss,i-sdss,z-sdss,W1,W2,W3,W4,4.5 microns (IRAC),8.0 microns (IRAC),24 microns (MIPS),J,H,K,3.6 microns (IRAC),5.8 microns (IRAC),G,Bp,Rp,B-R,G-J,G-W2,Bp-H,Bp-W3,Rp-K,J-H,J-W1,W1-W2
2CXO J011246.2-011307,AGN,1.443281937064714,3.7497466245692634,3.200000000000018,3.9249999999999856,4.318750000000013,10.0,0.0,4.2345389534962825,6.25,7.662092910771262,0.0,3.466975663458172e-10,0.015352543444820031,0.003610695028127378,0.01589600794385876,0.025999246932430067,0.010142270180404322,0.5381119245047358,0.5962758708184279,9.599884095351976,8.87846465646022,6.546623794212219,7.919700522440249,8.27823112489673,8.304742918076869,7.559658559887017,7.491895701198026,0.5322602607193789,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,8.860818108449797,8.434024840960928,8.363901589399028,3.2473384346926,0.0,4.524263868234294,0.0,5.201435522390384,0.0,3.0444884849313256,3.770284776157101,5.872681704260651
2CXO J111330.7+092536,AGN,8.397616461986424,6.826330799206804,1.8812499999999748,4.262499999999995,2.418749999999981,10.0,0.0,2.601053372751684,6.25,9.203854365807643,0.0,4.138476075102892e-06,0.2234859688134026,0.199056379849708,0.2288383409423405,0.1131667568705968,0.002884534438274662,0.5381119245047358,0.5962758708184279,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.160401002506265
2CXO J121838.9-010134,AGN,8.390168555128191,7.94342283715216,3.4187499999999713,4.862499999999999,3.543749999999996,10.0,0.0,0.4481988067945363,6.25,0.9240071918371092,0.0,3.248842932627044e-07,0.22041572862268044,0.10558379738310186,0.1772270284082248,0.27701849967960085,0.1372357495120489,0.5381119245047358,0.5962758708184279,5.430465081975715,8.356022123779526,5.7124483233808,7.3636454458372285,7.655062314810404,7.351291204970098,6.533884400506762,6.579046276720692,0.5083956226663895,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,9.061194454994304,8.905216405216404,2.569511997405967,5.187307533541356e-05,3.614976369594994e-05,8.902869502201954,7.911405616774965,8.019270871544798,2.851623558490924,5.279599494846589,5.754330872005526,4.09025599646185,5.332999815350801,4.734124945782347,4.538372172486852,5.3199259118940905,6.286716791979947
2CXO J105305.1+520405,AGN,8.160989624862786,4.345908026932537,4.843749999999998,5.4812499999999975,4.368750000000013,10.0,0.0,1.8244117648270601,6.25,9.603819309385463,0.0,3.466975663458172e-10,0.022434262806591124,0.00740889658599593,0.018288175855398842,0.0331660055730209,0.014519072650848924,8.177583873989523,8.8254211126254,5.964069559113411,8.588208987887379,6.727073954983924,8.032580525731209,8.521734088965548,8.464926514905653,7.459968015950488,7.814188395583744,0.6228813862989744,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,6.459649122807014
2CXO J095438.7+403204,AGN,7.866020636532659,5.0283234925943825,3.9749999999999854,5.99999999999999,3.068749999999976,10.0,0.0,9.164943083364284,6.25,9.656350449735454,6.0,4.638635057616536e-06,0.5926762669002551,0.2466782944347637,0.3620039401487448,0.8442268883015523,0.2161844016688028,7.450334802067792,8.162924404444965,5.4657961768956795,6.711721725470928,5.77023426734038,7.31522128782403,7.761097916765888,7.3760953219898955,6.38954080043199,6.454075640122151,0.515687595404803,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.87889289783517,8.992392742392743,2.4937175745784703,5.187307533541356e-05,3.614976369594994e-05,8.271461683545194,7.417330749157201,7.600230761285311,2.6876573987339416,4.584414567946425,5.059885365577161,3.3926168109351633,4.9113292781884805,4.501701248025895,3.7613613066356937,5.054934646713393,6.68872180451128
2CXO J123320.9+110701,AGN,9.098132942335774,7.977448644996027,0.0,0.0,0.0,10.0,0.0,4.090079115245039,6.25,7.659671905464138,0.0,4.8093294117812417e-08,0.0558786708456403,0.01001039484442952,0.013369174683253488,0.11371147451069367,0.002884534438274662,0.5381119245047358,0.5962758708184279,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.160401002506265
2CXO J142455.6+351356,AGN,8.822052070153196,1.6896354834914329,6.4562500000000025,7.9687500000000275,3.068749999999976,2.7108338283612,0.0011759672069576255,4.419892697797209,0.0,8.617213709841502,0.0,3.142312168287678e-08,0.008800379667473612,0.0018981283287003328,0.006289433798789387,0.015222803507868362,0.007427544597470326,9.193239773791763,8.598146200999944,5.917422019434434,8.515847264907654,6.191254019292605,7.725616026985892,8.183264968909889,8.287356854745237,7.067644187833598,7.452666196852242,0.5603173351870829,0.0002445102340115396,0.0026614423912953928,0.0051095142824221975,7.465581086213445,6.662729162729162,1.92215196714224,0.00011060340277446201,0.00048552582380533113,8.36260975813606,7.7373565441521315,7.9782168289255795,2.5536829238160617,0.0,4.408643264699309,0.0,4.505507913219327,0.0,3.0444884849313256,3.770284776157101,7.022556390977447
2CXO J142351.8+421334,AGN,8.675537313918946,2.156395943650882,4.900000000000001,6.7187499999999885,3.1874999999999805,10.0,0.0,1.232123694031338,6.25,6.11721214527355,0.0,3.478560432933569e-07,0.12921603444096785,0.04773138744748826,0.0733682359073232,0.20164615665315827,0.002884534438274662,8.018839121534885,8.810024047102333,5.772057301672162,8.40536429611284,5.7602204869085885,7.341313916656381,7.650154984667183,7.283369650887848,6.483416062638893,6.267559314070942,0.5026444598923582,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.769227117356628,8.698497448497447,2.437918828361436,5.187307533541356e-05,3.614976369594994e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,4.29576983530377,4.993264717644335,6.261654135338349
2CXO J022629.5-044913,AGN,1.7439378460471686,4.794116427775707,2.199999999999978,5.3000000000000025,2.149999999999978,10.0,0.0,7.5618873314408335,6.25,8.254160069837063,2.0,5.1407468020233e-08,0.0056917180111710425,0.003146027491212725,0.0035249295744365938,0.006356085996056084,0.002884534438274662,0.5381119245047358,0.5962758708184279,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,9.32426167184385,7.890714241209578,7.841437632135308,0.5723213197933164,4.6956249714616324e-05,0.0004322944850121599,0.0013546949905901165,7.465581086213445,6.662729162729162,3.1724897319498497,2.4558333216846132e-05,8.623792125863593e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,7.2781954887217974
2CXO J123642.2+621711,AGN,8.054751185140589,3.4972171119357576,5.9375000000000036,5.493750000000001,5.45,8.327189845122799,0.0007860398002552287,8.538461018517552,6.25,9.530325954387605,2.0,3.334971260865079e-10,0.0014055688244187384,0.00025706771557370493,0.0014961128539090268,0.002325217751081744,0.0010507096057212901,0.5381119245047358,0.5962758708184279,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,1.0929421294975453e-05,6.809410285731407e-05,0.00018068163169821322,7.465581086213445,6.662729162729162,1.92215196714224,7.140596990443187e-06,1.3723173695648007e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.160401002506265
2CXO J100147.2+024728,AGN,7.382729866045607,6.567553442618631,3.881250000000005,5.081249999999998,3.812499999999999,7.128325687393799,0.0013827473853137795,9.228476034999593,6.25,8.869667236301881,6.0,6.62331735357542e-09,0.002777736703994786,0.0006484828666211054,0.0026583000846742964,0.0041367845300839135,0.002011944072331592,0.5381119245047358,0.5962758708184279,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,3.206108788597353e-05,0.00015467793642115493,0.0002204391744442231,7.465581086213445,6.662729162729162,1.92215196714224,2.267166498799807e-05,5.34898761195948e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.160401002506265
2CXO J155551.6+351404,AGN,7.79416762843448,1.5659480787784008,3.056249999999988,3.481250000000009,4.55,10.0,0.0,0.9374767751862676,6.25,0.9499015034293185,0.0,2.41758452489519e-07,0.015243363895568985,0.007392518248443615,0.020322425267436703,0.014901555433786406,0.012136762445417051,8.769940672379699,8.641059994733089,5.451681229568745,8.406662416624641,6.141864951768488,7.729729729729732,8.123084950647169,8.30288840465483,7.0393985337182485,7.115104533709185,0.5596006793896959,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,8.22973947457817,7.524043761299089,7.923802292420953,2.197768856962708,0.0,4.260073112724895,0.0,4.533290804692316,0.0,3.0444884849313256,3.770284776157101,7.124310776942355
2CXO J161109.5+535807,AGN,7.503546078291764,2.3189749978130516,9.062499999999996,7.731250000000018,7.225000000000002,9.18044377584782,0.011691978212730773,1.5844285667901885,7.5,6.130506321139366,0.0,8.480847083311535e-08,0.08429769026900344,0.002391946052483757,0.04029124533974705,0.18977063543117131,0.06604345616367781,0.5381119245047358,0.5962758708184279,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,5.74783253743799,5.464287939521069,6.020436927413671,0.5179450611665721,2.349627594954409e-06,0.0046639178294805295,0.000437847633213571,7.739982909229016,7.780429030429031,2.2166153264159103,2.2606885768162584e-06,5.376862021076707e-06,9.35364331933609,7.0396765904909255,6.815444886541287,3.6092261077391696,8.359889743934193,7.590861484046885,4.472145928637679,4.839184346920251,4.899221347062092,3.9882457459167684,5.018522026478079,5.401002506265667
2CXO J162343.7+263244,AGN,7.398487681448422,1.2495273464187118,3.9249999999999856,5.525000000000019,3.437499999999978,10.0,0.0,0.9073793416067149,6.25,6.22754253402055,0.0,3.023699236894339e-07,0.09596842775502724,0.03627360143862285,0.0696285226816274,0.14109114843916348,0.049491940492217994,7.7360441314228225,8.346170628703897,5.931746854453964,8.540681465693595,6.601286173633437,8.039409272285987,8.51651616830693,8.065974314989107,7.115412573469852,7.58703312191684,0.5543511756738355,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,8.681057571802189,7.890384299326164,8.399540711825848,1.9473765088442307,0.0,4.787502875074106,0.0,4.565332759270838,0.0,3.0444884849313256,3.770284776157101,6.428571428571432
2CXO J023137.6-072854,AGN,1.6895174393890748,4.943121653306812,1.8624999999999683,3.131250000000012,3.4437499999999965,10.0,0.0,3.85085053926439,6.25,8.318305730670474,0.0,2.542605674461475e-08,0.02009524743139428,0.011082253994707438,0.024305606309654355,0.021133159069888004,0.023411183999030683,0.5381119245047358,0.5962758708184279,8.285917177150461,9.914840575848975,7.845016077170419,8.020403965609445,8.355804212021509,8.701145162038113,7.597042513863218,7.943857176415316,0.5675152468520893,0.00010940977680032248,0.0004451791343296849,0.0008925492578587363,7.465581086213445,6.662729162729162,1.92215196714224,5.3595565410383475e-05,0.0001238720901547753,9.356717455151447,8.770677584610391,8.54901934184356,3.5853687791282147,0.0,5.1565462712515036,0.0,5.21735769219646,0.0,3.0444884849313256,3.770284776157101,6.639598997493732
2CXO J100028.6+025112,AGN,7.369772355019332,6.55853628840058,3.431250000000009,4.681249999999997,3.724999999999988,2.6828632727429995,0.002816051962449165,1.3891467950184355,0.0,8.206936836590108,0.0,3.466975663458172e-10,0.05225418797496216,0.0210797105490326,0.04527282279440504,0.06394086056880235,0.04582152069896539,0.5381119245047358,0.5962758708184279,7.389329426312805,8.965764959989341,7.279742765273312,8.309679542556255,8.646964184772369,8.037461171125226,7.085713098922094,7.414611228564718,0.537527680830174,0.00023465752905933555,0.001707129032116849,0.0021433724044259608,7.465581086213445,6.662729162729162,1.92215196714224,0.00014096085670733507,0.0004041358197803634,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,6.438596491228076
2CXO J123529.3+621257,AGN,8.057866960905514,3.504346040721603,5.043749999999998,6.1125000000000265,3.931250000000005,4.9881074389444,0.001643800242844626,9.278936069064914,3.75,9.698178453502695,6.0,1.5002184908942367e-08,0.0057643537049243705,0.0013442476617407913,0.0035711557593806078,0.0103088413931066,0.0029953395641087025,0.5381119245047358,0.5962758708184279,7.968648608940164,9.37213558268393,8.380921757770633,9.230051969777998,9.38037192178917,9.226667903008947,8.063303495399698,7.982851773549446,0.6015250435368396,1.5601906943001526e-05,0.00021287843597504223,0.0006445997046099697,7.465581086213445,6.662729162729162,1.92215196714224,7.2006456860283985e-06,5.5868789691295456e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,6.650626566416035
2CXO J024610.8-082320,AGN,1.8099232650903223,5.102393618513597,8.056249999999986,7.212500000000015,5.9687499999999964,10.0,0.0,2.97387685571906,6.25,7.639433135067438,0.0,1.0426181558064463e-07,0.0061171705476792725,0.00028308324048709893,0.002472444066494248,0.013011368305953492,0.002884534438274662,8.398709364049544,9.15965853499132,6.173117700936862,8.33223457513399,5.3573725310059706,7.0616408972573375,7.33353901327464,7.041355649311512,6.550914868429251,7.026544514916608,0.5771408300307446,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.496486897075581,8.522491022491021,2.414275291828794,5.187307533541356e-05,3.614976369594994e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,4.0196815417207725,4.850245206373263,5.575438596491224
2CXO J032159.9-370508,AGN,1.8202733746449828,6.665816526332541,2.1687499999999846,4.112499999999996,2.8687499999999773,10.0,0.0,1.8656102062861002,6.25,8.69804919206147,0.0,1.3285702416579856e-06,0.034599437614382424,0.02793583450056744,0.03256879698358547,0.02167280170091561,0.002884534438274662,0.5381119245047358,0.5962758708184279,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.160401002506265
2CXO J144958.5+085911,AGN,8.160393933094701,0.15547212541372435,3.7625,5.4750000000000005,3.3374999999999786,9.983962384859892,0.005207640749067885,1.1905806027736217,8.75,5.116695215219546,0.0,1.6730691696278632e-08,0.021003975940845302,0.007396667065737495,0.012924229073511026,0.03174373428137054,0.012663086793128744,8.595748187211603,8.807275257626928,6.940198915230441,8.949510135081557,7.50096463022508,8.403060594841419,8.745669850564553,8.455190319439938,7.519574653679202,7.720930232558137,0.5689172047557278,7.869687693766587e-05,0.0006368486503630103,0.001833670273497649,7.465581086213445,6.662729162729162,1.92215196714224,5.653293134587472e-05,0.00014836589093426546,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,6.294736842105262
2CXO J033229.8-275106,AGN,1.9546068682931248,6.21246631119273,7.23749999999999,7.562500000000013,4.55,0.9576392842712,0.0004524732688076469,8.823125797366286,3.75,9.75562734171706,2.0,3.1624752354272837e-10,0.0011749704898222546,7.097021095818357e-05,0.0005040409564827405,0.00260865700759797,0.0004523619262174707,0.5381119245047358,0.5962758708184279,5.5111843904190945,3.892166760231024,6.391639871382639,0.2118556913077461,8.217790210601077,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,1.014667068336592e-05,5.793042943254132e-05,0.00015664650013692062,7.465581086213445,6.662729162729162,2.2180339386078693,6.852048526959575e-06,1.1611414832220367e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.160401002506265
2CXO J155927.6+533054,AGN,7.603341181105438,2.322097697566086,5.131250000000001,8.450000000000014,1.6187499999999897,10.0,0.0,4.074275404596811,6.25,4.8387202131191085,0.0,3.466975663458172e-10,0.012306642644058277,0.0030893541046492553,0.002209489906415613,0.024453060836006138,0.0022834166306249922,0.5381119245047358,0.5962758708184279,6.553364237352666,8.320680622934727,5.277813504823154,7.060818156708567,7.462682549575423,6.923594047011916,6.421109472678559,6.955367629786236,0.5680213850089939,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.467290163311812,8.530996030996029,2.4027237354085607,5.187307533541356e-05,3.614976369594994e-05,8.73883185665086,7.634797388031282,7.517609463107942,3.3617542392763147,6.072051585061956,5.6599823736526345,4.233273033748424,4.766727611562597,4.92448906364341,3.911023030137368,4.918334701437561,5.634085213032582
2CXO J081550.2+250641,AGN,6.611495225443608,5.493371116508677,4.7625,6.6374999999999975,3.1625000000000068,10.0,0.0,2.501274737000496,6.25,5.639244032064696,0.0,3.466975663458172e-10,0.1371437214566491,0.03787184517261851,0.07200225957409011,0.2526499977988713,0.053577879507348235,7.678546646775143,8.338606652070531,5.615603517484519,8.22807909427889,5.388332567753792,7.1132384831014965,7.444233472961023,7.199684732718255,6.819456271158277,6.868217054263567,0.5349477199595805,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.71486897075579,8.843555093555091,2.5008106355382624,5.187307533541356e-05,3.614976369594994e-05,9.292645221647337,7.4960150039885045,7.546417217580888,2.9854710071574235,6.525699048746447,5.9583888262806495,3.6739466874640216,4.686791923154788,4.3681680551658895,3.71967470785212,4.99694807518259,5.269674185463661
2CXO J125310.4-091023,AGN,7.995508764512478,8.434885644861152,4.687500000000001,5.412499999999999,4.281250000000001,9.594340308943382,0.0011107910660838973,3.8430368711485583,7.5,8.197352245471764,0.0,5.990444661877022e-09,0.006367883649550195,0.0019520900699736847,0.005623836190495833,0.009359138029285594,0.0049621305476629214,8.606789716545817,9.324701237339712,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,8.691408966572396,8.451473550852562,7.91919191919192,0.5671793144470642,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,4.5563909774436055
2CXO J222741.5-303809,AGN,1.7292400748438692,0.4964894273653599,3.3000000000000176,4.831250000000002,3.450000000000016,10.0,0.0,0.8101417147100555,6.25,7.299446841255008,0.0,4.262894288873651e-08,0.10970627485983284,0.055513809430127466,0.08774145804264849,0.12132314227968655,0.09042058384716677,7.853068729833812,8.51628801931457,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,7.963744262599103,7.208041703877544,7.600422832980972,0.5404659695994609,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,8.90724258338567,8.082837108715783,8.327373197127582,2.5417941659877883,0.0,4.98948113502583,0.0,4.7556922843330725,0.0,3.0444884849313256,3.770284776157101,5.983959899749378
2CXO J214001.4-234113,AGN,2.3760462524518577,0.7342516093388471,4.5124999999999975,5.9187499999999975,3.637499999999976,9.305967568643393,0.0010584589999832847,3.8918616801576738,7.5,7.909203889553673,0.0,1.6725066161241308e-08,0.004249052827102479,0.0016422574791247807,0.0037961925568251,0.005508982398917916,0.02332808015465515,8.378014085973009,9.17743916621334,5.5111843904190945,3.891642958409849,6.391639871382639,7.737052120613765,8.217790210601077,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.995917204709459,9.119022869022867,2.5501918504107217,5.187307533541356e-05,3.614976369594994e-05,9.710969478499603,8.016090805597534,7.866609722806658,3.430563123110133,6.700936817055666,0.0,3.9450856248874175,0.0,4.598351450285845,3.7319756714276004,3.770284776157101,5.160401002506265
2CXO J122752.5+080526,AGN,8.915347412098312,7.930865510249145,5.981249999999982,7.275000000000002,3.5562499999999826,10.0,0.0,4.418464346604011,6.25,7.4986126544390475,0.0,3.466975663458172e-10,0.012023610309375614,0.003869711386239468,0.008141899853314299,0.01979335667561256,0.005488454895374616,7.902820664053014,8.382721839805162,5.7106301703063735,8.491774265678371,6.356270096463024,7.779670081039946,8.226660675720726,8.090778432008902,6.9021163471723215,6.856706600892648,0.5498899933351011,2.073167683209241e-05,0.00012423329156268815,0.007075219709428389,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,8.344641188322534,7.699842063278909,8.048410294243583,2.3113123396785378,0.0,4.573441586354166,0.0,4.907410696806013,0.0,3.0444884849313256,3.770284776157101,6.996992481203001
2CXO J120719.2+640840,AGN,7.917881909344349,3.6326252032406234,5.637500000000006,6.312500000000025,4.281250000000001,0.4951809438620003,7.990710787365336e-05,8.614577986602987,0.0,9.165294998947118,2.0,4.7581125840936485e-08,0.007155315070605573,0.0016676384790402874,0.006197130066151982,0.012172300139841595,0.004879026703287393,7.682978871040487,8.239813620540184,5.206934689363301,8.340104855514427,6.024180064308685,7.581471882841747,7.988027770933285,7.621122907877046,6.722881056719763,7.156918017383133,0.5621806402602894,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,8.43966516516886,7.76062064321133,8.0876833034275,2.3591495266473532,0.0,4.907719560320613,0.0,4.748535563602755,0.0,3.0444884849313256,3.770284776157101,6.414035087719298
2CXO J004341.2+005253,AGN,1.5361117534069602,3.3003359716822636,8.400000000000016,6.699999999999982,7.1937500000000085,10.0,0.0,5.700373047327907,6.25,7.576978752086638,1.0,3.466975663458172e-10,0.09270347244462164,0.0062207620856777465,0.06726667676921459,0.18244570567458968,0.05246982824900783,0.5381119245047358,0.5962758708184279,7.68745740300128,8.770469185609482,6.5292604501607725,7.673701098358634,7.822967547432349,6.203347396726785,5.157531828283037,5.38172421893352,0.4537327017206905,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.848746676794534,8.82040257040257,2.430825767401644,5.187307533541356e-05,3.614976369594994e-05,8.787062399461918,8.382213879992143,8.087963600484526,3.7530355620669935,5.4708053130815175,7.170354795661602,4.757240713192107,6.708800946772089,5.703365948565447,4.172076812683663,6.079644713855741,7.126315789473681
2CXO J163950.3+463326,AGN,7.317846892969947,2.01190911468994,5.1062499999999975,6.493750000000016,3.5374999999999766,9.78081326741318,0.012083673182243194,7.651292071933006,7.5,8.761177234160064,2.0,3.466975663458172e-10,0.007502951100354616,0.0010072009987602607,0.005934933956051529,0.014949937186913025,0.008424790729976693,8.740982317362294,8.795934098252884,5.943133261777179,8.533545201099932,6.400385852090032,7.885639063721258,8.280231327815866,8.307756502387686,7.277202018733513,5.5385835095137415,0.5822425234883937,2.073167683209241e-05,0.00012423329156268815,0.0017265721837563413,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,7.9895701281083555,7.402635919780973,4.784757047039582,2.0460309411217583,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,6.560902255639095
2CXO J141105.4+294211,AGN,9.035949660218822,1.277451227222642,9.300000000000008,7.881250000000016,7.793750000000002,10.0,0.0,1.8991386204850813,6.25,9.231854077472725,0.0,3.466975663458172e-10,0.6919322991588686,0.014801167044292934,0.2235319910950696,1.5675848476351142,0.19679350464784567,7.8370919057696975,8.568111350962749,5.783601124764825,8.295114671842835,5.568488745980709,7.199802542268296,7.583233081616977,7.19365756409662,6.209059378180231,6.152924594785057,0.4892788292710894,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,8.76305545005697,8.813787563787564,2.5137808041504544,5.187307533541356e-05,3.614976369594994e-05,8.654301495268243,7.573099347809527,7.6298265395128775,2.97041333780136,5.408954053849372,5.787367331625855,3.8031825045075687,5.296238565097742,4.427474052533468,3.9445089865372838,5.066510913262193,6.729824561403509
2CXO J114007.0-011218,AGN,8.17298642020532,7.468469224175459,3.2937499999999984,4.293749999999989,3.9562499999999794,10.0,0.0,2.9887290462434337,6.25,9.364677102609527,0.0,4.9858838066210304e-05,0.1563162066340468,0.12540809377009793,0.15355654624637846,0.16187077307310596,0.11341264745773018,7.488516115602122,8.445386550922766,5.839920988944164,8.567799271149507,6.391639871382639,7.79546669957629,8.217790210601077,7.959107979043997,6.971276662028288,7.448202959830866,0.5521295427019356,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,8.894356752257677,8.094328608593521,8.291892676950113,2.6475440823247016,0.0,5.2426477059081416,0.0,4.880275224637988,0.0,3.0444884849313256,3.770284776157101,6.5453634085212995
2CXO J131058.1+010822,AGN,8.548346255630593,8.721203714935205,7.4062499999999964,7.362500000000013,5.0062500000000005,10.0,0.0,2.8776427610770963,6.25,6.3463653144640135,0.0,3.466975663458172e-10,0.018133840306154884,0.002362199303651161,0.010180757020121507,0.036854691331502716,0.007122830501426714,0.5381119245047358,0.5962758708184279,5.533345032628793,8.372027745796737,5.678842443729902,7.331358756016291,7.685127476700535,3.3893550929574854,4.0648819290120235,7.699553676297863,0.5354314626228168,2.073167683209241e-05,0.00012423329156268815,0.000437847633213571,7.465581086213445,6.662729162729162,1.92215196714224,5.187307533541356e-05,3.614976369594994e-05,8.161888681219287,7.764780010983416,7.7441199088865,3.142835174221,0.0,0.0,0.0,0.0,0.0,3.0444884849313256,3.770284776157101,5.160401002506265
