angDist,col1,name,significance,var_flag,streak_src_flag,pileup_flag,ra,dec,conf_flag,class,prob,var_inter_index_b,var_intra_index_b,col1,recno,MIRES,RAJ2000,DEJ2000
0.963702,252589,2CXO J203912.1+422142,3.0555555555555562,1,0,0,309.80053670251334,42.36178000539055,0,YSO,0.9996734340599756,8.75,6.0,10723,10724,G081.7279+00.5330,309.80022,42.361909999999995
0.189205,173701,2CXO J111151.3-610813,3.411764705882232,0,0,0,167.96404401495963,-61.13716854507146,0,YSO,0.9780434889400944,7.5,0.0,18943,18944,G291.2068-00.5529,167.96397,-61.137130000000006
0.415715,173789,2CXO J111200.2-611527,3.6363636363633938,0,0,0,168.00085055304712,-61.25762300174467,0,YSO,0.99745519794693,0.0,0.0,18958,18959,G291.2684-00.6579,168.0009,-61.257509999999996
0.309852,173898,2CXO J111229.5-611622,5.599999999999686,0,0,0,168.1231687529661,-61.272794755072454,0,STAR,0.9893194467441802,0.0,10.0,19028,19029,G291.3286-00.6500,168.12308000000002,-61.27271999999999
0.555422,232527,2CXO J023137.4+612814,4.06249999999999,1,0,0,37.90609898212432,61.470619102655604,0,STAR,0.9953058401108258,,0.0,17057,17058,G134.5990+00.8894,37.90636,61.47071
0.509728,232533,2CXO J023221.4+613300,10.727578501720664,1,0,0,38.08928533529172,61.55020543794874,0,STAR,0.7733258955159077,,8.0,17222,17223,G134.6497+00.9961,38.089459999999995,61.55031999999999
0.409636,232537,2CXO J023239.5+612658,4.000000000000156,1,0,0,38.16483583031828,61.44945739019713,0,STAR,0.9862497806003468,,0.0,17290,17291,G134.7213+00.9166,38.16487,61.449569999999994
0.267935,232539,2CXO J023240.9+613503,3.57575757575753,1,0,0,38.17065643523199,61.58433291262849,0,STAR,0.998017781230316,,7.0,17297,17298,G134.6726+01.0422,38.17074,61.58427
0.463779,232543,2CXO J023244.3+612620,3.818181818181712,1,0,0,38.184948434574274,61.43892423824524,0,STAR,0.8274105652096214,,0.0,17318,17319,G134.7342+00.9105,38.18489,61.43905
0.598620,232545,2CXO J023245.0+613055,3.200000000000091,1,0,0,38.18755953674162,61.515425403402155,0,STAR,0.9978116874370776,,6.0,17323,17324,G134.7062+00.9818,38.187509999999996,61.51559
0.667816,232549,2CXO J023255.3+612418,2.1499999999998622,1,0,0,38.23061106457993,61.40527255490765,0,STAR,0.983018207609921,,6.0,17374,17375,G134.7671+00.8876,38.23025,61.40534
0.579041,232559,2CXO J023304.7+613342,4.2580645161287185,1,0,0,38.26991773630459,61.56191194048858,0,STAR,0.9814756988679649,,6.0,17429,17430,G134.7247+01.0395,38.26958,61.56191
0.716728,232566,2CXO J023341.5+612501,8.589538554723594,1,0,0,38.423186915555505,61.41706460966074,0,STAR,0.998062055248688,,6.0,17620,17621,G134.8477+00.9339,38.422990000000006,61.41724
0.619122,232567,2CXO J023344.5+613020,5.679978671665603,1,0,0,38.43562874307264,61.50557197293855,0,YSO,0.6717176326366391,,9.0,17640,17641,G134.8194+01.0176,38.43546,61.505419999999994
0.873949,174320,2CXO J111517.7-611427,5.634245704883598,0,0,0,168.82377863536126,-61.24090481858482,0,YSO,0.9970623922286074,0.0,5.0,19294,19295,G291.6305-00.4966,168.82426999999998,-61.24096
0.602138,232833,2CXO J054132.8-015444,4.540540540540503,1,0,0,85.38682527633597,-1.9124942453639469,0,STAR,0.999990332341086,,6.0,243,244,G206.5200-16.3967,85.38689000000001,-1.9123400000000002
0.265716,232834,2CXO J054135.4-015419,2.918918918918944,1,0,0,85.3977874126166,-1.905490272841165,0,STAR,0.9997298273060692,,7.0,269,270,G206.5189-16.3838,85.39780999999999,-1.9054200000000001
0.386591,232835,2CXO J054136.5-015319,9.483169802809822,1,0,0,85.40225352901098,-1.8886537394190408,0,STAR,0.9999877041557808,,8.0,281,282,G206.5056-16.3720,85.40234,-1.8885900000000002
0.336669,232836,2CXO J054137.6-015424,14.492577943105864,1,0,0,85.40677578722655,-1.906916959451667,0,STAR,0.9998754531222664,,0.0,297,298,G206.5247-16.3765,85.40685,-1.9068599999999998
0.556256,232838,2CXO J054138.7-015429,6.670943386743263,1,0,0,85.41134404226909,-1.9082344626695968,0,STAR,0.9999647530992252,,2.0,305,306,G206.5280-16.3731,85.41134,-1.90808
0.737087,174468,2CXO J111556.0-611641,4.620689655172295,0,0,0,168.98338093276357,-61.27828720505185,0,STAR,0.9998355188638404,7.5,5.0,19346,19347,G291.7152-00.5039,168.98304,-61.27841
0.227333,232961,2CXO J063122.9+041730,6.98108678535089,1,0,0,97.845737009821,4.2917745752031005,0,PULSAR,0.6033918845676405,,2.0,6608,6609,G206.8217-02.4896,97.84579000000001,4.29174
0.380060,232972,2CXO J063225.0+043813,4.124999999999994,1,0,0,98.10434007139835,4.63720510733033,0,STAR,0.9909726806417328,,1.0,6884,6885,G206.6339-02.1017,98.10435,4.6371
0.766767,232980,2CXO J063302.2+044745,9.476133328317154,1,0,0,98.2593318742802,4.795907720560188,0,STAR,0.9996569321258546,,9.0,6987,6988,G206.5642-01.8913,98.25950999999999,4.79579
0.613934,232983,2CXO J063311.2+043007,2.5405405405404133,1,0,0,98.29687811481944,4.502020125043474,0,STAR,0.9677305638567746,,1.0,7020,7021,G206.8424-01.9936,98.29689,4.50185
0.853262,232987,2CXO J063319.0+043039,2.7027027027026205,1,0,0,98.32939572858606,4.510945778964518,0,STAR,0.9971709879710056,,6.0,7057,7058,G206.8495-01.9607,98.32942,4.5107099999999996
0.380736,232995,2CXO J063358.0+043331,8.952826976347692,1,0,0,98.49171046470236,4.558813951814086,0,STAR,0.9949036033809644,,0.0,7139,7140,G206.8814-01.7950,98.49173,4.55871
0.507915,233009,2CXO J063439.2+041207,2.4117647058823635,1,0,0,98.66349849557764,4.2019582614503195,0,STAR,0.9965977726553464,,3.0,7461,7462,G207.2771-01.8069,98.66356999999999,4.2020800000000005
0.249933,233242,2CXO J085915.8-473257,4.833333333333215,1,0,0,134.8162346022234,-47.54936537968523,0,STAR,0.9996515889387751,,2.0,11524,11525,G267.9888-01.0607,134.8162,-47.5493
0.564841,14237,2CXO J085916.2-472842,2.0555555555554723,0,0,0,134.81788189186307,-47.478399995792074,0,YSO,0.9611483139095772,,5.0,11525,11526,G267.9359-01.0132,134.81795,-47.47825
0.282968,14271,2CXO J085924.3-473044,3.588235294117228,0,0,0,134.851515496366,-47.512363180839216,0,YSO,0.7967927712842704,,5.0,11548,11549,G267.9764-01.0185,134.85141000000002,-47.51233
0.708992,14290,2CXO J085928.7-473222,7.164814880362433,0,0,0,134.86997222802086,-47.53951980743634,0,STAR,0.9983978869027578,,0.0,11562,11563,G268.0051-01.0267,134.87012,-47.53935
0.942605,65973,2CXO J071810.1-245644,9.716681721405553,0,0,0,109.54233860924302,-24.94563371080792,0,PULSAR,0.6356980402358768,,0.0,8788,8789,G238.1167-05.6471,109.54258,-24.94549
0.524387,65976,2CXO J071811.5-244744,9.102726705460725,0,0,0,109.54793693518336,-24.79574381522562,0,STAR,0.9999895350627248,,0.0,8798,8799,G237.9854-05.5741,109.54788,-24.79588
0.629194,66001,2CXO J071824.6-245310,7.361884128352406,0,0,0,109.60276842310918,-24.886332111580852,0,STAR,0.6365804394911432,,0.0,8927,8928,G238.0893-05.5714,109.60292,-24.88644
0.754904,66012,2CXO J071829.2-245624,3.6969696969696892,0,0,0,109.62187491812595,-24.94013294552355,0,STAR,0.5267169835189723,,0.0,8971,8972,G238.1453-05.5807,109.62208999999999,-24.94021
0.888068,66028,2CXO J071832.8-245434,2.6486486486486465,0,0,0,109.6368969560441,-24.909552738669248,0,STAR,0.9997594806066727,,5.0,9011,9012,G238.1242-05.5544,109.63716000000001,-24.909489999999998
0.411387,175367,2CXO J063128.8+045213,4.666666666666803,0,0,0,97.87012627824707,4.870355196281907,0,STAR,0.9993770352013364,5.0,10.0,6621,6622,G206.3191-02.2012,97.87024,4.870369999999999
0.691615,66072,2CXO J071839.5-250043,2.1052631578947163,0,0,0,109.66465522463136,-25.011974179182356,0,STAR,0.9998721332503304,,0.0,9084,9085,G238.2271-05.5792,109.66483999999998,-25.011879999999998
0.515392,175378,2CXO J063132.8+045950,2.26315789473684,0,0,0,97.8869830057877,4.997223133219662,0,STAR,0.9691829091867146,6.25,0.0,6631,6632,G206.2143-02.1279,97.88698000000001,4.99708
0.550907,66074,2CXO J071839.8-245654,5.562499999999749,0,0,0,109.66617175901077,-24.94836779344891,0,STAR,0.9999657395565008,,0.0,9092,9093,G238.1711-05.5488,109.66633999999999,-24.94838
0.461140,175384,2CXO J063134.9+045458,5.874359329405624,0,0,0,97.8955646386382,4.91624801094426,0,STAR,0.5465630844618851,10.0,0.0,6639,6640,G206.2901-02.1577,97.89556,4.916119999999999
0.635510,175402,2CXO J063139.2+044959,3.636363636363952,0,0,0,97.91336450991491,4.833324411319653,0,STAR,0.9803084305476928,0.0,0.0,6658,6659,G206.3719-02.1802,97.9133,4.8331599999999995
0.240978,175408,2CXO J063139.6+045944,4.258064516129194,0,0,0,97.91507429852186,4.995822561978464,0,STAR,0.9940804484588628,7.5,5.0,6663,6664,G206.2283-02.1036,97.91513,4.9958599999999995
0.425244,66107,2CXO J071843.9-245546,2.3428571428571736,0,0,0,109.68307060716431,-24.929706349945555,0,STAR,0.9978604880633132,,0.0,9114,9115,G238.1614-05.5266,109.68316999999999,-24.92963
0.284584,175415,2CXO J063141.0+045447,4.833333333333247,0,0,0,97.92091557211936,4.913326136602652,0,STAR,0.999549049654187,6.25,10.0,6668,6669,G206.3043-02.1365,97.92098,4.91328
0.494808,175422,2CXO J063142.6+045256,3.35294117647036,0,0,0,97.92752278400394,4.882413508658359,0,STAR,0.9886347793344348,6.25,0.0,6681,6682,G206.3348-02.1450,97.92749,4.882280000000001
0.494933,66115,2CXO J071845.4-245805,3.028571428571561,0,0,0,109.68955044099312,-24.968217223747374,0,STAR,0.9998112476565476,,0.0,9136,9137,G238.1986-05.5391,109.6897,-24.968239999999998
0.468558,66116,2CXO J071845.4-245815,11.803988768504553,0,0,0,109.68945486124971,-24.97100380796409,0,PULSAR,0.7223636021195374,,0.0,9135,9136,G238.2010-05.5405,109.68958,-24.97094
0.594659,175425,2CXO J063143.8+050257,4.000000000000001,0,0,0,97.93280387554023,5.0494434618695925,0,STAR,0.999737163966486,10.0,5.0,6686,6687,G206.1890-02.0633,97.93278000000001,5.04928
0.123936,175431,2CXO J063144.9+045600,7.916136801701263,0,0,0,97.93714680219436,4.933399553075937,0,STAR,0.9995697367020564,10.0,0.0,6689,6690,G206.2939-02.1129,97.93718,4.93339
0.558465,66123,2CXO J071846.5-245804,2.1666666666667567,0,0,0,109.69397542046892,-24.9679170160724,0,STAR,0.9285143958439301,,0.0,9145,9146,G238.2002-05.5355,109.69412,-24.968
0.752636,66140,2CXO J071850.6-245709,2.210526315789476,0,0,0,109.71119536383026,-24.952532800732584,0,STAR,0.9999371435540948,,5.0,9189,9190,G238.1937-05.5145,109.71141999999999,-24.952579999999998
0.453248,175450,2CXO J063146.9+045636,2.756756756756801,0,0,0,97.94573681358952,4.943528092051416,0,STAR,0.9959973158498246,6.25,5.0,6700,6701,G206.2889-02.1006,97.94586,4.9435
0.802061,175460,2CXO J063149.7+050200,2.1025641025641257,0,0,0,97.95720692883457,5.033369069548603,0,YSO,0.7570070362869529,6.25,0.0,6726,6727,G206.2146-02.0491,97.95734,5.03319
0.899602,66152,2CXO J071854.2-245455,6.825734985373125,0,0,0,109.72598627171664,-24.91550763806431,0,STAR,0.34214275242579495,,0.0,9229,9230,G238.1670-05.4855,109.72625,-24.91558
0.213001,66161,2CXO J071857.5-245553,2.43243243243244,0,0,0,109.73985671538162,-24.931414146373786,0,STAR,0.9999854197505488,,5.0,9269,9270,G238.1868-05.4818,109.73991000000001,-24.931379999999997
0.632203,66166,2CXO J071859.9-250251,5.028571428571231,0,0,0,109.74959991078686,-25.047595613757988,0,STAR,0.9999877816469284,,5.0,9292,9293,G238.2946-05.5273,109.74978999999999,-25.047629999999998
0.148109,175478,2CXO J063151.6+045505,4.0624999999997655,0,0,0,97.96522059134588,4.918157712131571,0,STAR,0.9931870441937388,6.25,5.0,6736,6737,G206.3203-02.0951,97.96526,4.91817
0.481189,175506,2CXO J063154.2+045712,4.124999999999579,0,0,0,97.97604036552582,4.953350500170799,0,STAR,0.9990640946743926,10.0,0.0,6750,6751,G206.2942-02.0693,97.97616,4.95329
0.292826,66196,2CXO J071912.3-245131,7.7164632199762515,0,0,0,109.80160157277328,-24.85863745030357,0,STAR,0.8853327819666431,,0.0,9387,9388,G238.1479-05.3985,109.80167,-24.85869
0.255926,175513,2CXO J063155.6+045517,4.486486486486982,0,0,0,97.98167111735813,4.92149015233802,0,STAR,0.9149379159214168,0.0,5.0,6757,6758,G206.3250-02.0790,97.98173,4.92145
0.198225,175529,2CXO J063158.2+045520,2.2631578947368567,0,0,0,97.99258869812866,4.922296586902372,0,STAR,0.9834843812365404,6.25,0.0,6779,6780,G206.3293-02.0690,97.99263,4.92226
0.505980,175530,2CXO J063158.7+045700,2.8888888888889075,0,0,0,97.99475059608706,4.950157463158528,0,STAR,0.9922801257322184,0.0,5.0,6786,6787,G206.3056-02.0543,97.99478,4.950019999999999
0.512295,175531,2CXO J063158.8+045811,1.783783783783803,0,0,0,97.99538951047116,4.969868914514514,0,STAR,0.9069283222646112,0.0,0.0,6787,6788,G206.2884-02.0446,97.99545,4.96974
0.217276,175544,2CXO J063200.9+045156,9.4221157522658,0,0,0,98.00389020048144,4.865569611918546,0,STAR,0.995950583984057,7.5,0.0,6801,6802,G206.3848-02.0851,98.00395,4.865559999999999
0.390879,175554,2CXO J063201.8+045338,6.049947553971468,0,0,0,98.00764035938278,4.894134112150472,0,STAR,0.9976128179090804,6.25,0.0,6807,6808,G206.3613-02.0687,98.00771999999999,4.89406
0.100866,175565,2CXO J063203.0+050134,2.2564102564101995,0,0,0,98.01288097013315,5.026323464895415,0,YSO,0.8444301721749617,7.5,0.0,6813,6814,G206.2462-02.0031,98.01289,5.02635
0.212195,175567,2CXO J063203.3+045236,11.334508005116875,0,0,0,98.01405418987787,4.8766969167630565,0,STAR,0.9956830482056692,3.75,10.0,6814,6815,G206.3797-02.0711,98.01409,4.87665
0.501963,175572,2CXO J063203.9+050020,4.1249999999998765,0,0,0,98.0163093220822,5.005668099127872,0,YSO,0.9281426547715788,7.5,0.0,6816,6817,G206.2662-02.0097,98.01629,5.00553
0.366982,175584,2CXO J063205.2+045742,3.371428571428363,0,0,0,98.0219790376848,4.961846683945132,0,STAR,0.9985100907352178,3.75,5.0,6824,6825,G206.3077-02.0248,98.02207,4.9618
0.271994,175586,2CXO J063205.9+045334,2.3783783783783634,0,0,0,98.024910836714,4.892907523547901,0,YSO,0.963834754911335,5.0,5.0,6827,6828,G206.3703-02.0540,98.02496,4.89285
0.300292,175600,2CXO J063208.8+050149,4.258064516129009,0,0,0,98.03693818676528,5.030517776831839,0,STAR,0.9915810174816364,7.5,0.0,6838,6839,G206.2536-01.9799,98.03702,5.0305
0.574921,175602,2CXO J063209.5+045734,2.1538461538461378,0,0,0,98.0398348224955,4.959675903324934,0,STAR,0.8273356608756449,0.0,5.0,6843,6844,G206.3179-02.0100,98.0399,4.95953
0.437021,175612,2CXO J063211.9+050031,5.028571428571103,0,0,0,98.04988941341827,5.0086685283619214,0,STAR,0.9611112204546516,7.5,0.0,6849,6850,G206.2790-01.9785,98.04999000000001,5.0086
0.673662,175632,2CXO J063217.5+045308,5.352941176470239,0,0,0,98.07330015138956,4.885807128300509,0,STAR,0.991510408865956,7.5,10.0,6862,6863,G206.3989-02.0146,98.0733,4.885619999999999
0.494728,175633,2CXO J063217.8+050640,4.914285714285897,0,0,0,98.07423447010132,5.111200769546072,0,YSO,0.7611685980861969,6.25,0.0,6863,6864,G206.1990-01.9099,98.0741,5.1111699999999995
0.736724,175647,2CXO J063223.1+044943,8.165119304171482,0,0,0,98.09625261331972,4.828812113276795,0,STAR,0.9965617640890188,6.25,10.0,6875,6876,G206.4601-02.0204,98.09639,4.82866
0.383973,175649,2CXO J063223.4+045238,4.0000000000004565,0,0,0,98.09767369613495,4.877477729880068,0,STAR,0.9760575798806492,6.25,5.0,6876,6877,G206.4172-01.9968,98.09761999999999,4.8775699999999995
0.679282,175653,2CXO J063225.1+045514,6.450090599545063,0,0,0,98.10459195869088,4.92077397298258,0,STAR,0.9996552884708612,7.5,0.0,6885,6886,G206.3822-01.9706,98.10475,4.920669999999999
0.952861,175656,2CXO J063228.2+045804,8.782619734958383,0,0,0,98.11755975788004,4.967864804455349,0,YSO,0.9677780443774984,7.5,0.0,6894,6895,G206.3465-01.9375,98.1177,4.96764
0.882470,175679,2CXO J063308.3+043733,2.315789473684203,0,0,0,98.2849690924284,4.625875381092113,0,STAR,0.9994797483257902,7.5,10.0,6998,6999,G206.7271-01.9470,98.28513000000001,4.6256900000000005
0.648699,175687,2CXO J063403.8+042627,3.8787878787878673,0,0,0,98.51590083717826,4.440903729392908,0,STAR,0.9937511155479296,8.75,0.0,7166,7167,G206.9972-01.8276,98.51608,4.44088
0.651438,175696,2CXO J063407.9+042534,2.1111111111110343,0,0,0,98.53305503006423,4.4262398993598895,0,STAR,0.8575745758342569,0.0,0.0,7216,7217,G207.0182-01.8193,98.53314,4.426080000000001
0.498087,175699,2CXO J063408.9+042945,8.351722745121133,0,0,0,98.53737951124788,4.495866841509069,0,STAR,0.8647105681668368,7.5,0.0,7227,7228,G206.9583-01.7835,98.5374,4.49573
0.664411,175708,2CXO J063410.9+042641,2.1666666666666576,0,0,0,98.54547450934456,4.4447326995573535,0,STAR,0.9982613444576959,,0.0,7255,7256,G207.0075-01.7997,98.54564,4.44465
0.320933,175711,2CXO J063412.1+042242,3.257142857142937,0,0,0,98.55045114824655,4.378480062115553,0,STAR,0.6306758508402527,7.5,10.0,7269,7270,G207.0685-01.8258,98.55054,4.37849
0.592666,175714,2CXO J063412.5+042641,2.914285714285884,0,0,0,98.55213558399059,4.444885622527923,0,STAR,0.9876891383612496,,0.0,7275,7276,G207.0104-01.7938,98.55227,4.44479
0.190892,175722,2CXO J063417.2+042502,3.757575757575847,0,0,0,98.57180764531012,4.417482084222262,0,STAR,0.848920856360346,6.25,10.0,7330,7331,G207.0436-01.7891,98.57184000000001,4.41744
0.543045,175723,2CXO J063417.3+042510,1.9999999999999072,0,0,0,98.57230254806541,4.419453786460855,0,STAR,0.9886732946829688,0.0,0.0,7333,7334,G207.0422-01.7876,98.57245,4.41942
0.492920,175732,2CXO J063425.7+042815,1.7894736842105448,0,0,0,98.60718572029171,4.471095168277044,0,STAR,0.6883976523161924,6.25,0.0,7384,7385,G207.0123-01.7331,98.60726,4.47098
0.656840,175734,2CXO J063426.6+042508,2.2631578947368376,0,0,0,98.61088085769006,4.419029345129268,0,STAR,0.8919099489045192,7.5,0.0,7390,7391,G207.0603-01.7538,98.61097,4.41887
0.839638,263728,2CXO J064039.0+093315,6.566558767825503,1,0,0,100.16286906768534,9.554393254122484,0,STAR,0.894417450469256,10.0,8.0,5465,5466,G203.2036+01.9712,100.16309,9.554310000000001
0.746797,263737,2CXO J064049.1+093714,6.129032258064723,1,0,0,100.2047324714768,9.620694170790452,0,STAR,0.8469651861646098,7.5,5.0,5562,5563,G203.1634+02.0383,100.20494000000001,9.62066
0.307018,263743,2CXO J064053.1+093010,2.611111111111147,1,0,0,100.2213416152324,9.502916006254004,0,STAR,0.999958076166651,3.75,,5600,5601,G203.2757+01.9989,100.22142,9.502880000000001
0.613707,263747,2CXO J064055.7+093606,8.230527727170823,1,0,0,100.23238833232365,9.601700433176424,0,STAR,0.9975869690231364,10.0,7.0,5636,5637,G203.1928+02.0538,100.23255,9.60164
0.482258,263751,2CXO J064058.4+093744,3.6756756756754823,1,0,0,100.24344578234405,9.62903085897889,0,STAR,0.9998554811412798,3.75,,5677,5678,G203.1734+02.0760,100.24358000000001,9.629010000000001
0.550859,263755,2CXO J064059.0+093301,2.1714285714286192,1,0,0,100.24598960039356,9.550527638264986,0,STAR,0.9997038112532216,0.0,,5691,5692,G203.2445+02.0424,100.24614,9.55049
0.478858,263756,2CXO J064059.1+093614,8.927400039397039,1,0,0,100.24630511212612,9.604082230595909,0,STAR,0.962309079596352,10.0,8.0,5694,5695,G203.1969+02.0671,100.24644,9.60408
0.496990,263757,2CXO J064059.2+093150,5.562500000000101,1,0,0,100.246782754702,9.53063717869267,0,STAR,0.9999132794085036,7.5,5.0,5696,5697,G203.2625+02.0340,100.24691999999999,9.530610000000001
0.775330,263759,2CXO J064059.9+093500,3.1176470588235854,1,0,0,100.24980161071436,9.583566518311146,0,STAR,0.999585748012771,6.25,2.0,5728,5729,G203.2168+02.0609,100.25001999999999,9.58357
0.845400,263760,2CXO J064100.2+093631,8.015887684290353,1,0,0,100.25093845400421,9.608675017354347,0,STAR,0.9997819561062944,8.75,2.0,5732,5733,G203.1950+02.0733,100.25117,9.60862
0.668522,263763,2CXO J064101.2+093609,8.701329889664818,1,0,0,100.25502201884984,9.602608552413269,0,STAR,0.9999070903121864,10.0,6.0,5753,5754,G203.2021+02.0741,100.25520999999999,9.60262
0.594073,263764,2CXO J064101.8+093434,3.124999999999972,1,0,0,100.2575083885812,9.576117148608212,0,STAR,0.8453334771899614,6.25,0.0,5765,5766,G203.2268+02.0642,100.25766999999999,9.57616
0.512787,263766,2CXO J064102.5+093640,11.352746484822795,1,0,0,100.260703677212,9.611167154472561,0,STAR,0.9998865351374244,7.5,7.0,5778,5779,G203.1971+02.0829,100.26084,9.61112
0.477573,263767,2CXO J064102.8+093534,6.000000000000151,1,0,0,100.26167738623545,9.592894605919783,0,STAR,0.9876673296011048,7.5,6.0,5784,5785,G203.2138+02.0754,100.2618,9.592839999999999
0.467476,263768,2CXO J064103.1+093545,16.996698114225516,1,0,0,100.26299830601437,9.595849116317002,0,STAR,0.9978116154950288,10.0,9.0,5791,5792,G203.2118+02.0780,100.26313,9.59585
0.629036,263771,2CXO J064103.9+093538,2.6060606060605944,1,0,0,100.26662288201722,9.593964349697242,0,STAR,0.9587794553026541,0.0,,5812,5813,G203.2151+02.0803,100.2668,9.59397
0.698761,263781,2CXO J064105.5+093544,7.8980606004641745,1,0,0,100.27332752844046,9.595733568638414,0,STAR,0.786815161989104,8.75,7.0,5858,5859,G203.2166+02.0870,100.2735,9.59564
0.668160,263782,2CXO J064105.6+093355,6.960000000001067,1,0,0,100.27333866101583,9.565325581585745,0,STAR,0.9967163595742826,10.0,8.0,5859,5860,G203.2437+02.0731,100.2735,9.56523
0.412228,263785,2CXO J064106.2+092940,12.534719077803357,1,0,0,100.27607390810455,9.49453881366051,0,STAR,0.9995933967096332,10.0,8.0,5879,5880,G203.3078+02.0432,100.27619,9.494539999999999
0.561586,263787,2CXO J064106.4+092658,29.59940828303859,1,0,0,100.27677482316444,9.449640066503036,0,STAR,0.9877636369104268,10.0,10.0,5883,5884,G203.3481+02.0233,100.27693000000001,9.44961
0.401655,263788,2CXO J064106.4+093410,2.1538461538461458,1,0,0,100.27673042370769,9.569468160827126,0,STAR,0.9865294321237772,3.75,,5882,5883,G203.2415+02.0779,100.27682,9.5694
0.597525,263794,2CXO J064107.5+093000,15.707345393375947,1,0,0,100.28164373513641,9.500148343767243,0,STAR,0.8863247616636989,8.75,8.0,5917,5918,G203.3052+02.0503,100.28148,9.500110000000001
0.628319,263795,2CXO J064107.6+093419,22.73336671054428,1,0,0,100.281861754459,9.571994203026923,0,STAR,0.8627090069856338,10.0,9.0,5921,5922,G203.2416+02.0836,100.28203,9.57194
0.935118,263797,2CXO J064107.9+093447,6.153846153845991,1,0,0,100.28314401405923,9.579775436432627,0,STAR,0.9999003328161188,7.5,1.0,5926,5927,G203.2353+02.0883,100.28338000000001,9.57966
0.845349,263798,2CXO J064108.1+093656,24.925614104981605,1,0,0,100.28404353269468,9.615597989559868,0,STAR,0.9996248963298254,10.0,8.0,5933,5934,G203.2037+02.1055,100.28428000000001,9.61557
0.461475,263801,2CXO J064109.0+092907,16.358210638201026,1,0,0,100.28769003686865,9.48535055264512,0,STAR,0.9996684634586162,10.0,8.0,5949,5950,G203.3212+02.0492,100.28782,9.48535
0.735434,263803,2CXO J064110.8+093408,2.2105263157893287,1,0,0,100.29540990855685,9.5690229444678,0,STAR,0.9802570862565668,6.25,,5982,5983,G203.2503+02.0942,100.29561,9.56897
0.521911,263806,2CXO J064111.5+092910,6.717722719271817,1,0,0,100.29830166336308,9.486188996388217,0,STAR,0.927525982506264,8.75,9.0,5995,5996,G203.3253+02.0589,100.29844,9.486139999999999
0.711352,263807,2CXO J064111.8+093743,13.417692297742006,1,0,0,100.29947966038617,9.628834355591248,0,STAR,0.9996924202194171,10.0,10.0,6005,6006,G203.1988+02.1251,100.29968000000001,9.62884
0.671463,263808,2CXO J064112.1+092914,4.3684210526315015,1,0,0,100.3008109793837,9.487314462198624,0,STAR,0.7945676121928014,8.75,6.0,6012,6013,G203.3254+02.0616,100.301,9.48732
0.737703,263810,2CXO J064112.2+094012,4.400000000000071,1,0,0,100.30100395669523,9.670166247659733,0,STAR,0.9999077048027172,7.5,7.0,6013,6014,G203.1629+02.1451,100.30111,9.669989999999999
0.339582,263813,2CXO J064113.1+092436,4.666666666666541,1,0,0,100.30471963520971,9.410094489294103,0,STAR,0.9997556179594655,7.5,6.0,6030,6031,G203.3958+02.0297,100.30476,9.41018
0.257773,263814,2CXO J064113.3+093011,9.215086256529034,1,0,0,100.3054629878926,9.503301599745363,0,STAR,0.9992838703892069,10.0,8.0,6033,6034,G203.3133+02.0729,100.3055,9.50324
0.610326,263815,2CXO J064113.3+093023,12.85973203332352,1,0,0,100.30575342722841,9.506621863233997,0,STAR,0.9984060834636214,10.0,9.0,6038,6039,G203.3105+02.0747,100.30592,9.50658
0.234168,263818,2CXO J064115.7+092752,4.133333333333235,1,0,0,100.3155830917733,9.464612864602056,0,STAR,0.9883409496461388,8.75,5.0,6084,6085,G203.3523+02.0641,100.31564,9.46458
0.533181,263819,2CXO J064115.8+093037,4.526315789473572,1,0,0,100.31613177876729,9.510393780795928,0,STAR,0.9999294785563492,6.25,0.0,6085,6086,G203.3118+02.0856,100.31628,9.51037
0.450124,263821,2CXO J064117.4+093028,3.1904761904761183,1,0,0,100.32270652167408,9.50784254870964,0,STAR,0.9931300965578548,6.25,6.0,6106,6107,G203.3169+02.0902,100.32275,9.50796
0.782997,263822,2CXO J064117.5+092958,3.636363636363612,1,0,0,100.3232717072417,9.499649143451533,0,STAR,0.8745958055993723,7.5,6.0,6110,6111,G203.3246+02.0870,100.32349,9.49968
0.467439,263828,2CXO J064123.3+093804,3.8709677419354938,1,0,0,100.34716909929762,9.634574300684458,0,STAR,0.9999263885848458,7.5,0.0,6157,6158,G203.2152+02.1695,100.3473,9.63456
0.627035,263834,2CXO J064131.0+093525,10.96535841614919,1,0,0,100.37925844281729,9.590446234611573,0,STAR,0.3945246616870889,0.0,5.0,6216,6217,G203.2690+02.1774,100.37939,9.59033
0.647221,34217,2CXO J181807.0-134944,1.9130434782608985,0,0,0,274.5293085578388,-13.828944197972113,0,STAR,0.6085823255314958,,0.0,14308,14309,G016.8560+00.9286,274.52949,-13.82898
0.502016,34274,2CXO J181831.4-134705,4.777777777777536,0,0,0,274.63095619560977,-13.78498584247977,0,YSO,0.9951239893385504,,0.0,14462,14463,G016.9413+00.8627,274.63082,-13.785029999999999
0.239672,34290,2CXO J181833.2-134847,2.540540540540603,0,0,0,274.6384275289688,-13.813258506046855,0,YSO,0.9998324997582221,,0.0,14477,14478,G016.9199+00.8429,274.63836000000003,-13.813270000000001
