angDist,name,ra,dec,lii,bii,error_ellipse_r0,error_ellipse_r1,extent_flag,conf_flag,pileup_flag,streak_src_flag,sat_src_flag,Unnamed: 13,id_x,ra,dec,star_flag,spec_type,phot_type
0.259309,2CXO J100048.2+022054,10 00 48.216,+02 20 54.14,236.729421,42.270824,0.77475,0.75778,false,false,false,false,false,,cid_952,150.20083,2.348355,0,-9,3
0.404699,2CXO J100048.3+020404,10 00 48.389,+02 04 04.22,237.038169,42.10844,0.95815,0.84801,false,false,false,false,false,,cid_1167,150.20159,2.067947,0,1,3
0.632704,2CXO J100048.4+014324,10 00 48.439,+01 43 24.35,237.414522,41.907408,3.11311,1.53746,false,false,false,false,false,,cid_3270,150.201729,1.723575,0,-99,3
0.480616,2CXO J100048.4+020734,10 00 48.428,+02 07 34.65,236.974213,42.142597,0.72935,0.72035,false,false,false,false,false,,cid_48,150.20186,2.126401,1,0,5
0.364962,2CXO J100053.4+014652,10 00 53.473,+01 46 52.56,237.368018,41.958278,1.64943,1.64943,false,false,false,false,false,,cid_1484,150.22271,1.781229,0,-9,3
0.895242,2CXO J100048.5+024744,10 00 48.508,+02 47 44.41,236.235684,42.529947,0.82875,0.77541,false,false,false,false,false,,lid_326,150.202156,2.795915,0,-9,1
4.353326,2CXO J100048.8+013528,10 00 48.857,+01 35 28.11,237.559757,41.831209,3.37051,2.24866,false,false,false,false,false,,lid_2482,150.204705,1.590721,0,2,3
0.683368,2CXO J100048.8+015859,10 00 48.898,+01 58 59.19,237.132604,42.060776,1.70969,1.70969,false,false,false,false,false,,cid_1168,150.20369,1.983291,0,-99,1
0.386790,2CXO J100049.1+014409,10 00 49.170,+01 44 09.16,237.403362,41.917167,1.02702,0.94046,false,false,false,false,false,,cid_293,150.204947,1.735798,0,-9,1
0.365250,2CXO J100049.2+013654,10 00 49.295,+01 36 54.96,237.534987,41.846854,0.90931,0.80597,false,false,false,false,false,,lid_1042,150.205325,1.615194,0,2,3
1.053068,2CXO J100049.2+023010,10 00 49.260,+02 30 10.09,236.562488,42.363731,1.08661,0.9727,false,false,false,false,false,,cid_124,150.2052,2.503091,0,-9,1
0.700722,2CXO J100049.3+022705,10 00 49.377,+02 27 05.69,236.619419,42.334513,1.13719,0.9099,false,false,false,false,false,,cid_777,150.20579,2.451768,0,2,3
0.536895,2CXO J100049.4+020714,10 00 49.481,+02 07 14.46,236.983806,42.142901,0.76814,0.75461,false,false,false,false,false,,cid_49,150.20632,2.120688,1,0,5
0.112975,2CXO J100049.5+021708,10 00 49.504,+02 17 08.91,236.802489,42.238918,0.73794,0.72535,false,false,false,false,false,,cid_22,150.20626,2.285839,0,2,3
0.304686,2CXO J100049.6+014048,10 00 49.666,+01 40 48.68,237.465614,41.886201,0.82077,0.79266,false,false,false,false,false,,cid_294,150.206911,1.68011,0,-99,3
0.103318,2CXO J100049.8+022253,10 00 49.804,+02 22 53.91,236.697943,42.295484,0.9751,0.88193,false,false,false,false,false,,cid_974,150.20749,2.381631,0,-99,3
0.344285,2CXO J100049.9+015231,10 00 49.988,+01 52 31.26,237.25395,42.001546,0.7373,0.72656,false,false,false,false,false,,cid_275,150.2082,1.875397,0,1,1
0.316681,2CXO J100049.9+020500,10 00 49.911,+02 05 00.01,237.02616,42.122618,0.71409,0.71253,false,false,false,false,false,,cid_50,150.20789,2.083386,0,1,1
0.868272,2CXO J100050.0+022452,10 00 50.078,+02 24 52.60,236.662489,42.315505,1.13574,0.95983,false,false,false,false,false,,cid_82,150.20844,2.414714,0,-9,1
0.600249,2CXO J100050.1+022618,10 00 50.139,+02 26 18.36,236.636408,42.329495,0.86294,0.81902,false,false,false,false,false,,cid_955,150.20899,2.438581,0,1,1
0.749961,2CXO J100050.1+022854,10 00 50.109,+02 28 54.68,236.588385,42.354507,0.76041,0.74793,true,false,false,false,false,,cid_113,150.208721,2.482053,0,1,1
0.156817,2CXO J100050.1+023430,10 00 50.149,+02 34 30.24,236.485508,42.408484,1.07073,0.94932,false,false,false,false,false,,lid_200,150.208918,2.575091,0,2,2
0.407094,2CXO J100050.2+015339,10 00 50.287,+01 53 39.32,237.234284,42.013602,0.78293,0.76904,false,false,false,false,false,,cid_2985,150.20943,1.89431,0,-9,3
2.999870,2CXO J100050.3+021458,10 00 50.360,+02 14 58.28,236.845192,42.22076,1.43407,1.43408,false,false,false,false,false,,cid_11754,150.209,2.249554,0,-9,1
0.430643,2CXO J100050.5+013325,10 00 50.504,+01 33 25.34,237.602199,41.816724,1.60451,1.17907,false,false,false,false,false,,lid_3512,150.210463,1.556923,0,-9,3
0.015246,2CXO J100050.5+022329,10 00 50.569,+02 23 29.30,236.6896,42.303776,0.88758,0.81558,false,false,false,false,false,,cid_953,150.2107,2.391473,0,1,1
0.359434,2CXO J100050.7+022406,10 00 50.764,+02 24 06.74,236.678773,42.310458,1.2688,1.17019,false,false,false,false,false,,cid_975,150.21149,2.401776,0,2,3
0.822901,2CXO J100050.8+022905,10 00 50.840,+02 29 05.44,236.587466,42.358718,1.34532,0.90762,false,false,false,false,false,,lid_2984,150.211897,2.485064,0,-9,3
0.419992,2CXO J100050.9+021111,10 00 50.923,+02 11 11.91,236.916125,42.18614,1.54006,0.95742,false,false,false,false,false,,cid_1160,150.21229,2.186605,0,-9,3
0.755299,2CXO J100051.1+022837,10 00 51.110,+02 28 37.18,236.597013,42.355096,1.22627,0.99446,false,false,false,false,false,,cid_956,150.21302,2.477195,0,2,3
0.959029,2CXO J100051.1+024116,10 00 51.190,+02 41 16.55,236.363928,42.477092,1.9764,1.51655,false,false,false,false,false,,lid_3052,150.213025,2.687927,0,-9,3
0.572558,2CXO J100051.2+025144,10 00 51.249,+02 51 44.98,236.17032,42.577667,0.91531,0.80455,false,false,false,false,false,,lid_327,150.213667,2.862587,0,-9,3
0.682147,2CXO J100051.3+022829,10 00 51.393,+02 28 29.76,236.600209,42.354865,0.76435,0.74691,false,false,false,false,false,,cid_83,150.21418,2.475118,0,-99,1
0.336284,2CXO J100051.5+021215,10 00 51.517,+02 12 15.27,236.898734,42.198381,0.74103,0.7329,true,false,false,false,false,,cid_21,150.21464,2.204334,0,1,1
0.533470,2CXO J100051.5+023457,10 00 51.582,+02 34 57.41,236.481821,42.417709,1.13321,1.04123,false,false,false,false,false,,cid_125,150.214805,2.582701,0,1,1
1.234344,2CXO J100051.5+024739,10 00 51.578,+02 47 39.65,236.247118,42.539642,0.82383,0.79729,false,false,false,false,false,,lid_328,150.215101,2.794631,0,-9,3
0.482617,2CXO J100051.6+021922,10 00 51.646,+02 19 22.16,236.768741,42.26765,0.78186,0.77799,false,false,false,false,false,,cid_1445,150.21506,2.322848,0,2,3
0.181349,2CXO J100053.4+014826,10 00 53.424,+01 48 26.22,237.339488,41.973343,0.82079,0.78982,false,false,false,false,false,,cid_276,150.22265,1.807277,0,2,3
0.525671,2CXO J100051.9+015919,10 00 51.928,+01 59 19.31,237.136403,42.074284,0.74118,0.72875,false,false,false,false,false,,cid_1085,150.21624,1.98877,0,1,1
0.245006,2CXO J100051.9+021944,10 00 51.981,+02 19 44.21,236.763091,42.272339,0.80636,0.78737,false,false,false,false,false,,cid_982,150.21654,2.328996,0,-9,1
0.531122,2CXO J100052.1+020018,10 00 52.185,+02 00 18.13,237.119364,42.084684,1.20667,1.20666,false,false,false,false,false,,cid_1506,150.21749,2.005174,0,1,3
0.446741,2CXO J100052.5+021643,10 00 52.577,+02 16 43.88,236.820166,42.245301,0.89588,0.83483,false,false,false,false,false,,cid_915,150.21897,2.278928,0,-9,1
0.497833,2CXO J100052.9+015714,10 00 52.920,+01 57 14.17,237.177676,42.057353,0.79703,0.75705,false,false,false,false,false,,cid_847,150.22039,1.95402,1,0,5
0.280742,2CXO J100053.0+014123,10 00 53.015,+01 41 23.48,237.46608,41.903165,0.88562,0.84126,false,false,false,false,false,,cid_295,150.220842,1.689912,0,2,3
0.580237,2CXO J100053.3+020041,10 00 53.396,+02 00 41.51,237.116215,42.092567,1.21819,0.93629,false,false,false,false,false,,cid_1169,150.22239,2.011662,0,2,3
0.238894,2CXO J100053.7+023302,10 00 53.764,+02 33 02.61,236.524191,42.406718,0.85739,0.83217,false,false,false,false,false,,cid_126,150.223951,2.550735,0,1,3
0.200914,2CXO J100053.8+020620,10 00 53.824,+02 06 20.41,237.014469,42.148867,0.74401,0.72353,false,false,false,false,false,,cid_51,150.22432,2.105686,0,2,3
0.731772,2CXO J100053.8+023903,10 00 53.816,+02 39 03.71,236.413355,42.464765,1.165,1.07222,false,false,false,false,false,,lid_1995,150.224395,2.651154,0,-1,1
0.536016,2CXO J100054.0+021703,10 00 54.007,+02 17 03.47,236.818847,42.253309,0.98643,0.82931,false,false,false,false,false,,cid_918,150.22489,2.284244,0,-9,1
0.551829,2CXO J100054.0+022104,10 00 54.080,+02 21 04.59,236.745344,42.292399,0.85046,0.80901,false,false,false,false,false,,cid_976,150.22518,2.35127,0,1,1
0.406154,2CXO J100054.2+014759,10 00 54.235,+01 47 59.57,237.350222,41.971748,1.30748,1.01932,false,false,false,false,false,,cid_1040,150.22593,1.799779,0,-9,1
0.306270,2CXO J100054.4+023214,10 00 54.478,+02 32 14.76,236.541211,42.401466,0.80533,0.78752,false,false,false,false,false,,cid_127,150.227,2.537518,0,2,3
1.867896,2CXO J100054.4+025227,10 00 54.420,+02 52 27.26,236.16755,42.595213,4.17965,2.11825,false,false,false,false,false,,lid_329,150.226845,2.874749,0,-9,3
0.901943,2CXO J100054.6+014712,10 00 54.689,+01 47 12.23,237.366047,41.965582,0.86346,0.85727,false,false,false,false,false,,cid_277,150.22768,1.786893,0,1,1
0.387482,2CXO J100054.6+020652,10 00 54.612,+02 06 52.26,237.00734,42.156682,0.74319,0.73522,false,false,false,false,false,,cid_52,150.2275,2.114612,0,-99,3
0.270106,2CXO J100054.7+014602,10 00 54.783,+01 46 02.26,237.387544,41.954516,0.88501,0.78474,false,false,false,false,false,,cid_1049,150.2282,1.767336,0,2,3
1.162283,2CXO J100055.2+023329,10 00 55.233,+02 33 29.58,236.520691,42.416035,1.04808,0.98065,false,false,false,false,false,,cid_3664,150.23033,2.558476,1,0,5
0.210359,2CXO J100055.1+014757,10 00 55.137,+01 47 57.41,237.353836,41.974443,0.87696,0.86464,false,false,false,false,false,,cid_278,150.22968,1.79927,0,-9,3
0.349385,2CXO J100045.5+014627,10 00 45.577,+01 46 27.42,237.349748,41.927528,0.85312,0.8193,false,false,false,false,false,,cid_1048,150.18981,1.774307,0,-9,1
1.147630,2CXO J100055.2+013054,10 00 55.254,+01 30 54.57,237.663258,41.8081,2.94329,2.36511,false,false,false,false,false,,lid_2671,150.230443,1.515391,0,-9,1
0.688630,2CXO J100055.2+015937,10 00 55.210,+01 59 37.32,237.141669,42.088303,1.34465,1.23697,false,false,false,false,false,,cid_1103,150.22996,1.993873,1,0,5
0.270546,2CXO J100055.3+023441,10 00 55.374,+02 34 41.31,236.499109,42.428016,0.73064,0.72665,true,false,false,false,false,,cid_128,150.230672,2.578195,0,1,1
0.969909,2CXO J100055.3+024640,10 00 55.323,+02 46 40.37,236.277569,42.542927,0.74212,0.7339,false,false,false,false,false,,lid_331,150.230604,2.778134,0,-9,3
0.465969,2CXO J100055.4+013415,10 00 55.475,+01 34 15.82,237.603308,41.841718,0.91954,0.80287,false,false,false,false,false,,lid_3515,150.231155,1.570932,0,2,2
0.999042,2CXO J100055.4+015215,10 00 55.404,+01 52 15.92,237.276347,42.017353,1.13078,1.13079,false,false,false,false,false,,cid_2995,150.23075,1.87083,0,2,3
1.023784,2CXO J100055.4+021519,10 00 55.405,+02 15 19.97,236.855039,42.241362,1.20121,1.04434,false,false,false,false,false,,cid_25,150.23057,2.255563,0,2,3
1.255351,2CXO J100055.4+024032,10 00 55.413,+02 40 32.22,236.391302,42.484365,1.34014,1.05697,false,false,false,false,false,,lid_202,150.231176,2.675813,0,-9,1
0.291693,2CXO J100055.5+015230,10 00 55.563,+01 52 30.08,237.272573,42.02019,0.97928,0.88516,false,false,false,false,false,,cid_279,150.23159,1.875046,0,2,3
0.890802,2CXO J100055.6+013740,10 00 55.690,+01 37 40.97,237.542095,41.875918,1.6772,1.45457,true,false,false,false,false,,cid_737,150.231813,1.628142,0,2,2
0.475337,2CXO J100055.6+013954,10 00 55.611,+01 39 54.71,237.501432,41.897456,0.7266,0.71572,true,false,false,false,false,,cid_296,150.231617,1.665106,0,1,1
0.473323,2CXO J100055.6+023109,10 00 55.668,+02 31 09.59,236.565094,42.395052,0.78727,0.75521,false,false,false,false,false,,cid_129,150.231947,2.519462,0,2,3
0.656452,2CXO J100055.8+023239,10 00 55.854,+02 32 39.84,236.53799,42.410165,1.19013,1.04432,false,false,false,false,false,,cid_130,150.232595,2.544528,0,1,1
0.593117,2CXO J100056.0+024057,10 00 56.044,+02 40 57.21,236.385663,42.49051,0.95084,0.84673,false,false,false,false,false,,lid_203,150.233648,2.682658,0,-9,1
0.431946,2CXO J100056.1+023509,10 00 56.115,+02 35 09.52,236.49285,42.435058,0.8032,0.78228,false,false,false,false,false,,cid_131,150.23377,2.58609,0,-99,3
0.276030,2CXO J100056.2+022043,10 00 56.296,+02 20 43.29,236.759091,42.296488,0.86347,0.83017,false,false,false,false,false,,cid_1460,150.23449,2.345355,0,2,3
0.401904,2CXO J100056.2+023917,10 00 56.285,+02 39 17.09,236.417266,42.475304,1.19004,1.11322,false,false,false,false,false,,lid_3053,150.234626,2.654785,0,-9,3
0.384986,2CXO J100056.3+023354,10 00 56.349,+02 33 54.94,236.516531,42.423896,0.98731,0.95218,false,false,false,false,false,,cid_132,150.234752,2.565362,0,-9,3
1.165215,2CXO J100056.4+021256,10 00 56.494,+02 12 56.73,236.902338,42.22194,1.41713,1.25446,false,false,false,false,false,,cid_648,150.23539,2.216082,0,2,3
0.822195,2CXO J100056.5+021344,10 00 56.590,+02 13 44.65,236.888018,42.229997,2.3977,2.10836,false,false,false,false,false,,cid_774,150.23563,2.228908,0,-99,3
1.627948,2CXO J100057.0+013057,10 00 57.055,+01 30 57.96,237.668158,41.814723,2.61342,2.00027,false,false,false,false,false,,lid_1302,150.23792,1.51651,0,-9,3
0.335664,2CXO J100056.7+021720,10 00 56.710,+02 17 20.96,236.822324,42.265294,0.77776,0.75489,false,false,false,false,false,,cid_26,150.2362,2.289173,0,1,1
0.977420,2CXO J100056.7+024848,10 00 56.757,+02 48 48.67,236.242637,42.568298,0.87783,0.82483,true,false,false,false,false,,lid_332,150.236685,2.813706,0,1,1
0.551558,2CXO J100057.4+015901,10 00 57.466,+01 59 01.46,237.159959,42.090121,1.13925,0.9599,false,false,false,false,false,,cid_368,150.23946,1.983891,0,2,3
0.261428,2CXO J100057.5+013750,10 00 57.504,+01 37 50.67,237.545122,41.883617,0.79875,0.7854,false,false,false,false,false,,lid_3516,150.239547,1.630692,0,2,3
0.399605,2CXO J100058.4+014613,10 00 58.409,+01 46 13.26,237.396109,41.968545,1.81975,1.62398,true,false,false,false,false,,cid_1483,150.24326,1.770357,0,-9,3
0.412595,2CXO J100057.6+022111,10 00 57.613,+02 21 11.63,236.754717,42.305521,0.91638,0.85256,false,false,false,false,false,,cid_3714,150.23996,2.353296,0,1,3
0.340610,2CXO J100057.6+023346,10 00 57.632,+02 33 46.82,236.523204,42.426951,1.58369,1.33962,false,false,false,false,false,,cid_133,150.240139,2.5631,0,2,3
1.172326,2CXO J100057.7+023214,10 00 57.740,+02 32 15.00,236.551759,42.412586,1.32782,1.09402,false,false,false,false,false,,cid_134,150.240666,2.537815,0,1,1
0.394148,2CXO J100057.7+023932,10 00 57.798,+02 39 32.15,236.417551,42.482861,0.81631,0.78208,false,false,false,false,false,,lid_205,150.240828,2.65904,0,1,1
0.185622,2CXO J100058.1+015134,10 00 58.151,+01 51 34.44,237.297933,42.019895,0.84234,0.83067,false,false,false,false,false,,cid_280,150.24225,1.859543,0,1,3
0.185745,2CXO J100058.2+014559,10 00 58.202,+01 45 59.02,237.399742,41.965532,0.71611,0.71245,true,false,false,false,false,,cid_281,150.24247,1.766429,0,2,2
0.297061,2CXO J100045.9+014819,10 00 45.929,+01 48 19.61,237.31693,41.946955,1.26293,1.26294,false,false,false,false,false,,cid_3353,150.19129,1.805464,1,0,5
0.335591,2CXO J100058.2+023653,10 00 58.235,+02 36 53.21,236.467873,42.458885,1.41749,1.00636,false,false,false,false,false,,lid_3036,150.242554,2.614764,0,-9,-99
0.356409,2CXO J100058.3+015208,10 00 58.345,+01 52 08.71,237.288174,42.026117,0.7519,0.74219,true,false,false,false,false,,cid_282,150.24305,1.869169,0,1,1
0.373444,2CXO J100058.4+020439,10 00 58.445,+02 04 39.83,237.060215,42.148236,0.91458,0.81668,false,false,false,false,false,,cid_921,150.24347,2.077821,0,-99,3
0.787594,2CXO J100058.4+024048,10 00 58.415,+02 40 48.08,236.396184,42.497115,1.05272,0.89144,false,false,false,false,false,,lid_295,150.243458,2.680232,0,-9,3
0.464722,2CXO J100058.6+020109,10 00 58.670,+02 01 09.33,237.125017,42.114913,0.99574,0.99575,false,false,false,false,false,,cid_850,150.24433,2.019273,0,2,3
1.543258,2CXO J100058.6+021139,10 00 58.662,+02 11 39.62,236.932956,42.216837,1.35464,0.92396,false,false,false,false,false,,cid_11100,150.244003,2.194416,0,-9,-99
0.319354,2CXO J100058.8+015400,10 00 58.855,+01 54 00.32,237.25598,42.045965,0.72077,0.71962,true,false,false,false,false,,cid_1044,150.24515,1.900129,0,1,1
2.268450,2CXO J100045.9+015437,10 00 45.907,+01 54 37.79,237.202202,42.008285,4.22808,1.89703,false,false,false,false,false,,cid_1485,150.19159,1.909949,0,-9,-99
0.104687,2CXO J100058.8+022120,10 00 58.854,+02 21 20.65,236.756007,42.311182,1.28325,1.28324,false,false,false,false,false,,cid_3715,150.2452,2.355751,0,2,3
0.426060,2CXO J100059.2+014006,10 00 59.205,+01 40 06.18,237.509768,41.911447,1.23515,0.88368,false,false,false,false,false,,lid_3517,150.246616,1.668289,0,-9,3
0.284844,2CXO J100059.4+013232,10 00 59.473,+01 32 32.44,237.647625,41.838304,0.84827,0.75378,false,false,false,false,false,,lid_1303,150.247775,1.542418,0,2,2
0.472205,2CXO J100059.4+020810,10 00 59.491,+02 08 10.36,236.99949,42.18583,1.1008,0.90229,false,false,false,false,false,,cid_949,150.24785,2.136339,0,-9,2
0.383410,2CXO J100059.4+021957,10 00 59.454,+02 19 57.57,236.783388,42.299836,0.82793,0.81815,false,false,false,false,false,,cid_971,150.24762,2.33264,0,2,3
2.159840,2CXO J100059.8+025319,10 00 59.890,+02 53 19.46,236.16917,42.622177,3.38558,1.79506,false,false,false,false,false,,lid_3121,150.249951,2.889178,0,-9,3
0.831749,2CXO J100100.0+014439,10 01 00.084,+01 44 39.11,237.430109,41.958875,0.86031,0.79434,false,false,false,false,false,,cid_1050,150.250251,1.744406,0,-9,3
0.155841,2CXO J100100.0+021252,10 01 00.042,+02 12 52.38,236.915258,42.233259,0.80188,0.76719,false,false,false,false,false,,cid_28,150.25017,2.214593,0,2,3
1.114063,2CXO J100100.3+024413,10 01 00.322,+02 44 13.15,236.339209,42.536413,0.75045,0.73148,false,false,false,false,false,,lid_333,150.251478,2.737264,0,1,1
0.433029,2CXO J100100.4+023731,10 01 00.499,+02 37 31.74,236.463394,42.47276,1.31241,1.16366,false,false,false,false,false,,lid_1984,150.252166,2.6254,0,-9,3
0.314607,2CXO J100100.4+023815,10 01 00.446,+02 38 15.82,236.449657,42.479639,2.48439,1.22378,false,false,false,false,false,,lid_3037,150.251936,2.637768,0,-9,3
0.537870,2CXO J100100.5+021542,10 01 00.583,+02 15 42.96,236.864925,42.262619,0.82274,0.77088,false,false,false,false,false,,cid_29,150.25228,2.261923,0,-99,1
0.604289,2CXO J100100.5+023133,10 01 00.511,+02 31 33.29,236.573597,42.415308,0.76795,0.75253,false,false,false,false,false,,cid_135,150.252145,2.526081,0,-99,3
0.499368,2CXO J100100.6+015215,10 01 00.690,+01 52 15.35,237.293847,42.035119,1.52725,1.52725,false,false,false,false,false,,cid_1051,150.2529,1.871067,0,2,3
0.679758,2CXO J100100.6+022910,10 01 00.613,+02 29 10.77,236.617674,42.392766,0.85194,0.80714,false,false,false,false,false,,cid_136,150.252608,2.486506,0,1,1
0.461140,2CXO J100100.7+021640,10 01 00.751,+02 16 40.70,236.847831,42.272503,1.49604,1.30793,false,false,false,false,false,,cid_3718,150.25301,2.277925,0,2,3
0.520277,2CXO J100100.8+015947,10 01 00.824,+01 59 47.73,237.156887,42.108978,0.72616,0.72116,true,false,false,false,false,,cid_369,150.25338,1.996726,0,1,1
0.500529,2CXO J100100.9+015547,10 01 00.938,+01 55 47.29,237.23033,42.070368,0.99885,0.85754,false,false,false,false,false,,cid_743,150.25385,1.929929,0,2,3
0.417114,2CXO J100101.0+014314,10 01 01.092,+01 43 14.42,237.459044,41.948487,0.8444,0.77791,false,false,false,false,false,,cid_674,150.254505,1.720779,0,2,3
0.252935,2CXO J100113.4+015229,10 01 13.494,+01 52 29.76,237.331483,42.080705,3.8555,2.48724,false,false,false,false,false,,cid_3021,150.3062,1.874999,0,1,1
0.351585,2CXO J100101.0+021950,10 01 01.017,+02 19 50.21,236.790742,42.303952,1.28249,1.13032,false,false,false,false,false,,cid_656,150.25414,2.330607,0,1,1
1.035006,2CXO J100101.0+024953,10 01 01.004,+02 49 53.83,236.236321,42.593166,0.78912,0.7388,false,false,false,false,false,,lid_334,150.254328,2.831868,0,2,3
0.311800,2CXO J100101.1+014132,10 01 01.106,+01 41 32.50,237.489919,41.931928,1.12716,1.02855,false,false,false,false,false,,cid_3282,150.254524,1.692381,0,2,3
0.570115,2CXO J100101.1+022246,10 01 01.137,+02 22 46.66,236.737124,42.332775,1.08422,0.93092,false,false,false,false,false,,cid_1287,150.25458,2.37961,0,-99,3
0.982824,2CXO J100101.5+025347,10 01 01.521,+02 53 47.29,236.165862,42.632172,3.52726,1.93411,false,false,false,false,false,,lid_3122,150.256214,2.896713,0,-9,3
2.178967,2CXO J100101.6+013845,10 01 01.647,+01 38 45.94,237.542039,41.9066,0.81146,0.78377,false,false,false,false,false,,lid_3737,150.25745,1.646241,0,-9,1
0.763590,2CXO J100101.6+023542,10 01 01.676,+02 35 42.98,236.500672,42.459326,2.8311,1.61069,false,false,false,false,false,,cid_1868,150.256873,2.595091,0,-9,3
0.641413,2CXO J100101.8+020037,10 01 01.877,+02 00 37.96,237.145062,42.120679,0.81678,0.78725,false,false,false,false,false,,cid_370,150.25771,2.010684,0,2,3
0.512651,2CXO J100101.9+014800,10 01 01.943,+01 48 00.07,237.375351,41.997852,0.86307,0.79557,false,false,false,false,false,,cid_284,150.25802,1.80014,0,2,3
1.468501,2CXO J100102.2+024031,10 01 02.234,+02 40 31.98,236.413567,42.507528,2.90872,1.85631,false,false,false,false,false,,lid_3039,150.25968,2.675381,0,2,2
0.745515,2CXO J100102.5+014418,10 01 02.572,+01 44 18.66,237.444464,41.963942,0.80432,0.77772,false,false,false,false,false,,cid_3284,150.260699,1.738723,0,-9,3
0.344353,2CXO J100102.7+021858,10 01 02.749,+02 18 58.25,236.812293,42.301452,1.60786,1.60786,false,false,false,false,false,,cid_963,150.26143,2.316088,0,-9,3
0.638103,2CXO J100102.8+021635,10 01 02.860,+02 16 35.58,236.856283,42.278824,1.16162,1.00658,false,false,false,false,false,,cid_649,150.26174,2.276566,0,1,3
0.220400,2CXO J100102.8+023230,10 01 02.824,+02 32 30.98,236.563417,42.432426,1.28078,1.17671,false,false,false,false,false,,lid_3040,150.261738,2.541993,0,-9,3
0.269305,2CXO J100102.9+014739,10 01 02.980,+01 47 39.75,237.384915,41.99805,1.81607,1.45627,false,false,false,false,false,,cid_818,150.26235,1.794341,0,1,3
0.792881,2CXO J100102.9+021523,10 01 02.905,+02 15 23.77,236.878377,42.267394,1.80222,1.80222,false,false,false,false,false,,cid_650,150.26206,2.256387,0,1,1
0.279031,2CXO J100109.0+021349,10 01 09.088,+02 13 49.34,236.927439,42.273102,1.24153,1.03952,false,false,false,false,false,,cid_939,150.28779,2.230384,1,0,5
0.373763,2CXO J100103.0+024014,10 01 03.007,+02 40 14.80,236.421374,42.507406,0.74175,0.72956,true,false,false,false,false,,lid_168,150.262631,2.670757,0,2,2
0.003841,2CXO J100103.3+014638,10 01 03.341,+01 46 38.61,237.404617,41.989319,1.76316,1.4124,false,false,false,false,false,,cid_1538,150.26392,1.777391,0,-9,3
0.382933,2CXO J100108.4+014338,10 01 08.454,+01 43 38.22,237.476025,41.977197,1.81347,1.24422,false,false,false,false,false,,lid_1299,150.285123,1.727253,0,-9,3
0.501574,2CXO J100109.8+020521,10 01 09.866,+02 05 21.95,237.084774,42.193702,1.07247,1.00188,false,false,false,false,false,,cid_762,150.29098,2.089485,0,1,3
0.221986,2CXO J100103.5+015912,10 01 03.576,+01 59 12.99,237.176466,42.112651,0.90409,0.81859,false,false,false,false,false,,cid_1101,150.26488,1.987,0,-99,2
0.466294,2CXO J100103.6+020027,10 01 03.654,+02 00 27.28,237.154128,42.124957,0.77674,0.74449,false,false,false,false,false,,cid_372,150.2651,2.007612,0,2,3
0.918729,2CXO J100103.7+024533,10 01 03.799,+02 45 33.35,236.325787,42.56107,0.78584,0.75941,false,false,false,false,false,,lid_337,150.265836,2.759519,0,1,3
0.783793,2CXO J100103.8+023051,10 01 03.834,+02 30 51.64,236.597212,42.419906,1.41433,1.41433,false,false,false,false,false,,cid_1870,150.265763,2.514294,0,-99,-99
0.375866,2CXO J100103.9+020259,10 01 03.954,+02 02 59.30,237.108853,42.150602,0.81286,0.78208,false,false,false,false,false,,cid_928,150.26638,2.049849,0,2,3
0.195203,2CXO J100104.1+014203,10 01 04.175,+01 42 03.31,237.490679,41.947301,0.94201,0.88764,false,false,false,false,false,,cid_1654,150.267436,1.700883,0,-99,1
0.303049,2CXO J100104.2+023307,10 01 04.218,+02 33 07.07,236.55687,42.442955,1.09895,0.94832,false,false,false,false,false,,cid_1871,150.267539,2.55204,0,2,3
1.238163,2CXO J100104.7+024800,10 01 04.725,+02 48 00.24,236.283477,42.587695,1.03043,0.9174,false,false,false,false,false,,lid_3123,150.269846,2.800372,0,-9,3
0.301182,2CXO J100104.4+014720,10 01 04.438,+01 47 20.59,237.395504,41.999851,0.81277,0.81013,false,false,false,false,false,,cid_285,150.26842,1.789096,0,-9,-99
0.635300,2CXO J100104.7+014858,10 01 04.781,+01 48 58.44,237.366977,42.016927,0.96383,0.89056,false,false,false,false,false,,cid_286,150.26986,1.816399,0,1,1
0.820028,2CXO J100104.9+024911,10 01 04.989,+02 49 11.09,236.262464,42.59991,0.80086,0.75719,false,false,false,false,false,,lid_338,150.270851,2.819966,0,1,1
0.292695,2CXO J100105.0+022154,10 01 05.015,+02 21 54.00,236.765907,42.337451,1.20471,1.00127,false,false,false,false,false,,cid_725,150.27096,2.36495,0,2,1
1.278105,2CXO J100105.0+024702,10 01 05.071,+02 47 02.96,236.302283,42.579722,1.13568,1.01621,false,false,false,false,false,,lid_3124,150.27123,2.784496,0,1,3
0.921468,2CXO J100105.1+022925,10 01 05.183,+02 29 25.78,236.627966,42.410696,0.8095,0.77631,false,false,false,false,false,,cid_1874,150.271569,2.490749,0,2,1
0.895802,2CXO J100106.8+015924,10 01 06.830,+01 59 24.73,237.183559,42.125558,1.05299,0.97699,false,false,false,false,false,,cid_685,150.27823,1.990302,0,2,3
0.444552,2CXO J100105.2+013649,10 01 05.212,+01 36 49.41,237.588953,41.899601,0.91784,0.78694,false,false,false,false,false,,cid_1656,150.271692,1.613846,0,2,3
0.253967,2CXO J100105.3+020503,10 01 05.389,+02 05 03.53,237.075724,42.17557,1.03485,1.00462,false,false,false,false,false,,cid_2655,150.27244,2.084383,0,-9,2
