angDist,col1,name,significance,var_flag,streak_src_flag,pileup_flag,ra,dec,conf_flag,class,prob,var_inter_index_b,var_intra_index_b,col1,recno,RAJ2000,DEJ2000
0.265024,61674,2CXO J054138.3-015333,6.6298917941771895,0,0,0,85.40965871398492,-1.8926127486183064,0,STAR,0.9999110804242629,,0.0,1662,1660,85.40966999999999,-1.8925400000000001
0.314377,141054,2CXO J172014.2-355242,2.5945945945946303,0,0,0,260.0593938758959,-35.87845749939493,0,YSO,0.9921657573177678,6.25,0.0,10652,10625,260.05948,-35.87851
0.375129,141055,2CXO J172014.2-355426,2.324324324324343,0,0,0,260.05938613491315,-35.90741259972679,0,YSO,0.5504581134742133,3.75,0.0,10648,10622,260.0593,-35.90749
0.257226,61676,2CXO J054139.0-015358,9.98709511684976,0,0,0,85.41286616544312,-1.8995929430129903,0,STAR,0.9999651602258912,,5.0,1678,1676,85.4129,-1.89953
0.192587,61677,2CXO J054139.2-015307,2.8108108108108447,0,0,0,85.41340226865458,-1.8854184757176309,0,STAR,0.9999841605804785,,0.0,1683,1681,85.41335,-1.88543
0.166672,141056,2CXO J172014.2-355600,2.210526315789353,0,0,0,260.05930097553164,-35.933380110478566,0,YSO,0.9254433568400442,0.0,5.0,10649,10623,260.05933,-35.93342
0.893831,876,2CXO J172513.0-341524,4.857142857142843,0,0,0,261.3042221364136,-34.25668369378672,0,YSO,0.9989326497362241,,0.0,12687,12674,261.30426,-34.25693
0.285268,61678,2CXO J054139.2-015402,3.6969696969699513,0,0,0,85.41350822450515,-1.9006225989239127,0,STAR,0.6937759958568995,,5.0,1684,1682,85.41354,-1.90055
0.154499,141057,2CXO J172014.3-355315,2.9444444444446325,0,0,0,260.0598373047367,-35.887705403426764,0,YSO,0.8277578632861864,6.25,0.0,10654,10627,260.05987999999996,-35.887679999999996
0.321104,61679,2CXO J054139.3-015237,4.486486486486403,0,0,0,85.41411238418605,-1.87698695781526,0,STAR,0.9158874902737031,,0.0,1686,1684,85.4142,-1.87697
0.849114,877,2CXO J172513.1-342330,7.646406026587582,0,0,0,261.3046898073595,-34.391711277380345,0,YSO,0.9777187105763996,,10.0,12688,12675,261.30462,-34.391940000000005
0.192208,61680,2CXO J054139.5-015441,4.702702702702078,0,0,0,85.41483752588351,-1.9116423935136029,0,STAR,0.9998858458050554,,0.0,1693,1691,85.41487,-1.9116
0.692012,878,2CXO J172513.7-342123,2.6486486486484604,0,0,0,261.30745705573713,-34.35661825932465,0,YSO,0.9905063588433048,,10.0,12692,12679,261.3076,-34.356770000000004
0.118759,141060,2CXO J172014.6-355441,5.593617650786049,0,0,0,260.06116472183294,-35.911632710464005,0,YSO,0.9934577746885698,7.5,0.0,10658,10631,260.06117,-35.9116
0.197878,61682,2CXO J054140.2-015407,13.09430508572772,0,0,0,85.4175069581854,-1.90210488187192,0,STAR,0.9996466388910524,,5.0,1702,1700,85.41751,-1.90205
0.426041,879,2CXO J172514.0-342341,2.7027027027026667,0,0,0,261.3085084721595,-34.394830842656546,0,YSO,0.989689668586908,,5.0,12693,12680,261.30865,-34.39485
0.376644,61684,2CXO J054140.9-015409,3.0555555555556326,0,0,0,85.42046685782087,-1.9025443984445267,0,STAR,0.9994319050592168,,10.0,1718,1716,85.42045999999999,-1.9024400000000001
0.433804,880,2CXO J172514.1-342906,4.378378378378284,0,0,0,261.30915606265114,-34.48523892271308,0,YSO,0.9955513513004576,,0.0,12696,12682,261.3093,-34.48526
0.642242,61685,2CXO J054141.0-015158,5.661786849686424,0,0,0,85.42094080450255,-1.866228163529496,0,STAR,0.9999192062502466,,0.0,1722,1720,85.42095,-1.86605
0.649450,141064,2CXO J172015.0-355142,1.7391304347825671,0,0,0,260.06287248423223,-35.86180901918655,0,YSO,0.9988097499990136,0.0,0.0,10668,10641,260.0629,-35.86163
0.186510,61686,2CXO J054141.3-015303,3.4705882352939392,0,0,0,85.42219356528597,-1.8843045652748072,0,STAR,0.9997327137530976,,10.0,1728,1726,85.42222,-1.8842599999999998
0.220836,61687,2CXO J054141.3-015352,5.318593936762576,0,0,0,85.42242049130238,-1.897928162163586,0,STAR,0.9955026523110654,,0.0,1733,1731,85.42244000000001,-1.8978700000000002
0.168085,141066,2CXO J172015.1-355823,3.111111111111143,0,0,0,260.06310408173766,-35.973122428144094,0,YSO,0.9998710834130341,3.75,0.0,10670,10643,260.06307999999996,-35.973079999999996
0.380046,61688,2CXO J054141.6-015200,2.94444444444444,0,0,0,85.42347637051138,-1.86681289271193,0,STAR,0.9718975578256692,,0.0,1742,1740,85.4235,-1.8667099999999999
0.388895,61689,2CXO J054141.6-015412,3.8181818181816114,0,0,0,85.42346803591761,-1.9035095524212973,0,STAR,0.9998642627408364,,0.0,1743,1741,85.42351,-1.9034099999999998
0.563215,141068,2CXO J172015.2-360054,2.0,0,0,0,260.0635280353487,-36.0150938511031,0,YSO,0.9729682333127248,0.0,0.0,10673,10646,260.06354,-36.01525
0.338330,61690,2CXO J054141.6-015754,8.655933580704549,0,0,0,85.42353868164912,-1.965272107232337,0,STAR,0.9999317274587798,,0.0,1744,1742,85.42352,-1.96518
0.763180,884,2CXO J172515.2-342811,2.6111111111111955,0,0,0,261.3134385537579,-34.46979040195272,0,YSO,0.9090026065366248,,5.0,12701,12687,261.3134,-34.47
0.237978,141070,2CXO J172015.4-355431,2.2564102564103767,0,0,0,260.0643128080176,-35.90876584793003,0,YSO,0.9666345949999892,3.75,0.0,10676,10649,260.06432,-35.9087
0.182126,61692,2CXO J054141.7-015344,2.6666666666666208,0,0,0,85.42380131104733,-1.895740573569468,0,STAR,0.9992913265213068,,0.0,1749,1747,85.4238,-1.89569
0.627544,885,2CXO J172515.5-342022,2.971428571428434,0,0,0,261.3149126112812,-34.3395325302899,0,YSO,0.9821035565570756,,5.0,12704,12690,261.31473,-34.339620000000004
0.098463,141071,2CXO J172015.5-355449,3.696969696969859,0,0,0,260.06479416443557,-35.91376285783585,0,YSO,0.9914463755697048,3.75,0.0,10681,10654,260.06479,-35.913790000000006
0.294339,61693,2CXO J054141.7-015500,7.0224010538043125,0,0,0,85.42414677774622,-1.916780685812644,0,STAR,0.9995023170786872,,0.0,1755,1753,85.42416,-1.9167
0.332051,61694,2CXO J054141.8-015309,1.9487179487179842,0,0,0,85.42447034853029,-1.885991730665291,0,STAR,0.7977222217874678,,0.0,1757,1755,85.42448,-1.8859
0.320747,141072,2CXO J172015.5-355506,2.2105263157894943,0,0,0,260.0648087157933,-35.918522243989834,0,YSO,0.9703735702720504,0.0,0.0,10680,10653,260.06473,-35.918459999999996
0.244609,886,2CXO J172515.5-342113,6.785128728611226,0,0,0,261.31483427261696,-34.353783305128104,0,YSO,0.588242382576776,,0.0,12706,12692,261.31485,-34.35385
0.672130,141073,2CXO J172015.6-355334,2.6666666666665493,0,0,0,260.0652926211681,-35.892780961608985,0,YSO,0.9976755168590772,6.25,0.0,10683,10656,260.0652,-35.89261
0.287069,61696,2CXO J054142.1-015301,3.818181818181976,0,0,0,85.42547464689096,-1.8838082509828016,0,STAR,0.9982927742539612,,0.0,1763,1761,85.42549,-1.88373
0.295200,887,2CXO J172516.3-342543,3.63636363636356,0,0,0,261.3183264113818,-34.42861945471043,0,YSO,0.9954218092260928,,10.0,12714,12699,261.31824,-34.42866
0.335487,61697,2CXO J054142.3-015315,6.4710559013588655,0,0,0,85.42649992005636,-1.8877212661520109,0,STAR,0.9969912858460058,,0.0,1767,1764,85.42656,-1.88765
0.164173,141074,2CXO J172015.6-355734,2.6666666666667167,0,0,0,260.06519048395666,-35.95959164823355,0,YSO,0.9732256500080748,3.75,10.0,10682,10655,260.06516,-35.95963
0.375712,888,2CXO J172516.9-343019,2.611111111111229,0,0,0,261.32065025204383,-34.505306785361775,0,YSO,0.9761485781178616,,0.0,12718,12703,261.32056,-34.50538
0.731746,141075,2CXO J172015.8-355500,3.142857142857036,0,0,0,260.0660967635465,-35.91676873660853,0,YSO,0.9863702275824079,6.25,5.0,10687,10660,260.06594,-35.91661
0.500548,61698,2CXO J054142.5-015618,4.166666666666867,0,0,0,85.42720655006525,-1.9383383697717564,0,STAR,0.999955884777982,,10.0,1773,1770,85.42726,-1.9382099999999998
0.500548,61698,2CXO J054142.5-015618,4.166666666666867,0,0,0,85.42720655006525,-1.9383383697717564,0,STAR,0.999955884777982,,10.0,1772,1769,85.42726,-1.9382099999999998
0.217632,141076,2CXO J172016.0-355528,2.648648648648909,0,0,0,260.0668210024701,-35.924548672754824,0,YSO,0.9836281370725892,3.75,5.0,10651,10664,260.06675,-35.92453
0.710882,889,2CXO J172518.0-342605,2.4324324324325604,0,0,0,261.32538463101514,-34.43498238739514,0,YSO,0.9963698853243002,,5.0,12723,12708,261.32527999999996,-34.435159999999996
0.282643,61700,2CXO J054143.4-015642,13.835072208777275,0,0,0,85.43099652493477,-1.945237348288328,0,STAR,0.9996698244422444,,0.0,1796,1793,85.43101,-1.9451599999999998
0.036203,141077,2CXO J172016.1-355536,4.166666666666502,0,0,0,260.06725926008176,-35.926873298957965,0,YSO,0.986926158028134,3.75,5.0,10692,10666,260.06725,-35.92688
0.445358,890,2CXO J172518.2-342320,2.105263157894718,0,0,0,261.3261688908476,-34.38900752206597,0,YSO,0.9841880918881086,,5.0,12725,12710,261.32619,-34.38913
0.177215,61702,2CXO J054143.8-015338,3.588235294117496,0,0,0,85.43271495482837,-1.8940468735208351,0,STAR,0.9996866744321479,,5.0,1808,1805,85.43273,-1.894
0.356446,891,2CXO J172518.3-342635,3.8749999999999343,0,0,0,261.32629860185205,-34.443233508536984,0,YSO,0.5787925910420596,,0.0,12726,12711,261.3262,-34.443290000000005
0.356384,61703,2CXO J054143.9-015302,2.6111111111111356,0,0,0,85.43323846484826,-1.88400454067454,0,STAR,0.9926216028320404,,0.0,1816,1813,85.43329,-1.88392
0.456454,141080,2CXO J172016.4-355230,1.9090909090908128,0,0,0,260.0687252623485,-35.875001148110506,0,YSO,0.9907989558746776,0.0,0.0,10702,10676,260.06888,-35.87502
0.882268,892,2CXO J172518.8-341152,2.444444444444497,0,0,0,261.3284544423807,-34.198033489886114,0,YSO,0.9351578972603884,,5.0,12733,12717,261.32866,-34.198209999999996
0.227173,61704,2CXO J054143.9-015329,11.605555620758475,0,0,0,85.43295328436056,-1.8915408520275712,0,STAR,0.9999429949748248,,10.0,1810,1807,85.43297,-1.8914799999999998
0.746732,141081,2CXO J172016.5-354719,2.6111111111110428,0,0,0,260.069030763664,-35.78867606540919,0,STAR,0.6192844562347555,5.0,0.0,10703,10677,260.06906000000004,-35.788470000000004
0.224941,61705,2CXO J054143.9-015555,2.7428571428571487,0,0,0,85.43312610762779,-1.931972198438244,0,STAR,0.6356399434525518,,5.0,1812,1809,85.43308,-1.93193
0.227980,141082,2CXO J172016.5-355509,1.9487179487179789,0,0,0,260.0687564047712,-35.91923673910436,0,YSO,0.99260454836223,0.0,5.0,10701,10675,260.06876,-35.9193
0.588672,893,2CXO J172519.1-342238,1.7894736842104788,0,0,0,261.3299867637249,-34.37736333493809,0,YSO,0.9989523549466448,,,12737,12721,261.32993,-34.377520000000004
0.609019,61706,2CXO J054144.1-015735,2.3783783783783963,0,0,0,85.43404889991939,-1.959938199147086,0,STAR,0.999972561777846,,0.0,1821,1819,85.43417,-1.9598200000000001
0.215334,61707,2CXO J054144.2-015405,6.0210166675730665,0,0,0,85.43426314387438,-1.9014983547372188,0,STAR,0.999780053139716,,10.0,1822,1820,85.43425,-1.9014400000000002
0.457291,894,2CXO J172519.1-342527,3.69696969696976,0,0,0,261.3297302822235,-34.424346738145765,0,YSO,0.9664818852645988,,0.0,12736,12720,261.3298,-34.424459999999996
0.249882,61708,2CXO J054144.3-015336,8.728658526934204,0,0,0,85.43490637779057,-1.8933807353098884,0,STAR,0.9991538977985904,,0.0,1826,1824,85.43494,-1.8933200000000001
0.531929,895,2CXO J172519.2-341356,5.6291766681006505,0,0,0,261.33036653172303,-34.232322340619675,0,YSO,0.8851677725891457,,0.0,12740,12724,261.33036,-34.23247
0.223198,61711,2CXO J054145.3-015157,12.871989610006509,0,0,0,85.43907781425037,-1.8658478984398057,0,STAR,0.9977345435572986,,0.0,1847,1844,85.4391,-1.86579
0.659404,141088,2CXO J172016.7-360152,3.294117647059033,0,0,0,260.0699453627288,-36.031215260415905,0,YSO,0.8140788042873615,8.75,5.0,10705,10679,260.06976000000003,-36.03111
0.599797,896,2CXO J172519.3-342614,5.1428571428572365,0,0,0,261.33050567141527,-34.437343815112726,0,YSO,0.9782854775474316,,0.0,12739,12723,261.33035,-34.43745
0.205591,61712,2CXO J054145.4-015425,6.125936909153829,0,0,0,85.4393047706282,-1.9072150428753647,0,PULSAR,0.4966170240649981,,0.0,1849,1846,85.43932,-1.9071599999999997
0.021991,141089,2CXO J172016.8-355738,4.486486486486375,0,0,0,260.07003932213183,-35.96066391602349,0,STAR,0.9998574741978667,3.75,10.0,10706,10680,260.07004,-35.96067
0.223627,61714,2CXO J054145.8-015430,10.899125163360331,0,0,0,85.44086319123687,-1.908372036622012,0,STAR,0.999981964853447,,0.0,1860,1856,85.44086,-1.90831
0.517415,898,2CXO J172521.1-342745,2.3243243243244045,0,0,0,261.337973568314,-34.462600961128786,0,YSO,0.9938189460705368,,5.0,12749,12733,261.33786000000003,-34.462709999999994
0.277262,61715,2CXO J054145.9-015626,11.356645773180963,0,0,0,85.44143864090142,-1.9407670051166328,0,STAR,0.9991512325197196,,0.0,1864,1860,85.44144,-1.9406900000000002
0.212820,61716,2CXO J054146.2-015347,7.1421653438855275,0,0,0,85.4425244162813,-1.896428951602772,0,STAR,0.9999551475256794,,0.0,1871,1867,85.44252,-1.8963700000000001
0.463022,899,2CXO J172521.6-342209,2.051282051282051,0,0,0,261.340313169882,-34.36931121973986,0,YSO,0.9985013611500672,,10.0,12750,12737,261.34019,-34.36939
0.091793,141093,2CXO J172017.2-360214,4.324324324324221,0,0,0,260.07194920296865,-36.03738561208589,0,STAR,0.7723862775886142,7.5,10.0,10716,10690,260.07194,-36.037409999999994
0.278799,61717,2CXO J054146.2-015554,4.882352941176826,0,0,0,85.44274190864292,-1.931787420788363,0,STAR,0.5346279416102062,,0.0,1874,1870,85.44274,-1.9317099999999998
0.387188,61718,2CXO J054147.0-015107,2.473684210526281,0,0,0,85.44615232380845,-1.8521451307691144,0,STAR,0.9143651918200708,,0.0,1885,1881,85.44625,-1.8521
0.274791,141095,2CXO J172017.4-355549,4.062499999999706,0,0,0,260.07266241810896,-35.93028000244072,0,YSO,0.545766690959367,5.0,0.0,10720,10694,260.0727,-35.930209999999995
0.458781,900,2CXO J172522.2-342512,4.3157894736840685,0,0,0,261.34278840712466,-34.42007292015768,0,STAR,0.5039297801898105,,5.0,12756,12743,261.3428,-34.4202
0.345908,61719,2CXO J054147.1-015035,10.892197144364884,0,0,0,85.44628361870878,-1.8432195018294424,0,STAR,0.9997897822408432,,0.0,1886,1882,85.44635,-1.84315
0.828834,141096,2CXO J172017.7-355108,3.57575757575752,0,0,0,260.07408587530483,-35.852341033682585,0,YSO,0.9867141549126142,7.5,0.0,10733,10707,260.07382,-35.85226
0.415469,901,2CXO J172522.3-342445,11.057496307097683,0,0,0,261.34315840579245,-34.41275480043165,0,STAR,0.9987892126273769,,10.0,12758,12745,261.34315,-34.41287
0.597588,61720,2CXO J054147.1-020019,5.0857142857146505,0,0,0,85.44650363696462,-2.005428792127473,0,STAR,0.9999661468665441,,0.0,1887,1883,85.44643,-2.00528
0.871159,141097,2CXO J172017.7-355248,3.3529411764706785,0,0,0,260.07385807774654,-35.88007179082581,0,YSO,0.99154255400079,7.5,10.0,10728,10702,260.0736,-35.87995
0.274070,61721,2CXO J054147.2-015820,3.111111111111111,0,0,0,85.44687523479234,-1.9723293106571445,0,STAR,0.9997964662177576,,10.0,1888,1884,85.44681,-1.97229
0.210676,141098,2CXO J172017.7-355819,2.756756756756751,0,0,0,260.07375162650897,-35.97198584244132,0,YSO,0.9963896722284168,3.75,0.0,10732,10706,260.07372999999995,-35.97193
0.324377,61722,2CXO J054147.4-020132,2.21052631578948,0,0,0,85.44772686711428,-2.0256056721709053,0,STAR,0.9858147188259052,,,1890,1886,85.44779,-2.02567
0.178124,61723,2CXO J054147.9-015358,3.294117647059009,0,0,0,85.44986153282952,-1.89964455351874,0,STAR,0.9998006084084029,,0.0,1892,1891,85.44984000000001,-1.8996
0.359959,903,2CXO J172522.7-342404,2.7222222222219927,0,0,0,261.34496082842134,-34.401200411313035,0,STAR,0.9985597825302792,,10.0,12760,12747,261.34495,-34.4013
0.167166,141100,2CXO J172018.0-355727,2.432432432432439,0,0,0,260.07510358604213,-35.95761235526228,0,YSO,0.9873612177407232,3.75,0.0,10744,10718,260.07507000000004,-35.95765
0.494462,904,2CXO J172523.0-342457,2.210526315789636,0,0,0,261.3459779343325,-34.415923077441356,0,YSO,0.9558532376015452,,0.0,12761,12748,261.34584,-34.416
0.251874,61725,2CXO J054148.2-015540,2.3243243243243112,0,0,0,85.4511307165169,-1.9278868313512647,0,STAR,0.5755528893291832,,10.0,1895,1894,85.45111,-1.92782
0.229978,61726,2CXO J054148.6-015349,7.691634445284909,0,0,0,85.45253678892641,-1.8971925033498318,0,STAR,0.9953019745771484,,0.0,1896,1895,85.45255,-1.89713
0.447875,905,2CXO J172523.1-342341,2.91428571428577,0,0,0,261.34650370004624,-34.394729250059605,0,YSO,0.9883111269362056,,0.0,12762,12749,261.34654,-34.39485
0.189578,61727,2CXO J054148.6-015541,2.500000000000022,0,0,0,85.45265392362393,-1.9281325142380312,0,STAR,0.7046681468133754,,10.0,1897,1896,85.45265,-1.92808
0.305402,141104,2CXO J172018.5-360119,3.4117647058823968,0,0,0,260.0774732480004,-36.02200134377383,0,YSO,0.9876285519490146,3.75,0.0,10755,10730,260.07752999999997,-36.02193
0.378861,61728,2CXO J054149.8-015256,3.8787878787877728,0,0,0,85.45753360866762,-1.882292355771161,0,STAR,0.9997442215083334,,0.0,1907,1906,85.45763000000001,-1.88225
0.778470,906,2CXO J172523.1-342924,3.0857142857141078,0,0,0,261.3466156322006,-34.49016562169239,0,YSO,0.999068184451979,,0.0,12763,12750,261.34665,-34.49038
0.622153,61729,2CXO J054149.8-015947,3.0857142857143094,0,0,0,85.45784636426288,-1.9966238023679104,0,STAR,0.9998954035408341,,5.0,1909,1908,85.45769,-1.99655
0.570995,907,2CXO J172523.2-342206,3.3714285714287784,0,0,0,261.3469693789909,-34.368531391031816,0,YSO,0.9938169557469572,,0.0,12764,12751,261.34697,-34.36869
0.342384,61730,2CXO J054150.1-015745,10.680013058057932,0,0,0,85.45896009244268,-1.9625529625129248,0,STAR,0.9994413705771598,,0.0,1914,1913,85.45894,-1.9624599999999999
0.404010,141107,2CXO J172018.8-355434,2.4736842105263213,0,0,0,260.07838291740643,-35.90970485976412,0,YSO,0.9808858450636876,0.0,,10758,10733,260.07828,-35.90978
0.194465,61731,2CXO J054150.5-015315,19.63731697134784,0,0,0,85.46041927023884,-1.8876529428634288,0,STAR,0.9999825735073584,,0.0,1915,1914,85.46043,-1.8876
0.352065,908,2CXO J172523.9-342524,4.125000000000278,0,0,0,261.34980906329633,-34.42340262126881,0,YSO,0.9982419967475468,,0.0,12767,12754,261.34982,-34.4235
0.379039,61732,2CXO J054150.7-015548,3.0285714285714205,0,0,0,85.46141419999128,-1.9301852049566857,0,STAR,0.9999895537710659,,5.0,1920,1919,85.46141,-1.93008
0.524917,61732,2CXO J054150.7-015548,3.0285714285714205,0,0,0,85.46141419999128,-1.9301852049566857,0,STAR,0.9999895537710659,,5.0,1921,1920,85.46155999999999,-1.93018
0.567610,909,2CXO J172524.4-342317,3.757575757575824,0,0,0,261.35206683101626,-34.38808946715177,0,YSO,0.9955530126194684,,0.0,12770,12757,261.35201,-34.38824
0.384744,141109,2CXO J172019.3-355400,3.2941176470587834,0,0,0,260.08053939896377,-35.90003089384156,0,YSO,0.9578016834937568,6.25,5.0,10768,10743,260.08047,-35.89994
0.427410,61733,2CXO J054150.8-015313,3.874999999999848,0,0,0,85.4619501815614,-1.887007061110272,0,STAR,0.9999628265334648,,10.0,1922,1921,85.46197,-1.8868900000000002
0.424277,61734,2CXO J054151.0-015521,3.0285714285714103,0,0,0,85.46255831709175,-1.9226424336872008,0,STAR,0.9999605396965592,,0.0,1925,1924,85.4625,-1.9225400000000001
0.425211,910,2CXO J172524.4-342541,4.062500000000119,0,0,0,261.3517298393046,-34.42814927053814,0,YSO,0.9930357645156505,,0.0,12769,12756,261.35168,-34.428259999999995
0.199011,141110,2CXO J172019.3-355447,3.575757575757599,0,0,0,260.08048373888005,-35.91313585066959,0,YSO,0.9936227293122564,5.0,0.0,10769,10744,260.08047,-35.91319
0.375032,911,2CXO J172524.5-342722,2.777777777777754,0,0,0,261.35243615237783,-34.456150254386465,0,YSO,0.9964545254367444,,5.0,12771,12758,261.35253,-34.45622
0.308270,61737,2CXO J054152.0-015518,3.70588235294136,0,0,0,85.46699568888192,-1.9217821110638718,0,STAR,0.9999935472172397,,10.0,1934,1933,85.46701999999999,-1.9217
0.465487,141112,2CXO J172019.4-360044,2.3783783783783115,0,0,0,260.0809120156489,-36.012482908871114,0,YSO,0.982194927479486,0.0,0.0,10772,10747,260.08078,-36.012409999999996
0.368538,61738,2CXO J054152.1-020121,11.380627434526547,0,0,0,85.46744706113195,-2.022637640822069,0,STAR,0.9999983459868024,,0.0,1936,1935,85.4675,-2.02255
0.353087,912,2CXO J172524.8-342535,2.1,0,0,0,261.3536613534735,-34.426405239309844,0,YSO,0.9580972587042306,,0.0,12772,12759,261.35376,-34.42646
0.803687,141113,2CXO J172019.8-355655,2.42105263157907,0,0,0,260.0826992377258,-35.94881138778139,0,YSO,0.9604815296390652,3.75,0.0,10782,10757,260.08286,-35.94863
0.621760,913,2CXO J172524.9-342332,2.0,0,0,0,261.3539310084243,-34.392364291037424,0,YSO,0.987670344287529,,10.0,12774,12761,261.35399,-34.39253
0.957803,141115,2CXO J172020.5-354950,3.5151515151513864,0,0,0,260.0856097552205,-35.83073839162428,0,YSO,0.998517689470974,10.0,,10796,10770,260.08555,-35.831
0.156956,61742,2CXO J054153.2-015744,6.446848143411522,0,0,0,85.47167672772946,-1.9622735270614464,0,STAR,0.9999801213880622,,10.0,1940,1939,85.47164000000001,-1.96225
0.542428,914,2CXO J172525.0-342500,3.428571428571713,0,0,0,261.3542932079738,-34.41687183694397,0,YSO,0.9957497936600052,,5.0,12775,12762,261.35426,-34.41702
0.804026,141116,2CXO J172020.7-355043,2.2702702702702693,0,0,0,260.0866551850006,-35.84546759429939,0,YSO,0.9823332183412572,7.5,0.0,10803,10777,260.08662999999996,-35.845690000000005
0.930156,141117,2CXO J172020.8-354823,5.790530613762993,0,0,0,260.08673115488654,-35.80662837496871,0,YSO,0.9969773900616996,0.0,0.0,10805,10779,260.08673,-35.80637
0.572695,915,2CXO J172525.1-342930,3.575757575757677,0,0,0,261.3548575655816,-34.49180616573884,0,YSO,0.9922270961643318,,0.0,12777,12764,261.35474,-34.49168
0.243012,61745,2CXO J054153.8-015516,14.882332873845556,0,0,0,85.47448010504598,-1.9212275032049424,0,STAR,0.99986997156547,,0.0,1943,1942,85.47448,-1.9211599999999998
0.566341,916,2CXO J172525.2-342339,3.5882352941175126,0,0,0,261.3554149724364,-34.39425936485656,0,YSO,0.9903369079962792,,5.0,12778,12765,261.35536,-34.39441
0.414596,61747,2CXO J054154.0-015817,3.4285714285712694,0,0,0,85.47520901259452,-1.9714819263521377,0,STAR,0.9999895313179872,,0.0,1944,1943,85.47529,-1.9714
0.052488,61748,2CXO J054154.3-015556,4.600000000000319,0,0,0,85.4762554516318,-1.9324110784515027,0,STAR,0.9999916422784964,,0.0,1946,1945,85.47627,-1.93241
0.488187,917,2CXO J172525.3-342256,2.9142857142859317,0,0,0,261.3558033851914,-34.3824992048212,0,YSO,0.9933359759534532,,5.0,12779,12766,261.35576000000003,-34.38263
0.414145,141121,2CXO J172021.3-355449,2.7222222222222507,0,0,0,260.0890597702356,-35.91386000479839,0,YSO,0.969618476020958,0.0,10.0,10815,10789,260.08912999999995,-35.913959999999996
0.222817,61750,2CXO J054154.7-015727,5.142857142857245,0,0,0,85.47802685237838,-1.9576618137026285,0,STAR,0.9999860372715824,,0.0,1947,1946,85.47803,-1.9576
0.522112,918,2CXO J172525.8-342554,8.782447834107925,0,0,0,261.35772218531383,-34.43171741913289,0,YSO,0.991092588579822,,0.0,12784,12771,261.35769,-34.43186
0.614231,141122,2CXO J172021.3-355619,2.999999999999773,0,0,0,260.0891455108424,-35.938754593832606,0,YSO,0.8635677356098918,0.0,0.0,10814,10788,260.08909,-35.938590000000005
0.279633,141123,2CXO J172021.6-355433,2.1025641025640494,0,0,0,260.09000836708447,-35.90924291845693,0,YSO,0.9915280804283308,0.0,5.0,10819,10793,260.0901,-35.90922
0.625358,919,2CXO J172525.9-342235,2.611111111110972,0,0,0,261.3582590000986,-34.37641629151022,0,YSO,0.7395960130615047,,5.0,12787,12774,261.35826000000003,-34.37659
0.479787,61754,2CXO J054156.8-015426,2.918918918918904,0,0,0,85.48700239313682,-1.9072670989563936,0,STAR,0.9999814947205182,,0.0,1961,1960,85.48688,-1.9073200000000001
0.198476,141124,2CXO J172021.6-355603,2.368421052631616,0,0,0,260.0903400246441,-35.93442389719074,0,YSO,0.9246178913290091,3.75,5.0,10821,10795,260.0904,-35.93445
0.429669,920,2CXO J172525.9-342351,3.8787878787879904,0,0,0,261.3579636789592,-34.39751118246133,0,YSO,0.959175790221548,,10.0,12785,12772,261.35795,-34.39763
0.288755,61756,2CXO J054159.7-014736,4.7222222222221735,0,0,0,85.49897516948015,-1.7935022606930453,0,STAR,0.9999836730369019,,10.0,1970,1969,85.49901,-1.7934299999999999
0.346050,141126,2CXO J172021.8-355357,2.8571428571429665,0,0,0,260.0909982437768,-35.899202268877026,0,YSO,0.9920815384281478,3.75,0.0,10826,10800,260.09092000000004,-35.89913
0.539764,921,2CXO J172525.9-342534,2.9142857142855374,0,0,0,261.3581748165251,-34.42631335492316,0,YSO,0.9994690747705164,,0.0,12786,12773,261.3581,-34.42645
0.743947,61758,2CXO J054203.6-015113,1.8974358974358607,0,0,0,85.51537843199549,-1.8536705567762195,0,STAR,0.999874595153332,,,1980,1978,85.51553,-1.85353
0.283205,141127,2CXO J172021.9-355908,5.085714285714379,0,0,0,260.09140271587995,-35.98556449332869,0,YSO,0.9625165327381422,6.25,0.0,10829,10802,260.09143,-35.985640000000004
0.500147,922,2CXO J172526.2-342506,2.3783783783784385,0,0,0,261.3592222900345,-34.41845068023728,0,YSO,0.98123164362453,,0.0,12788,12775,261.35907000000003,-34.41851
0.243137,61759,2CXO J054204.3-015201,3.0285714285714125,0,0,0,85.51808763364983,-1.867147105723702,0,STAR,0.9054748524569196,,0.0,1981,1979,85.51808,-1.8670799999999999
0.237328,141128,2CXO J172022.0-355258,4.54054054054034,0,0,0,260.09205674566084,-35.88285229658826,0,YSO,0.972646434332766,,0.0,10833,10806,260.09199,-35.88289
0.387546,61760,2CXO J054204.7-015738,1.948717948717945,0,0,0,85.51959319911856,-1.9607891569142224,0,STAR,0.9999480804699344,,,1982,1980,85.51949,-1.96082
0.496073,923,2CXO J172526.3-342633,3.9374999999998086,0,0,0,261.3597222180761,-34.442524703284676,0,YSO,0.9835133675641848,,5.0,12790,12777,261.35983,-34.44263
0.582770,141129,2CXO J172022.1-355445,2.540540540540708,0,0,0,260.09245550008467,-35.91277098896564,0,YSO,0.9738794731759703,0.0,0.0,10838,10811,260.09231,-35.912659999999995
0.305925,61762,2CXO J054205.2-015626,2.210526315789428,0,0,0,85.52188466088137,-1.9405678884706388,0,STAR,0.8594156080553168,,,1983,1981,85.5218,-1.9405599999999998
