id_x,ra,dec,star_flag,spec_type,phot_type
cid_2331,150.506988,2.06535,1,0,5
cid_2332,150.511712,2.109464,0,2,3
cid_2339,150.550676,2.140167,0,-9,3
cid_234,149.99697,1.967914,0,-9,2
cid_235,150.00704,1.918006,0,-9,-99
cid_2356,150.13639,2.22531,0,2,3
cid_236,150.0273,1.924484,0,2,3
cid_237,149.991721,1.724237,0,1,1
cid_2378,150.20333,2.246678,0,-9,1
cid_238,150.01363,1.800572,0,1,3
cid_239,149.95769,2.003166,0,1,1
cid_24,150.22799,2.269833,0,2,3
cid_240,149.931624,1.830031,0,1,3
cid_241,149.938902,1.847966,0,-99,3
cid_2413,150.02303,2.206567,0,2,3
cid_2418,150.03513,2.246569,0,-9,-99
cid_2419,150.03713,2.244681,0,2,1
cid_242,149.940709,1.806231,0,2,3
cid_243,149.941636,1.812395,0,-9,3
cid_2443,150.1267,2.17511,0,2,3
cid_2444,150.13933,2.343013,0,2,3
cid_245,149.961579,1.772562,0,-9,3
cid_2454,149.85683,2.273397,0,2,3
cid_246,149.983578,1.791103,0,2,3
cid_2460,149.87378,2.285299,0,-9,3
cid_2462,149.87867,2.314745,0,2,3
lid_3740,150.392376,1.676825,0,2,3
lid_969,149.495714,1.722636,0,-9,3
lid_970,149.506071,1.809146,0,1,1
lid_971,149.506394,1.688774,0,-9,3
lid_972,149.507855,1.709128,0,-9,3
lid_973,149.51073,1.729979,0,-9,1
lid_974,149.517108,1.606989,0,-9,3
lid_975,149.519355,1.703791,0,-1,1
lid_976,149.529896,1.785794,0,-9,3
lid_977,149.563838,1.794249,0,1,1
lid_978,149.58649,1.769262,0,2,2
lid_981,149.612522,1.860289,0,-9,3
lid_983,149.627643,1.904542,0,-9,3
lid_991,149.758722,1.755186,0,-9,3
lid_992,149.758775,1.808335,0,-9,3
lid_993,149.770754,1.746569,0,-9,3
lid_994,149.778702,1.720271,0,-9,3
lid_995,149.78663,1.764504,0,-9,3
lid_997,149.816206,1.865011,0,-9,3
lid_2387,149.653964,2.107319,0,-9,3
lid_239,149.957535,2.687519,0,-9,3
lid_240,149.965412,2.774985,0,-9,3
lid_2405,149.658617,2.07234,0,-9,1
lid_2409,149.50696,1.88586,0,-9,1
lid_241,149.974445,2.746008,0,-9,3
lid_2411,149.405397,1.944067,0,-9,3
lid_2413,149.413683,1.925502,0,-9,1
lid_2414,149.430786,1.939128,0,-9,3
lid_2415,149.442253,1.93655,0,-9,3
lid_2416,149.444004,1.908353,0,-9,3
lid_242,149.976811,2.734981,0,-9,3
lid_2420,149.536693,1.94735,0,-9,1
lid_2423,149.499166,1.936074,0,-9,3
lid_2424,149.527821,1.817078,0,-9,3
lid_2425,149.53185,1.870546,0,-9,3
lid_2426,149.540788,1.877257,0,-9,3
lid_2427,149.554803,1.818885,0,-1,3
lid_2428,149.55831,1.841178,0,-9,-99
lid_243,150.629535,2.476358,0,1,1
lid_2431,149.424579,1.730504,0,-9,3
lid_2432,149.506837,1.811929,0,-1,3
lid_2433,149.517088,1.697511,0,-9,3
lid_2434,149.582704,1.76848,0,-9,3
lid_2437,149.574538,1.824604,0,-9,2
lid_1850,149.598825,2.589655,0,2,3
lid_380,150.004264,2.929417,0,-9,3
lid_3800,150.49891,1.576751,0,-9,1
lid_3801,150.51879,1.515924,0,-9,3
lid_3803,150.5285,1.581155,0,-9,3
lid_3805,150.557899,1.659387,0,-9,3
lid_3806,150.558312,1.682389,0,-9,3
lid_3807,150.487419,1.830897,0,-1,3
lid_381,150.006099,2.812387,0,1,1
lid_3810,150.502059,1.758491,0,-9,3
lid_3811,150.504497,1.750754,0,-9,3
lid_3813,150.545601,1.821928,0,2,3
lid_3814,150.55221,1.796088,0,2,2
lid_3816,150.568324,1.835644,0,2,2
lid_3818,150.595826,1.799222,0,-9,3
lid_3193,150.61709,2.556169,0,2,3
lid_3194,150.630323,2.637732,0,-9,3
lid_3195,150.643572,2.529584,0,2,3
lid_3199,150.788227,2.692588,0,-9,3
lid_3206,150.508937,2.672535,0,-1,3
lid_3208,150.304746,2.743088,0,2,3
lid_321,150.464633,2.802692,0,-9,3
lid_3215,150.611769,2.851498,0,-9,3
lid_3217,150.618744,2.877094,0,-1,3
lid_3218,150.619352,2.81715,0,2,2
lid_3219,150.620337,2.784763,0,2,3
lid_322,150.10514,2.795295,0,-9,3
lid_3220,150.645206,2.791313,0,2,3
lid_3221,150.664093,2.767207,0,-9,3
lid_3222,150.665485,2.674355,0,2,2
lid_3223,150.672135,2.828027,0,-9,3
lid_3224,150.67389,2.814361,0,-9,3
lid_3226,150.675579,2.682824,0,-9,1
lid_3229,150.681148,2.749631,0,-9,3
lid_323,150.167153,2.76902,0,1,1
lid_3230,150.687864,2.756405,0,-9,3
lid_3231,150.712852,2.713049,0,-9,3
lid_3232,150.717953,2.788256,0,-9,3
lid_3233,150.720553,2.736338,0,-9,3
lid_3238,150.523125,2.739348,0,2,3
lid_3239,150.530224,2.795007,0,2,3
lid_324,150.192054,2.829392,0,-2,1
lid_3241,150.537475,2.749973,0,-9,3
lid_3242,150.559909,2.809436,0,2,3
lid_3243,150.594996,2.828751,0,-9,3
lid_3245,150.60089,2.633316,0,2,3
lid_3924,149.728709,2.602227,0,2,2
lid_2647,149.921768,1.699935,0,-9,3
lid_2648,149.892963,1.618011,0,-9,-99
lid_265,150.675864,2.576352,0,-9,3
lid_2652,150.000041,1.660135,0,-9,3
lid_2653,150.007839,1.686232,0,-9,3
lid_2654,150.01875,1.636085,0,-9,3
lid_2655,150.024863,1.643521,0,-9,1
lid_266,150.68308,2.574633,0,1,1
lid_2660,149.67589,1.546228,0,-9,3
lid_2661,149.687555,1.562687,0,-9,3
lid_2663,149.779213,1.585947,0,-9,3
lid_2664,149.804928,1.545397,0,-9,3
lid_2665,149.834825,1.555088,0,-9,3
lid_2666,149.846236,1.506367,10,-9,5
lid_2667,149.852393,1.49033,0,-9,1
lid_2669,150.295254,1.683785,0,2,3
lid_267,150.690576,2.577847,0,-9,3
lid_2671,150.230443,1.515391,0,-9,1
lid_2672,150.313334,1.604603,0,-9,3
lid_2673,150.316491,1.60386,0,-9,-99
lid_2675,150.323419,1.528813,10,-9,5
lid_2676,150.331626,1.643173,0,2,2
lid_2678,150.351037,1.582908,0,-9,-99
lid_2679,150.354324,1.590587,0,-9,-99
lid_2680,150.348572,1.684529,0,-9,3
lid_269,150.779368,2.522546,0,-9,3
lid_270,150.799978,2.60666,10,-9,5
lid_271,150.811339,2.688616,0,-9,2
lid_272,150.816688,2.627211,0,-9,2
lid_2727,150.490173,2.181838,0,-9,1
lid_2728,150.498854,2.149476,0,2,2
lid_273,150.817255,2.633497,0,-9,3
lid_274,150.822618,2.671742,0,-9,1
lid_2746,150.454903,1.971332,0,-9,1
lid_2747,150.511709,2.015304,0,-9,3
lid_275,150.850111,2.577496,0,-9,3
lid_276,150.887576,2.651354,0,-1,-99
lid_2767,150.426372,1.682793,0,2,3
lid_2768,150.45131,1.755366,1,0,5
lid_2769,150.485168,1.783662,10,-9,5
lid_277,150.555879,2.564342,0,1,1
lid_2772,150.387635,1.81003,0,-9,3
lid_2773,150.423638,1.846249,0,-1,1
lid_2774,150.425888,1.799851,0,-9,3
lid_2776,150.464121,1.845217,0,1,3
lid_1708,150.694876,1.886861,0,-9,3
lid_1709,150.706424,1.925787,0,-1,3
lid_171,150.300589,2.598283,0,-9,1
lid_1710,150.717075,1.930154,0,1,2
lid_1711,150.7227,1.887637,0,-9,3
lid_1712,150.730292,1.891418,0,-9,3
lid_1713,150.730542,1.897973,0,1,1
lid_1714,150.739521,1.901476,0,1,1
lid_1715,150.745769,1.913265,0,-9,3
lid_1716,150.754268,1.905533,0,-9,3
lid_1717,150.75672,1.806806,0,-1,3
lid_1718,150.758011,1.785575,0,-9,3
lid_1719,150.765303,1.793464,0,-9,3
lid_1720,150.768155,1.800621,0,-9,3
lid_1721,150.771162,1.865644,0,2,2
lid_1722,150.793151,1.835785,0,-9,1
lid_1723,150.797059,1.783683,0,-9,1
lid_1724,150.822216,1.81038,0,-9,1
lid_1725,150.911587,1.895659,0,-9,3
lid_1726,150.667839,2.029714,0,2,2
lid_1727,150.713996,1.972147,0,-9,3
lid_1728,150.715784,1.987559,0,-9,3
lid_1729,150.732647,2.044968,0,1,1
lid_1730,150.742635,1.985812,0,1,1
lid_1731,150.74387,2.024476,0,-9,3
lid_1732,150.759184,2.03918,0,-9,3
lid_1733,150.766142,2.01992,0,-9,1
lid_1734,150.777651,2.08074,0,-9,3
lid_1735,150.778891,1.986434,0,-9,3
lid_1736,150.779459,2.089596,0,-9,3
lid_1737,150.801997,2.000431,0,1,1
lid_1738,150.803386,1.989476,0,-9,3
lid_1739,150.809101,1.894463,0,-9,3
lid_1740,150.809524,1.950486,0,-9,3
lid_1741,150.814212,2.104988,0,-9,3
lid_1742,150.820629,1.924071,0,-9,3
lid_1743,150.823472,2.096031,0,-9,3
lid_1744,150.837023,2.005285,0,-9,3
lid_1745,150.840403,2.057533,10,-9,5
lid_1746,150.84085,2.024382,0,-9,3
lid_1747,150.842952,2.054833,0,-9,1
lid_1748,150.84961,2.002204,0,-9,3
lid_1749,150.849778,1.917607,0,-1,-99
lid_1750,150.851814,1.817336,0,-9,3
lid_4917,150.63134,1.845538,0,-9,1
lid_304,150.338582,2.776615,0,-1,1
lid_3040,150.261738,2.541993,0,-9,3
lid_3041,150.273303,2.552738,0,-9,3
lid_3043,150.275633,2.646201,0,-9,3
lid_3044,150.292618,2.524267,0,1,3
lid_3046,150.351725,2.602583,0,-9,3
lid_3048,150.141539,2.651564,0,-9,3
lid_305,150.351512,2.678156,0,1,1
lid_3050,150.174432,2.685574,0,-9,3
lid_3052,150.213025,2.687927,0,-9,3
lid_3053,150.234626,2.654785,0,-9,3
lid_3055,150.020634,2.774653,0,-9,3
lid_3056,150.032962,2.720934,0,-9,3
lid_3058,150.046102,2.630556,0,-1,3
lid_306,150.378688,2.734949,0,2,2
lid_3062,150.080618,2.634683,0,1,1
lid_3063,150.092688,2.734546,0,2,3
lid_3064,149.76308,2.694427,0,-9,3
lid_3066,149.959464,2.690489,0,-9,3
lid_3068,149.963098,2.733584,0,2,3
lid_3069,149.97119,2.708827,0,-9,3
lid_307,150.382096,2.75833,0,-1,1
lid_3071,150.034544,2.699385,0,-9,3
lid_3072,150.687002,2.546401,0,-9,1
lid_3075,150.70268,2.558806,0,-9,3
lid_3076,150.716114,2.479516,0,2,3
lid_3078,150.74682,2.57242,0,-9,3
lid_3079,150.764259,2.44212,0,-1,3
lid_308,150.382287,2.749814,0,-9,3
lid_3081,150.823926,2.513329,0,-9,2
lid_3083,150.728178,2.592776,0,-9,3
lid_3084,150.73627,2.533062,0,2,3
lid_3088,150.777826,2.554501,0,-9,3
lid_3089,150.794886,2.644262,0,-9,3
lid_309,150.382916,2.723592,0,1,1
lid_3092,150.814491,2.567488,0,-9,3
lid_3096,150.445435,2.718964,0,-9,3
lid_3097,150.459201,2.733227,0,2,2
lid_3098,150.481924,2.676874,0,-9,3
lid_310,150.383733,2.587138,0,2,2
lid_3100,150.498307,2.642168,0,-9,3
lid_3101,150.506685,2.597669,0,-9,3
lid_3105,150.280146,2.774555,0,-9,3
cid_2305,150.425796,2.16006,0,-9,-99
cid_2949,150.402737,1.878952,0,2,3
cid_295,150.220842,1.689912,0,2,3
cid_2956,150.422548,1.871122,0,2,3
cid_296,150.231617,1.665106,0,1,1
cid_297,150.299953,1.783807,0,2,3
cid_2976,150.16248,1.991447,0,2,3
cid_298,150.312391,1.729941,0,2,3
cid_2985,150.20943,1.89431,0,-9,3
cid_299,150.31571,1.841432,0,-99,3
cid_2992,150.22602,1.881845,0,-9,3
cid_2995,150.23075,1.87083,0,2,3
cid_3,150.08927,1.807996,0,2,3
cid_300,150.321957,1.805457,0,-9,3
cid_301,150.360431,1.719986,0,-99,1
cid_3016,150.28322,1.91789,0,1,3
cid_302,150.364684,1.810608,0,-99,3
cid_3020,150.28835,1.909245,0,2,3
cid_3021,150.3062,1.874999,0,1,1
cid_3029,149.96198,2.00268,0,2,3
cid_303,150.366006,1.82923,0,-99,3
cid_304,150.369245,1.79213,0,-9,3
cid_3042,150.04954,1.921854,0,2,3
cid_305,150.376558,1.717824,0,1,1
cid_3051,150.09238,1.942771,0,-9,3
cid_3059,150.11007,1.926235,0,-9,3
cid_306,150.383285,1.798866,0,-99,3
cid_3060,150.11144,1.9597,0,2,3
cid_3061,150.1124,2.009263,0,2,3
cid_307,149.82265,2.08972,0,1,1
cid_308,149.73615,2.179954,0,1,1
cid_3083,149.83944,1.929066,0,2,3
cid_309,149.75631,2.117313,0,2,3
cid_31,150.27207,2.230126,0,1,1
cid_310,149.76241,2.180121,0,2,3
cid_311,149.7652,2.191,0,-9,3
cid_3118,149.95168,2.013775,0,2,3
cid_312,149.78072,2.124108,0,-9,2
cid_3121,149.95795,2.004854,0,-9,1
cid_3122,149.9663,2.032774,0,2,3
cid_3129,149.98877,2.063079,0,2,1
cid_81,150.18659,2.455237,0,2,3
cid_64,150.36472,2.143831,0,1,1
cid_640,150.471982,2.410153,0,1,1
cid_641,150.486166,2.427959,0,-9,3
cid_642,150.495524,2.412515,0,1,1
cid_643,150.499021,2.444875,0,1,1
cid_644,150.511511,2.409578,0,1,1
cid_645,150.520215,2.425358,0,-9,2
cid_646,150.526705,2.384678,0,1,3
cid_647,150.537658,2.413578,0,2,3
cid_648,150.23539,2.216082,0,2,3
cid_649,150.26174,2.276566,0,1,3
cid_65,150.3498,2.24619,0,2,1
cid_650,150.26206,2.256387,0,1,1
cid_651,150.34336,2.020024,0,2,3
cid_652,150.38016,2.209845,0,-99,1
cid_653,150.12505,2.45599,0,2,3
cid_654,150.13042,2.439259,0,-9,-99
cid_655,150.12559,2.312492,0,-9,-99
cid_656,150.25414,2.330607,0,1,1
cid_657,150.31598,2.399962,0,-9,3
cid_658,150.336048,2.433799,0,2,3
cid_659,150.03296,2.458674,0,1,3
cid_66,150.37813,2.196441,0,1,1
cid_660,150.222577,2.501519,0,2,3
cid_661,150.058488,2.601991,0,-99,3
cid_662,150.066542,2.570172,0,2,3
cid_665,149.89039,1.90096,0,2,1
cid_666,149.80745,1.810417,0,-9,1
cid_667,149.831849,1.878469,0,-99,3
cid_668,150.02498,1.914821,0,2,3
cid_669,149.959608,1.801617,0,2,3
cid_67,150.41665,2.236417,0,-99,3
cid_673,150.19964,1.731443,0,-9,3
cid_674,150.254505,1.720779,0,2,3
cid_678,150.429475,1.825635,0,1,1
cid_679,149.79291,2.12561,0,2,3
cid_68,150.42118,2.216549,0,1,1
cid_680,149.6496,2.209481,0,2,3
cid_681,149.686407,2.14791,0,-9,1
lid_3106,150.300367,2.685026,0,-9,3
lid_4918,150.639619,1.947706,0,-1,3
lid_492,150.68354,2.672682,0,-9,2
lid_493,150.70676,2.855325,0,-9,1
lid_4930,150.658785,2.022786,0,-9,3
lid_4939,150.674401,2.171203,0,-9,3
lid_494,150.711699,2.700931,0,2,2
lid_4940,150.760202,2.130096,0,-9,1
lid_4941,150.760621,2.184743,0,-9,1
lid_4944,150.868794,2.169517,0,-9,1
lid_4946,150.606725,2.274143,0,-9,3
lid_495,150.716374,2.679641,10,-9,5
lid_4952,150.834971,2.286409,0,-9,3
lid_4959,150.647176,1.612118,0,-9,1
lid_496,150.72041,2.693371,0,1,1
lid_4961,150.687953,1.822998,0,-1,3
lid_4967,150.730851,1.63861,0,-9,3
lid_497,150.723247,2.688479,0,-9,1
lid_4971,150.760267,1.725207,0,-9,1
lid_4979,150.792494,1.919153,0,-9,3
lid_498,150.730405,2.748515,0,-9,3
lid_4985,150.849987,1.855492,0,-9,1
lid_499,150.737028,2.722506,0,1,1
lid_500,150.742916,2.73168,0,-9,1
lid_5001,150.962156,2.041408,0,-1,1
lid_501,150.749908,2.633528,0,2,2
lid_5012,150.566058,2.361001,0,2,3
lid_5014,150.65853,2.317785,0,2,3
lid_502,150.750107,2.748201,0,-9,3
lid_5022,150.669528,2.391053,0,2,2
lid_5027,150.777616,2.420784,0,-9,3
lid_503,150.757221,2.71995,0,-9,3
lid_504,150.767073,2.738884,0,1,1
lid_5044,149.65153,2.674735,0,-9,3
lid_505,150.789036,2.785512,0,-9,3
lid_5051,149.492814,2.468753,0,-9,3
lid_506,150.792427,2.816856,0,-9,3
lid_507,150.800871,2.820102,0,-9,3
lid_508,150.416016,2.787885,0,-9,3
lid_5086,150.410294,2.587182,0,-1,3
lid_509,150.464065,2.967158,0,-9,3
lid_5094,150.089452,2.787405,1,0,5
lid_510,150.501727,2.935851,0,-9,1
lid_511,150.531816,2.787628,0,2,2
lid_1927,150.378919,2.551705,0,-1,3
lid_195,150.16834,2.685074,0,-9,3
lid_1952,150.180235,2.563654,0,-9,3
lid_1961,150.457777,2.410644,0,2,2
lid_1963,150.588295,2.552481,1,0,5
lid_1964,150.592866,2.5389,0,2,3
lid_1965,150.595074,2.54965,0,1,3
lid_1966,150.65651,2.541569,0,2,3
lid_1968,150.357164,2.540078,0,-9,3
lid_1970,150.369402,2.553246,0,-9,3
lid_1971,150.370738,2.483034,0,-9,3
lid_1972,150.372532,2.517893,0,-9,3
lid_1976,150.423346,2.621569,0,-9,3
lid_1977,150.435797,2.608966,0,-9,3
lid_1978,150.459898,2.580498,0,-9,3
lid_1979,150.468865,2.546268,0,-9,3
lid_1980,150.490464,2.555384,0,-9,3
lid_1983,150.251285,2.555526,0,-9,3
lid_1984,150.252166,2.6254,0,-9,3
lid_1985,150.256279,2.646776,0,1,1
lid_1987,150.323323,2.511829,0,-9,3
lid_1988,150.355194,2.619486,0,2,3
lid_1989,150.355877,2.529308,0,2,2
lid_1991,150.14792,2.69045,0,-9,3
lid_1992,150.185716,2.556942,0,-1,3
lid_1994,150.214085,2.655191,0,-9,3
lid_1995,150.224395,2.651154,0,-1,1
lid_1998,149.995497,2.677305,0,-1,3
lid_1999,150.003534,2.745854,0,-9,3
lid_200,150.208918,2.575091,0,2,2
lid_2001,150.033083,2.58545,0,-9,3
lid_2003,150.067399,2.735673,0,-9,3
lid_2004,150.081533,2.687564,0,-9,3
lid_2006,149.84046,2.688277,0,-9,3
lid_2007,149.949055,2.786259,0,-9,3
lid_2008,149.973561,2.719461,0,-9,3
lid_2011,150.743505,2.456254,0,2,3
lid_2012,150.784244,2.458022,0,-9,3
lid_2013,150.816532,2.437272,0,1,1
lid_2014,150.670892,2.497307,0,-9,3
lid_2015,150.736327,2.578061,0,-9,-99
lid_2016,150.747142,2.500537,0,-9,3
lid_2017,150.767606,2.544481,0,-9,3
lid_202,150.231176,2.675813,0,-9,1
lid_2021,150.798003,2.678736,0,-9,-99
cid_1218,150.04802,2.373724,0,2,3
cid_1219,150.07592,2.264375,0,1,1
cid_122,150.195611,2.511579,0,-9,3
cid_1220,150.08024,2.266017,0,2,3
cid_1221,150.09553,2.220267,0,2,3
cid_1222,150.09588,2.230974,0,1,3
cid_1223,150.1384,2.224934,0,-9,3
cid_1224,150.18297,2.247965,0,1,3
cid_1225,150.436373,2.161404,0,-99,3
cid_1226,150.462979,2.242518,0,-9,2
cid_1228,150.526562,2.213217,0,-99,2
cid_1229,150.37252,2.203064,0,2,3
cid_123,150.195958,2.569136,0,-9,3
cid_1230,149.91062,2.554792,0,1,3
cid_1231,149.92786,2.534976,0,2,3
cid_1232,149.93827,2.50587,0,2,3
cid_1233,149.765661,2.527757,0,-9,3
cid_1234,149.863224,2.549998,0,2,3
cid_12354,150.372843,1.71482,0,-99,1
cid_1236,149.845935,2.481527,0,1,1
cid_1237,149.86808,2.455158,0,2,3
cid_12390,150.198595,1.671489,0,2,3
cid_124,150.2052,2.503091,0,-9,1
cid_1240,149.93654,2.44757,0,2,3
cid_1241,149.94474,2.486177,0,-99,3
cid_1242,149.97768,2.504204,0,2,3
cid_1243,150.00187,2.460652,0,2,3
cid_1244,149.95714,2.479154,0,2,3
cid_1245,149.99721,2.449216,0,-99,3
cid_12457,149.899478,1.766018,0,-9,3
cid_1246,150.01583,2.441885,0,-9,1
cid_1247,150.06351,2.421804,0,-9,3
cid_1249,150.19613,2.481809,0,2,3
cid_125,150.214805,2.582701,0,1,1
cid_1250,150.44007,2.244054,0,1,1
cid_12500,149.788724,1.875324,0,-9,3
cid_12508,149.852295,1.780857,0,2,3
cid_1251,150.44101,2.30271,0,1,3
cid_12512,149.880005,1.937113,0,-9,2
cid_1252,150.36658,2.305403,0,1,1
lid_1452,150.383829,1.57229,0,1,1
lid_1667,150.828112,2.303206,0,-9,1
lid_1668,150.833377,2.34531,0,-9,1
lid_1669,150.849716,2.205907,0,-9,1
lid_1670,150.852419,2.308846,0,1,1
lid_1671,150.853489,2.339588,0,-9,3
lid_1672,150.855763,2.359622,0,-9,1
lid_1673,150.88438,2.338482,0,-9,3
lid_1674,150.612215,1.73175,0,-9,3
lid_1675,150.631206,1.715774,0,-9,3
lid_1676,150.63551,1.668992,0,1,1
lid_1677,150.637619,1.796583,0,-9,3
lid_1678,150.641487,1.728346,0,-9,2
lid_1679,150.654382,1.780009,0,2,2
lid_168,150.262631,2.670757,0,2,2
lid_1680,150.65761,1.801803,0,-9,3
lid_1681,150.659415,1.629542,0,1,1
lid_2109,150.397819,2.95236,0,-9,3
lid_2111,150.424123,2.862519,0,2,3
lid_2112,150.428691,2.852162,0,2,3
lid_2113,150.450574,2.942601,0,-9,3
lid_2114,150.457606,2.888051,0,-9,3
lid_2115,150.47398,2.83169,0,2,3
lid_2116,150.474243,2.931457,0,-9,-99
lid_2117,150.489573,2.902895,0,-9,3
lid_2118,150.501926,2.55227,0,2,3
lid_2119,150.526702,2.609738,0,-9,3
lid_212,150.023343,2.709863,10,-9,5
lid_2120,150.547523,2.5815,0,-9,3
lid_2121,150.57434,2.552393,0,-2,1
lid_2122,150.630258,2.613449,0,2,3
lid_2127,150.743265,2.657005,0,-9,3
lid_2128,150.755866,2.623165,0,-9,3
lid_2129,150.788278,2.682948,0,-9,3
lid_213,150.023345,2.752401,0,1,1
lid_1196,149.777861,1.69548,0,-9,1
lid_1197,149.785611,1.592758,0,-9,3
lid_1198,149.787712,1.712195,0,-9,3
lid_1199,150.047463,1.42322,0,-9,1
lid_1200,150.082429,1.474272,0,-9,3
lid_1201,150.086098,1.468689,0,-9,3
lid_1202,150.111167,1.543136,0,2,2
lid_1203,150.12856,1.435803,0,-9,3
lid_1204,150.130571,1.505687,0,-9,3
lid_1205,150.132264,1.418729,0,-9,3
lid_1206,150.151318,1.603789,0,-9,3
lid_1207,150.173562,1.514475,0,1,1
lid_1208,149.887752,1.590384,0,2,3
lid_1209,149.884411,1.502391,0,-9,1
lid_1210,149.893267,1.480267,0,1,1
lid_1211,149.894934,1.555495,0,-9,2
lid_1212,149.897717,1.516523,0,1,1
lid_1213,149.90963,1.504277,0,1,1
lid_1214,149.910261,1.569393,0,-9,3
lid_1215,149.928177,1.54454,0,-9,2
lid_1216,149.934772,1.542684,0,-9,3
lid_1217,149.937628,1.474623,0,-1,-99
lid_1218,149.940112,1.508926,0,-1,3
lid_1219,149.941973,1.543096,0,-9,3
lid_1220,149.945077,1.618071,0,-9,3
lid_1221,149.954764,1.648794,0,-9,-99
lid_1222,149.963947,1.52313,0,-9,3
lid_1223,149.976433,1.637336,0,-1,3
lid_1224,149.978354,1.535146,0,1,1
lid_1225,149.981182,1.599233,0,1,1
lid_1226,149.986048,1.617194,0,1,1
lid_1227,149.986877,1.615696,0,-9,3
lid_1228,149.989717,1.573224,0,1,3
lid_1229,149.990286,1.60167,0,1,3
lid_1230,149.994694,1.56366,0,2,3
lid_1231,149.88811,1.700583,0,-9,3
lid_1232,149.903856,1.439358,0,-9,1
lid_1233,149.961849,1.431346,0,-9,-99
lid_1234,149.97516,1.471187,0,-9,-99
lid_1235,149.983323,1.495427,0,-9,3
lid_1236,149.988939,1.509012,0,-9,1
lid_1237,149.993081,1.491525,0,-9,3
lid_1238,149.994648,1.508509,0,-9,3
lid_1239,150.00072,1.540966,0,2,3
cid_914,150.18001,2.23132,0,1,2
lid_1153,149.471017,1.794242,0,-9,3
lid_1154,149.471091,1.687543,0,-9,1
lid_1155,149.506847,1.65867,0,-9,3
lid_1156,149.509158,1.649252,0,-9,3
lid_1157,149.529227,1.700747,0,1,1
lid_1158,149.54534,1.66809,0,1,1
lid_1159,149.554096,1.614943,0,-9,3
lid_1160,149.554059,1.626104,0,-9,3
lid_1161,149.566782,1.812494,10,-9,5
lid_1162,149.570771,1.683862,0,2,2
lid_1163,149.589219,1.556027,0,2,2
lid_1164,149.592558,1.756686,0,1,1
lid_1165,149.595564,1.651315,0,2,2
lid_1166,149.611117,1.745684,0,-9,-99
lid_1167,149.628901,1.64987,0,-9,3
lid_1168,149.58061,1.591853,0,1,1
lid_1169,149.593872,1.607835,0,-9,3
lid_1170,149.600616,1.643502,0,-9,-99
lid_1171,149.602153,1.603875,0,-9,3
lid_1172,149.628868,1.651019,0,-9,3
lid_1173,149.629363,1.571566,0,-9,2
lid_1174,149.637159,1.737167,0,-9,3
lid_1175,149.644806,1.750692,0,1,1
lid_1176,149.645994,1.618866,0,-9,3
lid_1177,149.646936,1.602733,0,1,1
lid_1178,149.662497,1.748819,0,-9,3
lid_1179,149.669421,1.606737,0,-9,1
lid_1180,149.673989,1.543405,0,-1,3
lid_1181,149.674925,1.578012,0,-9,3
lid_1182,149.675383,1.714899,0,-9,3
lid_1183,149.687325,1.719255,0,1,1
lid_1184,149.702816,1.572903,0,-9,3
lid_1185,149.717342,1.618342,0,-9,3
lid_1186,149.727672,1.718813,0,-9,1
lid_1187,149.65084,1.523136,0,-9,3
lid_1188,149.701857,1.681373,0,-9,3
lid_1189,149.704247,1.538939,0,2,2
lid_1190,149.725189,1.542491,0,-9,3
lid_1191,149.74501,1.635054,0,-9,1
lid_1192,149.746408,1.517985,0,-9,1
lid_1193,149.767019,1.663872,0,-9,1
lid_1194,149.773571,1.540579,0,-9,3
lid_1195,149.776062,1.571856,0,-9,3
cid_1711,149.89441,1.94754,0,2,3
cid_172,149.564939,2.092429,0,-9,3
cid_1726,150.46007,2.358553,0,1,1
cid_173,149.57038,1.99057,0,2,3
cid_1730,150.46702,2.532138,0,-9,3
cid_1735,150.489642,2.421428,0,-9,3
cid_1736,150.490405,2.462552,0,-9,-99
cid_1739,150.495617,2.379591,0,2,3
cid_174,149.573411,2.023529,0,-99,1
cid_1740,150.497436,2.457204,0,1,1
cid_1745,150.517238,2.31529,0,2,3
cid_1746,150.519477,2.376923,0,-99,-99
cid_1747,150.521307,2.344019,0,2,1
cid_175,149.574435,2.085037,0,1,1
cid_1750,150.525388,2.422102,0,2,3
cid_1752,150.529263,2.394383,0,2,3
cid_1757,150.55105,2.437305,0,2,3
cid_1759,150.56128,2.345844,0,2,3
cid_176,149.578356,2.038005,0,-9,3
cid_1765,150.580198,2.479799,0,2,3
cid_1768,150.591242,2.344585,1,0,5
cid_1769,150.596047,2.336128,0,2,3
cid_177,149.585238,1.991968,0,2,1
cid_1770,150.601767,2.288466,0,-9,1
cid_1771,150.608582,2.343228,0,2,3
cid_1779,150.29769,2.375366,0,2,3
cid_178,149.585194,2.051086,0,1,1
cid_1781,150.30805,2.402437,0,-9,3
cid_1786,150.32964,2.350918,0,-99,3
cid_1787,150.33355,2.57882,0,-9,1
cid_179,149.586558,2.037095,0,1,1
cid_1790,150.342219,2.466093,0,-99,3
cid_1798,150.368165,2.531181,0,-99,3
cid_180,149.594774,2.053822,0,-9,3
cid_1800,150.375361,2.571343,0,-9,1
cid_1801,150.376492,2.459647,0,-99,3
cid_1803,150.37719,2.412129,0,-99,3
cid_1804,150.37752,2.424521,0,-9,3
cid_181,149.595847,2.040662,0,1,1
cid_1810,150.397418,2.50639,0,-9,3
