name,gal_b2,gal_l2,hard_hs,hard_hm,hard_ms,var_intra_prob_b,kp_intra_prob_b,var_intra_index_b,ks_intra_prob_b,h-csc,b-csc,m-csc,s-csc,u-csc,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,g_mag,bp_mag,rp_mag
2CXO J213508.1-010843,-36.298719,53.3259,-0.30231105559026,0.092442223610244,-0.3797626483447801,0.8571887381176599,0.986775418561622,2.0,0.929737725528902,8.4114e-15,1.74305e-14,6.923950000000001e-15,2.302e-15,8.89525e-15,,,,,,,,20.903206,21.12155,20.059307
2CXO J104533.8-595008,-0.733693,287.723394,,,,0.4258422486097101,0.5804836966348099,0.0,0.5198907327543101,3.99445e-15,2.580925e-15,6.227174999999999e-16,1.1084725e-15,1.5933e-15,12.394,12.274000000000001,7.102,1.673,15.078,13.811,13.119000000000002,19.260331,20.882551,18.043098
2CXO J104343.1+585535,51.297879,148.81686499999995,-0.08244846970643299,0.073703935040599,-0.15365396627108,0.20477197464187,0.64852137825178,0.0,0.74416760891684,1.2963499999999996e-13,6.914649999999997e-14,1.4277999999999997e-14,1.3770500000000001e-14,4.21965e-14,15.042,14.161,11.253,8.547,,,,20.45575,20.63393,19.106865
2CXO J133422.3-012519,59.635744,324.544551,-0.99937539038101,-0.99937539038101,-0.59088069956277,0.43820187149199,0.27224774543814,0.0,0.16166783338748006,,3.637600000000001e-15,2.83155e-15,1.3416e-15,,16.75,16.775,12.21,8.812999999999997,,,,19.883296,20.489094,19.271217
2CXO J022313.3+861913,23.731161,124.498126,-0.25484072454716,-0.032479700187383,-0.22485946283573,0.05477661617638599,0.20193143946205008,0.0,0.20907053046628,4.699500000000002e-14,4.800649999999997e-13,1.2426999999999996e-13,1.0604000000000001e-13,2.5974499999999997e-13,13.557,12.497,9.791,7.585,16.756,15.850999999999999,14.937999999999999,18.693445,18.681643,17.809637
2CXO J102124.9+130115,52.242139,227.295784,-0.33853841349157,0.11492816989382,-0.43472829481574,0.08336399788543901,0.7915606393708399,0.0,0.34403123846827,2.5537e-14,1.0339000000000001e-13,3.3656e-14,1.6377000000000002e-14,5.4741e-14,14.979000000000001,13.735999999999999,11.072000000000001,8.46,,,,18.620005,18.805223,18.350216
2CXO J124416.5+124601,75.541352,295.921896,-0.16614615865084,0.3735165521549,-0.50218613366646,0.16737732571315,0.1924020989305,0.0,0.08345753672022005,2.2941999999999998e-14,4.0651e-14,8.8876e-15,7.106350000000002e-15,2.57935e-14,15.732999999999999,14.220999999999998,10.98,8.572000000000001,,,,18.76984,18.939404,18.43756
2CXO J121539.1+361931,78.075661,160.259288,,,,0.3293916956661,0.8752151357888001,0.0,0.8695596353076601,9.8161e-17,4.8892e-15,1.019215e-16,6.582150000000001e-16,3.10675e-15,,,,,,,,20.211073000000006,18.365427,18.072683
2CXO J170224.5+340539,36.38063,56.814087,0.26608369768894,0.18613366645846,0.08244846970643299,0.6175853740685601,0.8407808897264799,1.0,0.8916362289925699,1.2779933333333336e-15,1.645975e-14,1.955e-15,3.3712250000000003e-15,1.131725e-14,,,,,,,,18.994415,19.414484,18.734543
2CXO J171210.9-383158,0.464546,348.171159,0.19737663960025,0.99937539038101,-0.99937539038101,0.47396087110285,0.24929269471422005,0.0,0.37397633139725,,1.3831500000000002e-15,1.3194999999999998e-16,,1.35235e-15,11.068,8.243,5.965,1.31,,,,,,
2CXO J141531.9+112850,64.80726700000001,358.615922,-0.36227357901312,-0.033728919425358994,-0.33104309806371,0.37101492658162,0.948612330296919,0.0,0.7831288638463799,2.736875e-14,6.379850000000001e-14,1.80495e-14,1.1870375e-14,3.26605e-14,15.687000000000001,14.722000000000001,11.573,8.935,,,,19.508846,19.573067,18.896288
2CXO J002305.0-010743,-63.12540500000001,107.093113,-0.48094940662086,-0.14366021236727,-0.35977514053716,0.080424223252897,0.6144447854829399,0.0,0.29935855445535,1.0024400000000001e-13,2.5424e-13,9.29445e-14,6.14205e-14,1.0634e-13,14.274000000000001,13.642999999999999,10.353,8.446,16.768,15.832,15.417,19.430427,19.046125,17.98735
2CXO J003602.9-433442,-73.25840600000002,312.645978,-0.2261086820737,0.45596502186134,-0.6158650843223,0.28331937082071,0.32415106803228,0.0,0.60449936828635,5.0177e-15,1.45685e-14,3.40895e-15,1.3727499999999999e-15,9.87675e-15,,,,,,,,,,
2CXO J174543.2-285651,-0.024747,0.001816,0.99937539038101,0.99937539038101,-0.99937539038101,,,,,8.497799999999998e-17,4.657725e-16,8.987124999999998e-18,9.99855e-18,4.544974999999999e-16,,,,,,,,,,
2CXO J123646.3+621404,54.809075,125.895,0.6371018113679,0.32729544034978003,0.38975640224859,0.99789326563559,0.9998302447398943,7.0,0.9998786967096996,1.2910575e-16,1.5071000000000002e-14,4.97455e-16,2.2741999999999998e-15,1.266075e-14,16.598,16.175,13.03,9.445,,,,,,
2CXO J203203.1+402216,0.409997,79.330665,0.34603372891943,0.4597126795752701,-0.21361648969394,0.35432931617546,0.17089527421282005,0.0,0.41002578564451,4.85735e-14,1.46995e-15,8.12515e-16,6.349349999999997e-16,2.0204000000000003e-15,10.165,9.244,5.931,3.6260000000000003,14.904000000000002,13.172,12.095,20.140493,21.567316,18.216108
2CXO J160147.1-513413,0.910723,330.251416,-0.27607745159275,0.10118675827608,-0.3635227982510901,0.15635951159834,0.5023453254608601,0.0,0.32534622888187004,,1.5469499999999998e-14,2.8564499999999997e-15,1.9847e-15,1.127e-14,10.192,9.852,8.096,5.267,11.344000000000001,10.889000000000001,10.588,13.021168,13.17981,12.234879
2CXO J153059.2+285932,54.917818,45.527893,-0.99937539038101,-0.4422236102436,-0.31730168644596995,0.47705653599307,0.6475582958062001,0.0,0.8433527712961499,4.5273e-15,7.561449999999997e-15,1.8878e-15,2.2654e-15,5.31345e-15,14.753,14.578,11.517000000000001,9.646,16.389,15.696,14.902000000000001,20.102866,18.868425,17.671892
2CXO J124828.4+083112,71.37875600000002,300.636598,-0.17114303560275,0.18113678950656,-0.34103685196752004,0.044699411372290984,0.5194178469389501,0.0,0.42115825486585,4.3666000000000005e-14,2.33165e-13,4.93625e-14,3.6966500000000005e-14,1.4878e-13,13.967,13.457,10.738,8.533999999999999,16.218,15.305,14.886,20.235314,19.011683,17.527273
2CXO J213508.3+573604,4.164629,98.983746,0.10868207370393,0.32229856339788,-0.21236727045597,0.23615434211652,0.9979717489032194,0.0,0.8691831967791299,,5.3734500000000006e-14,6.287000000000001e-15,6.354e-15,4.4903e-14,11.898,11.614,8.965,7.148,13.33,12.533,12.163,16.243060999999994,17.380236,15.014098
2CXO J095115.1+263320,50.024731,203.100005,0.26733291692692,0.19612742036227,0.05496564647095599,0.4412164099345399,0.7411140212555402,0.0,0.59405116355774,,3.73295e-15,5.782950000000003e-16,8.826299999999998e-16,2.4619e-15,14.661,13.602,10.727,8.667,16.67,15.885,15.519,18.19738,18.596632,17.54477
2CXO J220219.5-314935,-53.125249,15.207608,-0.10993129294191,-0.08244846970643299,-0.022485946283572995,0.36106543381104,0.6572392326824301,0.0,0.67818996423967,5.931e-13,7.141199999999997e-15,1.5671e-15,2.1576e-15,3.19085e-15,16.066,14.613,11.304,8.327,,,,19.508099,19.727049,19.063158
2CXO J122036.8-003354,61.33139499999999,286.702106,-0.57464084946908,-0.0087445346658339,-0.54590880699563,0.3722338031456,0.7861540263619101,0.0,0.48839160861523,,1.62605e-14,1.2188e-14,3.58835e-15,4.491750000000001e-15,17.359,16.238,11.989,8.663,,,,20.284472,20.553621,19.79884
2CXO J095822.6+074746,44.744286,229.981666,-0.99937539038101,-0.99937539038101,-0.37476577139288,0.48604124641932,0.30521082565293,0.0,0.37203546541373,,9.0545e-15,4.4476500000000004e-15,3.6176500000000015e-15,4.5931e-15,17.101,17.105999999999998,11.765999999999998,8.799,,,,20.042484,20.295631,19.575573
2CXO J001115.2+144601,-46.984593,108.616699,-0.27732667083073,0.15615240474703,-0.41349156777014,0.1230907475474,0.6975322516318199,0.0,0.80791564035082,8.561750000000001e-14,2.434050000000001e-13,6.9639e-14,4.0988e-14,1.4328499999999998e-13,15.335999999999999,14.615,11.86,8.631,,,,19.307821,20.654657,18.193771
2CXO J111906.7+211850,68.199577,223.372488,0.99937539038101,0.99937539038101,-0.9106808244847,0.082577662017022,0.770461139065,0.0,0.83525576684839,,,,,6.2680500000000006e-15,15.33,14.085999999999999,11.890999999999998,8.335,,,,19.575788,19.899008,19.387688
2CXO J103508.4+575743,51.041277,151.141041,0.99937539038101,0.70830730793254,0.043722673329168994,0.41679283597072,0.924131229162711,0.0,0.9198868099953292,,1.0453e-14,2.4186999999999997e-16,5.63255e-16,9.80555e-15,14.835,13.24,10.394,8.227,,,,,,
2CXO J142940.7+032126,56.592966,351.83811000000014,-0.42223610243598,-0.08494690818238601,-0.34853216739538,0.056698219058338,0.60854505993276,0.0,0.8360493313748301,2.28465e-12,4.38685e-13,1.5426e-13,8.760299999999999e-14,2.00905e-13,13.635,12.546,9.745,7.452000000000001,16.727,16.067999999999998,14.685,18.336142,18.223152,17.603079
2CXO J122358.8+373025,78.118983,150.351648,-0.99937539038101,-0.99937539038101,-0.5783885071830099,0.30500954067451,0.27600003017749997,0.0,0.30503970239836997,1.3340000000000002e-13,5.1930999999999996e-14,3.6927e-14,1.60405e-14,,16.297,15.013,12.389000000000001,9.302,,,,20.02261,20.394913,19.660429
2CXO J134844.9+491331,65.294662,100.183324,-0.30855715178014004,0.18738288569644,-0.4684572142410999,0.34707242038592,0.72212885486139,0.0,0.8761507317982801,6.28875e-15,1.17825e-13,5.3720000000000004e-14,1.5098e-14,5.14645e-14,15.298,13.92,10.987,8.763,,,,18.508907,18.65535,18.198677
2CXO J100149.8+020343,42.313114,237.245991,,,,0.5865949675859,0.39513368043062,1.0,0.28821583620427005,1.5518500000000002e-14,4.699949999999999e-15,1.50975e-15,4.79855e-16,3.8809e-15,,,,,,,,,,
2CXO J061607.5+710637,22.78076,143.234565,-0.0074953154278576,0.061211742660837,-0.068707058088695,0.1955151904051,0.83303552102542,0.0,0.953335287789892,,8.91815e-14,1.8109e-14,1.9959e-14,5.33865e-14,,,,,,,,18.606041,19.115828,17.883528
2CXO J033942.9-352410,-53.38601800000001,236.627103,-0.53716427232979,-0.21611492816989,-0.36227357901312,0.12868340881083,0.44392157261577003,0.0,0.70040409662037,4.52445e-15,4.1879000000000004e-14,1.7067500000000005e-14,8.6971e-15,1.62735e-14,15.032,14.002,11.125,8.583,,,,19.444012,19.554165,19.086267000000007
2CXO J140310.7+542126,59.766688,102.053745,-0.99937539038101,0.43972517176765,-0.96689569019363,0.52801205983981,0.72270731414405,1.0,0.8937279005009598,2.27925e-16,3.5432500000000004e-16,4.1130999999999997e-16,1.0308450000000002e-17,4.926225e-17,,,,,,,,,,
2CXO J165436.9-415318,1.079128,343.467862,-0.31230480949407,0.11617738913179,-0.37851342910681,,,,,3.243400000000001e-15,1.10184e-15,1.5972999999999996e-16,2.9694e-16,7.296849999999999e-16,,,,,15.477,14.463,14.074000000000002,19.64353,20.917994,17.797882
2CXO J135920.9+513739,62.361015,99.930939,-0.5596502186133699,-0.028732042473454,-0.53341661461587,0.17767247784914006,0.50943927122081,0.0,0.6359739944073499,3.341600000000001e-14,7.6255e-14,3.1632000000000006e-14,1.2930500000000001e-14,3.40065e-14,15.485,14.894,11.899000000000001,8.887,,,,19.542896,19.57197,18.479033
2CXO J003607.8-430955,-73.665385,312.899507,-0.097439100562149,0.24359775140537,-0.33229231730169,0.6089695243238199,0.8278060230903199,1.0,0.48323666299679,3.436e-15,6.5180499999999995e-15,1.029515e-15,7.184999999999997e-16,5.1094499999999994e-15,,,,,,,,,,
2CXO J175136.3-295017,-1.582348,359.899459,-0.99937539038101,-0.99937539038101,-0.5434103685196799,0.34367194331545003,0.016529432389440046,0.0,0.26655262370637,1.3355625e-13,3.102275e-14,2.18555e-14,1.0302849999999999e-14,1.2231574999999999e-14,8.384,8.384,9.165,8.687000000000001,8.924,8.783999999999999,8.69,10.142556,10.526589,9.567499
2CXO J005922.6+000301,-62.754451,127.271018,0.36727045596502,-0.06745783885071799,0.41099312929419,0.32009020351076,0.7422542997307899,0.0,0.33008048238996,,4.22885e-14,3.1465e-15,8.69965e-15,3.321000000000001e-14,14.805,14.335999999999999,11.745,8.166,,,,19.620448,20.471888,18.740902
2CXO J143052.8+324438,67.794322,53.600912,-0.46470955652717,-0.092442223610244,-0.3797626483447801,0.42233748260042,0.84759203021688,0.0,0.956914086337258,1.9428057500000007e-12,4.722425e-14,1.6155999999999998e-14,1.025605e-14,2.207425e-14,16.118,15.103,12.950999999999999,9.02,,,,20.937424,20.9537,20.126675
2CXO J120341.0+152202,73.830978,257.182764,-0.22860712054966,0.16364772017489002,-0.37476577139288,0.095970259763404,0.017417339320790037,0.0,0.03704057173624997,1.3453e-14,9.2176e-14,2.6896e-14,1.8613e-14,4.961699999999999e-14,15.287,14.024000000000001,11.411,8.439,,,,18.468187,18.7049,18.042904
2CXO J023137.4+003706,-53.257265,167.975332,-0.40474703310431,-0.13741411617739,-0.2735790131168,0.13979075276301,0.12005581471989996,0.0,0.22076339872119,1.0595300000000001e-14,4.153775e-14,1.2254474999999999e-14,1.25825e-14,1.6715e-14,15.507,14.532,11.725,8.988999999999997,,,,19.864197,19.845585,19.310078
2CXO J143605.0+334241,66.572396,55.64336,-0.32104934415990005,-0.15990006246096,-0.15865084322299,0.30565894234557,0.36315546492865003,0.0,0.09228636156806004,,2.31625e-14,6.732399999999999e-15,6.554300000000002e-15,1.0436150000000001e-14,15.523,14.136,10.689,8.674,,,,18.50177,18.696316,18.077312
2CXO J033753.3-050320,-44.667518,191.388107,-0.14116177389132,-0.11492816989382,-0.021236727045597,0.31696711648529,0.21805465395631,0.0,0.47637039808798,3.24725e-16,4.2034e-15,1.0911e-15,1.0776e-15,2.19675e-15,,,,,,,,,,
2CXO J073731.6+653158,29.252991,150.651424,-0.99937539038101,-0.55465334166146,-0.63960024984385,,,,,,4.321949999999998e-16,5.4276e-16,1.5527999999999998e-16,3.18945e-16,15.114,14.845,12.970999999999998,8.85,,,,,,
2CXO J214041.1+581201,4.119477,99.934879,-0.99937539038101,-0.99937539038101,-0.99937539038101,0.52223977892146,0.37537248469646,1.0,0.26737575841102,,1.2062000000000005e-15,1.27605e-15,3.8752e-16,,12.11,11.732000000000001,9.926,8.133,13.55,12.833,13.055,16.572672,17.79196,15.476525
2CXO J140041.1+622515,52.896193,109.730704,-0.4472204871955,-0.033728919425358994,-0.4172392254840701,0.7715229083447701,0.978750332942226,2.0,0.981497498526191,8.418866666666668e-16,1.9012750000000003e-14,6.946275e-15,4.104875e-15,8.451700000000003e-15,16.172,14.901,11.663,8.567,,,,19.744833,19.875212,19.316242000000006
2CXO J145348.1+580836,52.340287,96.851822,-0.33853841349157,-0.46221111805122,0.16864459712679994,0.63258990361414,0.863437968124,1.0,0.944295513092611,8.233999999999998e-14,1.62825e-14,3.796800000000001e-15,7.9173e-15,5.1083e-15,16.996,15.901,12.835,9.325,,,,20.293873,20.214499,19.918615
2CXO J123537.0+621724,54.740292,126.11691100000002,-0.5159275452842,-0.17114303560275,-0.37101811367895,0.6145375605595501,0.92850843207322,1.0,0.82507695669513,2.4952e-16,2.8488499999999997e-15,1.0458e-15,5.763950000000002e-16,1.3328000000000005e-15,17.704,16.526,13.082,9.302999999999999,,,,,,
2CXO J100208.5+014553,42.201898,237.633019,-0.19737663960025,0.05496564647095599,-0.2473454091193,0.84618064552958,0.7499235890517,2.0,0.76514908791014,2.2738000000000004e-15,5.4957e-15,1.1282999999999998e-15,1.2122500000000001e-15,3.7765e-15,17.418,16.680999999999994,12.214,8.577,,,,,,
2CXO J123039.6+104347,72.887963,285.3354490000001,-0.53966271080575,-0.22735790131168,-0.34478450968145,0.87754002566577,0.8015287845723599,5.0,0.7363374001693399,,2.01845e-13,1.61505e-13,1.730249999999999e-14,3.34315e-14,14.969000000000001,13.602,10.709000000000001,9.136000000000001,,,,18.229784,18.447598,17.817825
2CXO J160108.4+462621,48.189843,73.36102199999998,-0.049968769519051,0.017489069331667998,-0.06745783885071799,0.17662209638419,0.43794761102319,0.0,0.485796188282,4.917749999999999e-15,3.291e-14,5.9893000000000005e-15,6.871300000000001e-15,2.1904e-14,16.038,14.875,11.794,8.738999999999999,,,,19.015394,19.37649,18.80049
2CXO J105744.7+012921,52.588434,251.378051,-0.51093066833229,-0.16114928169894,-0.37476577139288,0.10587768804855,0.13214059860658,0.0,0.0775951728498,1.2971e-14,7.041550000000003e-14,3.0925499999999997e-14,1.5261499999999994e-14,3.204100000000001e-14,16.07,14.718,12.116,8.555,,,,18.896364,19.081606,18.504084
2CXO J141749.2+522811,59.964427,96.320456,0.092442223610244,0.22735790131168,-0.13991255465334,0.46950932279887,0.7911065814925601,0.0,0.5755634684678199,1.06735e-15,2.9858250000000004e-15,4.6921e-16,5.818325e-16,2.0150749999999997e-15,16.476,16.160999999999998,13.128,9.468,,,,,,
2CXO J083632.7+552846,36.796865,162.320014,0.52717051842598,0.43472829481574,0.08744534665833799,0.65275611135842,0.6271174265710999,4.0,0.6642546995569101,6.426525000000001e-15,8.934575e-14,6.9593500000000006e-15,9.269025e-15,8.10975e-14,16.695999999999998,16.993,12.886,9.192,,,,20.525548,20.65342,20.107883
2CXO J100146.1+024549,42.707801,236.458879,0.41349156777014,0.33104309806371,0.089943785134291,0.82026649565223,0.9520080819568232,2.0,0.962056310531229,2.9427500000000007e-15,1.15445e-14,5.611750000000003e-16,1.8234999999999998e-15,9.484950000000001e-15,17.083,16.012,12.269,8.751,,,,,,
2CXO J104654.5+585804,51.577462,148.328353,-0.65958775765147,-0.24359775140537,-0.44846970643348,0.54511964721298,0.9548979600738492,1.0,0.984173058243304,,2.9453500000000004e-15,1.9898e-15,1.2418e-15,9.39945e-16,,,,,,,,,,
2CXO J075928.2+301028,27.016677,191.049405,-0.099937539038101,0.29731417863835,-0.38600874453467,0.093301259399287,0.012896950403620044,0.0,0.058425424286460026,3.5376499999999996e-14,4.0052e-13,8.22165e-14,5.4869500000000005e-14,2.6607e-13,13.668,12.417,9.887,7.3439999999999985,16.6,16.099,15.299000000000001,17.769722,17.902328,17.465882999999998
2CXO J103203.7+575212,50.770312,151.648026,0.20612117426608,0.31980012492192,-0.1261711430356,0.18739048888986,0.9353314423950408,0.0,0.6589192876999099,2.098825e-14,1.8303999999999998e-14,1.7464e-15,3.03775e-15,1.4309e-14,15.454,15.135,12.200999999999999,8.468,,,,21.292263,20.78632,19.132229
2CXO J112526.5+022039,57.78184,259.552382,,,,0.07568314756005201,0.73349165242864,0.0,0.7260319019849899,3.4824e-14,3.803e-13,1.3656e-13,6.675300000000002e-14,1.6697e-13,13.08,12.628,10.222999999999999,7.3,15.276,14.623,14.21,19.147106,17.87586,16.591814000000007
2CXO J095842.0+015857,41.630824,236.720671,-0.23610243597751,0.10618363522798,-0.33229231730169,0.7726612650449499,0.9926359021668442,5.0,0.997752222464896,5.481499999999997e-16,1.58325e-14,4.37175e-15,2.6911e-15,8.75165e-15,17.203,15.752,12.36,8.584,,,,,,
2CXO J165119.5+431917,39.558235,68.149052,-0.10743285446596,0.18363522798251,-0.28357276702061,0.80597706513171,0.62976576889267,2.0,0.40288177945504,7.5765e-15,6.9079e-14,1.0978e-14,1.0027e-14,5.1005e-14,15.190999999999999,13.524000000000001,10.465,8.107000000000001,,,,18.789259,19.033154,18.270458
2CXO J171459.6-400214,-0.8579950000000001,347.271183,-0.71705184259838,-0.61711430356027,-0.16614615865084,0.29118242301184,0.68457143151612,0.0,0.5079739625030399,1.5676e-14,8.665100000000004e-15,3.36145e-15,3.8497e-15,1.79965e-15,6.553999999999999,6.754,6.749,6.4860000000000015,8.266,7.852,7.436,10.406519,11.042204,9.619275
2CXO J091819.5+063746,35.537729,224.852015,-0.42348532167395,0.076202373516552,-0.4821986258588401,0.12726613310652002,0.33643364437454004,0.0,0.16648138283418,6.9686e-14,2.48075e-13,6.997950000000004e-14,3.5502499999999986e-14,1.4477e-13,14.665,13.731,10.837,8.652000000000001,,,,19.995976,19.962276,18.958677
2CXO J134035.3+554932,59.964525,109.114225,-0.07745159275452901,0.059962523422861,-0.13741411617739,0.72571849809837,0.35903755331427,2.0,0.34881647832313,,9.4943e-14,2.34875e-14,1.7673500000000003e-14,5.6588e-14,13.779000000000002,12.797,9.604,7.183,16.355,15.593,14.636,18.77904,18.378513,17.507656
2CXO J143357.1+052950,57.396683,355.971838,0.15740162398501,0.18488444722049,-0.038725796377264,0.14485867978515,0.14194261374110995,0.0,0.05315233380657003,,6.985850000000001e-14,6.256700000000001e-15,1.38235e-14,5.3155499999999994e-14,15.019,13.982999999999999,11.411,8.661,,,,18.917933,19.12279,18.520956
2CXO J020913.3+002503,-56.706656,160.267458,-0.02998126171143,0.44347282948157,-0.48469706433479,0.26537401561441,0.05980138383035005,0.0,0.11259569470546005,,4.79315e-14,6.288300000000001e-15,6.573625e-15,3.171374999999998e-14,15.953,15.02,12.375,9.102,,,,18.94252,19.19527,18.496265
2CXO J233741.3+001744,-57.345623,87.048528,0.99937539038101,0.6820737039350401,0.99937539038101,0.44978031410924,0.3219343735899,0.0,0.3614986190987,,1.2625249999999999e-14,5.31095e-16,9.494525e-16,1.2086775e-14,14.882,13.93,11.036,8.245,,,,20.344648,20.266977,19.517885
2CXO J113228.6+343352,71.535608,184.35588,-0.20237351655215,0.13991255465334,-0.32729544034978003,0.43532689630048,0.41154913785104996,0.0,0.36203339505544996,8.023899999999997e-15,2.0979e-14,3.6242e-15,2.3454499999999995e-15,1.692e-14,17.104,15.421,12.261,8.78,,,,20.28385,20.1269,19.857656
2CXO J104319.8+590836,51.117261,148.60888799999995,0.0012492192379763,0.23985009369144,-0.23985009369144,0.27713476946251003,0.34973059713714005,0.0,0.33464321632965,1.18e-15,1.197e-14,2.4717e-15,1.8656500000000006e-15,7.95595e-15,,,,,,,,,,
2CXO J213648.1+573919,4.055144,99.185528,-0.89194253591505,-0.51093066833229,-0.65958775765147,0.30074335374375,0.6748559717310899,0.0,0.5461530097984599,3.2690499999999996e-14,9.570799999999998e-15,6.952649999999998e-15,1.7978500000000002e-15,1.5755499999999995e-15,7.5539999999999985,7.5939999999999985,7.561,7.319,8.318,7.818,7.664,10.244187,10.942271,9.431735
2CXO J023006.7-295037,-68.190764,225.915801,-0.039975015615241,0.34103685196752004,-0.37601499063086,0.51810867050054,0.3524562622338,1.0,0.32768263660862,1.074533675e-12,2.84315e-14,1.07913e-14,3.4256500000000004e-15,9.399800000000001e-15,,,,,,,,20.106373,20.181606,19.807207
2CXO J210757.6-062011,-33.136395,43.672752,0.09369144284822,0.5209244222361,-0.4472204871955,0.6131194058449799,0.9032182048816,1.0,0.47046389226869,,1.03275e-14,1.6256500000000007e-15,1.2345e-15,8.036e-15,12.432,11.26,8.414,5.9479999999999995,15.777999999999999,15.110999999999999,14.174000000000001,17.493017000000002,17.87859,16.862272
2CXO J164455.5+420158,40.689747,66.412088,-0.4422236102436,-0.14615865084322,-0.31105559025609003,0.92280895600462,0.76330585051657,6.0,0.85871782260234,1.2523999999999999e-14,1.1971e-13,3.8125e-14,2.5421500000000002e-14,6.343699999999999e-14,14.062000000000001,13.423,10.427999999999999,8.21,15.967,15.651,14.658,19.347121,18.64071,17.376995
2CXO J145453.5+032456,52.163937,359.52932000000015,-0.4522173641474099,-0.098688319800125,-0.36976889444097,0.061182361151614,0.036572682421780016,0.0,0.20248551465884,9.918500000000001e-14,4.2724499999999996e-13,1.30395e-13,8.39275e-14,2.04305e-13,15.663,14.664000000000001,10.972999999999999,8.685,,,,17.971249,18.166481,17.598053
2CXO J150923.3+243243,58.948007,36.02525100000001,0.26733291692692,0.27982510930668,-0.023735165521549,0.17356342585344,0.18700755296249005,0.0,0.33601918361312,,1.51575e-13,1.2219499999999999e-14,2.13565e-14,1.2546e-13,14.033,13.297,10.05,7.6229999999999976,15.877,15.277999999999999,15.017999999999999,17.766953,18.366539000000003,17.030842
2CXO J130132.6+003802,63.394795,308.5801,0.034978138663335,0.19362898188632,-0.16364772017489002,0.38258575885442,0.9904488912164242,0.0,0.8038245269081099,7.7373e-15,5.44425e-14,1.5677499999999995e-14,9.746799999999998e-15,3.11815e-14,,,,,,,,20.374949,20.359404,19.913263
2CXO J104507.1-600157,-0.933909,287.765854,,,,0.6225603933216299,0.39060256011558003,1.0,0.17365484839029,2.3846574999999996e-13,2.4863e-14,1.07814e-15,1.659925e-15,2.6849975000000002e-14,11.357000000000001,10.724,7.851,3.912,14.432,14.254000000000001,13.190999999999999,19.792388,19.119432,17.027586
2CXO J103218.0+573830,50.93145300000001,151.909066,-0.30855715178014004,-0.20737039350406,-0.10243597751405,0.59661533156751,0.8495716257084399,1.0,0.4940771080556901,1.153855e-15,1.27121e-14,4.5619e-15,3.089875e-15,4.5783e-15,16.067999999999998,15.686,12.517999999999999,8.941,,,,,,
2CXO J140231.3+542726,59.734428,102.320746,0.42973141786383,0.4472204871955,-0.037476577139288,0.68074199899462,0.46568969999015,2.0,0.44425912988095,3.7227e-16,3.2581000000000002e-15,2.581025e-16,3.9601999999999997e-16,2.6881e-15,16.345,15.795,13.163,9.443999999999999,,,,,,
2CXO J022545.0-043734,-58.190925,172.080416,-0.35477826358526,0.0049968769519051,-0.34603372891943,0.34977756408633,0.36178322265186,0.0,0.11431365398242,,1.1708e-14,4.75525e-15,3.2125999999999998e-15,4.185e-15,17.034000000000002,16.959,12.382,9.227,,,,,,
2CXO J053652.6-064308,-19.624813,210.460674,0.29731417863835,0.32604622111181,-0.052467207995003,0.99997278887933,0.9999227151476536,8.0,0.9999913496053182,1.0136e-14,1.3937999999999999e-14,9.601800000000003e-16,1.5730500000000002e-15,1.177155e-14,9.613,8.917,6.412000000000001,4.417,12.74,11.333,10.515,16.550532999999998,18.573837,15.167728
2CXO J115314.3+032658,62.538695,269.990679,0.47845096814491,0.47845096814491,-0.0012492192379763,0.16746807570454,0.32067722666168,0.0,0.52861919372292,8.699350000000001e-16,1.09015e-13,8.225149999999998e-15,1.2833500000000002e-14,9.189349999999999e-14,14.742,13.706,10.715,7.7570000000000014,,,,20.161793,20.542648,18.980291
2CXO J160803.6+545303,45.056847,84.906193,,,,0.4118477439114699,0.058155940473989975,0.0,0.006232552490019971,,1.201095e-14,1.8043500000000002e-15,2.5919e-15,1.3262025e-14,12.130999999999998,12.045,9.171,7.856,14.142999999999999,13.4,13.049000000000001,20.568314,16.864548000000006,15.644542
2CXO J015611.1+374510,-23.365924,136.82463700000002,-0.99937539038101,0.99937539038101,-0.99937539038101,,,,,3.3641500000000016e-14,,6.207950000000001e-15,,,10.154,10.168,10.254000000000001,9.123,10.419,10.235,10.193999999999999,11.128987,11.340237,10.77632
2CXO J050900.8-672113,-34.675387,277.957404,-0.27857589006871003,0.24359775140537,-0.473454091193,0.6092282256359499,0.7307415824711802,1.0,0.931053848718738,1.3060724999999999e-15,1.443225e-14,3.7957e-15,2.3632e-15,8.395950000000003e-15,16.493,15.183,12.742,9.388,,,,20.246221,20.484003,19.511
2CXO J164030.2-464106,-0.093675,338.1763509999999,-0.43222985633979,0.7470331043098101,-0.88694565896315,0.41407932490449,0.65549402786928,0.0,0.78407251693653,,6.6100750000000004e-15,1.4985749999999999e-15,6.117724999999999e-16,5.5152500000000014e-15,9.134,9.2,9.886000000000001,5.6560000000000015,9.204,9.183,9.115,9.653173,9.744042,9.448333
2CXO J231331.4+003332,-53.659014,78.56997,-0.23860087445347,0.11242973141786,-0.33104309806371,0.7295198341709099,0.5480598373994701,2.0,0.7287272624907299,8.147200000000003e-15,7.8787e-14,2.49845e-14,1.6213e-14,4.2026999999999996e-14,15.609000000000002,14.82,11.98,8.718,,,,20.860561,20.972033,19.98316
