,name,significance,var_flag,streak_src_flag,pileup_flag,ra,dec,missing,sat_src_flag,extent_flag,conf_flag,class,prob,prob_margin,prob_AGN,prob_CV,prob_HMXB,prob_LMXB,prob_PULSAR,prob_STAR,prob_ULX,prob_YSO,gal_b2,gal_l2,var_inter_prob_b,var_inter_sigma_b,var_intra_prob_b,var_inter_index_b,kp_intra_prob_b,var_intra_index_b,ks_intra_prob_b,h-csc,b-csc,m-csc,s-csc,u-csc,FUV,NUV,u-sdss,g-sdss,r-sdss,i-sdss,z-sdss,W1,W2,W3,W4,24 microns (MIPS),J,H,K,G,Bp,Rp,B-R,G-J,G-W2,Bp-H,Bp-W3,Rp-K,J-H,J-W1,W1-W2,0p3_8_csc,24_microns_(MIPS)
184436,2CXO J083129.1+524505,3.0555555555554985,0,0,0,127.87136242374595,52.751401321646426,0.4406779661016949,0,0,0,LMXB,0.8339032610275439,0.678682243036371,0.15522101799117288,0.006034852842667284,0.0005400887407785138,0.8339032610275439,0.0020445154586133363,0.001257233554659419,0.0009319903870365453,6.703999752813939e-05,7.0167684174990805,4.604448910176362,5.918785589102299,2.739278338060335e-06,5.395587221748391,3.75,6.673541146038422,0.0,4.434432448946978,5.5304096651851815e-11,0.0012556709637336811,0.00012606936605697713,0.001863950492730956,0.0011579823114403296,,,,,,,,,,,,0.0002051585876946372,,,,,,,,,,,,,,,,,
184437,2CXO J083129.8+524558,2.0000000000000107,0,0,0,127.87429199016528,52.76613998032586,0.4915254237288136,0,0,0,LMXB,0.9045585138726276,0.839092587203771,0.0654659266688566,0.013348164677461144,0.00045858540447416837,0.9045585138726276,0.012504437138768766,0.002162511839728853,0.0014102061223736876,9.165427570914247e-05,7.016843228613152,4.603939937552617,7.3128641961198975,1.170585923650598e-05,5.482170632880653,6.25,3.1475088812489203,0.0,7.909526266197897,1.0948892321604376e-11,0.0007605405686013591,0.00017000318433541353,,0.0009883970654349203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184438,2CXO J083133.0+524425,2.2285714285713074,0,0,0,127.88776388953852,52.74047793083188,0.22033898305084745,0,0,0,LMXB,0.8900998456723994,0.8082401210385268,0.0269497924866184,9.154253671290764e-05,0.000746787568263862,0.8900998456723994,8.791680610524754e-05,0.08185972463387255,0.00011291309516588897,5.1477200861947025e-05,7.017339905234011,4.604814854909496,7.0344080203077,1.7785578822440987e-05,5.521545129297589,6.25,6.812493590525845,0.0,8.446473549718249,,0.0001988801049842124,0.00027233594326349115,0.000418719051615409,0.0003465579956324102,,,5.322240943555181,0.5099937539038102,4.422082018927445,1.6581719685299865,6.406111424655324,6.705228462483037,6.858957177906523,0.5534464248556544,0.08273392430926914,0.0002088645340849277,7.735990206746464,7.4708137866032605,1.042537119656304,,,,,,,,,,3.536967579509839,3.7678965806107687,5.794451716421063,,
184440,2CXO J083134.2+524722,9.685883145996822,0,0,0,127.89282914979331,52.78948308632639,0.3898305084745763,0,0,0,LMXB,0.9637130943101184,0.940983906434496,0.022729187875622482,0.010186302903551018,5.578554209574248e-05,0.9637130943101184,0.0017970319573270565,0.0010358647102468891,0.0004508472947008465,3.188540633756278e-05,7.017429834776058,4.603125159132071,4.953291216870001,0.00015566704506536882,8.366691924086476,3.75,8.618724536627393,10.0,6.5491694982386255,1.1078969180921695e-11,0.016241815612082537,0.003195751268558277,0.011206055598298724,0.017205625347106998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184442,2CXO J083135.1+524530,5.062500000000155,0,0,0,127.89626419566305,52.75847667411187,0.3898305084745763,0,0,0,LMXB,0.962272823094427,0.9416067704121844,0.020666052682242458,0.012764067755796084,0.00039391542320992966,0.962272823094427,0.001797487442069529,0.0012016662102692312,0.00083692563088177,6.706176110399648e-05,7.0175972532349125,4.604190159972237,8.8599184367555,3.041545342474211e-05,5.916665425880495,7.5,4.230449621696845,5.0,8.450401351318536,4.562630296637143e-12,0.0016878683269760688,0.0002397538951083788,0.002113321191562301,0.0017243900126862055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184444,2CXO J083136.0+524310,7.448775839777662,0,0,0,127.90003403461084,52.719626125660184,0.4576271186440678,0,0,0,LMXB,0.8785910080308297,0.7881179382438577,0.09047306978697206,0.026021234741181763,0.00022733804849353907,0.8785910080308297,0.0026383287890470804,0.0012261990942825732,0.0007647164009096134,5.810510828362975e-05,7.017788214042865,4.605525049914207,2.1517748693325003,6.352019228484708e-05,6.072727960841607,0.0,2.6754555338564514,5.0,1.875401787345836,3.544877301384256e-11,0.00698295155702968,0.002641767858597241,0.005070433195108043,0.006570800463318345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184445,2CXO J083136.4+524503,2.555555555555579,0,0,0,127.9017065664438,52.75100730074997,0.5084745762711864,0,0,0,LMXB,0.9767590150900076,0.963233669529452,0.01352534556055562,0.0013244394606742025,0.003103363592507555,0.9767590150900076,0.0010844787099782759,0.001812342896267509,0.002382502492711641,8.512197297578795e-06,7.017793234923003,4.604443910172416,3.0631262891449995,1.7313236500987476e-05,,0.0,,,,,0.0003851603080922712,0.00014650404797664056,0.0001983748669254868,0.0004273350274462536,,,,,,,,,,,,0.00020239350675687449,,,,,,,,,,,,,,,,,
184446,2CXO J083136.4+524736,2.540540540540578,0,0,0,127.90195352170916,52.793547118690825,0.4576271186440678,0,0,0,LMXB,0.7670526064755608,0.5515820184253668,0.21547058805019406,0.003509818682588236,0.0008479882339915704,0.7670526064755608,0.006717856743852065,0.004264750462933522,0.0018135332726347195,0.00032285807824503104,7.017730697071495,4.602979575683888,6.025890450908699,4.0175349372957035e-06,5.6338620148505045,5.0,8.080790815723622,5.0,8.826714043798482,4.689289930425114e-11,0.002527841640692109,0.0004291592697495429,0.00048435316194503125,0.0031148122508766404,,,,,,,,,,,,0.005341263873691055,,,,,,,,,,,,,,,,,
184447,2CXO J083136.7+524724,8.2634544039909,0,0,0,127.90312698674744,52.79006601778763,0.3728813559322034,0,0,0,LMXB,0.8084319880153091,0.6331467140806046,0.17528527393470436,0.010565265543116488,0.0007729112436705778,0.8084319880153091,0.002433368465399264,0.0013919299883095398,0.0010638556125853068,5.5407196905410996e-05,7.017776108142973,4.6030986313333635,8.148972035764901,3.0441486838505848e-05,5.554833005235951,6.25,6.855290679468852,0.0,3.8477552911951713,4.9111973476004246e-12,0.0062359862963972425,0.0008991650076585412,0.003510704314836175,0.007082909928362236,,,,,,,,,,,,0.000299863695009614,,,,,,,,,,,,,,,,,
184448,2CXO J083136.8+524753,8.299313274605133,0,0,0,127.90336106482607,52.79815642697945,0.4745762711864407,0,0,0,LMXB,0.8711366982651123,0.7517226199720777,0.11941407829303463,0.006077853074800612,0.0001526021228800059,0.8711366982651123,0.001307790702268008,0.001288288140673636,0.0005870353968909593,3.565400433991277e-05,7.017770417812152,4.6028200200024605,9.655256578911,1.9205475237821718e-05,4.705981389385856,7.5,7.231640839600439,0.0,8.362201587577175,,0.007450650922081009,0.002109523839147553,0.008653967978156913,0.006336758529256664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184449,2CXO J083139.8+524334,11.60962399307298,0,0,0,127.91606923773395,52.72626399466501,0.3728813559322034,0,0,0,LMXB,0.9489923355290658,0.9025415758523416,0.04645075967672418,0.001074002788669384,7.142122646448759e-05,0.9489923355290658,0.001692101482187896,0.00131076473239309,0.0003648286608777072,4.378590361754474e-05,7.018318921073552,4.605286771948453,6.4053231488063,0.0003823071650772681,2.8731949580939937,5.0,7.636401297671692,0.0,6.135265862241838,2.592419561449986e-12,0.011850493869903342,0.001231497526801314,0.00994744197686722,0.01235722718940928,,,,,,,,,,,,0.0007510341816167139,,,,,,,,,,,,,,,,,
184450,2CXO J083140.7+524914,6.278954439389904,0,0,0,127.9197257268687,52.82070199688898,0.4576271186440678,0,0,0,LMXB,0.9048550071706573,0.8371381471673539,0.06771686000330324,0.019633949179793955,0.00020530150163325608,0.9048550071706573,0.004255676175133384,0.001130283309589464,0.0021486016817644426,5.432097812517092e-05,7.018283663337468,4.602033602715399,2.5072768534026,7.011084156261795e-05,5.468216512337412,0.0,4.745923820338544,0.0,4.991648706915005,1.1232436641298972e-11,0.0044757227732224025,0.0018323998224491845,0.0048794711284080895,0.003825396381000304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184451,2CXO J083140.9+524526,4.222222222222139,0,0,0,127.92043938163044,52.757237668882134,0.4576271186440678,0,0,0,LMXB,0.9860357558357264,0.9796641554089216,0.005660139903907974,0.006371600426804839,0.00013153441267401016,0.9860357558357264,0.0005377082229487005,0.0005160830439149354,0.0007168223862709367,3.035576775240644e-05,7.018415154609553,4.6042178266607285,8.1391917934736,4.056599698083996e-05,8.47543425160439,6.25,9.680620101563717,10.0,7.701884906164175,5.645881998342702e-12,0.0012021898223585454,0.00044574425594806486,0.0007847488129973916,0.001055962189008636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184452,2CXO J083145.4+524553,3.9473684210525732,0,0,0,127.93926377608796,52.76485389042293,0.3728813559322034,0,0,0,LMXB,0.9131694324929094,0.8467420040526917,0.06642742844021765,0.010339754951349905,0.0007389688642549456,0.9131694324929094,0.007334482051008621,0.001531035635621524,0.0003947031955255881,6.419436911242554e-05,7.019037520596558,4.603943798666776,3.823537141155201,5.340937003273065e-06,5.1939824797635925,0.0,5.198510746297614,0.0,7.607756710088812,5.506375639448193e-12,0.0019028323586969087,0.00013311927954511054,0.0008386913967946728,0.00246339412468364,,,,,,,,,,,,0.00020596271837551724,,,,,,,,,,,,,,,,,
184453,2CXO J083147.3+525042,3.3529411764703188,0,0,0,127.94717283064527,52.845004231745044,0.5084745762711864,0,0,0,LMXB,0.9118928676542558,0.8376812798955068,0.074211587758749,0.009445290559358926,0.00034940593860352987,0.9118928676542558,0.0009836856178514623,0.001295116390918696,0.001748003849883898,7.40422303786058e-05,7.019166110915672,4.601179240930289,8.4749099873998,1.7629918486349853e-05,4.456324436143436,6.25,0.1526551534417685,0.0,0.03299821235606005,1.0501147866275681e-10,0.005646663340162839,0.00036153762709731054,0.0016795124966382015,0.007143344681483692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184454,2CXO J083147.4+524636,7.220730646836537,0,0,0,127.94780867681843,52.776789909447906,0.3728813559322034,0,0,0,LMXB,0.8885870741615175,0.7919478232234054,0.09663925093811217,0.006827850509187844,0.00014116679824236118,0.8885870741615175,0.007072170132157473,0.0004656030714388667,0.00023741784759817865,2.946654174561861e-05,7.019305524020862,4.6035274094494,7.431151093738199,2.8710078079853694e-05,8.083511027087644,6.25,7.064212392737964,10.0,9.313728322088442,7.353647049959151e-12,0.003019593770608464,0.0010267537724511244,0.003997489583102842,0.002688258772931916,,,,,,,,,,,,0.0003146983325367795,,,,,,,,,,,,,,,,,
184456,2CXO J083151.1+524547,9.804101816721234,0,0,0,127.96317030440173,52.763292162120116,0.3898305084745763,0,0,0,LMXB,0.9661490509607766,0.940239205117593,0.025909845843183656,0.005181161849788786,0.00012972842839922442,0.9661490509607766,0.00046579319067590106,0.0017582853573023384,0.0003860672422405572,2.006712763275119e-05,7.019846830687403,4.603982382030546,9.947751245508993,0.00012496996593280477,5.439473865380495,8.75,7.919097487823555,0.0,8.671716579365057,6.820220782157129e-11,0.004525580891347142,0.002023061007873261,0.005845047578424881,0.003590043406108137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184457,2CXO J083151.3+524556,2.9714285714285933,0,0,0,127.96403482625179,52.765747524954946,0.4067796610169492,0,0,0,LMXB,0.968353826022536,0.9544787110483408,0.012415948413749371,0.01387511497419522,0.00039942297365141364,0.968353826022536,0.003216957087783197,0.0011560504556357586,0.0005153415322049384,6.733854024388218e-05,7.0198718235129824,4.6038972986300895,8.159535224910199,2.728083843564865e-05,5.221204639972097,6.25,6.390989666983803,0.0,5.074337234066771,6.7080350639243846e-12,0.0011351986418236704,7.91918996905131e-05,0.0007450443832935011,0.001327038911949574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184458,2CXO J083151.3+524833,8.183705264309102,0,0,0,127.96381645091878,52.809297636083365,0.3728813559322034,0,0,0,LMXB,0.8462495486150171,0.7230795343672579,0.12317001424775904,0.0249580885710576,0.00014706839994729266,0.8462495486150171,0.0024213642498472124,0.0029037076673488573,0.00012601518689550587,2.419306212734556e-05,7.019789257928476,4.6023977974471535,4.4709662454385,0.00012736010596589353,5.195634779446492,0.0,5.162021612323916,0.0,7.880333441304562,2.422693592545343e-11,0.009343023349765766,0.0018549733520513351,0.008164102676556378,0.009555659809578787,,,,,,,,,,,,,,,,9.235944268523037,8.566843910520126,8.760429326635526,3.3142018666265094,,,,,,,,,,
184460,2CXO J083151.6+525152,4.914285714285739,0,0,0,127.96529721336005,52.864644669881706,0.5084745762711864,0,0,0,LMXB,0.9155062031736938,0.8411812907146654,0.07432491245902842,0.007296243053995305,0.00022174534968405688,0.9155062031736938,0.001095602172128413,0.0010689475813633255,0.0004269389267174644,5.9407283389082887e-05,7.0197416153547145,4.600491073720733,8.3731892929154,1.7010484275349993e-05,4.316037681014711,6.25,1.1135280470430349,0.0,0.8664231745051556,9.742533092206847e-10,0.006919193599912591,0.002450318555549441,0.002493061301325462,0.00729648270881245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184461,2CXO J083151.9+524828,2.3157894736841533,0,0,0,127.96634712934471,52.807975317712355,0.576271186440678,0,0,0,LMXB,0.9359199845770876,0.8848539195336877,0.051066065043399785,0.004677516250190182,0.00015866565554733202,0.9359199845770876,0.00406801385602804,0.0015974088608218366,0.002480593011094467,3.1752745830472594e-05,7.0198768443931225,4.602441686370663,6.6118493467062,1.1610873879762656e-05,4.985321107992259,5.0,2.6593588492944367,0.0,1.576154926827001,,0.0014745571674136663,0.0004919670669453331,,0.0022322280221210907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184465,2CXO J083156.1+525049,7.2261274999241305,0,0,0,127.98376741062435,52.847053814778825,0.4915254237288136,0,0,0,LMXB,0.9317448337890964,0.8808674808308365,0.05087735295825975,0.009955575665686523,0.0002574852513280126,0.9317448337890964,0.002606719233626541,0.0032110478892253638,0.0012258277181767586,0.00012115749460065779,7.020394831860792,4.601084518633343,8.229076763619801,1.1367181265863354e-05,2.4876667722688293,6.25,4.461775707575273,0.0,5.281199469792793,6.053888177229031e-11,0.01069142860018898,0.003110266393459409,0.006513624814147478,0.010810241301074944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184466,2CXO J083159.9+524318,2.594594594594556,0,0,0,127.99967179864126,52.721734271024616,0.5423728813559322,0,0,0,LMXB,0.9632227556601524,0.9394287310482275,0.023794024611924848,0.009427494149042695,0.00045964068499830584,0.9632227556601524,0.0014668499410069188,0.0009898817003262603,0.0005658242297762639,7.352902277221111e-05,7.021150028021253,4.605390327585704,8.827529968558402,2.075611392455312e-05,5.507514591879415,6.25,4.290719559534853,0.0,7.1739739607805255,9.2899806595843e-12,0.0012708459618683738,0.0008007423476271459,0.0005232203825881696,0.0010233341889854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184468,2CXO J083200.3+524730,3.4117647058823635,0,0,0,128.0015834692513,52.79191427041858,0.4745762711864407,0,0,0,LMXB,0.9666901250651052,0.9420725782661559,0.024617546798949376,0.004830826409436614,0.00015014386949290437,0.9666901250651052,0.0004260766527029824,0.0022284928208648343,0.001028856458568008,2.7931924879809712e-05,7.021092901562782,4.602971770122174,9.76528700433685,0.0005167559770720124,6.477990556046481,7.5,8.293563815482326,5.0,9.109826553951716,,0.0030428608924000077,0.00047449616750554414,0.003007300866718125,0.003052685832167459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184469,2CXO J083203.3+524601,3.0857142857143054,0,0,0,128.013960623589,52.76711661643032,0.5254237288135594,0,0,0,LMXB,0.9500579425346372,0.9150048325301908,0.03505311000444631,0.011685186283927678,0.00044664404148414734,0.9500579425346372,0.0013312103742504793,0.0011167388270889767,0.00024295744037582123,6.621049378941069e-05,7.021553874147098,4.603817826345174,9.18080827212259,1.8780112817303852e-05,4.8637153528710195,7.5,3.77038154091825,0.0,1.5506402976589873,1.65094818275451e-11,0.002210895094625213,0.0001594343544207675,0.0013048544418759276,0.0025084347209568037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184470,2CXO J083205.2+524351,16.94260780728324,0,0,0,128.02194610706601,52.731028126608784,0.4067796610169492,0,0,0,LMXB,0.8193016023825963,0.6989054345134273,0.12039616786916893,0.04153929599835395,0.0003910353651745056,0.8193016023825963,0.01588728615845563,0.0020859801620188266,0.00034415081522706006,5.4481249004805486e-05,7.021886256412298,4.605055855099619,1.4138160641617006,8.355145821504906e-05,1.5276976905903887,0.0,5.237119260511885,0.0,2.1779196803596417,3.835856880918603e-10,0.03945212936600602,0.01901609079156601,0.03444518710537972,0.03195187427530119,,,,,,,,,,,,,,,,9.29352702889688,8.571445341593906,8.798733954113752,3.2468075739993565,,,,,,,,,,
184473,2CXO J083207.7+524640,11.551054206343059,0,0,0,128.03231825122424,52.77798668690196,0.5254237288135594,0,0,0,LMXB,0.949403744161308,0.9111056759245107,0.03829806823679717,0.003826247494434518,0.00027009442866112474,0.949403744161308,0.0049027434369381,0.0011380150647792293,0.0020371519449619703,0.00012393523212018745,7.022153980898818,4.60343127048467,9.923948492210847,3.5794472382191865e-05,0.9403191286401568,8.75,2.3834896199148754,0.0,6.223916402523807,1.445679677492393e-10,0.017494311973458528,0.0065740721131451706,0.014006365904847438,0.015358707150069113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184474,2CXO J083208.3+524714,7.92983762622657,0,0,0,128.03460258572466,52.78735257102557,0.4576271186440678,0,0,0,LMXB,0.9408372726941522,0.9002921304642364,0.04054514222991583,0.012116651616240185,0.0001535763016626441,0.9408372726941522,0.0027006000086336984,0.0020345391204222804,0.0015341969959405625,7.802103303275728e-05,7.0222143988231585,4.603107075784469,3.9243631631457,0.00011004324953841718,6.384390853053298,0.0,6.412050923552807,5.0,6.708094003239593,7.570190641248443e-12,0.010603255273711412,0.0005671316280517805,0.009914401619285704,0.01168301386942169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184475,2CXO J083209.7+524913,15.955394655615196,0,0,0,128.04058930903022,52.82029944220188,0.3898305084745763,0,0,0,LMXB,0.9424189381157398,0.9052552340590784,0.0154098783312368,0.037163704056661535,0.00021007434182167425,0.9424189381157398,0.0010336721254796946,0.0034908119284206857,0.00023767911481821632,3.5241985821492984e-05,7.022356991819105,4.601967963774727,9.969673811061776,0.0012894381415212773,6.1777948299106,8.75,9.760512492800562,5.0,9.498071414796383,3.593285359053865e-10,0.0353211576515618,0.013073453801348472,0.03021994137737052,0.030264860767942967,,,,,,,,,,,,,,,,9.141579708831078,8.508701531370164,8.680355376963456,3.35833239485973,,,,,,,,,,
184476,2CXO J083209.8+525034,1.8378378378378053,0,0,0,128.04095224153787,52.842844121735524,0.5932203389830508,0,0,0,LMXB,0.9065683039630272,0.8174691200122803,0.08909918395074684,3.9076405718603634e-05,0.00017868868243434578,0.9065683039630272,0.00036023563656291483,0.003641709434766458,8.665403380401391e-05,2.614789293959894e-05,7.0223282612272,4.60119099093956,9.585722407316393,0.0003621266890528583,,7.5,,,,3.443905257077111e-11,0.0019165508954415327,0.0003910419896415282,0.000744615978657063,0.002244090827055009,,,,,,,,8.730476744436547,8.28670391522174,0.5723516063679032,0.08498218393808807,,,,,,,,,,,,,,,,6.839927374065787,,
184477,2CXO J083211.7+524830,7.457382609281019,0,0,0,128.04911871182645,52.8084843231531,0.4576271186440678,0,0,0,LMXB,0.9795396389973696,0.9639729407165848,0.015566698280784769,0.0031966250795866635,8.051995963814197e-05,0.9795396389973696,0.00023980252128352755,0.0011689332033146696,0.00019096049180588966,1.6821466216812352e-05,7.02266583173521,4.602369269646868,9.759690290346407,0.0008878231686640887,8.366447875561471,7.5,9.324659497496619,10.0,9.495315197336787,5.532733026901207e-11,0.0072822211339432594,0.004119344585995911,0.005014796592977136,0.006010605403943388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184478,2CXO J083214.2+525207,2.511627906976745,0,0,0,128.05929514021682,52.868835139682005,0.5423728813559322,0,0,0,LMXB,0.9393271439133424,0.8967674606016415,0.04255968331170104,0.004373042731703458,0.0013365193766247904,0.9393271439133424,0.008048346628594674,0.002893855615844361,0.0014164516917408085,4.495673044831248e-05,7.0228979079727445,4.600282879112049,5.293313944724101,4.650841094493994e-05,,0.0,,,,4.954938085550345e-11,0.0015566659337047884,0.0003908061296227494,0.0025010553878420066,0.0019218539075773133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184479,2CXO J083214.3+524829,6.850028850395447,0,0,0,128.05980306069523,52.8082725318168,0.5254237288135594,0,0,0,LMXB,0.8607387572002453,0.7297317941418044,0.13100696305844087,0.005586572755329228,0.0001202911307372894,0.8607387572002453,0.0008613728941452923,0.001313603738319015,0.0003195132732486525,5.2925949534211796e-05,7.023026330929189,4.6023693529802685,8.480706857535699,1.2398139015355199e-05,5.170847330919917,6.25,6.968803454718152,0.0,3.3686341555722503,,0.0077063173084164095,0.0018483462607919879,0.007601856591609886,0.007101602833106591,,,,,,,,,,,,0.0009048499477542733,,,,,,,,,,,,,,,,,
184480,2CXO J083228.8+524202,8.063673211837276,0,0,0,128.12026928487512,52.70072209692878,0.4745762711864407,0,0,0,LMXB,0.962517951676049,0.9346707853719064,0.027847166304142613,0.0023601834804651387,5.445991154695718e-05,0.962517951676049,0.006335791349892441,0.0005476185571393059,0.00030857061754644864,2.8258103218121925e-05,7.02526067837859,4.606035522539133,5.2940932575696,0.0003003440867276752,7.466955564303669,3.75,6.7927190315992725,10.0,9.020072489907532,3.1732592369329154e-10,0.01766322523425689,0.004452022266141776,0.017140719826605894,0.01606611940721579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184481,2CXO J083229.8+524227,2.1081081081081403,0,0,0,128.1245293549812,52.70768602319148,0.5423728813559322,0,0,0,LMXB,0.9372882939496644,0.8843050142911337,0.052983279658530835,0.006238791830498619,0.000244212385197311,0.9372882939496644,0.001210336531315736,0.0013950386523520098,0.0005763206915196142,6.372630092128915e-05,7.025392113863118,4.605792577903032,6.7669166878279015,2.690094004912229e-05,3.464237318412091,5.0,1.3529506600308652,0.0,5.780107925077318,6.181730088162656e-10,0.003798649529088461,0.0010556897698769188,0.001796217759688847,0.003770205791200793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184482,2CXO J083230.2+524101,4.216216216216276,0,0,0,128.12593488715834,52.683770225920384,0.5423728813559322,0,0,0,LMXB,0.9042631812793372,0.8258065114257587,0.07845666985357846,0.011693565578309112,0.0002564246965148936,0.9042631812793372,0.0029696668847543736,0.0012463163295953546,0.0009984722687183616,0.0001157031091922538,7.025482378130505,4.606616189663882,8.731106983992701,3.3704654609807374e-05,4.1223064654170605,6.25,0.3445303137259895,0.0,1.2189030328932464,6.459309019667462e-10,0.012486985627587877,0.0011510232389306502,0.0056905139059737035,0.014500567489056182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184484,2CXO J083256.7+524026,4.611111111111293,0,0,0,128.23652885947072,52.67414065454402,0.5423728813559322,0,0,0,LMXB,0.924424603223438,0.8642232011538713,0.06020140206956661,0.01046936276296067,0.00023469582501515717,0.924424603223438,0.002568185867589544,0.0013820335584765072,0.0006502305175476227,6.948617540571696e-05,7.029238554350033,4.606872856533032,9.8367681732061,0.0001300657147910222,2.4790407090426845,7.5,0.9839084231960424,0.0,1.341763547393822,1.837108349031872e-08,0.012751566041103151,0.0013403210383925177,0.01460039233373886,0.018458980381052054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184485,2CXO J083257.5+524129,7.029954573874682,0,0,0,128.23985368932708,52.69146054941203,0.559322033898305,0,0,0,LMXB,0.9172366648674808,0.8486496125828067,0.06858705228467399,0.008332636876146035,0.00021465655230657658,0.9172366648674808,0.0014876462415650854,0.0031548673543192484,0.0009296821019721284,5.679372153641717e-05,7.029318553706911,4.6062728560596975,9.356133703154267,5.557284032333689e-05,2.3677955362677205,7.5,9.231822813601967,0.0,9.570968557240722,,0.020025895692543712,0.013985196591013315,0.02326620612009784,0.011100869449046008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184486,2CXO J083745.8+532319,2.1052631578947443,0,0,0,129.4409598602767,53.38879480801399,0.3898305084745763,0,0,0,LMXB,0.505963030152428,0.11104923900768293,0.09794733796569924,0.00027818398927836294,5.382995730509543e-05,0.505963030152428,0.0005880576715568383,0.3949137911447451,0.00020549087908374488,5.027823990356605e-05,7.0677452461874495,4.580945891635092,7.6118200998355,0.00015683473512681308,4.192528368854834,6.25,0.5011411321230211,0.0,4.942902245447708,1.072537789164429e-09,0.021789936345879515,0.01864837926960641,0.008620115611787375,0.026943402261365046,,,6.147085854331008,0.5277951280449721,4.924290220820189,1.7003525385879847,6.4782713859550105,6.525345225015617,6.668041152093682,0.5478080373870889,0.08070389304171252,,7.74233768589046,7.454319559582718,1.032504780114723,,,,,,,,,,3.5909160972100898,3.934867869926129,5.832875902546131,,
185158,2CXO J161321.2-605014,5.635068805681938,0,0,0,243.33848764438326,-60.837347714881076,0.5423728813559322,0,0,0,LMXB,0.5561577768583651,0.3686261076534867,0.00839103296804092,0.18753166920487846,0.012820433664705972,0.5561577768583651,0.05574424201908619,0.17272493430874802,0.0043067271212526145,0.0023231838549228182,4.605170175452034,9.03297418156852,8.4465708123934,1.6087649532395836e-05,8.521250166870207,6.25,6.6635846611904075,10.0,9.12993309897166,,0.007474280648368007,0.0018918595579149925,0.00490163336826044,0.007753993667012531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185186,2CXO J161333.8-604758,3.294117647058824,0,0,0,243.3911925892305,-60.79955477609879,0.4745762711864407,0,0,0,LMXB,0.5694905297620849,0.3694227457905312,0.0014152312058861392,0.013626116512241151,0.20006778397155384,0.5694905297620849,0.036164165397666335,0.17639880360830051,0.001856259903614845,0.0009811096386521997,4.605700213032039,9.034225293666623,7.657251754515902,2.2488914465527515e-05,7.384950310284466,6.25,3.87613761231834,5.0,4.489163849774206,,0.002186932980884052,0.0001631897061343974,0.0020373843697308832,0.002590565085240827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185234,2CXO J161414.6-605512,1.9487179487179564,0,0,0,243.56083852358842,-60.92006024916861,0.6101694915254238,0,0,0,LMXB,0.4828030513849882,0.13940969990693447,0.001526524643810133,0.15751973633198782,0.008286169344068344,0.4828030513849882,0.002608005414817209,0.3433933514780538,0.002519481890458549,0.0013436795118158267,4.59766016609038,9.033553793136884,9.71225965490524,0.0002735217811856685,7.969274377889877,7.5,9.8127135322435,10.0,6.514597064305488,,0.003060507644512037,0.000431420074319789,0.001546189053736175,0.004009745638422578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185294,2CXO J161521.1-605742,2.21052631578944,0,0,0,243.8380353269254,-60.96189260570353,0.4745762711864407,0,0,0,LMXB,0.3918748974305449,0.0208035782855322,0.005445848354572284,0.01122286332093575,0.010069987993689107,0.3918748974305449,0.3710713191450127,0.2034608664278824,0.002910086119073405,0.0039441312082893545,4.590758910551799,9.035447405741845,6.6273284388401,2.1951190543455428e-05,6.489042019348267,5.0,3.029553643267893,5.0,2.9948303321694003,,0.003713920945317693,0.0008506468759907177,0.005610223037020313,0.00330372900538577,,,,,,,,,,,,,,,,8.659066437853975,8.200037353563976,8.265811237863453,3.571522789538028,,,,,,,,,,
